date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.05.30,-16.0000000000049,-10.000000000021103,-14.999999999987246,-40.99999999999682,17.000000000000348,-23.00000000001745,-48.00000000000182,53.00000000000304,19.00000000000235,46.999999999997044,64.00000000002137,55.99999999998939,-44.99999999998394,46.999999999997044,84.99999999999375,2.0000000000095497,-1.0000000000047748,-25.00000000000835,-31.999999999998696,,133.99999999998877
2016.05.30,-23.00000000000635,-11.00000000000545,-15.999999999993797,-13.999999999995794,25.00000000000835,-26.0000000000149,-24.00000000000091,-2.999999999997449,55.000000000005045,48.000000000003595,33.00000000001546,1.999999999990898,-57.00000000001815,120.00000000000898,9.000000000000341,-30.000000000001137,51.00000000000193,0.999999999995449,-39.00000000000014,,100.99999999999596
2016.05.30,-51.000000000001044,-28.000000000005798,6.000000000017103,97.00000000000841,50.0000000000056,-26.999999999999247,61.99999999999761,114.99999999999844,85.00000000000173,33.000000000005244,-149.99999999997726,360.9999999999891,-133.99999999998968,150.99999999999002,71.99999999998852,-137.99999999999102,128.0000000000001,-229.00000000000142,-227.99999999999488,,175.00000000004155
2016.05.30,-50.0000000000056,-93.00000000000975,21.00000000000435,298.0000000000018,53.00000000000304,-22.0000000000109,262.00000000000045,107.99999999999699,95.00000000000064,-9.00000000000345,-512.9999999999768,458.9999999999872,1.0000000000065512,209.9999999999991,-88.00000000000807,-277.9999999999916,281.0000000000059,-225.00000000000853,-244.99999999999523,,264.99999999999636
2016.05.30,-65.00000000000395,-135.00000000001845,50.0000000000167,403.0000000000058,53.999999999998494,-1.0000000000065512,361.0000000000042,112.000000000001,112.99999999999643,-51.000000000001044,-713.9999999999986,564.9999999999933,52.99999999999194,278.00000000000045,-156.0000000000059,-354.99999999998977,355.000000000004,-248.99999999999923,-285.9999999999974,,331.9999999999916
2016.05.30,-62.000000000006494,-159.00000000002024,46.0000000000127,350.9999999999991,19.00000000000235,-4.000000000004,311.9999999999976,80.99999999999774,58.99999999999794,-59.99999999999339,-677.9999999999973,531.9999999999991,206.00000000001728,126.99999999998823,-148.00000000001035,-277.000000000001,262.00000000000045,-169.00000000000804,-176.99999999999383,,260.99999999997783
2016.05.30,-72.0000000000054,-51.000000000001044,110.00000000001009,378.0000000000001,-35.999999999991594,45.99999999999049,329.00000000000773,170.00000000000347,-44.99999999999504,-48.000000000003595,-595.9999999999752,621.9999999999892,194.99999999998963,-39.999999999995595,-65.00000000001194,-236.99999999999477,158.00000000000125,-212.00000000000108,-148.99999999999915,,457.0000000000177
2016.05.30,-65.99999999999939,-28.000000000005798,97.9999999999981,323.0000000000075,-34.000000000000696,47.99999999998139,287.00000000000614,229.00000000000142,-21.00000000000435,-26.000000000003798,-492.999999999995,723.0000000000069,152.0000000000188,4.000000000004,37.9999999999967,-203.99999999999352,152.00000000000102,-284.0000000000065,-239.99999999999577,,658.0000000000173
2016.05.30,-87.00000000000374,65.99999999998829,119.00000000000244,448.0000000000075,-251.99999999999667,41.000000000002146,387.00000000000045,317.9999999999961,-80.00000000000229,6.0000000000060005,-566.9999999999789,870.9999999999995,661.9999999999848,-133.00000000000534,53.999999999987836,-45.000000000001705,156.99999999999648,-114.99999999999844,-264.999999999993,,1584.9999999999914
2016.05.30,-21.999999999999797,-9.000000000014552,80.99999999999774,418.99999999999693,-161.00000000000003,80.99999999999774,427.0000000000067,305.99999999999517,-46.999999999997044,-5.999999999994898,-606.9999999999993,814.0000000000036,499.9999999999893,-18.999999999991246,12.999999999991019,-128.0000000000001,218.9999999999941,-169.00000000000804,-293.99999999999426,,1397.9999999999732
