date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.05.30,-24.000000000001798,-19.00000000001345,-25.999999999992696,-108.99999999999466,-51.99999999999649,-24.000000000001798,-66.0000000000025,-4.000000000004,-7.9999999999968985,-41.000000000002146,-15.999999999991132,-75.00000000000284,-102.00000000000209,-2.999999999997449,-34.000000000006025,-33.999999999991815,-18.000000000000682,-60.00000000000449,-83.9999999999952,,-798.9999999999982
2016.05.30,-36.0000000000027,-26.999999999999247,-22.999999999995246,-57.00000000000216,2.999999999997449,-43.00000000001525,-79.9999999999983,-28.000000000005798,19.999999999997797,43.999999999999595,18.000000000000682,-34.000000000000696,-281.99999999998226,25.00000000000835,1.9999999999953388,-89.9999999999892,-13.999999999995794,-162.0000000000066,-124.99999999999733,,-888.9999999999914
2016.05.30,-65.99999999999939,-36.0000000000138,-27.999999999983594,-24.00000000000091,24.000000000001798,-63.000000000013046,-66.99999999999307,-28.000000000005798,56.99999999999594,26.000000000003798,-205.99999999998886,-26.0000000000149,-167.9999999999904,79.99999999999119,-42.00000000000159,-165.99999999999682,40.00000000000625,-250.00000000000577,-241.99999999999778,,-1185.0000000000068
2016.05.30,-74.00000000000739,-96.00000000000719,-24.000000000001798,40.99999999999682,9.00000000000345,-57.00000000001815,10.000000000005116,78.99999999999574,80.00000000000229,-17.999999999995797,-620.9999999999809,295.0000000000008,-221.99999999998886,153.00000000000313,-141.00000000000534,-322.9999999999933,112.99999999999955,-270.0000000000036,-292.9999999999988,,-1358.9999999999943
2016.05.30,-68.99999999999685,-156.00000000000057,16.000000000016,222.99999999999898,39.00000000000014,-23.00000000001745,180.99999999999739,48.99999999999905,94.00000000000519,-53.999999999998494,-730.9999999999945,405.9999999999952,-89.00000000000574,208.99999999999253,-165.00000000000625,-360.99999999999,254.0000000000049,-289.0000000000059,-307.99999999999716,,-774.0000000000035
2016.05.30,-70.99999999999883,-216.00000000001617,12.999999999996348,331.00000000000307,4.000000000004,-19.999999999997797,299.0000000000066,60.99999999999994,45.000000000006146,-73.00000000000084,-818.9999999999884,492.9999999999879,30.999999999981043,97.9999999999981,-190.00000000001194,-354.99999999998977,246.9999999999999,-256.0000000000007,-327.99999999999494,,-706.0000000000164
2016.05.30,-80.00000000000229,-179.00000000001802,42.0000000000087,293.00000000000637,-36.999999999998145,-4.000000000004,261.0000000000099,80.00000000000229,-51.000000000001044,-70.0000000000034,-701.9999999999982,500.9999999999959,-44.0000000000218,-53.999999999998494,-159.00000000000603,-317.99999999999784,156.0000000000059,-270.0000000000036,-292.00000000000335,,-927.0000000000273
2016.05.30,-85.99999999999719,-72.0000000000054,76.0000000000094,293.99999999999693,-136.99999999999824,38.99999999998904,254.0000000000049,158.0000000000026,-102.00000000000209,-51.99999999999649,-692.9999999999836,592.9999999999991,117.00000000001154,-160.00000000000458,-91.99999999999875,-250.0,123.00000000000466,-296.0000000000074,-258.0000000000027,,-543.9999999999782
2016.05.30,-90.99999999999665,-40.0000000000178,53.00000000001415,302.99999999999727,-278.00000000000045,5.999999999994898,269.00000000000546,224.000000000002,-100.99999999999554,-26.000000000003798,-590.9999999999798,707.9999999999975,152.0000000000188,-211.99999999998997,27.000000000001023,-210.99999999999852,114.00000000000432,-284.0000000000065,-309.99999999999915,,-287.99999999995276
2016.05.30,-97.9999999999981,-34.000000000000696,66.00000000001049,365.99999999999966,-264.999999999993,34.000000000000696,352.00000000000387,283.99999999999534,-127.99999999999478,-36.0000000000027,-638.9999999999816,763.9999999999869,416.9999999999785,-225.99999999999287,0.0,-147.99999999999613,128.0000000000001,-189.00000000000583,-312.00000000000114,,336.00000000000875
2016.05.30,-84.0000000000063,-55.000000000005045,78.00000000000028,400.99999999999625,-191.99999999999218,42.999999999993044,411.00000000000136,251.99999999999667,-70.99999999999883,-63.00000000000195,-907.999999999987,790.9999999999861,419.9999999999982,-70.99999999999883,-125.0,-244.99999999999034,195.99999999999795,-209.9999999999991,-364.9999999999931,,202.99999999999721
2016.05.30,-75.00000000000284,-150.00000000000568,66.00000000001049,503.0000000000001,-181.9999999999933,36.999999999998145,475.0000000000085,221.00000000000452,-2.999999999997449,-95.00000000000064,-949.9999999999886,812.999999999997,364.9999999999931,42.999999999993044,-146.0000000000008,-332.9999999999984,328.00000000000296,-255.00000000000523,-419.00000000000273,,243.00000000001216
2016.05.30,-65.00000000000395,-140.0000000000068,72.0000000000054,516.0000000000053,-91.99999999999208,41.000000000002146,495.00000000000455,226.99999999999943,2.999999999997449,-87.99999999999919,-976.9999999999754,811.0000000000061,312.00000000000114,69.00000000000794,-168.00000000000637,-355.99999999999454,340.999999999994,-258.0000000000027,-386.9999999999929,,356.0000000000496
2016.05.30,-67.00000000000594,-205.00000000001074,66.00000000001049,504.0000000000049,-85.99999999999719,29.999999999996696,472.999999999999,219.00000000000253,33.000000000005244,-112.000000000001,-1054.9999999999784,797.0000000000033,268.9999999999859,126.99999999998823,-145.00000000001023,-359.99999999999943,356.9999999999993,-277.000000000005,-375.9999999999986,,191.99999999998903
2016.05.30,-73.00000000000084,-242.00000000000887,53.999999999998494,534.000000000006,-163.00000000000205,0.0,493.9999999999998,241.99999999999778,7.9999999999968985,-131.00000000000333,-1325.9999999999934,983.0000000000006,540.9999999999915,32.999999999994145,-207.00000000000784,-363.9999999999901,347.999999999999,-250.00000000000577,-409.99999999999926,,70.99999999997254
2016.05.30,-75.00000000000284,-219.00000000001364,48.000000000003595,668.9999999999969,-185.99999999999727,1.999999999990898,626.0000000000048,270.99999999999903,-27.999999999994696,-104.00000000000409,-1290.9999999999968,1004.0000000000049,611.000000000006,-76.0000000000094,-207.00000000000784,-363.9999999999901,385.9999999999957,-224.000000000002,-378.00000000000057,,464.9999999999824
2016.05.30,-101.00000000000664,-140.0000000000068,70.99999999999883,695.0000000000074,-193.99999999999417,-9.000000000014552,632.000000000005,288.9999999999948,-26.999999999999247,-73.99999999999629,-1185.0000000000023,1004.0000000000049,565.9999999999776,-86.0000000000083,-183.00000000000693,-364.9999999999949,402.000000000001,-262.00000000000665,-383.0,,649.9999999999527
2016.05.30,-128.00000000000588,-156.00000000000057,73.99999999999629,715.0000000000034,-178.99999999999582,-32.0000000000098,632.000000000005,285.00000000000193,-19.999999999997797,-85.00000000000173,-1420.9999999999923,973.0000000000016,476.0000000000098,-110.99999999999443,-286.00000000000136,-506.0000000000002,408.00000000000125,-311.00000000000574,-385.99999999999744,,-57.99999999998386
