date,EURUSD,NZDCAD,empty,sum
2017.11.27,-12.000000000012001,24.000000000001798,,11.999999999989797
2017.11.27,-85.00000000000173,2.999999999997449,,-82.00000000000429
2017.11.27,11.999999999989797,2.000000000002,,13.999999999991797
2017.11.27,-7.0000000000014495,19.00000000000235,,12.000000000000899
2017.11.27,52.99999999999194,12.000000000000899,,64.99999999999284
2017.11.27,109.99999999998789,-4.999999999999449,,104.99999999998845
2017.11.27,62.000000000006494,-116.00000000000499,,-53.999999999998494
2017.11.27,59.000000000009045,-124.99999999999733,,-65.99999999998829
2017.11.27,65.00000000000395,-112.99999999999643,,-47.99999999999248
2017.11.27,89.00000000000574,-131.99999999999878,,-42.99999999999304
2017.11.27,-5.999999999994898,-104.99999999999955,,-110.99999999999444
2017.11.27,18.0000000000069,-73.99999999999629,,-55.99999999998939
2017.11.27,22.999999999995246,-82.99999999999974,,-60.0000000000045
2017.11.27,28.000000000005798,-129.9999999999968,,-101.99999999999099
2017.11.27,26.999999999999247,-97.9999999999981,,-70.99999999999885
2017.11.27,-18.0000000000069,-105.99999999999498,,-124.00000000000188
2017.11.27,8.999999999992347,-80.99999999999774,,-72.0000000000054
2017.11.27,38.99999999998904,-112.99999999999643,,-74.00000000000739
2017.11.27,52.000000000007596,-43.999999999999595,,8.000000000008
2017.11.27,-8.999999999992347,12.999999999996348,,4.000000000004
2017.11.27,-251.00000000000122,-2.999999999997449,,-253.99999999999866
2017.11.27,-119.00000000000244,78.00000000000028,,-41.00000000000216
2017.11.27,15.999999999993797,78.99999999999574,,94.99999999998954
2017.11.27,-38.0000000000047,102.99999999999754,,64.99999999999284
2017.11.27,-60.99999999999994,183.99999999999528,,122.99999999999534
2017.11.27,-121.99999999999989,158.99999999999804,,36.99999999999815
2017.11.27,-113.99999999999189,243.00000000000432,,129.00000000001245
2017.11.27,-106.00000000000608,185.99999999999727,,79.99999999999119
2017.11.27,-42.999999999993044,231.0000000000034,,188.00000000001037
2017.11.27,-164.99999999999292,229.99999999999687,,65.00000000000395
2017.11.27,-202.9999999999976,316.0000000000052,,113.00000000000756
2017.11.27,-323.99999999999096,407.0000000000018,,83.00000000001086
2017.11.27,-232.00000000000998,387.99999999999943,,155.99999999998946
2017.11.27,-126.0000000000039,526.0000000000042,,400.00000000000034
2017.11.27,-35.999999999991594,646.0000000000022,,610.0000000000106
2017.11.27,69.9999999999923,685.9999999999977,,755.99999999999
2017.11.27,35.00000000000725,695.0000000000011,,730.0000000000084
2017.11.27,160.00000000000458,676.9999999999943,,836.9999999999989
2017.11.27,146.00000000000168,734.0000000000014,,880.0000000000031
2017.11.27,242.00000000000887,849.9999999999952,,1092.000000000004
2017.11.27,232.99999999999432,761.999999999996,,994.9999999999903
2017.11.27,248.99999999998812,756.9999999999966,,1005.9999999999848
2017.11.27,253.99999999999866,766.0,,1019.9999999999986
2017.11.27,269.9999999999925,805.0000000000001,,1074.9999999999927
2017.11.27,278.00000000000045,839.9999999999964,,1117.9999999999968
2017.11.27,269.9999999999925,826.0000000000045,,1095.999999999997
2017.11.27,292.00000000000335,837.9999999999943,,1129.9999999999977
2017.11.27,286.99999999999284,878.000000000001,,1164.9999999999939
2017.11.28,278.00000000000045,851.0000000000017,,1129.0000000000023
2017.11.28,270.99999999999903,948.9999999999999,,1219.9999999999989
2017.11.28,252.99999999999213,919.9999999999986,,1172.9999999999907
2017.11.28,225.00000000000853,931.0000000000041,,1156.0000000000127
2017.11.28,187.99999999998818,937.9999999999944,,1125.9999999999827
2017.11.28,197.00000000000273,912.9999999999972,,1110.0
2017.11.28,231.99999999998778,897.0000000000033,,1128.9999999999911
2017.11.28,272.00000000000557,1012.9999999999973,,1285.0000000000027
2017.11.28,248.00000000000378,1041.9999999999984,,1290.0000000000023
2017.11.28,256.99999999999613,961.0000000000008,,1217.9999999999968
2017.11.28,242.00000000000887,1027.0000000000002,,1269.000000000009
2017.11.28,225.00000000000853,1051.0000000000018,,1276.0000000000105
2017.11.28,209.9999999999991,1053.9999999999993,,1263.9999999999984
2017.11.28,221.00000000000452,1122.0000000000007,,1343.0000000000052
2017.11.28,191.99999999999218,1124.0000000000027,,1315.999999999995
2017.11.28,246.99999999999721,1224.9999999999984,,1471.9999999999957
2017.11.28,174.99999999999181,1205.0000000000005,,1379.9999999999923
2017.11.28,187.00000000000384,1224.9999999999984,,1412.0000000000023
2017.11.28,346.0000000000019,1100.000000000001,,1446.0000000000027
2017.11.28,381.0000000000091,1068.0000000000023,,1449.0000000000114
2017.11.28,90.99999999999665,1178.0000000000014,,1268.999999999998
2017.11.28,214.00000000000307,1178.0000000000014,,1392.0000000000045
