date,EURUSD,NZDCAD,empty,sum
2017.11.27,-49.00000000001015,-82.00000000000429,,-131.00000000001444
2017.11.27,-90.00000000001229,-51.000000000001044,,-141.00000000001333
2017.11.27,-93.00000000000975,-11.00000000000545,,-104.0000000000152
2017.11.27,-28.000000000005798,-0.999999999995449,,-29.000000000001247
2017.11.27,-38.0000000000047,4.000000000004,,-34.000000000000696
2017.11.27,21.999999999988695,-21.999999999999797,,-1.1102230246251565e-11
2017.11.27,58.000000000002494,-134.0000000000008,,-75.9999999999983
2017.11.27,49.99999999999449,-161.99999999999548,,-112.000000000001
2017.11.27,25.999999999992696,-183.99999999999528,,-158.0000000000026
2017.11.27,60.99999999999994,-139.99999999999568,,-78.99999999999574
2017.11.27,-25.00000000000835,-146.00000000000168,,-171.00000000001003
2017.11.27,-7.0000000000014495,-116.00000000000499,,-123.00000000000644
2017.11.27,-12.000000000012001,-114.00000000000298,,-126.00000000001498
2017.11.27,18.999999999991246,-144.99999999999514,,-126.0000000000039
2017.11.27,19.999999999997797,-148.99999999999915,,-129.00000000000136
2017.11.27,-18.0000000000069,-133.00000000000534,,-151.00000000001225
2017.11.27,-69.00000000000794,-124.99999999999733,,-194.0000000000053
2017.11.27,-52.000000000007596,-114.99999999999844,,-167.00000000000603
2017.11.27,31.000000000003247,-131.00000000000333,,-100.00000000000009
2017.11.27,-55.000000000005045,-65.00000000000395,,-120.000000000009
2017.11.27,-302.0000000000023,-21.00000000000435,,-323.0000000000066
2017.11.27,-262.00000000000665,-19.00000000000235,,-281.000000000009
2017.11.27,-139.00000000000023,65.00000000000395,,-73.99999999999628
2017.11.27,-60.99999999999994,53.00000000000304,,-7.999999999996902
2017.11.27,-62.000000000006494,87.00000000000374,,24.999999999997243
2017.11.27,-130.0000000000079,124.00000000000189,,-6.000000000006011
2017.11.27,-133.00000000000534,134.0000000000008,,0.9999999999954525
2017.11.27,-137.00000000000932,171.99999999999437,,34.99999999998505
2017.11.27,-114.99999999999844,171.99999999999437,,56.999999999995936
2017.11.27,-218.00000000000708,200.00000000000017,,-18.000000000006906
2017.11.27,-258.0000000000027,200.00000000000017,,-58.0000000000025
2017.11.27,-346.0000000000019,304.9999999999997,,-41.00000000000216
2017.11.27,-323.0000000000066,339.0000000000004,,15.999999999993804
2017.11.27,-300.99999999999574,383.99999999999545,,82.99999999999972
2017.11.27,-124.99999999999733,524.0000000000023,,399.00000000000495
2017.11.27,-59.000000000009045,622.9999999999958,,563.9999999999867
2017.11.27,7.0000000000014495,636.9999999999986,,644.0000000000001
2017.11.27,1.999999999990898,663.999999999998,,665.9999999999889
2017.11.27,62.000000000006494,668.9999999999974,,731.0000000000039
2017.11.27,146.00000000000168,719.9999999999984,,866.0000000000001
2017.11.27,204.99999999998852,756.0000000000011,,960.9999999999897
2017.11.27,218.99999999999142,741.9999999999982,,960.9999999999895
2017.11.27,238.99999999998923,721.000000000005,,959.9999999999942
2017.11.27,241.00000000000233,739.9999999999962,,980.9999999999986
2017.11.27,248.99999999998812,780.000000000003,,1028.9999999999911
2017.11.27,265.99999999998846,780.000000000003,,1045.9999999999914
2017.11.27,253.99999999999866,780.000000000003,,1034.0000000000016
2017.11.27,279.99999999999136,832.9999999999949,,1112.9999999999864
2017.11.28,259.0000000000092,819.0000000000031,,1078.0000000000123
2017.11.28,249.99999999999466,827.0,,1076.9999999999945
2017.11.28,212.99999999999653,900.0000000000008,,1112.9999999999973
2017.11.28,215.99999999999397,856.9999999999967,,1072.9999999999907
2017.11.28,184.00000000000637,922.0000000000006,,1106.0000000000068
2017.11.28,178.99999999999582,893.9999999999948,,1072.9999999999907
2017.11.28,191.99999999999218,875.999999999999,,1067.9999999999911
2017.11.28,215.00000000000963,895.0000000000014,,1110.000000000011
2017.11.28,228.99999999999034,975.9999999999991,,1204.9999999999895
2017.11.28,231.0000000000034,956.9999999999967,,1188.0
2017.11.28,236.99999999999832,951.9999999999973,,1188.9999999999957
2017.11.28,218.00000000000708,976.9999999999945,,1195.0000000000016
2017.11.28,198.00000000000927,1036.999999999999,,1235.0000000000084
2017.11.28,200.00000000000017,1051.0000000000018,,1251.000000000002
2017.11.28,191.00000000000784,1087.0000000000045,,1278.0000000000123
2017.11.28,177.99999999998929,1093.999999999995,,1271.9999999999843
2017.11.28,156.00000000000057,1185.9999999999982,,1341.9999999999986
2017.11.28,161.99999999999548,1197.999999999999,,1359.9999999999945
2017.11.28,184.00000000000637,1044.0000000000005,,1228.0000000000068
2017.11.28,272.99999999998994,1012.9999999999973,,1285.9999999999873
2017.11.28,65.99999999998829,1036.999999999999,,1102.9999999999873
2017.11.28,78.00000000000028,1126.0000000000048,,1204.000000000005
2017.11.28,198.00000000000927,1115.9999999999948,,1314.000000000004
2017.11.28,259.0000000000092,1124.0000000000027,,1383.0000000000118
2017.11.28,330.0000000000081,1192.000000000004,,1522.0000000000123
2017.11.28,377.9999999999894,1253.000000000004,,1630.9999999999936
2017.11.28,370.00000000000364,1275.0000000000039,,1645.0000000000075
2017.11.28,351.99999999999676,1219.9999999999989,,1571.9999999999957
2017.11.28,401.00000000000693,1175.9999999999993,,1577.0000000000064
2017.11.28,387.99999999998835,1224.000000000003,,1611.9999999999914
2017.11.28,269.00000000000813,1270.0000000000045,,1539.0000000000127
2017.11.28,262.00000000000665,1327.0000000000005,,1589.000000000007
2017.11.28,275.000000000003,1402.0000000000032,,1677.0000000000061
2017.11.28,388.9999999999949,1344.0000000000007,,1732.9999999999955
2017.11.28,411.0000000000058,1295.999999999997,,1707.0000000000027
2017.11.28,380.00000000000256,1256.999999999997,,1636.9999999999995
2017.11.28,500.9999999999959,1288.0000000000002,,1788.9999999999961
2017.11.28,412.9999999999967,1293.9999999999952,,1706.9999999999918
2017.11.28,448.000000000004,1334.0000000000018,,1782.000000000006
2017.11.28,428.9999999999905,1266.0000000000005,,1694.999999999991
2017.11.28,560.9999999999893,1200.0000000000011,,1760.9999999999905
2017.11.28,601.9999999999915,1246.0000000000027,,1847.999999999994
2017.11.28,635.0000000000077,1234.0000000000018,,1869.0000000000095
2017.11.28,758.9999999999985,1122.0000000000007,,1880.999999999999
2017.11.28,801.9999999999916,1146.999999999998,,1948.9999999999895
2017.11.28,787.9999999999887,1171.9999999999952,,1959.999999999984
2017.11.28,804.0000000000047,1056.0000000000014,,1860.000000000006
2017.11.28,808.0000000000088,998.9999999999943,,1807.0000000000032
2017.11.29,784.9999999999912,1005.9999999999958,,1790.999999999987
2017.11.29,781.0000000000094,997.0000000000034,,1778.0000000000127
2017.11.29,751.9999999999972,946.0000000000024,,1697.9999999999995
2017.11.29,746.0000000000023,1002.0000000000028,,1748.000000000005
2017.11.29,737.0000000000099,1010.9999999999952,,1748.000000000005
2017.11.29,740.0000000000073,919.0000000000032,,1659.0000000000105
2017.11.29,773.0000000000015,936.0000000000035,,1709.000000000005
2017.11.29,821.9999999999894,990.9999999999974,,1812.9999999999868
2017.11.29,804.0000000000047,983.999999999996,,1788.0000000000007
2017.11.29,767.0000000000066,953.0000000000039,,1720.0000000000105
2017.11.29,710.999999999995,953.9999999999993,,1664.9999999999943
2017.11.29,726.9999999999887,900.9999999999962,,1627.999999999985
2017.11.29,703.0000000000092,949.9999999999953,,1653.0000000000045
2017.11.29,706.999999999991,978.0000000000011,,1684.9999999999923
2017.11.29,741.9999999999982,961.9999999999961,,1703.9999999999943
2017.11.29,733.0000000000059,995.9999999999969,,1729.0000000000027
2017.11.29,668.0000000000019,993.9999999999949,,1661.9999999999968
2017.11.29,656.9999999999965,1029.000000000002,,1685.9999999999986
2017.11.29,611.9999999999903,1112.9999999999973,,1724.9999999999877
2017.11.29,548.9999999999995,1097.999999999999,,1646.9999999999986
2017.11.29,513.9999999999923,1146.0000000000025,,1659.9999999999948
2017.11.29,540.0000000000072,1239.9999999999966,,1780.0000000000036
2017.11.29,438.00000000000506,1370.0000000000045,,1808.0000000000095
2017.11.29,531.9999999999991,1390.0000000000023,,1922.0000000000014
2017.11.29,592.9999999999991,1353.000000000004,,1946.0000000000032
2017.11.29,686.0000000000089,1402.9999999999986,,2089.0000000000073
2017.11.29,775.9999999999989,1405.0000000000007,,2180.9999999999995
2017.11.29,812.999999999997,1295.0000000000018,,2107.999999999999
2017.11.29,787.0000000000043,1214.9999999999993,,2002.0000000000036
2017.11.29,815.9999999999945,1124.9999999999982,,1940.9999999999927
2017.11.29,880.9999999999984,1109.9999999999998,,1990.9999999999982
2017.11.29,883.9999999999959,1117.9999999999968,,2001.9999999999927
2017.11.29,858.0000000000032,1073.0000000000018,,1931.000000000005
2017.11.29,842.0000000000094,1056.9999999999968,,1899.0000000000064
2017.11.29,717.9999999999964,1119.9999999999989,,1837.9999999999952
2017.11.29,726.0000000000044,1156.0000000000014,,1882.000000000006
2017.11.29,636.9999999999986,1127.0000000000002,,1763.9999999999989
2017.11.29,625.9999999999932,1246.9999999999982,,1872.9999999999914
2017.11.29,607.0000000000019,1214.9999999999993,,1822.0000000000014
2017.11.29,608.0000000000085,1204.000000000005,,1812.0000000000136
2017.11.29,699.0000000000052,1146.999999999998,,1846.0000000000032
2017.11.29,665.0000000000044,1190.0000000000023,,1855.0000000000068
2017.11.29,615.9999999999943,1156.0000000000014,,1771.9999999999957
2017.11.29,631.0000000000038,1161.9999999999964,,1793.0
2017.11.29,626.9999999999998,1190.9999999999977,,1817.9999999999975
2017.11.29,695.0000000000011,1188.9999999999957,,1883.9999999999968
2017.11.29,703.9999999999935,1168.0000000000023,,1871.999999999996
2017.11.29,760.9999999999894,1090.9999999999975,,1851.9999999999868
2017.11.30,754.9999999999945,1090.000000000002,,1844.9999999999966
2017.11.30,736.0000000000033,1183.9999999999961,,1919.9999999999995
2017.11.30,734.9999999999968,1139.9999999999966,,1874.9999999999934
2017.11.30,726.0000000000044,1163.9999999999984,,1890.0000000000027
2017.11.30,712.0000000000015,724.0000000000024,,1436.0000000000039
2017.11.30,706.999999999991,566.9999999999953,,1273.9999999999864
2017.11.30,635.0000000000077,661.9999999999959,,1297.0000000000036
2017.11.30,583.0000000000002,653.0000000000035,,1236.0000000000036
2017.11.30,570.0000000000039,609.9999999999994,,1180.0000000000032
2017.11.30,556.0000000000009,626.9999999999998,,1183.0000000000007
2017.11.30,580.0000000000027,638.0000000000052,,1218.000000000008
2017.11.30,602.999999999998,626.0000000000043,,1229.0000000000023
2017.11.30,604.9999999999889,673.0000000000014,,1277.9999999999902
2017.11.30,611.9999999999903,651.999999999997,,1263.9999999999873
2017.11.30,604.0000000000045,648.0000000000041,,1252.0000000000086
2017.11.30,594.99999999999,687.9999999999998,,1282.9999999999898
2017.11.30,585.9999999999976,675.0000000000034,,1261.000000000001
2017.11.30,540.9999999999915,683.9999999999957,,1224.9999999999873
2017.11.30,506.0000000000064,683.9999999999957,,1190.000000000002
2017.11.30,507.9999999999973,690.0000000000017,,1197.999999999999
2017.11.30,594.99999999999,705.9999999999956,,1300.9999999999854
2017.11.30,686.9999999999932,692.0000000000038,,1378.9999999999968
2017.11.30,798.9999999999942,702.0000000000026,,1500.9999999999968
2017.11.30,899.0000000000053,683.9999999999957,,1583.000000000001
2017.11.30,940.9999999999918,722.0000000000005,,1662.9999999999923
2017.11.30,933.000000000006,753.9999999999991,,1687.000000000005
2017.11.30,862.0000000000072,780.9999999999984,,1643.0000000000055
2017.11.30,836.9999999999989,849.9999999999952,,1686.999999999994
2017.11.30,798.9999999999942,814.9999999999991,,1613.9999999999932
