,name,direction
0,USDCHF,B
1,NZDUSD,S
2,EURCHF,S
3,AUDCHF,B
4,EURGBP,S
5,GBPJPY,S
6,GBPAUD,S
7,EURJPY,S
8,EURCAD,B
9,EURAUD,S
10,AUDJPY,S
11,NZDJPY,S
12,AUDCAD,B
13,AUDNZD,B
