date,GBPUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPAUD,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2021.05.10,-9.000000000014552,-59.99999999999339,0.0,0.0,-112.000000000001,-92.99999999999864,-118.00000000000699,-2.999999999997449,-144.00000000000546,-454.9999999999832,-63.00000000000195,-82.99999999999974,,-1140.0000000000025
2021.05.10,0.0,66.99999999999484,86.99999999999264,-49.99999999999449,-90.99999999999665,-85.00000000000173,-90.0000000000012,112.99999999998533,-138.00000000000523,-496.99999999999187,-63.00000000000195,-82.00000000000429,,-829.0000000000246
2021.05.10,-247.00000000001944,-25.00000000000835,-14.000000000002899,18.0000000000069,-127.00000000001043,-51.99999999999649,-114.99999999999844,109.99999999998789,-186.00000000000705,-400.00000000000034,-75.9999999999983,-138.00000000000477,,-1252.0000000000516
2021.05.10,-253.00000000001432,29.999999999996696,39.00000000000014,327.00000000001063,-109.00000000000354,10.999999999994348,52.99999999999194,434.9999999999854,-112.99999999999955,-354.9999999999942,-85.99999999999719,-138.00000000000477,,-159.00000000003436
2021.05.10,-316.0000000000052,-25.999999999992696,0.999999999995449,312.00000000000114,-112.000000000001,12.999999999996348,39.00000000000014,441.99999999998687,-130.00000000002387,-351.99999999999676,-88.99999999999464,-190.99999999999673,,-409.0000000000309
2021.05.10,-400.00000000000034,-103.00000000000864,-53.00000000000304,317.9999999999961,-143.00000000000423,12.000000000000899,39.00000000000014,418.9999999999916,-177.99999999999727,-284.9999999999797,-102.99999999999754,-200.00000000000017,,-677.0000000000023
2021.05.10,-362.00000000001785,-70.99999999999883,-54.00000000000959,405.9999999999952,-147.00000000000824,65.99999999999939,81.9999999999932,393.99999999998323,-334.0000000000032,-319.999999999987,-90.0000000000012,-143.9999999999997,,-574.0000000000546
2021.05.10,-346.0000000000019,-31.000000000003247,-1.0000000000065512,431.0000000000036,-147.00000000000824,41.000000000002146,103.99999999999298,478.0000000000006,-338.0000000000223,-398.9999999999938,-82.99999999999974,-85.00000000000173,,-376.0000000000381
2021.05.10,-331.999999999999,-52.000000000007596,36.999999999998145,428.00000000000614,-156.00000000000057,34.99999999999615,102.00000000000209,539.0000000000006,-373.0000000000189,-383.99999999998437,-31.999999999998696,-68.00000000000139,,-256.0000000000074
2021.05.10,-314.99999999999864,-56.000000000011596,43.999999999999595,479.99999999999153,-137.9999999999937,56.0000000000005,137.9999999999937,543.999999999989,-374.00000000002365,-398.9999999999938,-4.999999999999449,-36.0000000000027,,-61.000000000049155
2021.05.10,-297.0000000000139,-26.999999999999247,39.999999999995595,446.9999999999974,-124.00000000001299,-7.0000000000014495,131.99999999999878,552.9999999999812,-395.00000000001023,-495.99999999998533,-4.999999999999449,-2.999999999997449,,-182.00000000004715
2021.05.10,-231.0000000000034,38.99999999998904,126.99999999999933,361.9999999999957,-112.000000000001,-43.00000000000415,102.00000000000209,637.9999999999831,-344.99999999999886,-472.9999999999901,40.00000000000669,7.9999999999968985,,111.99999999997529
2021.05.10,-175.00000000001404,32.999999999994145,117.99999999999588,361.9999999999957,-75.00000000000284,-23.00000000000635,102.99999999999754,567.9999999999907,-397.99999999999613,-490.999999999997,42.0000000000087,29.000000000001247,,92.99999999996749
2021.05.10,-171.00000000001003,12.999999999996348,100.00000000000009,357.00000000000733,-114.0000000000141,7.0000000000014495,92.99999999999864,531.9999999999991,-402.00000000001523,-501.9999999999802,26.999999999999247,34.000000000000696,,-26.000000000016655
2021.05.10,-172.0000000000166,35.999999999991594,101.99999999999099,370.00000000000364,-124.00000000001299,-9.00000000000345,76.99999999999375,527.9999999999951,-376.0000000000048,-522.0000000000002,25.00000000000835,43.00000000000415,,-22.000000000050477
2021.05.10,-246.00000000001288,-1.0000000000065512,73.99999999999629,425.99999999999307,-117.99999999999588,41.9999999999976,100.99999999999554,546.9999999999864,-359.00000000000887,-474.999999999981,9.00000000000345,9.00000000000345,,8.99999999997052
2021.05.10,-462.0000000000068,-26.999999999999247,25.999999999992696,458.00000000000284,-131.00000000001444,51.000000000001044,144.99999999999514,569.9999999999816,-350.00000000002274,-421.99999999998903,-24.000000000001798,-12.000000000000899,,-178.00000000006176
