names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['AUDNZD'],100.0,0.44562698412698404,S
USDCAD,20,['NZDJPY'],80.0,-0.45268228477748623,B
AUDUSD,20,['EURGBP'],100.0,0.512976259550563,S
GBPCHF,10,"['GBPUSD', 'NZDUSD', 'NZDCHF']",80.0,-0.98,B
EURCHF,30,"['USDJPY', 'GBPCHF', 'NZDJPY', 'AUDJPY']",80.0,0.9840000000000001,S
AUDCHF,10,"['GBPUSD', 'NZDUSD', 'NZDCHF']",80.0,-1.0,B
EURGBP,15,"['GBPUSD', 'AUDJPY', 'NZDUSD', 'AUDCHF']",100.0,0.29038816738816736,S
GBPAUD,10,['CHFJPY'],80.0,-1.0,B
EURJPY,20,['CHFJPY'],100.0,0.269969030969031,S
EURNZD,10,['EURNZD'],80.0,0.6185634920634923,S
AUDCAD,10,['USDCAD'],80.0,0.26423809523809516,S
NZDCAD,10,['AUDNZD'],80.0,0.4366904761904763,S
