date,USDCHF,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.10.04,-170.99999999999892,0.0,-154.0000000000097,-174.00000000000747,-262.00000000000045,-71.99999999999429,-183.99999999999528,-15.00000000000945,-171.00000000001003,-92.00000000000318,-70.99999999999883,0.0,-44.999999999987494,-25.00000000000835,,-1436.0000000000236
2021.10.04,-94.00000000000519,87.00000000000374,-113.00000000000753,-113.99999999999189,-171.99999999999704,-25.999999999992696,-42.999999999993044,-63.00000000000195,4.999999999988347,-87.99999999999919,-151.00000000001222,30.000000000001137,-45.99999999999227,32.999999999994145,,-755.0000000000057
2021.10.04,-107.00000000000153,105.99999999999498,-112.000000000001,-92.00000000000318,-88.99999999999864,-25.999999999992696,-9.999999999998899,-44.0000000000107,17.000000000000348,-86.99999999999264,-26.0000000000149,-159.9999999999966,-241.99999999999022,0.0,,-872.0000000000057
2021.10.04,-102.99999999999754,255.00000000000523,99.00000000000463,32.0000000000098,25.99999999999625,113.00000000000753,114.99999999999844,-4.000000000004,-22.0000000000109,-29.999999999996696,18.999999999991246,-196.99999999998852,-250.0,65.99999999999939,,119.00000000001485
2021.10.04,-82.00000000000429,248.99999999999923,153.9999999999875,49.99999999999449,4.0000000000048885,118.00000000000699,124.00000000000189,10.999999999994348,-70.99999999999883,106.99999999999044,129.00000000000134,-157.99999999998704,-233.99999999999466,76.99999999999375,,477.99999999999
2021.10.04,-109.99999999999899,243.00000000000432,123.00000000000644,25.00000000000835,6.000000000000227,65.00000000000395,116.00000000000499,2.999999999997449,-140.0000000000068,96.99999999999153,119.00000000000244,-132.99999999999557,-237.99999999999955,100.99999999999554,,277.00000000001444
2021.10.04,-136.00000000000279,231.0000000000034,129.00000000000134,19.999999999997797,-10.000000000005116,62.000000000006494,104.99999999999955,-2.000000000002,-139.00000000000023,78.00000000000028,161.99999999999548,-120.99999999999511,-238.9999999999901,89.99999999999008,,229.99999999999906
2021.10.04,-85.99999999999719,143.00000000000423,99.99999999998899,28.999999999990145,-82.99999999999841,24.999999999997247,58.000000000002494,-25.00000000000835,-242.99999999999324,187.00000000000384,314.99999999999864,-48.99999999999238,-160.99999999998715,101.99999999999099,,311.9999999999999
2021.10.04,-51.000000000001044,92.00000000000318,26.999999999999247,26.999999999999247,-55.999999999997385,12.000000000000899,23.00000000000635,-73.00000000000084,-178.99999999999582,116.99999999998934,246.99999999999721,-51.9999999999925,-110.99999999999,42.999999999993044,,66.00000000001094
2021.10.04,-36.999999999998145,12.999999999996348,-38.0000000000047,32.0000000000098,-82.99999999999841,19.00000000000235,-14.000000000002899,-105.00000000001064,-65.00000000000395,107.99999999999699,270.99999999999903,-85.99999999999852,-148.9999999999867,7.9999999999968985,,-126.00000000000253
2021.10.04,-21.00000000000435,19.00000000000235,-79.99999999999119,11.999999999989797,-63.99999999999295,17.000000000000348,-26.000000000003798,-132.0000000000099,-19.999999999997797,104.99999999999955,234.00000000000088,-70.99999999999795,-70.99999999999795,-24.000000000001798,,-122.00000000000477
2021.10.04,-9.999999999998899,90.99999999999665,-35.00000000000725,45.99999999999049,-4.0000000000048885,92.00000000000318,36.999999999998145,-117.00000000000044,123.00000000000644,76.99999999999375,175.99999999999838,-162.9999999999967,-141.9999999999959,-28.000000000005798,,142.99999999997715
2021.10.04,22.999999999995246,70.99999999999883,-8.000000000008,25.999999999992696,-24.00000000000091,124.99999999999733,43.999999999999595,-92.00000000000318,184.00000000000637,21.00000000000435,141.99999999999767,-167.99999999999216,-134.9999999999909,-58.000000000002494,,150.9999999999945
