date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.27,-43.999999999999595,-29.999999999996696,-29.000000000010573,-36.999999999998145,-104.99999999999955,-34.000000000000696,-88.00000000000807,-48.000000000003595,-17.999999999995797,0.0,-10.999999999983245,-39.99999999999204,-17.999999999984695,-99.99999999998899,-146.00000000000168,-68.00000000000139,,-815.9999999999648
2015.04.27,-23.999999999990695,-46.0000000000127,-27.000000000001023,14.000000000002899,-100.99999999999554,-24.000000000001798,-47.000000000011255,-38.0000000000047,-26.999999999999247,4.000000000004,-27.999999999983594,-66.0000000000025,-51.99999999998539,-622.9999999999958,-271.9999999999945,-49.00000000001015,,-1405.999999999982
2015.04.27,-39.999999999995595,-22.0000000000109,-72.00000000000273,61.999999999995396,-65.00000000000395,-43.999999999999595,6.999999999990791,-41.000000000002146,-34.99999999999615,-17.999999999995797,19.00000000001345,10.99999999999568,-41.99999999998649,-224.000000000002,-275.99999999999847,-99.00000000000463,,-879.0000000000031
2015.04.27,-39.999999999995595,-38.0000000000047,-70.99999999999795,29.000000000001247,-15.00000000000945,3.999999999981796,32.99999999998704,-56.0000000000005,-12.999999999996348,-23.999999999990695,52.000000000007596,-37.00000000000614,-17.999999999984695,-20.999999999982144,-155.00000000000514,-100.0000000000112,,-470.0000000000069
2015.04.27,-15.999999999993797,-8.000000000008,-52.00000000000671,100.99999999999554,-22.999999999995246,6.999999999979245,41.99999999998738,-81.00000000000884,-81.9999999999932,-9.999999999998899,114.99999999999844,-26.999999999986812,-96.99999999999153,-112.99999999998533,-193.99999999999417,-80.00000000001339,,-518.0000000000153
2015.04.27,-17.000000000000348,12.999999999996348,-52.00000000000671,148.99999999999915,-42.0000000000087,-34.000000000000696,83.99999999998897,-94.00000000000519,-107.99999999999699,-41.9999999999976,141.00000000001333,42.00000000000159,-132.99999999998312,-243.99999999999977,-243.00000000000432,-92.00000000000318,,-672.0000000000073
2015.04.27,29.000000000001247,24.999999999986144,-50.00000000001137,200.99999999999562,31.000000000003247,6.999999999979245,88.99999999999864,-96.00000000000719,-53.999999999998494,-54.999999999993946,199.00000000001583,3.9999999999906777,-97.9999999999981,-274.9999999999808,-282.0000000000045,-9.000000000014552,,-334.0000000000383
2015.04.27,-39.999999999995595,-14.000000000002899,-115.0000000000091,185.00000000000182,-41.000000000002146,-8.000000000008,115.99999999999966,-193.00000000000983,-62.99999999999084,-46.999999999997044,287.9999999999994,66.0000000000025,-80.99999999999774,-274.9999999999808,-234.99999999999633,32.999999999994145,,-423.9999999999928
2015.04.27,-32.999999999994145,-21.00000000000435,-128.0000000000001,187.9999999999993,-42.0000000000087,8.999999999992347,109.99999999999943,-185.00000000000182,-46.999999999997044,-7.9999999999968985,334.00000000001205,48.00000000000182,-59.99999999999339,-283.99999999999534,-183.99999999999528,25.999999999992696,,-276.9999999999894
2015.04.27,2.000000000002,-17.000000000000348,-85.00000000000796,204.00000000000418,9.999999999998899,25.999999999992696,128.99999999999068,-217.0000000000005,-36.999999999998145,-29.999999999996696,347.0000000000084,15.00000000001478,-73.99999999999629,-354.9999999999942,-182.00000000000438,36.999999999998145,,-226.99999999998877
2015.04.27,-26.999999999999247,-32.0000000000098,-58.000000000006935,282.99999999999994,-114.0000000000141,22.999999999995246,50.99999999998772,-241.00000000000233,-80.99999999999774,-4.999999999999449,398.00000000000944,-48.00000000000182,-133.99999999998968,-537.9999999999941,-282.99999999999994,148.99999999999915,,-657.0000000000236
2015.04.27,-24.999999999997247,-24.000000000001798,-30.000000000001137,314.99999999999864,-127.00000000001043,7.999999999985796,37.9999999999967,-249.00000000001032,-46.999999999997044,34.000000000000696,398.00000000000944,-37.99999999998249,-62.99999999999084,-469.99999999999267,-222.99999999999542,193.99999999998306,,-309.0000000000051
2015.04.27,-106.99999999999044,-116.00000000000499,-72.00000000000273,185.99999999999727,-171.00000000001003,4.999999999988347,-28.000000000005798,-252.0000000000078,-13.999999999991797,35.00000000000725,333.0000000000055,-115.99999999998545,16.000000000016,-470.9999999999992,-216.0000000000051,211.99999999998997,,-775.999999999999
2015.04.27,-103.99999999999298,-156.00000000000057,-64.00000000000716,190.99999999999673,-117.00000000001154,45.99999999999049,-19.000000000005457,-235.00000000000742,-20.999999999993246,53.00000000000304,358.00000000001387,-153.99999999999636,-38.99999999998904,-553.9999999999878,-253.0000000000032,218.99999999999142,,-848.9999999999993
2015.04.27,-80.99999999999774,-110.00000000001009,-79.00000000000773,268.0000000000016,-200.00000000000017,3.999999999981796,0.999999999990564,-240.00000000000688,-8.999999999992347,48.000000000003595,292.00000000000335,-87.99999999999386,21.00000000000435,-522.9999999999845,-297.9999999999983,288.99999999998374,,-705.0000000000226
2015.04.27,-131.99999999999878,-114.0000000000141,-201.99999999999818,251.99999999999667,-249.99999999999466,-35.00000000000725,4.9999999999954525,-267.00000000000614,-15.999999999993797,57.00000000000705,284.00000000001756,-40.99999999999682,45.000000000006146,-491.99999999998136,-258.9999999999981,278.00000000000045,,-886.9999999999659
2015.04.27,-106.99999999999044,-97.00000000001374,-174.0000000000066,263.99999999999756,-194.0000000000053,-1.0000000000065512,89.9999999999892,-254.00000000000978,-56.99999999999594,39.00000000000014,309.0000000000037,40.99999999999682,-100.99999999999554,-682.9999999999892,-422.9999999999956,243.99999999999977,,-1104.0000000000216
2015.04.27,-22.999999999995246,-5.000000000010552,-103.9999999999992,365.0000000000042,-130.99999999999224,-28.000000000005798,114.99999999999488,-219.00000000000253,-32.999999999994145,-36.999999999998145,306.00000000000625,78.00000000000296,-19.999999999997797,-666.9999999999953,-465.0000000000043,309.99999999998806,,-557.999999999999
2015.04.27,-52.99999999999194,34.000000000000696,-149.0000000000009,365.0000000000042,-106.00000000000608,-135.00000000001845,100.99999999999909,-218.00000000000708,-18.999999999991246,-96.99999999999153,299.00000000000483,68.00000000001205,87.00000000001484,-530.9999999999926,-419.9999999999982,313.99999999999204,,-459.9999999999702
2015.04.27,-341.99999999999784,-148.00000000001478,-349.00000000000375,204.00000000000418,-259.9999999999936,-217.0000000000005,-39.00000000000148,-299.00000000000483,-39.999999999995595,-122.99999999999534,312.00000000000114,150.00000000000568,161.00000000001114,-560.9999999999893,-485.0000000000021,331.999999999999,,-1703.9999999999782
2015.04.27,-451.0000000000014,-240.00000000001796,-396.0000000000008,139.00000000000023,-438.00000000000506,-265.0000000000041,-131.00000000000023,-398.00000000000944,-141.99999999999767,-59.99999999999339,209.00000000001472,98.99999999998954,135.00000000001845,-461.0000000000003,-348.00000000000387,309.99999999998806,,-2438.0000000000227
2015.04.27,-219.99999999999798,-114.0000000000141,-337.0000000000033,197.00000000000273,-211.00000000000563,-192.00000000001438,94.99999999999886,-230.000000000008,-118.99999999999133,-100.00000000000009,180.0000000000024,180.00000000000682,-6.999999999979245,-448.9999999999883,-393.9999999999944,206.99999999997942,,-1514.000000000006
2015.04.27,-348.9999999999993,-380.00000000000256,-386.0000000000099,77.00000000000485,-117.99999999999588,-112.000000000001,-9.000000000000341,-257.0000000000072,-103.99999999999298,-73.99999999999629,279.00000000000705,-85.00000000000796,-200.99999999998454,-612.9999999999969,-343.9999999999999,165.9999999999995,,-2509.9999999999836
2015.04.27,-325.99999999999295,-378.999999999996,-365.99999999999966,68.99999999999685,-124.99999999999733,-14.000000000002899,0.0,-312.00000000000114,-97.9999999999981,-4.999999999999449,337.0000000000095,-98.99999999998954,-213.99999999998087,-593.9999999999834,-244.99999999999523,133.99999999998968,,-2236.9999999999413
