date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.04.25,131.99999999999878,175.00000000001404,655.9999999999917,-419.0000000000138,53.999999999998494,-546.000000000002,-477.00000000000387,-329.00000000000153,-153.00000000000313,-82.99999999999974,301.9999999999912,-1464.000000000027,-486.999999999993,-632.9999999999956,-666.9999999999953,-400.00000000000034,-465.99999999998863,-789.0000000000015,-575.0000000000028,-423.0000000000018,-312.9999999999966,-380.999999999998,49.00000000001015,,-7237.000000000022
2016.04.25,178.00000000000037,249.00000000001032,689.9999999999977,-358.00000000001387,165.9999999999995,-574.0000000000078,-456.99999999999363,-319.0000000000026,-114.00000000000298,7.0000000000014495,329.00000000000153,-1438.0000000000166,-529.999999999986,-594.9999999999989,-680.9999999999983,-347.0000000000084,-279.99999999999136,-779.0000000000106,-557.0000000000022,-364.9999999999949,-336.9999999999984,-475.99999999999864,-38.0000000000047,,-6626.000000000017
2016.04.25,176.99999999999383,243.00000000001543,665.9999999999968,-377.0000000000051,173.00000000000094,-568.9999999999973,-376.0000000000048,-329.00000000000153,-146.99999999999713,12.999999999996348,349.99999999999477,-1358.000000000004,-482.999999999989,-506.0000000000002,-679.9999999999917,-394.9999999999898,-235.99999999999176,-710.000000000008,-510.0000000000051,-284.9999999999966,-324.00000000000205,-441.99999999999795,-24.999999999986144,,-6129.999999999971
2016.04.25,185.99999999999727,239.00000000001143,537.9999999999967,-360.0000000000048,170.99999999999892,-592.9999999999991,-364.9999999999949,-328.0000000000061,-114.00000000000298,12.999999999996348,308.9999999999926,-1337.0000000000175,-496.99999999999187,-516.9999999999959,-675.9999999999877,-343.99999999998875,-247.99999999998158,-708.0000000000126,-487.99999999999955,-292.0000000000016,-331.999999999999,-436.9999999999985,24.000000000001798,,-6155.999999999986
2016.04.25,176.99999999999383,236.99999999999832,509.00000000000034,-387.000000000004,148.99999999999915,-500.9999999999959,-240.99999999999966,-328.0000000000061,-131.99999999999878,-0.999999999995449,309.99999999999915,-1081.0000000000173,-439.99999999999596,-376.99999999999534,-670.9999999999993,-370.999999999988,-281.99999999998226,-612.9999999999995,-406.0000000000059,-221.00000000000364,-307.99999999999716,-406.9999999999907,34.000000000000696,,-5350.999999999984
2016.04.25,172.99999999998983,236.00000000001398,537.9999999999967,-417.0000000000007,131.99999999999878,-611.000000000006,-442.99999999999784,-338.00000000000495,-138.00000000000477,-9.999999999998899,329.999999999997,-1471.0000000000036,-523.9999999999911,-593.9999999999941,-699.9999999999895,-409.99999999999926,-322.9999999999844,-762.0000000000005,-546.0000000000065,-362.99999999999955,-312.00000000000114,-410.9999999999947,35.00000000000725,,-6928.999999999974
2016.04.25,152.99999999999204,211.00000000000563,680.9999999999974,-371.99999999999454,136.99999999999824,-618.0000000000074,-501.0000000000048,-312.00000000000114,-100.00000000000009,-9.999999999998899,368.9999999999971,-1590.0000000000034,-641.0000000000027,-643.0000000000007,-662.000000000007,-314.99999999999864,-341.99999999999784,-797.0000000000113,-570.999999999998,-412.9999999999967,-361.0000000000002,-393.9999999999944,66.00000000001049,,-7025.000000000016
2016.04.25,150.99999999999002,212.99999999999653,688.999999999993,-364.9999999999931,149.99999999999457,-591.9999999999925,-436.00000000000705,-312.00000000000114,-63.99999999999739,2.999999999997449,278.9999999999959,-1435.0000000000023,-627.9999999999841,-574.9999999999886,-695.0000000000011,-279.00000000000705,-314.99999999999864,-743.0000000000092,-478.00000000000864,-343.0000000000035,-429.0000000000016,-444.9999999999954,87.00000000001484,,-6562.00000000001
2016.04.25,105.99999999999498,173.00000000000094,649.0000000000009,-353.0000000000033,182.99999999999983,-504.9999999999999,-474.9999999999943,-303.0000000000088,-53.999999999998494,24.000000000001798,243.99999999999977,-1318.000000000012,-714.999999999999,-615.9999999999997,-624.9999999999867,-218.99999999999142,-231.99999999998778,-734.0000000000089,-475.9999999999991,-310.0000000000023,-425.99999999999307,-501.99999999999136,34.000000000000696,,-6449.999999999975
2016.04.25,143.9999999999997,164.00000000000858,533.9999999999918,-337.0000000000095,317.9999999999961,-594.0000000000057,-436.9999999999976,-286.00000000000847,53.00000000000304,141.99999999999767,224.9999999999974,-1254.000000000019,-943.9999999999893,-601.9999999999897,-563.0000000000024,19.999999999997797,109.00000000000354,-620.0000000000045,-305.0000000000068,-146.0000000000008,-517.9999999999962,-618.9999999999918,2.999999999997449,,-5513.000000000029
2016.04.25,89.99999999999008,141.00000000001333,509.9999999999909,-490.0000000000126,256.99999999999613,-869.0000000000086,-308.9999999999975,-453.0000000000034,-99.00000000000463,63.99999999999739,323.99999999999096,-1446.0000000000264,-1037.9999999999834,-443.9999999999884,-920.9999999999941,-326.9999999999884,-135.9999999999806,-729.0000000000134,-353.00000000000864,-126.00000000000477,-524.0000000000023,-650.9999999999905,-48.99999999998794,,-7578.000000000017
2016.04.25,230.99999999999233,290.9999999999968,515.0000000000006,-534.9999999999966,236.99999999999832,-971.9999999999951,-225.9999999999991,-545.0000000000066,-192.00000000000327,-27.999999999994696,501.99999999999136,-1556.0000000000116,-971.9999999999951,-388.9999999999958,-994.9999999999903,-398.00000000000944,-258.99999999998704,-766.0000000000053,-388.00000000000523,-162.9999999999967,-525.9999999999932,-659.999999999994,-45.99999999999049,,-7839.99999999999
2016.04.25,289.9999999999903,316.0000000000052,640.0000000000006,-483.0000000000112,231.99999999999886,-1021.9999999999895,-277.000000000001,-508.00000000000847,-173.00000000000094,-17.999999999995797,471.99999999999466,-1715.0000000000034,-1045.9999999999914,-495.9999999999951,-943.9999999999893,-387.000000000004,-245.99999999999068,-815.0000000000119,-436.00000000000705,-215.0000000000034,-505.99999999999534,-639.9999999999961,-42.999999999993044,,-8019.999999999998
2016.04.25,294.9999999999897,356.00000000000074,619.9999999999903,-408.00000000000836,349.99999999999477,-872.0000000000061,-189.99999999999773,-457.0000000000074,-139.99999999999568,82.99999999999974,435.9999999999919,-1417.0000000000016,-994.9999999999903,-366.9999999999902,-880.9999999999984,-358.9999999999982,-40.99999999997994,-722.0000000000084,-382.99999999999557,-84.00000000000318,-490.00000000000153,-673.9999999999968,-122.99999999998423,,-6462.999999999995
2016.04.25,290.9999999999968,327.99999999999494,560.9999999999928,-652.0000000000082,234.00000000000088,-852.9999999999926,-177.99999999999727,-584.0000000000067,-258.0000000000027,-9.00000000000345,437.999999999994,-1389.00000000001,-678.9999999999852,-366.9999999999902,-1082.0000000000052,-550.9999999999903,-238.99999999998923,-865.0000000000091,-518.0000000000007,-173.99999999999238,-481.9999999999935,-718.9999999999918,-170.99999999998784,,-7917.999999999977
2016.04.25,289.9999999999903,263.00000000001324,531.9999999999965,-564.9999999999933,287.9999999999994,-970.0000000000042,-138.00000000000523,-560.0000000000049,-241.99999999999778,12.000000000000899,425.99999999999307,-1383.0000000000098,-797.9999999999876,-365.99999999999966,-977.99999999999,-401.99999999999125,-89.99999999999008,-775.0000000000057,-408.00000000000125,-97.99999999999898,-495.9999999999964,-717.9999999999964,-153.00000000000313,,-7328.999999999981
2016.04.25,334.9999999999964,343.00000000000443,544.9999999999875,-449.9999999999948,288.9999999999948,-875.0000000000035,-141.9999999999959,-517.0000000000008,-204.00000000000418,-19.00000000000235,327.99999999999494,-1257.000000000005,-696.999999999992,-364.9999999999949,-900.9999999999962,-357.99999999999164,-153.9999999999875,-733.0000000000041,-391.00000000000534,-147.99999999999613,-469.99999999999267,-640.9999999999916,-80.99999999999774,,-6562.999999999979
2016.04.25,351.99999999999676,292.00000000000335,665.9999999999968,-381.99999999999346,300.0000000000003,-723.9999999999914,-201.99999999999818,-494.00000000000557,-166.99999999999494,0.0,306.9999999999906,-1262.0000000000005,-673.9999999999968,-497.99999999999045,-824.9999999999868,-268.0000000000016,-85.99999999998609,-730.000000000004,-384.00000000000034,-185.99999999999284,-473.0000000000012,-600.999999999996,-25.999999999992696,,-6064.9999999999445
2016.04.25,391.9999999999924,356.00000000000074,704.9999999999983,-341.99999999999784,304.9999999999997,-696.999999999992,-183.00000000000693,-479.0000000000072,-160.00000000000458,-10.999999999994348,170.99999999999892,-1224.000000000018,-601.9999999999915,-478.9999999999992,-787.9999999999887,-255.99999999998957,-109.99999999998789,-749.0000000000094,-403.99999999999636,-207.9999999999984,-461.99999999999574,-605.0,-36.999999999998145,,-5866.9999999999845
2016.04.25,367.99999999999056,338.0000000000161,661.0000000000014,-239.00000000001143,317.0000000000006,-402.9999999999978,-171.99999999999704,-425.0000000000087,-116.00000000000499,5.999999999994898,35.999999999991594,-765.0000000000148,-272.99999999998994,-433.9999999999975,-712.9999999999859,-191.99999999999218,-80.99999999999774,-646.0000000000008,-310.0000000000023,-153.99999999999636,-495.9999999999964,-578.9999999999961,-9.999999999998899,,-4281.999999999994
2016.04.25,377.9999999999894,373.00000000000114,738.9999999999901,-432.9999999999945,258.0000000000027,-365.99999999999966,-403.0000000000058,-545.0000000000066,-158.0000000000026,-68.99999999999685,20.999999999993246,-1110.0000000000136,-122.99999999998423,-664.999999999992,-943.000000000005,-283.99999999999534,-265.99999999998846,-950.0000000000028,-552.9999999999973,-378.0000000000001,-564.9999999999933,-595.0000000000011,55.000000000005045,,-6581.999999999997
2016.04.25,346.9999999999973,314.99999999999864,711.9999999999891,-371.00000000001023,280.9999999999979,-371.99999999999454,-367.00000000000443,-496.00000000000756,-146.00000000000168,-31.999999999998696,96.99999999999153,-1116.0000000000139,-347.9999999999928,-637.999999999991,-848.9999999999886,-262.00000000000665,-188.9999999999947,-904.0000000000106,-531.0000000000059,-347.999999999999,-502.00000000000244,-552.9999999999924,68.00000000000139,,-6204.00000000004
2016.04.25,310.9999999999946,269.00000000000813,571.9999999999885,-469.0000000000083,175.00000000000293,-462.9999999999912,-221.9999999999942,-514.0000000000033,-156.99999999999602,-100.99999999999554,130.99999999999224,-979.0000000000134,-404.9999999999887,-493.9999999999998,-889.9999999999908,-282.9999999999888,-363.9999999999866,-760.0000000000051,-397.99999999999613,-287.9999999999967,-522.0000000000002,-529.9999999999972,104.99999999999955,,-6275.999999999965
2016.04.25,336.9999999999984,320.00000000000915,637.0000000000005,-313.99999999999204,188.9999999999947,-350.9999999999902,-209.99999999999375,-476.0000000000098,-134.0000000000008,-112.000000000001,124.99999999999733,-836.0000000000127,-271.99999999998334,-461.9999999999891,-819.9999999999985,-238.0000000000049,-387.99999999998835,-717.000000000013,-344.99999999999886,-287.00000000000614,-546.9999999999975,-480.99999999999807,185.99999999999727,,-5195.999999999981
2016.04.25,367.99999999999056,382.0000000000157,682.9999999999927,-439.99999999999596,176.99999999999383,-597.0000000000031,-301.00000000000193,-548.0000000000041,-175.99999999999838,-136.00000000000279,171.99999999999437,-1242.0000000000186,-436.9999999999985,-529.9999999999869,-981.999999999994,-347.9999999999928,-490.999999999997,-899.0000000000009,-501.0000000000048,-409.9999999999966,-534.9999999999966,-496.99999999999187,131.00000000001444,,-7156.999999999982
2016.04.25,378.999999999996,400.00000000000034,807.9999999999927,-265.0000000000041,188.9999999999947,-517.9999999999962,-358.0000000000041,-459.0000000000094,-122.99999999999534,-116.00000000000499,166.99999999999494,-1141.0000000000196,-408.9999999999927,-586.9999999999891,-842.9999999999937,-272.00000000000557,-478.999999999985,-767.0000000000101,-436.9999999999976,-393.0000000000007,-473.99999999999665,-484.999999999991,117.99999999999588,,-6065.000000000021
2016.04.25,406.9999999999907,496.00000000000756,737.9999999999995,-232.99999999999432,169.99999999999238,-353.0000000000033,-275.99999999999625,-448.9999999999994,-131.00000000000333,-180.0000000000024,169.99999999999238,-906.0000000000059,-217.99999999998488,-481.9999999999993,-909.0000000000042,-381.99999999999346,-713.9999999999924,-745.0000000000045,-411.00000000000136,-408.00000000000125,-463.9999999999977,-348.9999999999993,287.9999999999994,,-5341.0
2016.04.25,415.99999999999415,513.0000000000078,733.9999999999947,-343.00000000000443,141.99999999999767,-392.9999999999989,-183.9999999999975,-496.00000000000756,-153.99999999999858,-178.00000000000037,217.99999999999596,-878.0000000000143,-182.99999999999983,-321.9999999999885,-997.0000000000034,-415.99999999999415,-716.9999999999899,-753.0000000000001,-400.99999999999625,-388.9999999999958,-483.99999999999557,-379.9999999999915,297.0000000000139,,-5347.999999999972
2016.04.25,365.99999999999966,466.00000000001086,708.999999999989,-371.00000000001023,80.00000000000229,-426.9999999999996,-180.00000000000682,-495.000000000001,-177.00000000000495,-214.99999999999852,232.99999999999432,-858.0000000000041,-143.00000000000423,-304.9999999999926,-1000.0000000000009,-472.9999999999901,-844.0000000000003,-754.0000000000049,-412.9999999999967,-420.99999999999227,-461.0000000000003,-359.99999999999363,280.0000000000136,,-5762.999999999991
2016.04.25,362.99999999999113,472.00000000000574,615.9999999999997,-371.99999999999454,98.99999999999353,-323.0000000000066,-156.0000000000059,-495.000000000001,-165.9999999999995,-202.9999999999976,184.99999999999073,-776.0000000000105,-48.99999999998794,-260.9999999999957,-1014.0000000000038,-462.0000000000068,-804.9999999999891,-742.0000000000044,-396.0000000000008,-400.0000000000057,-456.9999999999963,-334.00000000000097,300.00000000001137,,-5376.000000000015
2016.04.25,333.9999999999899,490.0000000000126,585.9999999999985,-333.0000000000055,58.000000000002494,-292.00000000000335,-115.99999999999966,-443.99999999999994,-139.00000000000023,-219.00000000000253,202.9999999999976,-631.0000000000002,-51.99999999998539,-149.0000000000009,-1005.9999999999958,-495.000000000001,-945.9999999999802,-637.0000000000005,-308.9999999999975,-378.0000000000001,-451.9999999999969,-317.9999999999961,326.0000000000041,,-4918.999999999962
2016.04.25,378.999999999996,560.0000000000049,604.9999999999898,-313.00000000000773,64.99999999999284,-306.9999999999906,-69.00000000000261,-455.0000000000054,-148.0000000000037,-239.99999999999577,242.99999999999324,-626.0000000000048,-68.00000000000139,-113.99999999999011,-1001.0000000000074,-523.9999999999911,-984.9999999999915,-618.9999999999998,-302.0000000000067,-373.9999999999952,-446.00000000000193,-273.9999999999965,382.0000000000157,,-4631.0
2016.04.25,342.9999999999933,485.0000000000021,612.9999999999995,-388.9999999999949,58.000000000002494,-337.99999999999386,-114.99999999999488,-456.00000000000085,-160.00000000000458,-209.9999999999991,232.99999999999432,-718.0000000000177,-141.99999999999767,-184.99999999998806,-991.9999999999928,-480.99999999999807,-878.000000000001,-666.000000000011,-346.00000000000364,-373.9999999999952,-453.99999999999886,-308.9999999999926,334.00000000001205,,-5146.999999999982
2016.04.25,256.99999999999613,426.00000000001523,521.9999999999914,-391.000000000008,69.9999999999923,-343.99999999998875,-125.0,-465.0000000000043,-161.99999999999548,-197.00000000000273,242.99999999999324,-696.0000000000264,-58.000000000002494,-164.99999999999204,-997.9999999999878,-486.999999999993,-841.9999999999872,-662.0000000000061,-347.0000000000084,-352.00000000000387,-441.99999999999795,-312.00000000000114,296.0000000000074,,-5231.00000000001
2016.04.25,251.99999999999667,421.0000000000047,549.9999999999972,-402.9999999999978,65.99999999999939,-348.9999999999993,-239.00000000000432,-445.0000000000065,-171.99999999999437,-183.99999999999528,249.99999999999466,-846.0000000000036,-82.00000000000429,-291.9999999999874,-980.9999999999875,-536.0000000000032,-814.999999999988,-719.0000000000083,-415.9999999999968,-390.00000000000057,-424.9999999999976,-327.99999999999494,262.00000000000665,,-5820.99999999997
2016.04.25,270.99999999999903,414.00000000000324,670.9999999999923,-387.000000000004,91.99999999999208,-316.99999999998954,-284.9999999999966,-431.0000000000036,-148.0000000000037,-151.9999999999966,251.00000000000122,-915.0000000000205,-83.9999999999952,-351.99999999998965,-953.9999999999882,-486.00000000000864,-743.9999999999891,-720.0000000000131,-439.00000000000716,-394.00000000000546,-398.9999999999938,-334.00000000000097,242.00000000000887,,-5600.000000000008
2016.04.25,287.9999999999994,422.00000000001125,613.9999999999901,-333.0000000000055,97.9999999999981,-313.00000000000773,-301.00000000000193,-382.00000000000455,-124.99999999999733,-129.00000000000134,244.99999999999523,-935.0000000000023,-150.99999999999002,-399.9999999999915,-835.9999999999923,-428.9999999999905,-664.9999999999823,-702.0000000000124,-423.0000000000018,-397.00000000000557,-393.9999999999944,-329.999999999997,219.00000000001364,,-5358.999999999971
2016.04.25,331.999999999999,453.0000000000145,635.9999999999957,-259.0000000000092,149.99999999999457,-353.0000000000033,-174.0000000000066,-397.0000000000029,-119.00000000000244,-129.00000000000134,247.99999999999267,-799.0000000000066,-177.99999999998929,-238.9999999999901,-875.999999999988,-414.9999999999876,-656.9999999999965,-621.9999999999999,-344.99999999999886,-304.9999999999926,-407.0000000000018,-329.999999999997,217.0000000000005,,-4567.999999999977
2016.04.26,362.99999999999113,452.00000000000796,606.9999999999993,-330.9999999999924,146.00000000000168,-391.000000000008,-129.0000000000049,-470.00000000000375,-139.99999999999568,-144.99999999999514,231.99999999999886,-731.9999999999993,-195.9999999999962,-201.99999999999818,-924.9999999999981,-408.00000000000836,-645.999999999991,-647.0000000000056,-317.0000000000073,-292.0000000000016,-466.9999999999952,-400.00000000000034,151.9999999999966,,-4886.0000000000055
2016.04.26,309.99999999999915,478.0000000000006,602.9999999999944,-319.0000000000026,158.99999999999804,-448.9999999999883,-189.00000000000716,-501.000000000007,-156.99999999999602,-146.99999999999713,246.99999999999721,-724.000000000018,-204.00000000000418,-195.99999999999795,-930.999999999993,-421.99999999998903,-624.9999999999867,-651.0000000000105,-311.00000000000705,-260.0000000000051,-466.9999999999952,-370.9999999999991,184.00000000000637,,-4943.000000000009
2016.04.26,345.99999999999073,473.99999999999665,574.9999999999886,-307.00000000001285,185.00000000000182,-347.0000000000084,-123.99999999999523,-424.00000000000216,-127.99999999999478,-94.00000000000519,258.9999999999981,-671.0000000000207,-181.9999999999933,-162.9999999999967,-902.9999999999872,-411.99999999999017,-556.0000000000009,-589.0000000000128,-272.99999999999613,-231.99999999999932,-431.99999999999903,-419.9999999999982,155.00000000001623,,-4263.000000000021
2016.04.26,365.99999999999966,485.0000000000021,557.9999999999927,-297.0000000000139,219.00000000000253,-350.00000000000585,-111.0000000000042,-418.0000000000073,-134.0000000000008,-60.99999999999994,236.99999999999832,-731.000000000023,-167.9999999999904,-199.99999999998863,-879.9999999999919,-408.00000000000836,-454.9999999999832,-626.0000000000048,-317.0000000000073,-203.00000000000296,-424.9999999999976,-451.9999999999969,103.00000000000864,,-4268.000000000022
2016.04.26,362.99999999999113,475.0000000000032,637.0000000000005,-297.9999999999983,229.99999999999687,-343.00000000000443,-189.00000000000716,-420.00000000000927,-114.99999999999844,-51.000000000001044,248.99999999999923,-808.0000000000211,-231.0000000000034,-271.99999999999136,-885.9999999999868,-383.0,-444.9999999999843,-675.0000000000114,-338.0000000000081,-231.99999999999932,-454.9999999999943,-501.99999999999136,96.00000000000719,,-4593.000000000013
2016.04.26,362.99999999999113,493.99999999999443,686.9999999999976,-282.0000000000045,307.0000000000017,-314.99999999999864,-189.00000000000716,-411.0000000000058,-102.00000000000209,24.999999999997247,232.99999999999432,-811.000000000007,-224.000000000002,-275.99999999999625,-882.9999999999893,-360.0000000000048,-273.9999999999965,-667.0000000000016,-353.00000000000864,-171.99999999999704,-480.99999999999807,-573.0000000000013,-4.999999999988347,,-4269.000000000032
2016.04.26,348.9999999999993,482.00000000000466,720.9999999999894,-273.0000000000121,305.99999999999517,-282.0000000000045,-301.00000000000193,-393.00000000001,-110.99999999999443,28.000000000005798,232.99999999999432,-899.0000000000009,-190.00000000000128,-372.99999999999045,-875.999999999988,-421.0000000000047,-264.9999999999819,-731.9999999999993,-438.0000000000024,-212.99999999999386,-441.0000000000025,-550.9999999999903,-18.999999999991246,,-4658.999999999981
2016.04.26,350.9999999999902,475.0000000000032,715.999999999994,-263.99999999999756,295.99999999999625,-280.9999999999979,-343.9999999999941,-395.0000000000009,-131.99999999999878,14.999999999998348,204.99999999999963,-954.0000000000077,-99.99999999998899,-438.99999999999295,-852.9999999999926,-424.00000000000216,-299.99999999998914,-761.0000000000099,-463.99999999999864,-251.99999999999534,-419.9999999999982,-556.9999999999964,-39.999999999995595,,-4921.999999999975
2016.04.26,346.9999999999973,459.0000000000094,610.99999999999,-253.99999999999866,309.99999999999915,-224.000000000002,-210.99999999999852,-385.000000000002,-117.00000000000044,39.00000000000014,127.99999999999478,-717.000000000013,-34.99999999998504,-303.99999999998784,-818.9999999999919,-387.99999999998835,-217.99999999998488,-658.0000000000013,-365.99999999999966,-150.00000000000568,-417.0000000000007,-589.9999999999906,-97.9999999999981,,-4056.9999999999577
2016.04.26,341.99999999999784,461.0000000000003,643.0000000000007,-163.00000000000205,346.0000000000019,-187.99999999998818,-197.00000000000273,-348.00000000000387,-126.99999999999933,60.99999999999994,139.00000000000023,-645.0000000000102,-5.999999999994898,-288.99999999998727,-741.9999999999982,-392.9999999999989,-144.99999999999514,-592.000000000013,-350.9999999999991,-117.999999999995,-368.00000000000165,-565.9999999999999,-136.00000000000279,,-3381.9999999999914
2016.04.26,375.9999999999986,490.999999999997,701.9999999999982,-156.00000000000057,390.0000000000015,-194.0000000000053,-367.00000000000443,-362.00000000000676,-143.9999999999997,89.00000000000574,151.9999999999966,-915.0000000000205,-75.99999999998718,-463.99999999999864,-802.9999999999982,-431.0000000000036,-124.99999999999733,-753.0000000000001,-460.00000000000796,-182.00000000000216,-404.99999999999983,-606.9999999999909,-170.99999999998784,,-4415.000000000014
2016.04.26,390.99999999999693,517.9999999999962,884.9999999999909,-153.00000000000313,439.99999999999596,-201.99999999999108,-367.999999999995,-356.00000000000074,-109.99999999999899,126.0000000000039,173.9999999999964,-911.0000000000014,-117.99999999999588,-464.9999999999892,-770.000000000004,-367.0000000000062,-4.999999999988347,-734.9999999999994,-466.99999999999875,-152.00000000000102,-415.99999999999415,-665.9999999999999,-190.00000000000128,,-3916.999999999988
2016.04.26,386.9999999999929,500.00000000001154,885.9999999999957,-171.00000000001003,446.00000000000193,-287.9999999999994,-367.999999999995,-369.0000000000082,-151.9999999999966,141.00000000000225,188.9999999999947,-1019.0000000000055,5.000000000010552,-491.9999999999902,-794.9999999999901,-448.9999999999883,21.00000000000435,-752.0000000000095,-539.0000000000015,-150.00000000000568,-373.00000000000114,-662.9999999999914,-258.99999999998704,,-4263.999999999965
2016.04.26,367.99999999999056,507.9999999999973,896.9999999999914,-219.00000000001364,358.0000000000028,-292.00000000000335,-427.99999999999727,-379.0000000000071,-193.99999999999417,65.99999999999939,217.0000000000005,-1086.0000000000127,43.999999999999595,-549.9999999999972,-835.000000000008,-560.0000000000049,-180.99999999998673,-803.0000000000115,-634.0000000000003,-239.99999999999488,-308.9999999999926,-635.9999999999922,-276.9999999999939,,-5165.000000000028
2016.04.26,363.99999999999767,478.0000000000006,838.9999999999986,-232.00000000000998,365.99999999999966,-313.99999999999204,-394.999999999996,-393.00000000001,-175.99999999999838,68.00000000000139,203.99999999999307,-1096.0000000000036,12.000000000012001,-515.9999999999911,-846.9999999999977,-522.0000000000002,-164.99999999999292,-818.000000000012,-575.0000000000028,-254.0000000000049,-346.9999999999973,-596.9999999999919,-182.99999999999983,,-5098.999999999998
