date,GBPUSD,USDJPY,NZDUSD,EURCHF,GBPJPY,EURCAD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.07.09,-12.999999999996348,-10.000000000005116,-48.99999999999905,-79.00000000000685,-126.00000000000477,-286.00000000000847,0.0,0.0,-37.9999999999967,0.0,0.0,,-601.0000000000174
2018.07.09,-32.0000000000098,0.0,-63.99999999999739,-106.00000000000608,-79.99999999998408,-266.999999999995,-4.9999999999954525,-18.000000000000682,-58.000000000006935,26.999999999999247,64.0000000000196,,-538.9999999999767
2018.07.09,-18.0000000000069,7.999999999995566,-83.9999999999952,-200.00000000000017,-66.0000000000025,-331.999999999999,1.0000000000047748,-1.0000000000047748,-96.9999999999942,43.999999999999595,71.00000000002105,,-673.9999999999818
2018.07.09,15.00000000000945,21.99999999999136,-82.99999999999974,-120.99999999999334,-228.00000000000864,-336.00000000000296,18.000000000000682,13.999999999995794,-94.99999999999886,41.9999999999976,84.0000000000174,,-667.9999999999912
2018.07.09,99.00000000000463,33.00000000000125,-17.999999999995797,-106.00000000000608,-299.0000000000066,-322.00000000000006,9.000000000000341,-12.000000000000455,4.9999999999954525,34.000000000000696,141.00000000001333,,-435.9999999999934
2018.07.09,195.9999999999962,9.000000000000341,-37.99999999999359,-116.00000000000499,-258.0000000000098,-344.00000000001097,4.0000000000048885,15.999999999991132,-10.000000000005116,41.9999999999976,160.00000000000458,,-339.0000000000297
2018.07.09,167.00000000000603,21.000000000000796,-60.99999999999994,-124.99999999999733,-243.99999999999977,-341.99999999999784,18.000000000000682,56.99999999998795,-100.99999999999909,56.99999999999594,211.00000000000563,,-341.999999999997
2018.07.09,200.00000000000017,71.99999999998852,-69.9999999999923,-154.0000000000097,-275.99999999998204,-390.0000000000015,58.9999999999975,140.00000000000057,-88.00000000000807,58.000000000002494,248.00000000000378,,-201.00000000000054
2018.07.09,246.99999999999721,-31.00000000000591,-53.00000000000304,-117.99999999999588,-417.0000000000016,-365.99999999999966,-15.000000000000568,112.99999999999955,-79.00000000000773,31.000000000003247,272.00000000000557,,-416.00000000000875
2018.07.09,150.00000000000568,-18.000000000000682,-108.99999999999244,-133.00000000000534,-353.00000000000864,-401.00000000000693,2.0000000000095497,140.99999999999113,-96.9999999999942,43.00000000000415,362.00000000001785,,-412.9999999999799
2018.07.09,157.00000000000713,39.99999999999204,-119.00000000000244,-96.00000000000719,-206.99999999999363,-360.0000000000048,108.00000000000409,335.9999999999985,-138.00000000000523,51.000000000001044,408.00000000000836,,179.99999999999793
2018.07.09,181.9999999999933,60.99999999999284,-75.9999999999983,-78.00000000000028,-225.9999999999991,-331.999999999999,114.00000000000432,314.9999999999977,-105.00000000000398,17.000000000000348,432.0000000000102,,303.99999999999807
2018.07.09,124.99999999999733,40.99999999999682,-107.99999999999699,-102.00000000000209,-221.00000000000364,-354.9999999999942,94.99999999999886,328.9999999999935,-103.9999999999992,14.999999999998348,480.00000000001376,,195.00000000000256
2018.07.09,116.00000000000499,40.99999999999682,-110.99999999999443,-107.00000000001265,-174.99999999998295,-343.00000000000443,126.00000000000477,344.99999999999886,-102.00000000000387,32.999999999994145,454.00000000002103,,277.00000000002234
2018.07.09,153.00000000000313,43.99999999999693,-93.99999999999409,-127.00000000001043,-168.00000000000637,-331.999999999999,129.0000000000049,321.9999999999885,-88.00000000000807,9.999999999998899,478.0000000000006,,326.9999999999751
2018.07.09,164.00000000000858,39.99999999999204,-93.99999999999409,-117.00000000001154,-192.00000000000728,-323.99999999999096,118.99999999999977,310.99999999999284,-88.99999999999864,9.999999999998899,447.0000000000196,,275.0000000000093
2018.07.09,147.00000000000824,48.99999999999238,-103.99999999999298,-106.00000000000608,-199.99999999998863,-295.0000000000008,118.00000000000921,318.9999999999884,-109.99999999999943,21.999999999999797,429.00000000001273,,269.00000000002285
2018.07.09,43.999999999999595,60.99999999999284,-124.99999999999733,-130.0000000000079,-217.9999999999893,-367.99999999999056,140.00000000000057,358.99999999999466,-135.99999999999568,21.999999999999797,482.00000000000466,,131.00000000001125
2018.07.09,-124.99999999999733,33.999999999991815,-173.9999999999964,-148.99999999999915,-74.99999999998863,-435.0000000000076,149.0000000000009,409.9999999999966,-218.9999999999941,54.999999999993946,459.0000000000094,,-69.99999999999051
2018.07.09,-89.00000000000574,49.99999999999716,-137.9999999999937,-80.99999999999774,-24.00000000000091,-395.000000000012,149.0000000000009,390.00000000000057,-135.00000000000512,27.999999999994696,506.0000000000064,,260.99999999998454
2018.07.09,-35.999999999991594,64.99999999999773,-103.99999999999298,-63.99999999999739,-152.9999999999916,-470.9999999999992,109.99999999999943,381.0000000000002,-117.999999999995,34.000000000000696,492.0000000000035,,136.00000000003388
2018.07.09,-252.99999999999213,13.999999999995794,-85.99999999999719,14.000000000002899,-123.99999999999523,-446.9999999999974,75.00000000000284,376.99999999999534,-105.00000000000398,43.999999999999595,515.000000000021,,24.000000000031662
2018.07.09,-479.0000000000072,4.9999999999954525,-147.99999999999258,-25.999999999992696,235.00000000001364,-529.0000000000017,75.00000000000284,414.0000000000015,-115.99999999999966,60.00000000000449,575.0000000000144,,66.00000000003848
2018.07.09,-452.99999999999227,51.9999999999925,-115.99999999999389,-45.000000000006146,316.0000000000025,-503.99999999999335,137.00000000000045,490.99999999999966,-111.0000000000042,31.999999999998696,638.0000000000052,,437.00000000000915
2018.07.09,-306.9999999999906,88.99999999999864,-85.99999999999719,-116.00000000000499,246.00000000000932,-439.0000000000116,159.9999999999966,516.9999999999959,-117.999999999995,-31.000000000003247,693.0000000000102,,608.000000000008
2018.07.09,-272.00000000000557,57.999999999992724,-141.00000000000225,-114.0000000000141,228.00000000000864,-441.0000000000025,134.00000000000034,541.9999999999874,-147.99999999999613,43.999999999999595,639.0000000000118,,528.99999999998
2018.07.09,-261.0000000000001,54.99999999999261,-146.99999999999713,-127.00000000001043,181.0000000000116,-397.0000000000029,154.00000000001057,530.0000000000011,-162.00000000000614,43.999999999999595,599.0000000000161,,469.00000000001495
2018.07.09,-197.00000000000273,54.000000000002046,-163.99999999999747,-148.99999999999915,179.00000000000205,-387.000000000004,165.99999999999682,515.0000000000006,-168.99999999999693,19.00000000000235,575.0000000000144,,442.00000000001796
