,name,direction
0,GBPUSD,S
1,USDJPY,B
2,NZDUSD,S
3,EURCHF,S
4,GBPJPY,B
5,EURCAD,S
6,CADJPY,B
7,AUDJPY,B
8,NZDJPY,S
9,NZDCAD,B
10,AUDNZD,B
