date,GBPUSD,USDJPY,NZDUSD,EURCHF,GBPJPY,EURCAD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.07.09,25.999999999992696,36.99999999999193,-14.999999999998348,-29.999999999996696,-37.00000000000614,-245.99999999999068,37.9999999999967,37.9999999999967,4.9999999999954525,27.999999999994696,98.0000000000203,,-58.00000000000338
2018.07.09,1.0000000000065512,24.999999999991473,-34.000000000000696,-65.00000000000395,-3.9999999999906777,-226.99999999999943,19.000000000005457,16.999999999995907,4.0000000000048885,75.00000000000284,89.00000000000574,,-99.99999999998187
2018.07.09,31.000000000003247,90.99999999999397,-82.99999999999974,-90.99999999999665,39.00000000001569,-304.9999999999997,78.00000000000296,91.99999999999875,-96.00000000000364,146.00000000000168,91.00000000001884,,-6.9999999999645866
2018.07.09,150.99999999999002,30.9999999999917,-12.999999999996348,-85.00000000000173,-168.99999999998272,-293.99999999999426,27.000000000001023,18.999999999991246,24.00000000000091,58.000000000002494,169.00000000001913,,-81.99999999997848
2018.07.09,249.00000000001032,68.9999999999884,19.999999999997797,-90.99999999999665,-230.99999999999454,-266.999999999995,34.99999999999659,16.999999999995907,30.000000000001137,43.999999999999595,178.00000000001148,,53.00000000001506
2018.07.09,201.99999999999108,58.9999999999975,-19.00000000000235,-114.0000000000141,-192.99999999998363,-327.99999999999494,43.99999999999693,97.99999999999898,-4.9999999999954525,75.9999999999983,234.00000000000088,,53.99999999999315
2018.07.09,222.99999999999542,110.99999999999,-41.000000000002146,-124.99999999999733,-144.00000000000546,-331.999999999999,82.99999999999841,180.99999999999739,-64.00000000000716,102.99999999999754,260.0000000000158,,254.99999999998352
2018.07.09,296.0000000000074,75.9999999999934,-43.999999999999595,-117.99999999999588,-272.99999999999613,-351.0000000000124,76.99999999999818,179.9999999999926,-43.00000000000637,83.9999999999952,286.00000000000847,,169.9999999999849
2018.07.09,276.00000000000955,9.000000000000341,-3.999999999992898,-86.0000000000083,-338.99999999999864,-340.00000000000693,9.000000000000341,149.0000000000009,46.999999999997044,51.99999999999649,377.0000000000051,,150.000000000003
2018.07.09,164.00000000000858,39.99999999999204,-85.00000000000173,-87.99999999999919,-171.99999999999704,-357.00000000000733,111.0000000000042,335.9999999999985,-61.99999999999761,73.99999999999629,469.0000000000083,,430.00000000000506
2018.07.09,252.99999999999213,108.99999999999466,-69.9999999999923,-72.0000000000054,-180.99999999998317,-296.9999999999917,155.00000000000114,359.99999999999943,-90.00000000000341,58.99999999999794,457.00000000001853,,683.000000000028
2018.07.09,202.9999999999976,72.99999999999329,-66.99999999999484,-70.99999999999883,-171.99999999999704,-303.9999999999932,127.00000000000955,355.99999999999454,-64.00000000000716,58.000000000002494,494.00000000001666,,633.0000000000232
2018.07.09,130.0000000000079,48.00000000000182,-107.00000000000153,-86.0000000000083,-127.9999999999859,-340.00000000000693,127.00000000000955,384.00000000000034,-88.99999999999864,90.0000000000012,487.0000000000152,,516.0000000000347
2018.07.09,175.99999999999838,74.99999999998863,-80.99999999999774,-107.00000000001265,-140.99999999999113,-300.00000000001137,156.0000000000059,372.99999999999045,-82.00000000000784,48.99999999999905,487.0000000000152,,604.9999999999768
2018.07.09,177.99999999998929,59.99999999998806,-43.999999999999595,-107.00000000001265,-163.99999999998727,-300.00000000001137,136.0000000000099,321.9999999999885,-31.999999999996476,9.999999999998899,493.0000000000101,,551.9999999999774
2018.07.09,174.00000000000747,66.99999999999307,-58.99999999999794,-104.99999999999955,-150.00000000000568,-278.00000000000045,149.0000000000009,355.99999999999454,-52.00000000000671,21.999999999999797,511.000000000017,,635.0000000000025
2018.07.09,222.99999999999542,79.9999999999983,-73.00000000000084,-86.0000000000083,-187.99999999998818,-290.9999999999968,146.0000000000008,375.0,-75.00000000000284,51.99999999999649,501.0000000000181,,664.000000000012
2018.07.09,83.9999999999952,65.99999999998829,-114.99999999999844,-124.99999999999733,-51.9999999999925,-331.999999999999,177.99999999999727,419.9999999999875,-114.00000000000432,65.00000000000395,504.0000000000156,,578.9999999999962
