date,EURUSD,GBPCHF,empty,sum
2019.04.01,-38.0000000000047,-160.00000000000458,,-198.00000000000927
2019.04.01,-51.000000000001044,-45.000000000006146,,-96.00000000000719
2019.04.01,-19.999999999997797,-52.000000000007596,,-72.0000000000054
2019.04.01,5.999999999994898,29.999999999996696,,35.999999999991594
2019.04.01,28.999999999990145,58.99999999998684,,87.99999999997698
2019.04.01,11.999999999989797,39.999999999995595,,51.99999999998539
2019.04.01,9.999999999998899,56.99999999999594,,66.99999999999484
2019.04.01,-19.999999999997797,38.99999999998904,,18.999999999991246
2019.04.01,-28.000000000005798,-75.00000000000284,,-103.00000000000864
2019.04.01,-34.000000000000696,-85.00000000000173,,-119.00000000000243
2019.04.01,-14.000000000002899,-124.00000000001299,,-138.0000000000159
2019.04.01,-68.00000000000139,-163.00000000000205,,-231.00000000000344
2019.04.01,-69.00000000000794,-157.00000000000713,,-226.00000000001506
2019.04.01,-77.00000000001594,-222.00000000001108,,-299.00000000002706
2019.04.01,-77.00000000001594,-212.00000000001216,,-289.0000000000281
2019.04.01,-90.00000000001229,-219.00000000001364,,-309.0000000000259
2019.04.01,-158.0000000000137,-310.9999999999946,,-469.0000000000083
2019.04.01,-145.00000000001734,-435.0000000000076,,-580.000000000025
2019.04.01,-127.00000000001043,-461.0000000000003,,-588.0000000000107
2019.04.01,-131.00000000001444,-585.9999999999976,,-717.000000000012
2019.04.01,-125.00000000001954,-424.00000000000216,,-549.0000000000217
2019.04.01,-168.0000000000126,-419.9999999999982,,-588.0000000000108
2019.04.01,-214.00000000000307,-351.99999999999676,,-565.9999999999998
2019.04.01,-238.0000000000049,-497.99999999999847,,-736.0000000000034
2019.04.01,-226.00000000001506,-493.99999999999443,,-720.0000000000095
2019.04.01,-178.00000000001148,-583.0000000000002,,-761.0000000000117
2019.04.01,-121.00000000001555,-656.9999999999965,,-778.000000000012
2019.04.01,-120.00000000000898,-800.0000000000007,,-920.0000000000097
2019.04.01,-121.99999999999989,-930.0000000000086,,-1052.0000000000086
2019.04.01,-96.00000000000719,-839.9999999999964,,-936.0000000000035
2019.04.01,-114.0000000000141,-903.0000000000093,,-1017.0000000000234
2019.04.01,-219.99999999999798,-846.0000000000134,,-1066.0000000000114
2019.04.01,-191.00000000000784,-912.0000000000017,,-1103.0000000000095
2019.04.01,-155.00000000001623,-1009.9999999999998,,-1165.000000000016
2019.04.01,-89.00000000000574,-1075.0000000000036,,-1164.0000000000093
2019.04.01,14.999999999987246,-1547.0000000000095,,-1532.0000000000223
2019.04.01,24.000000000001798,-1468.0000000000027,,-1444.000000000001
2019.04.01,85.99999999998609,-1625.0000000000098,,-1539.0000000000236
2019.04.01,146.99999999998602,-1632.9999999999955,,-1486.0000000000095
2019.04.01,183.99999999998417,-1510.9999999999957,,-1327.0000000000116
2019.04.01,173.99999999998528,-1543.0000000000055,,-1369.0000000000202
2019.04.01,163.00000000000205,-1588.999999999996,,-1425.9999999999939
2019.04.01,157.99999999999147,-1595.9999999999975,,-1438.000000000006
2019.04.01,133.99999999998968,-1553.0000000000043,,-1419.0000000000146
2019.04.01,134.99999999999625,-1507.9999999999982,,-1373.0000000000018
2019.04.01,134.99999999999625,-1425.9999999999939,,-1290.9999999999977
2019.04.01,150.99999999999002,-1442.00000000001,,-1291.00000000002
2019.04.01,124.99999999999733,-1405.9999999999961,,-1280.9999999999989
2019.04.02,136.99999999998712,-1251.000000000002,,-1114.000000000015
2019.04.02,231.99999999998778,-886.9999999999934,,-655.0000000000057
2019.04.02,217.99999999998488,-1004.0000000000049,,-786.00000000002
2019.04.02,197.99999999998707,-1061.000000000001,,-863.0000000000139
2019.04.02,184.99999999999073,-998.00000000001,,-813.0000000000193
2019.04.02,196.99999999998053,-980.0000000000031,,-783.0000000000225
2019.04.02,180.99999999998673,-944.9999999999958,,-764.0000000000091
2019.04.02,176.99999999998272,-971.9999999999951,,-795.0000000000124
2019.04.02,203.99999999998198,-987.0000000000045,,-783.0000000000225
2019.04.02,214.99999999998744,-916.0000000000057,,-701.0000000000182
2019.04.02,207.00000000000162,-875.0000000000035,,-668.0000000000019
2019.04.02,210.99999999998343,-889.0000000000065,,-678.0000000000231
2019.04.02,212.99999999999653,-913.0000000000083,,-700.0000000000118
2019.04.02,209.9999999999991,-909.0000000000042,,-699.0000000000051
2019.04.02,234.00000000000088,-920.9999999999941,,-686.9999999999932
2019.04.02,237.99999999998266,-893.9999999999948,,-656.000000000012
2019.04.02,182.99999999999983,-939.0000000000009,,-756.0000000000011
2019.04.02,147.99999999999258,-988.9999999999955,,-841.0000000000028
2019.04.02,183.99999999998417,-868.000000000002,,-684.0000000000178
2019.04.02,213.99999999998087,-785.0000000000134,,-571.0000000000325
2019.04.02,224.99999999998633,-717.9999999999964,,-493.00000000001
2019.04.02,248.99999999998812,-764.0000000000091,,-515.0000000000209
2019.04.02,213.99999999998087,-929.000000000002,,-715.0000000000211
2019.04.02,234.00000000000088,-896.9999999999923,,-662.9999999999914
2019.04.02,214.99999999998744,-985.0000000000136,,-770.0000000000261
2019.04.02,203.99999999998198,-1012.9999999999973,,-809.0000000000152
2019.04.02,202.9999999999976,-845.0000000000068,,-642.0000000000092
2019.04.02,222.99999999999542,-961.0000000000118,,-738.0000000000164
2019.04.02,226.99999999999943,-917.9999999999966,,-690.9999999999972
2019.04.02,205.99999999999508,-835.9999999999923,,-629.9999999999972
2019.04.02,178.99999999999582,-571.9999999999948,,-392.999999999999
2019.04.02,140.99999999999113,-548.9999999999995,,-408.0000000000084
2019.04.02,182.99999999999983,-636.9999999999986,,-453.9999999999988
2019.04.02,198.99999999999363,-785.9999999999978,,-587.0000000000042
2019.04.02,202.9999999999976,-757.999999999992,,-554.9999999999944
2019.04.02,314.99999999999864,-761.999999999996,,-446.9999999999974
2019.04.02,330.9999999999924,-608.0000000000085,,-277.00000000001614
2019.04.02,376.9999999999829,-592.9999999999991,,-216.0000000000162
2019.04.02,331.999999999999,-570.0000000000039,,-238.0000000000049
2019.04.02,281.99999999998226,-926.0000000000045,,-644.0000000000223
2019.04.02,100.99999999999554,-1222.000000000012,,-1121.0000000000166
2019.04.02,219.99999999999798,-1410.0000000000002,,-1190.0000000000023
2019.04.02,285.00000000000193,-1371.0000000000111,,-1086.000000000009
2019.04.02,280.9999999999979,-1401.0000000000077,,-1120.0000000000098
2019.04.02,280.9999999999979,-1371.0000000000111,,-1090.0000000000132
2019.04.02,237.99999999998266,-1408.9999999999936,,-1171.000000000011
2019.04.02,231.99999999998778,-1593.0,,-1361.0000000000123
2019.04.02,211.99999999998997,-1490.999999999998,,-1279.000000000008
2019.04.03,204.99999999998852,-1452.0000000000089,,-1247.0000000000205
2019.04.03,227.99999999998377,-1408.9999999999936,,-1181.0000000000098
2019.04.03,224.99999999998633,-1507.9999999999982,,-1283.0000000000118
2019.04.03,212.99999999999653,-1465.0000000000052,,-1252.0000000000086
2019.04.03,210.99999999998343,-1432.0000000000111,,-1221.0000000000277
2019.04.03,208.99999999999253,-1422.000000000012,,-1213.0000000000196
2019.04.03,203.99999999998198,-1415.999999999995,,-1212.000000000013
2019.04.03,89.99999999999008,-1415.0000000000107,,-1325.0000000000207
2019.04.03,95.00000000000064,-1391.9999999999932,,-1296.9999999999925
2019.04.03,-4.000000000004,-1407.0000000000027,,-1411.0000000000068
2019.04.03,7.0000000000014495,-1492.0000000000045,,-1485.0000000000032
2019.04.03,25.999999999992696,-1527.9999999999961,,-1502.0000000000034
2019.04.03,39.999999999995595,-1510.0000000000114,,-1470.0000000000157
2019.04.03,29.999999999996696,-1476.999999999995,,-1446.9999999999984
2019.04.03,15.999999999993797,-1472.0000000000066,,-1456.0000000000127
2019.04.03,-2.0000000000131024,-1461.0000000000011,,-1463.0000000000143
2019.04.03,15.999999999993797,-1476.0000000000107,,-1460.0000000000168
2019.04.03,-3.0000000000196536,-1459.0000000000102,,-1462.0000000000298
2019.04.03,-25.00000000000835,-1571.9999999999957,,-1597.000000000004
2019.04.03,17.000000000000348,-1932.0000000000005,,-1915.0
2019.04.03,7.999999999985796,-2085.0000000000036,,-2077.0000000000177
2019.04.03,-165.00000000001512,-1933.0000000000068,,-2098.000000000022
2019.04.03,-167.00000000000603,-1900.999999999997,,-2068.000000000003
2019.04.03,-188.00000000001037,-1688.0000000000007,,-1876.0000000000111
2019.04.03,-268.0000000000016,-1682.0000000000057,,-1950.0000000000073
2019.04.03,-285.00000000000193,-1696.999999999993,,-1981.999999999995
2019.04.03,-231.0000000000034,-1724.9999999999989,,-1956.0000000000023
2019.04.03,-219.99999999999798,-1741.999999999999,,-1961.999999999997
2019.04.03,-241.00000000000233,-1678.0000000000018,,-1919.000000000004
2019.04.03,-236.00000000001398,-1561.9999999999968,,-1798.000000000011
2019.04.03,-239.00000000001143,-1734.0000000000134,,-1973.0000000000248
2019.04.03,-171.00000000001003,-1669.0000000000093,,-1840.0000000000193
2019.04.03,-109.00000000000354,-1551.9999999999977,,-1661.0000000000014
2019.04.03,-75.00000000000284,-1356.0000000000016,,-1431.0000000000045
2019.04.03,-167.00000000000603,-1357.0000000000082,,-1524.000000000014
2019.04.03,-80.00000000001339,-1536.000000000004,,-1616.0000000000175
2019.04.03,-162.00000000001768,-1585.9999999999986,,-1748.0000000000164
2019.04.03,-165.9999999999995,-1800.0000000000016,,-1966.0000000000011
2019.04.03,-229.00000000001253,-1777.0000000000064,,-2006.0000000000189
2019.04.03,-215.00000000000963,-1662.000000000008,,-1877.0000000000175
2019.04.03,-219.99999999999798,-1761.0000000000125,,-1981.0000000000105
2019.04.03,-213.00000000001873,-1611.0000000000068,,-1824.0000000000255
2019.04.03,-207.00000000000162,-1590.0000000000025,,-1797.000000000004
2019.04.03,-181.00000000000892,-1689.0000000000073,,-1870.0000000000161
2019.04.03,-154.0000000000097,-1632.9999999999955,,-1787.0000000000052
2019.04.03,-148.00000000001478,-1719.0000000000039,,-1867.0000000000186
2019.04.03,-121.00000000001555,-1709.000000000005,,-1830.0000000000205
2019.04.03,-89.00000000000574,-1706.0000000000075,,-1795.0000000000132
2019.04.04,-118.00000000001809,-1679.9999999999927,,-1798.000000000011
2019.04.04,-116.00000000000499,-1601.000000000008,,-1717.000000000013
2019.04.04,-147.00000000000824,-1791.0000000000093,,-1938.0000000000175
2019.04.04,-162.00000000001768,-1764.00000000001,,-1926.0000000000277
2019.04.04,-195.00000000001182,-1829.0000000000139,,-2024.0000000000257
2019.04.04,-192.00000000001438,-1773.0000000000023,,-1965.0000000000166
2019.04.04,-214.00000000000307,-1808.0000000000095,,-2022.0000000000127
2019.04.04,-212.00000000001216,-1818.999999999993,,-2031.000000000005
2019.04.04,-192.99999999999872,-1798.999999999995,,-1991.9999999999936
2019.04.04,-190.00000000000128,-1790.0000000000027,,-1980.000000000004
2019.04.04,-190.00000000000128,-1790.0000000000027,,-1980.000000000004
2019.04.04,-165.9999999999995,-1804.0000000000057,,-1970.0000000000052
2019.04.04,-140.0000000000068,-1818.999999999993,,-1958.9999999999998
2019.04.04,-163.00000000000205,-1817.000000000002,,-1980.000000000004
2019.04.04,-170.00000000000347,-1794.0000000000066,,-1964.00000000001
2019.04.04,-161.00000000001114,-1791.9999999999936,,-1953.0000000000048
2019.04.04,-169.00000000001913,-1808.0000000000095,,-1977.0000000000286
2019.04.04,-214.00000000000307,-1917.9999999999975,,-2132.0000000000005
2019.04.04,-213.00000000001873,-1937.000000000011,,-2150.0000000000296
2019.04.04,-164.00000000000858,-1966.0000000000011,,-2130.0000000000095
2019.04.04,-180.0000000000024,-1990.000000000003,,-2170.0000000000055
2019.04.04,-207.00000000000162,-2014.0000000000048,,-2221.0000000000064
2019.04.04,-151.00000000001222,-1988.9999999999964,,-2140.0000000000086
2019.04.04,-133.00000000000534,-1903.0000000000102,,-2036.0000000000155
2019.04.04,-101.00000000001774,-1805.9999999999966,,-1907.0000000000143
2019.04.04,-76.0000000000094,-1744.0000000000123,,-1820.0000000000216
2019.04.04,-57.00000000001815,-1781.9999999999948,,-1839.000000000013
2019.04.04,-67.00000000001705,-1758.9999999999995,,-1826.0000000000166
2019.04.04,-24.000000000001798,-1622.0000000000123,,-1646.000000000014
2019.04.04,-39.00000000001125,-1618.9999999999927,,-1658.0000000000039
2019.04.04,15.999999999993797,-1602.9999999999989,,-1587.000000000005
2019.04.04,51.000000000001044,-1652.000000000009,,-1601.000000000008
2019.04.04,76.99999999999375,-1591.000000000009,,-1514.0000000000155
2019.04.04,102.00000000000209,-1513.0000000000089,,-1411.0000000000068
2019.04.04,88.99999999998354,-1507.9999999999982,,-1419.0000000000146
2019.04.04,73.99999999999629,-1309.0000000000045,,-1235.0000000000082
2019.04.04,45.99999999999049,-1158.9999999999989,,-1113.0000000000084
2019.04.04,11.999999999989797,-1100.000000000012,,-1088.0000000000223
2019.04.04,68.00000000000139,-1198.9999999999945,,-1130.9999999999932
2019.04.04,56.99999999999594,-1211.0000000000066,,-1154.0000000000107
2019.04.04,66.99999999999484,-1154.999999999995,,-1088.0000000000002
2019.04.04,56.99999999999594,-1129.0000000000023,,-1072.0000000000064
2019.04.04,57.99999999998029,-1046.0000000000136,,-988.0000000000333
2019.04.04,20.999999999982144,-985.0000000000136,,-964.0000000000315
2019.04.04,28.999999999990145,-1124.9999999999982,,-1096.000000000008
2019.04.04,17.999999999984695,-1205.0000000000116,,-1187.0000000000268
2019.04.04,-7.0000000000014495,-1168.0000000000134,,-1175.0000000000148
2019.04.04,25.999999999992696,-1154.999999999995,,-1129.0000000000023
2019.04.05,27.999999999983594,-1090.9999999999975,,-1063.0000000000139
2019.04.05,52.99999999999194,-1039.9999999999966,,-987.0000000000047
2019.04.05,32.999999999994145,-1052.0000000000084,,-1019.0000000000143
2019.04.05,31.999999999987594,-1059.00000000001,,-1027.0000000000225
2019.04.05,19.999999999997797,-1053.9999999999993,,-1034.0000000000016
2019.04.05,22.999999999995246,-1086.9999999999936,,-1063.9999999999984
2019.04.05,-28.000000000005798,-1174.9999999999927,,-1202.9999999999986
2019.04.05,8.999999999992347,-1187.0000000000048,,-1178.0000000000125
2019.04.05,15.999999999993797,-1171.9999999999952,,-1156.0000000000014
2019.04.05,7.0000000000014495,-1154.999999999995,,-1147.9999999999936
2019.04.05,1.999999999990898,-1160.0000000000055,,-1158.0000000000146
2019.04.05,7.999999999985796,-1201.999999999992,,-1194.0000000000061
2019.04.05,12.999999999996348,-1252.0000000000086,,-1239.0000000000123
2019.04.05,11.999999999989797,-1312.000000000002,,-1300.0000000000123
2019.04.05,-8.000000000008,-1371.9999999999955,,-1380.0000000000034
2019.04.05,-19.999999999997797,-1346.0000000000027,,-1366.0000000000005
2019.04.05,-29.00000000001235,-1540.000000000008,,-1569.0000000000202
2019.04.05,-26.999999999999247,-1503.9999999999943,,-1530.9999999999936
2019.04.05,-103.00000000000864,-1500.0000000000125,,-1603.0000000000211
2019.04.05,-93.00000000000975,-1472.0000000000066,,-1565.0000000000164
2019.04.05,-82.00000000000429,-1415.0000000000107,,-1497.000000000015
2019.04.05,-56.000000000011596,-1363.0000000000032,,-1419.0000000000148
2019.04.05,-35.00000000000725,-1314.9999999999995,,-1350.0000000000068
2019.04.05,-50.0000000000167,-1290.0000000000134,,-1340.00000000003
2019.04.05,-69.00000000000794,-1208.000000000009,,-1277.000000000017
2019.04.05,-69.00000000000794,-1252.0000000000086,,-1321.0000000000166
2019.04.05,-38.0000000000047,-1235.9999999999927,,-1273.9999999999975
2019.04.05,-57.00000000001815,-1218.000000000008,,-1275.0000000000261
2019.04.05,-32.0000000000098,-1107.0000000000136,,-1139.0000000000234
2019.04.05,-34.000000000000696,-1113.0000000000084,,-1147.000000000009
2019.04.05,-89.00000000000574,-1099.0000000000055,,-1188.0000000000111
2019.04.05,-218.00000000000708,-1126.0000000000048,,-1344.0000000000118
2019.04.05,-127.00000000001043,-873.0000000000126,,-1000.0000000000231
2019.04.05,-15.00000000000945,-771.9999999999949,,-787.0000000000043
2019.04.05,-73.00000000001194,-697.9999999999986,,-771.0000000000106
2019.04.05,-36.999999999998145,-695.0000000000011,,-731.9999999999993
2019.04.05,17.999999999984695,-594.0000000000057,,-576.000000000021
2019.04.05,69.9999999999923,-619.9999999999983,,-550.000000000006
2019.04.05,61.99999999998429,-476.0000000000098,,-414.00000000002547
2019.04.05,68.99999999998573,-628.0000000000064,,-559.0000000000207
2019.04.05,114.99999999999844,-581.0000000000093,,-466.0000000000109
2019.04.05,99.99999999998899,-717.9999999999964,,-618.0000000000074
2019.04.05,89.99999999999008,-696.999999999992,,-607.0000000000019
2019.04.05,81.9999999999821,-666.000000000011,,-584.0000000000289
2019.04.05,79.99999999999119,-634.0000000000013,,-554.00000000001
2019.04.05,80.99999999999774,-703.0000000000092,,-622.0000000000115
2019.04.05,72.99999999998974,-683.0000000000114,,-610.0000000000216
2019.04.05,91.99999999998099,-734.0000000000124,,-642.0000000000314
