date,GBPUSD,USDJPY,EURGBP,GBPAUD,EURAUD,AUDJPY,empty,sum
2016.10.17,-60.99999999999994,-49.99999999999716,-24.999999999997247,-234.00000000000088,-90.99999999999665,-39.99999999999204,,-500.9999999999839
2016.10.17,-212.00000000001216,-40.00000000000625,-29.999999999996696,-485.0000000000021,-137.9999999999937,-37.9999999999967,,-943.0000000000076
2016.10.17,-249.99999999999466,-13.00000000000523,-24.999999999997247,-458.00000000000284,-89.99999999999008,-37.9999999999967,,-873.9999999999868
2016.10.17,-222.00000000001108,25.99999999999625,8.000000000008,-509.99999999998823,-340.9999999999913,2.0000000000095497,,-1036.9999999999768
2016.10.17,-95.00000000000064,72.00000000000273,123.00000000000644,-591.0000000000082,-434.000000000001,157.0000000000107,,-767.99999999999
2016.10.17,-253.99999999999866,168.99999999999693,-36.0000000000027,-958.9999999999987,-510.00000000001046,270.00000000001023,,-1320.0000000000034
2016.10.17,-246.00000000001288,146.0000000000008,-27.999999999994696,-991.9999999999928,-567.0000000000064,280.00000000000114,,-1407.0000000000048
2016.10.17,-188.9999999999947,42.00000000000159,14.000000000002899,-852.9999999999926,-513.0000000000078,239.00000000000432,,-1259.9999999999864
2016.10.17,-114.0000000000141,73.99999999999807,85.00000000000173,-1011.9999999999907,-794.0000000000058,255.00000000000966,,-1506.0000000000014
2016.10.17,-70.0000000000145,221.9999999999942,143.9999999999997,-968.9999999999976,-778.9999999999964,485.00000000001364,,-967.0000000000009
2016.10.17,-53.999999999998494,103.9999999999992,163.99999999999747,-922.0000000000006,-783.0000000000003,325.00000000000284,,-1166.0
2016.10.17,-148.00000000001478,75.9999999999934,134.0000000000008,-856.9999999999967,-678.0000000000008,273.00000000001035,,-1200.0000000000077
2016.10.17,-174.00000000000747,-51.00000000000193,140.0000000000068,-856.9999999999967,-696.999999999992,183.00000000000693,,-1455.9999999999845
