date,EURUSD,USDCAD,EURGBP,GBPJPY,GBPCAD,EURCAD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2015.05.11,-6.000000000017103,-21.00000000000435,-3.0000000000085514,-16.999999999995907,-136.99999999998712,-73.99999999999629,-18.000000000000682,0.0,-296.0000000000065,-23.999999999990695,,-596.0000000000072
2015.05.11,-9.000000000014552,-21.00000000000435,5.999999999994898,129.99999999999545,-161.99999999999548,-51.99999999998539,96.00000000000364,61.00000000000705,-323.0000000000075,201.00000000000674,,-72.99999999999952
2015.05.11,-27.00000000002145,-38.0000000000047,-23.00000000000635,68.9999999999884,-173.99999999998528,-65.99999999998829,96.00000000000364,130.00000000000966,-212.0000000000033,137.00000000000932,,-107.99999999999835
2015.05.11,-74.0000000000185,-92.99999999998754,-23.00000000000635,48.00000000000182,-103.99999999999298,-65.99999999998829,96.00000000000364,94.0000000000083,-411.00000000000136,292.00000000000335,,-240.9999999999779
2015.05.11,-86.0000000000083,-102.00000000000209,-23.00000000000635,50.00000000001137,-100.99999999999554,-68.00000000000139,96.00000000000364,99.00000000000375,-390.00000000000057,347.0000000000084,,-177.99999999998704
2015.05.11,-86.0000000000083,-95.999999999985,-58.000000000002494,-19.000000000005457,-63.99999999999739,-63.99999999999739,96.00000000000364,132.000000000005,-389.00000000001,322.00000000000006,,-225.99999999999733
2015.05.11,-63.000000000013046,-62.99999999999084,-34.000000000000696,-10.99999999999568,-102.00000000000209,-38.0000000000047,74.00000000001228,136.0000000000099,-429.00000000000205,358.0000000000028,,-171.99999999998425
2015.05.11,-352.000000000019,-165.9999999999995,-45.000000000006146,-233.0000000000041,-28.999999999990145,-25.999999999992696,-15.000000000000568,-10.99999999999568,-594.9999999999989,414.00000000000324,,-1058.0000000000034
2015.05.11,-484.00000000001774,-219.99999999999798,93.99999999999409,-200.9999999999934,-65.99999999998829,224.000000000002,-4.9999999999954525,-51.9999999999925,-555.0000000000068,423.0000000000067,,-841.9999999999894
2015.05.11,-484.00000000001774,-190.99999999998562,118.99999999999133,-111.99999999999477,-79.99999999999119,255.00000000000523,18.000000000000682,-158.00000000000125,-566.0000000000025,446.00000000000193,,-752.999999999994
2015.05.11,-445.0000000000065,-295.99999999998516,98.99999999999353,-110.99999999999,-278.9999999999848,106.00000000000608,-51.9999999999925,-158.99999999999181,-585.9999999999985,430.00000000000813,,-1292.9999999999413
2015.05.11,-487.0000000000152,-334.9999999999964,134.99999999999625,-81.99999999999363,-309.0000000000037,104.00000000001519,-68.9999999999884,-137.00000000000045,-716.0000000000082,430.00000000000813,,-1465.9999999999864
2015.05.11,-637.0000000000209,-427.99999999998397,152.99999999999204,-126.00000000000477,-304.9999999999997,155.00000000001623,-96.9999999999942,-243.99999999999977,-775.0000000000057,564.000000000009,,-1739.9999999999918
2015.05.11,-673.0000000000125,-456.9999999999963,207.99999999999707,-197.00000000000273,-312.9999999999855,225.00000000000853,-144.99999999999602,-286.00000000000136,-796.999999999997,544.0,,-1890.9999999999854
2015.05.11,-597.0000000000031,-441.99999999998687,202.9999999999976,-158.99999999999181,-371.99999999999454,192.99999999999872,-159.9999999999966,-271.99999999999136,-776.0000000000105,541.0000000000026,,-1840.9999999999754
2015.05.11,-568.000000000013,-434.9999999999854,173.9999999999964,-131.00000000000023,-364.9999999999931,171.99999999999437,-155.9999999999917,-256.9999999999908,-740.0000000000091,525.0000000000088,,-1780.999999999984
2015.05.11,-626.0000000000155,-443.99999999999994,163.00000000000205,-96.00000000000364,-333.9999999999899,168.99999999999693,-98.99999999998954,-161.99999999999193,-707.9999999999984,537.0000000000097,,-1599.9999999999804
2015.05.11,-656.0000000000122,-485.0000000000021,171.99999999999437,-104.99999999998977,-394.00000000000546,161.99999999999548,-119.99999999999034,-207.9999999999984,-829.0000000000077,552.0000000000081,,-1911.0000000000082
2015.05.11,-596.0000000000188,-485.99999999998647,117.99999999999588,-91.00000000000819,-499.000000000005,-11.00000000000545,-137.99999999999102,-185.99999999999284,-773.0000000000103,462.0000000000068,,-2200.0000000000155
2015.05.11,-443.0000000000156,-442.9999999999934,-41.9999999999976,-20.000000000010232,-485.0000000000021,-269.9999999999925,-113.99999999999011,-36.99999999999193,-625.0,395.0000000000009,,-2083.9999999999923
2015.05.11,-385.00000000001313,-517.9999999999962,-69.00000000000794,-64.99999999999773,-468.00000000000176,-363.0000000000022,-128.99999999999068,-54.99999999999261,-677.0000000000067,351.0000000000013,,-2378.0000000000077
2015.05.11,-482.00000000000466,-514.9999999999987,-29.000000000001247,-258.99999999998613,-516.9999999999897,-197.00000000000273,-129.99999999999545,-125.99999999999056,-755.0000000000097,483.0000000000001,,-2526.9999999999786
2015.05.11,-443.99999999999994,-503.99999999999335,39.999999999995595,74.00000000001228,-560.9999999999893,-222.99999999999542,-97.99999999999898,-113.99999999999011,-751.0000000000048,531.0000000000036,,-2049.99999999996
2015.05.11,-468.00000000000176,-527.9999999999951,-13.00000000000745,-121.00000000000932,-531.9999999999991,-231.0000000000034,-157.99999999998704,-71.99999999998852,-709.0000000000032,479.0000000000072,,-2352.9999999999877
2015.05.11,-447.0000000000196,-591.9999999999925,-55.000000000005045,-313.99999999999295,-629.9999999999973,-288.99999999998374,-227.99999999999443,-119.99999999999034,-725.0000000000085,420.00000000000927,,-2979.9999999999754
2015.05.11,-531.0000000000148,-577.9999999999897,126.99999999999933,-39.99999999999204,-939.9999999999853,-205.99999999999508,-208.99999999998897,-135.99999999999568,-745.0000000000045,454.00000000000995,,-2803.9999999999573
2015.05.11,-475.0000000000032,-583.0000000000002,202.9999999999976,252.9999999999859,-1105.0000000000005,-234.99999999998522,-244.99999999999034,-176.9999999999925,-823.9999999999981,473.0000000000012,,-2714.999999999985
2015.05.11,-504.9999999999999,-524.9999999999977,303.9999999999932,306.99999999998795,-1385.9999999999984,-129.99999999998568,-197.9999999999933,-99.99999999999432,-739.0000000000043,450.00000000000597,,-2521.999999999987
2015.05.11,-592.0000000000148,-429.99999999999704,359.99999999999363,564.9999999999977,-1190.0000000000023,12.000000000012001,-134.00000000000034,-100.99999999999909,-753.0000000000001,571.0000000000103,,-1691.9999999999995
2015.05.11,-617.0000000000009,-428.9999999999905,441.99999999999795,575.9999999999934,-1049.9999999999955,167.00000000000603,-88.99999999999864,-77.99999999998875,-748.0000000000047,601.000000000007,,-1224.9999999999743
2015.05.11,-652.0000000000082,-336.00000000000296,507.0000000000019,754.9999999999955,-1109.9999999999889,322.00000000000006,-15.999999999991132,-94.99999999999886,-844.0000000000083,653.0000000000035,,-815.9999999999974
2015.05.11,-655.0000000000056,-178.99999999999582,510.99999999999477,778.9999999999964,-1075.0000000000036,425.0000000000087,109.00000000000887,4.0000000000048885,-826.0000000000076,798.0000000000098,,-108.99999999998931
2015.05.11,-626.9999999999998,-173.00000000000094,575.9999999999987,926.9999999999925,-1210.0,443.0000000000156,82.00000000000784,-16.999999999995907,-902.000000000001,828.0000000000065,,-72.99999999997647
2015.05.11,-607.0000000000019,2.999999999997449,588.9999999999951,943.000000000012,-1297.999999999999,419.0000000000138,216.00000000000819,-18.000000000000682,-1073.9999999999982,1025.0000000000093,,198.00000000003615
2015.05.11,-548.0000000000151,9.999999999998899,719.9999999999984,1525.0000000000057,-1427.0000000000005,466.00000000001086,234.99999999999943,-52.99999999999727,-1105.000000000004,1146.0000000000025,,968.9999999999987
2015.05.11,-546.000000000002,-28.000000000005798,712.0000000000015,1603.0000000000086,-1475.9999999999884,486.00000000000864,250.0,14.000000000010004,-1118.000000000009,1142.0000000000098,,1039.0000000000332
2015.05.11,-544.0000000000111,-109.00000000000354,797.9999999999987,1709.0000000000032,-1844.0000000000011,441.0000000000025,223.0000000000132,72.00000000000273,-995.0000000000045,1074.0000000000082,,825.0000000000082
2015.05.11,-695.0000000000011,-289.0000000000059,903.9999999999937,2013.0000000000052,-2224.0000000000036,296.0000000000074,126.00000000000477,40.00000000000625,-1042.0000000000016,1086.000000000009,,215.0000000000141
2015.05.11,-676.0000000000099,-268.0000000000016,991.9999999999928,2227.0000000000036,-2292.000000000005,383.0,178.00000000001148,7.000000000005002,-1079.9999999999982,1133.0000000000061,,604.0000000000044
2015.05.11,-568.000000000013,-192.99999999999872,886.9999999999934,2133.9999999999864,-2092.000000000005,293.99999999999426,214.00000000001285,39.00000000000148,-1064.0000000000073,1157.000000000008,,807.9999999999724
2015.05.11,-546.000000000002,-194.99999999998963,887.9999999999999,2175.9999999999877,-2058.000000000004,293.0000000000099,212.0000000000033,97.99999999999898,-1009.0000000000003,1153.9999999999995,,1013.0000000000032
2015.05.11,-499.000000000005,-78.99999999998464,892.9999999999993,2289.999999999992,-2136.0000000000045,337.0000000000095,279.0000000000106,175.00000000001137,-963.0000000000081,1143.0000000000052,,1440.0000000000255
2015.05.11,-458.00000000000284,-44.99999999998394,852.9999999999926,2157.000000000011,-1956.9999999999866,397.0000000000029,318.00000000001205,174.0000000000066,-977.0000000000039,1181.0000000000098,,1643.0000000000578
2015.05.11,-526.0000000000042,-140.99999999999113,893.9999999999948,2138.0000000000055,-1977.999999999991,405.0000000000109,285.0000000000108,159.00000000000603,-981.0000000000088,1178.0000000000014,,1433.0000000000346
2015.05.11,-494.00000000001666,-143.99999999998857,913.9999999999926,2269.0000000000055,-2065.000000000006,353.0000000000033,292.0000000000016,132.000000000005,-1022.0000000000056,1195.0000000000016,,1429.9999999999927
2015.05.11,-501.0000000000181,-263.99999999999756,934.0000000000015,2332.999999999998,-2198.9999999999955,262.00000000000665,206.00000000000307,47.000000000011255,-1122.0,1226.0000000000048,,922.0000000000143
2015.05.11,-504.9999999999999,-249.99999999999466,920.9999999999941,2283.999999999992,-2174.9999999999936,300.99999999999574,209.00000000000318,51.00000000000193,-1111.000000000004,1194.0000000000061,,919.0000000000006
