date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.09.10,-300.99999999999574,-209.9999999999991,-200.00000000000017,-185.99999999999727,-207.00000000000162,-52.99999999999194,7.0000000000014495,-220.99999999997522,-462.9999999999912,-64.99999999998174,-422.9999999999956,-42.0000000000087,-449.9999999999948,219.99999999999798,-156.00000000000057,-314.00000000001427,,-3063.999999999948
2018.09.10,-282.99999999999994,-283.99999999999534,-241.00000000000233,-158.99999999999804,-213.00000000000762,-51.99999999999649,94.00000000000519,-277.9999999999916,-512.0000000000014,-121.99999999999989,-397.0000000000029,-48.000000000003595,-449.9999999999948,219.99999999999798,-70.99999999999883,-351.0000000000124,,-3147.0000000000014
2018.09.10,-373.99999999999653,-326.9999999999884,-346.0000000000019,-115.99999999998278,-236.99999999999832,-12.999999999996348,170.99999999999892,-470.9999999999752,-497.99999999999847,37.00000000002035,-516.0000000000053,-51.000000000001044,-493.99999999999443,278.9999999999959,-132.99999999999423,-375.0000000000142,,-3463.999999999932
2018.09.10,-517.9999999999962,-289.9999999999903,-344.99999999999534,-168.99999999999693,-238.0000000000049,46.00000000000159,238.0000000000049,-453.9999999999793,-482.00000000000466,139.00000000000023,-563.0000000000024,-18.0000000000069,-423.99999999997993,303.9999999999932,-195.9999999999962,-302.0000000000023,,-3271.9999999999554
2018.09.10,-502.9999999999979,-170.00000000000347,-302.0000000000023,-243.99999999999977,-199.00000000000472,28.000000000005798,234.99999999999633,-301.9999999999925,-461.99999999998465,222.00000000001108,-636.9999999999986,-12.000000000012001,-370.999999999988,327.99999999999494,-248.99999999999923,-263.00000000001324,,-2900.999999999988
2018.09.10,-519.0000000000028,-129.00000000000134,-300.99999999999574,-323.99999999999096,-234.00000000000088,30.000000000007798,192.00000000000327,-274.99999999997726,-516.0000000000053,303.0000000000088,-697.9999999999986,19.999999999997797,-363.9999999999866,383.99999999999545,-288.9999999999948,-324.0000000000132,,-3043.9999999999554
2018.09.10,-631.0000000000038,-120.99999999999334,-270.99999999999903,-278.00000000000045,-229.00000000000142,29.000000000001247,248.99999999999923,-224.99999999999432,-452.99999999999227,288.0000000000216,-652.9999999999925,31.999999999987594,-354.9999999999942,383.0,-242.99999999999324,-309.0000000000037,,-2786.999999999958
2018.09.10,-585.0000000000022,-173.99999999998528,-296.9999999999917,-252.99999999999213,-200.00000000000017,28.000000000005798,273.9999999999965,-274.99999999997726,-503.99999999999335,148.00000000001478,-612.9999999999969,-19.999999999997797,-363.9999999999866,347.9999999999928,-237.99999999999378,-299.00000000000483,,-3023.9999999999122
2018.09.10,-578.9999999999961,-316.99999999998954,-296.9999999999917,-329.00000000000153,-189.00000000000583,6.0000000000060005,234.99999999999633,-426.9999999999925,-807.9999999999865,-68.99999999998573,-649.999999999995,-22.0000000000109,-392.9999999999989,344.99999999999534,-259.9999999999936,-255.00000000000523,,-4008.9999999999554
2018.09.10,-592.9999999999991,-1107.999999999998,-544.9999999999955,-211.99999999998997,-255.00000000000523,30.000000000007798,295.99999999999625,-1348.9999999999895,-1534.9999999999975,-915.9999999999835,-773.0000000000015,-190.00000000000128,-613.9999999999812,347.9999999999928,-202.9999999999976,-297.0000000000139,,-7915.999999999956
2018.09.10,-534.0000000000011,-1295.0000000000018,-663.999999999998,-83.9999999999952,-287.0000000000039,56.0000000000005,326.9999999999995,-1545.9999999999923,-1659.9999999999948,-1145.9999999999804,-862.9999999999916,-333.0000000000055,-773.0000000000015,224.000000000002,-180.99999999999784,-319.0000000000026,,-9077.999999999964
2018.09.10,-548.9999999999995,-1149.0,-554.9999999999944,-22.999999999995246,-256.0000000000007,95.00000000000064,390.99999999999693,-1437.9999999999882,-1374.999999999993,-1022.9999999999961,-682.9999999999892,-299.00000000000483,-576.9999999999831,198.99999999999363,-166.99999999999494,-219.00000000001364,,-7627.999999999961
2018.09.10,-522.9999999999957,-1153.000000000004,-600.0000000000006,-53.999999999998494,-260.00000000000466,107.00000000000153,285.00000000000193,-1306.999999999988,-1532.9999999999843,-1006.9999999999801,-824.0000000000025,-324.0000000000132,-655.9999999999899,252.99999999999213,-227.99999999999488,-215.00000000000963,,-8038.999999999972
2018.09.10,-465.0000000000043,-1044.9999999999848,-629.9999999999973,-118.99999999998023,-238.0000000000049,58.000000000002494,295.99999999999625,-1272.9999999999961,-1410.0000000000002,-1039.9999999999966,-900.9999999999962,-476.0000000000098,-744.9999999999957,193.99999999999417,-215.99999999999397,-217.0000000000005,,-8226.999999999967
2018.09.10,-524.9999999999977,-1068.0000000000023,-597.9999999999874,-45.99999999999049,-194.0000000000053,58.000000000002494,307.0000000000017,-1324.9999999999886,-1333.9999999999907,-1031.9999999999884,-763.9999999999869,-441.0000000000025,-763.9999999999869,191.99999999999218,-134.0000000000008,-214.00000000000307,,-7881.999999999935
2018.09.10,-551.0000000000015,-1075.9999999999882,-576.9999999999831,-46.999999999997044,-186.00000000000838,29.000000000001247,400.00000000000034,-1301.9999999999925,-1391.9999999999932,-1113.9999999999927,-750.0000000000063,-462.0000000000068,-804.9999999999891,168.00000000000148,-90.0000000000012,-236.00000000001398,,-7990.999999999969
2018.09.10,-690.0000000000017,-1058.9999999999877,-553.9999999999878,-60.99999999999994,-148.0000000000037,-26.999999999999247,431.99999999999903,-1306.999999999988,-1436.9999999999993,-1259.9999999999945,-747.0000000000088,-563.0000000000024,-939.9999999999853,136.99999999999824,-68.99999999999685,-236.99999999999832,,-8529.999999999956
2018.09.10,-685.0000000000023,-1086.9999999999936,-558.9999999999984,-54.99999999998284,-103.00000000000864,-24.999999999997247,470.9999999999992,-1330.9999999999889,-1431.9999999999889,-1293.9999999999952,-753.0000000000036,-582.0000000000158,-943.9999999999893,79.99999999999119,-7.9999999999968985,-231.0000000000034,,-8537.999999999975
2018.09.10,-666.9999999999953,-1093.999999999995,-536.0000000000032,-36.999999999998145,-101.00000000000664,-121.99999999999989,463.0000000000023,-1353.999999999985,-1431.0000000000045,-1399.999999999979,-693.9999999999947,-578.0000000000118,-1117.9999999999968,39.999999999995595,11.00000000000545,-326.0000000000041,,-8943.999999999969
2018.09.10,-660.000000000005,-1154.999999999995,-508.9999999999817,-10.999999999983245,-85.00000000000173,-102.99999999999754,480.99999999999807,-1410.999999999973,-1461.9999999999854,-1452.9999999999932,-641.0000000000027,-611.000000000006,-1101.9999999999807,26.999999999999247,102.99999999999754,-326.0000000000041,,-8917.999999999913
2018.09.10,-683.9999999999957,-1139.0000000000011,-491.99999999998136,-10.999999999983245,-78.00000000000028,-109.99999999999899,480.99999999999807,-1394.9999999999818,-1448.999999999989,-1462.999999999992,-618.0000000000074,-571.0000000000103,-1088.0,24.000000000001798,125.00000000000844,-313.00000000000773,,-8780.999999999938
2018.09.10,-700.0000000000006,-1106.9999999999914,-475.99999999998755,-11.999999999989797,-77.00000000000485,-107.99999999999699,512.9999999999968,-1423.9999999999782,-1415.999999999995,-1388.999999999996,-622.9999999999958,-541.0000000000136,-1069.9999999999932,47.9999999999925,112.000000000001,-330.0000000000081,,-8599.999999999958
2018.09.10,-673.9999999999968,-1073.9999999999973,-480.99999999999807,-1.999999999990898,-87.99999999999919,-118.99999999999133,504.00000000000443,-1438.999999999993,-1385.9999999999984,-1321.9999999999789,-612.9999999999969,-520.0000000000093,-1108.9999999999823,54.999999999993946,136.99999999999824,-360.0000000000048,,-8490.99999999994
2018.09.10,-685.0000000000023,-1072.9999999999907,-468.00000000000176,-24.999999999986144,-99.00000000000463,-125.99999999999278,502.9999999999979,-1430.9999999999832,-1400.9999999999857,-1271.0,-622.9999999999958,-466.00000000001086,-1083.9999999999961,73.00000000000084,113.00000000000753,-372.00000000001677,,-8434.99999999996
2018.09.10,-658.0000000000031,-1062.9999999999918,-485.0000000000021,-44.99999999998394,-120.00000000000898,-104.99999999999955,492.0000000000035,-1376.9999999999811,-1428.9999999999914,-1264.9999999999827,-651.0000000000016,-463.0000000000134,-1070.9999999999998,100.99999999999554,107.00000000000153,-372.00000000001677,,-8403.999999999976
2018.09.10,-650.0000000000061,-1052.9999999999927,-483.99999999999557,-8.999999999992347,-114.99999999999844,-88.99999999999464,485.99999999999756,-1322.999999999979,-1363.0000000000032,-1203.999999999983,-604.0000000000045,-443.99999999999994,-1021.9999999999895,100.99999999999554,106.00000000000608,-356.00000000000074,,-8022.999999999941
2018.09.11,-700.999999999996,-1075.0000000000036,-472.9999999999901,-3.999999999981796,-121.00000000000443,-100.00000000000009,497.000000000003,-1277.9999999999916,-1333.9999999999907,-1211.999999999991,-578.9999999999961,-432.0000000000102,-962.9999999999806,85.99999999999719,102.99999999999754,-336.00000000000296,,-7921.999999999942
2018.09.11,-639.0000000000007,-1059.9999999999943,-482.999999999989,11.00000000000545,-121.00000000000443,-81.9999999999932,495.9999999999964,-1256.0000000000002,-1331.9999999999998,-1203.999999999983,-591.9999999999925,-432.0000000000102,-964.9999999999936,95.99999999999609,82.99999999999974,-355.0000000000164,,-7834.999999999979
2018.09.11,-634.9999999999967,-1061.000000000001,-468.00000000000176,-8.999999999992347,-118.00000000000699,-104.99999999999955,463.0000000000023,-1306.999999999988,-1344.9999999999961,-1217.9999999999857,-588.9999999999951,-435.0000000000076,-1022.9999999999961,100.00000000000009,119.99999999999788,-373.00000000000114,,-8002.999999999967
2018.09.11,-622.0000000000003,-1041.000000000003,-455.99999999998977,-5.999999999994898,-107.00000000000153,-104.99999999999955,484.00000000000665,-1284.9999999999966,-1341.9999999999986,-1196.9999999999814,-584.9999999999911,-419.9999999999982,-1022.9999999999961,113.99999999999189,104.00000000000409,-375.0000000000142,,-7861.999999999962
2018.09.11,-622.0000000000003,-1078.0000000000011,-461.99999999998465,8.000000000008,-126.99999999999933,-82.99999999999974,489.0000000000061,-1316.9999999999789,-1375.9999999999995,-1276.9999999999948,-571.9999999999948,-455.0000000000054,-973.0000000000016,85.00000000000173,94.00000000000519,-350.00000000000585,,-8015.999999999944
2018.09.11,-633.0000000000058,-1073.9999999999973,-461.0000000000003,-9.999999999998899,-125.00000000000844,-120.99999999999334,490.00000000000153,-1313.999999999993,-1375.9999999999995,-1325.9999999999827,-583.0000000000002,-501.0000000000181,-1070.9999999999998,68.99999999999685,99.00000000000463,-392.00000000001455,,-8329.00000000001
2018.09.11,-658.0000000000031,-1146.0000000000025,-458.9999999999872,-21.999999999988695,-64.0000000000085,-126.99999999999933,487.99999999999955,-1485.99999999999,-1471.0,-1498.9999999999836,-585.9999999999976,-551.0000000000126,-1079.999999999992,37.99999999999359,126.0000000000039,-335.00000000001864,,-8831.999999999987
2018.09.11,-712.9999999999969,-1181.999999999994,-497.99999999999847,9.000000000014552,-108.00000000000809,-106.99999999999044,523.0000000000068,-1807.9999999999927,-1482.99999999999,-1461.9999999999854,-594.99999999999,-504.9999999999999,-1022.9999999999961,46.00000000000159,112.000000000001,-356.00000000000074,,-9149.999999999916
2018.09.11,-733.0000000000059,-1109.9999999999889,-400.00000000000034,-52.99999999999194,-65.99999999999939,-132.99999999999423,538.0000000000051,-1717.9999999999893,-1449.9999999999957,-1572.99999999998,-502.00000000000244,-562.0000000000181,-941.9999999999984,-9.999999999998899,89.00000000000574,-306.00000000000625,,-8930.999999999958
2018.09.11,-741.0000000000027,-1070.9999999999998,-373.99999999998545,-115.99999999998278,-91.00000000000774,-134.99999999999625,517.0000000000008,-1760.9999999999957,-1446.9999999999982,-1683.9999999999966,-499.000000000005,-660.0000000000161,-892.9999999999883,-70.99999999999883,28.000000000005798,-277.00000000001614,,-9274.999999999984
2018.09.11,-739.0000000000008,-1106.9999999999914,-401.99999999999125,0.0,-86.0000000000083,-83.9999999999952,548.0000000000041,-1742.999999999995,-1393.999999999984,-1479.9999999999925,-472.9999999999901,-507.000000000013,-835.9999999999923,-6.0000000000060005,36.999999999998145,-273.0000000000121,,-8544.999999999969
2018.09.11,-709.0000000000041,-1110.9999999999952,-400.9999999999847,0.0,-102.00000000000209,-119.99999999999788,541.9999999999981,-1689.9999999999977,-1390.9999999999866,-1462.999999999992,-472.9999999999901,-478.0000000000006,-905.0000000000002,0.0,86.0000000000083,-275.000000000003,,-8489.999999999947
2018.09.11,-663.999999999998,-1171.9999999999952,-498.9999999999828,64.0000000000196,-192.00000000000327,-51.99999999999649,548.0000000000041,-1792.999999999978,-1353.9999999999886,-1314.9999999999995,-487.99999999999955,-358.00000000001387,-855.9999999999901,68.00000000000139,75.00000000000284,-358.9999999999982,,-8346.999999999916
2018.09.11,-663.999999999998,-1180.9999999999877,-502.00000000000244,104.00000000001519,-182.99999999999983,-51.000000000001044,561.0000000000003,-1848.9999999999895,-1360.99999999999,-1233.9999999999795,-499.000000000005,-341.00000000001353,-933.9999999999905,102.99999999999754,114.99999999999844,-385.00000000001313,,-8300.99999999996
2018.09.11,-656.9999999999965,-1187.0000000000048,-512.9999999999857,128.000000000017,-209.00000000000364,-39.999999999995595,575.9999999999987,-1868.9999999999998,-1354.999999999995,-1205.999999999996,-499.000000000005,-312.00000000000114,-914.9999999999991,112.000000000001,97.9999999999981,-402.0000000000135,,-8249.999999999982
2018.09.11,-643.0000000000047,-1256.999999999997,-544.9999999999955,146.00000000000168,-226.99999999999943,-29.999999999996696,570.9999999999993,-1868.9999999999998,-1415.999999999995,-1213.9999999999818,-509.99999999998823,-306.00000000000625,-971.9999999999951,125.99999999999278,117.00000000000044,-434.000000000001,,-8462.999999999967
2018.09.11,-648.0000000000041,-1157.9999999999923,-512.0000000000014,108.00000000001918,-192.99999999999872,-63.99999999999739,565.0000000000044,-1787.9999999999825,-1343.0000000000052,-1233.9999999999795,-519.9999999999872,-399.00000000001603,-1000.0000000000009,59.99999999999339,145.00000000000622,-403.00000000002,,-8383.999999999964
2018.09.11,-648.0000000000041,-1377.000000000006,-629.9999999999973,154.0000000000097,-243.99999999999977,-48.99999999999905,595.0000000000011,-2086.999999999989,-1475.000000000004,-1369.9999999999823,-547.0000000000086,-391.000000000008,-986.9999999999824,63.99999999999739,118.00000000000699,-400.00000000000034,,-9273.999999999965
2018.09.11,-663.0000000000025,-1411.9999999999911,-709.9999999999884,212.00000000001216,-253.0000000000032,-3.999999999992898,602.0000000000025,-2071.9999999999745,-1509.0000000000048,-1363.9999999999875,-619.9999999999983,-479.0000000000072,-1046.999999999998,73.00000000000084,102.99999999999754,-380.00000000000256,,-9522.999999999936
2018.09.11,-731.0000000000039,-1408.9999999999936,-790.0000000000018,209.00000000001472,-243.99999999999977,20.0000000000089,641.0000000000027,-2122.9999999999905,-1495.9999999999861,-1473.9999999999975,-736.0000000000033,-697.9999999999986,-1124.9999999999982,46.00000000000159,58.000000000002494,-344.00000000001097,,-10195.999999999955
2018.09.11,-687.9999999999998,-1656.9999999999973,-943.9999999999893,217.0000000000005,-257.0000000000072,47.00000000000814,546.000000000002,-2444.999999999993,-1793.9999999999845,-1659.9999999999948,-906.9999999999911,-781.0000000000094,-1284.9999999999807,63.00000000000195,55.000000000005045,-329.00000000000153,,-11818.99999999993
2018.09.11,-582.0000000000048,-1524.9999999999986,-897.9999999999987,231.0000000000034,-225.00000000000853,0.0,526.9999999999997,-2348.9999999999895,-1614.9999999999886,-1687.9999999999784,-842.9999999999937,-879.0000000000075,-1314.9999999999995,-21.999999999999797,65.00000000000395,-374.0000000000077,,-11491.99999999997
2018.09.11,-568.0000000000018,-1478.0000000000016,-845.9999999999912,191.00000000000784,-247.00000000000833,-36.999999999998145,495.000000000001,-2287.9999999999827,-1564.999999999994,-1522.9999999999854,-787.0000000000043,-678.0000000000008,-1332.999999999984,65.99999999999939,143.9999999999997,-424.00000000000216,,-10877.999999999944
2018.09.11,-582.0000000000048,-1594.999999999991,-809.9999999999997,103.00000000000864,-196.00000000000728,-73.00000000000084,490.00000000000153,-2372.9999999999905,-1773.0000000000023,-1766.9999999999852,-774.000000000008,-758.0000000000142,-1320.9999999999943,-4.000000000004,87.99999999999919,-353.0000000000033,,-11697.999999999995
2018.09.11,-624.9999999999977,-1222.9999999999964,-673.9999999999968,45.000000000006146,-112.000000000001,-91.99999999999208,490.00000000000153,-1815.999999999974,-1461.9999999999854,-1547.9999999999939,-747.9999999999931,-765.0000000000157,-1215.9999999999948,-8.000000000008,92.00000000000318,-295.0000000000008,,-9956.999999999936
2018.09.11,-638.0000000000052,-1204.9999999999893,-580.0000000000027,26.999999999999247,-53.999999999998494,-109.99999999999899,470.00000000000375,-1785.999999999973,-1478.0000000000016,-1636.9999999999995,-682.9999999999892,-784.0000000000069,-1198.9999999999945,-57.00000000000705,128.00000000000588,-264.0000000000198,,-9849.99999999998
2018.09.11,-661.0000000000005,-1174.9999999999927,-469.99999999999267,28.000000000005798,-29.000000000001247,-162.99999999999093,502.00000000000244,-1794.9999999999875,-1458.9999999999882,-1609.9999999999782,-567.9999999999907,-651.0000000000016,-1162.9999999999807,-55.000000000005045,141.00000000000225,-346.0000000000019,,-9473.999999999902
2018.09.11,-644.0000000000001,-1122.9999999999852,-383.0,-39.999999999995595,2.999999999997449,-243.99999999999977,422.00000000000017,-1734.9999999999852,-1485.9999999999873,-1624.9999999999875,-480.99999999999807,-642.0000000000092,-1176.9999999999836,-117.00000000000044,221.99999999999997,-347.0000000000084,,-9396.999999999944
2018.09.11,-570.9999999999993,-1058.0000000000034,-380.00000000000256,-1.999999999990898,1.999999999990898,-200.00000000000017,402.9999999999978,-1570.999999999998,-1307.999999999998,-1530.9999999999934,-468.00000000000176,-592.9999999999991,-1119.9999999999877,-78.00000000000028,226.99999999999943,-334.00000000001205,,-8581.999999999998
2018.09.11,-544.9999999999955,-1034.999999999986,-395.99999999999636,29.00000000001235,-9.999999999998899,-191.99999999999218,409.0000000000038,-1526.9999999999868,-1259.9999999999945,-1484.9999999999807,-432.9999999999945,-585.0000000000133,-1131.9999999999998,-92.99999999999864,226.00000000000398,-343.00000000000443,,-8371.999999999922
2018.09.11,-612.9999999999969,-1197.0000000000036,-366.999999999984,-55.99999999998939,5.999999999994898,-249.99999999999466,402.9999999999978,-1675.9999999999877,-1516.9999999999907,-1835.9999999999932,-434.000000000001,-606.0000000000176,-1078.9999999999854,-187.00000000000384,228.00000000000597,-344.00000000001097,,-9524.99999999996
2018.09.11,-661.0000000000005,-746.9999999999866,-333.9999999999899,-124.99999999999733,32.999999999994145,-291.99999999999227,397.99999999999835,-1186.9999999999834,-993.9999999999837,-1180.9999999999877,-483.99999999999557,-680.0000000000139,-1264.9999999999827,-118.00000000000699,236.00000000000287,-372.00000000001677,,-7772.999999999942
2018.09.11,-578.0000000000007,-804.9999999999891,-385.99999999999744,-95.999999999985,78.00000000000028,-275.99999999999847,385.99999999999744,-1402.9999999999916,-1039.9999999999966,-1446.9999999999982,-493.99999999999443,-802.0000000000139,-1367.9999999999914,-216.0000000000051,289.0000000000059,-354.0000000000099,,-8511.999999999967
2018.09.11,-631.0000000000038,-748.9999999999997,-346.0000000000019,-83.9999999999952,125.99999999999278,-298.9999999999937,421.0000000000047,-1416.9999999999732,-997.0000000000034,-1427.9999999999848,-496.00000000000756,-831.000000000004,-1353.9999999999886,-233.00000000000543,319.99999999999807,-307.00000000001285,,-8304.999999999978
2018.09.11,-609.000000000004,-946.9999999999867,-488.9999999999839,-75.99999999998718,43.999999999999595,-280.9999999999979,401.00000000000693,-1733.9999999999804,-1058.0000000000034,-1481.9999999999834,-523.0000000000068,-877.0000000000166,-1476.999999999995,-268.0000000000016,304.00000000000426,-387.000000000004,,-9458.99999999994
2018.09.11,-617.0000000000009,-865.999999999989,-447.99999999998175,79.00000000000685,65.99999999999939,-301.9999999999912,485.0000000000021,-1583.9999999999748,-899.0000000000053,-1490.999999999998,-404.0000000000044,-954.0000000000103,-1499.9999999999902,-314.99999999999864,423.0000000000067,-377.0000000000051,,-8703.999999999935
2018.09.11,-627.9999999999952,-802.9999999999982,-397.0000000000029,157.00000000000713,39.999999999995595,-304.9999999999997,546.000000000002,-1506.9999999999766,-771.9999999999949,-1308.9999999999825,-246.99999999999721,-697.9999999999986,-1376.9999999999839,-292.9999999999988,455.0000000000054,-426.00000000001523,,-7563.9999999999345
2018.09.11,-583.0000000000002,-927.9999999999955,-414.9999999999876,214.00000000000307,-13.00000000000745,-264.999999999993,548.0000000000041,-1707.9999999999984,-821.9999999999894,-1284.9999999999807,-232.99999999999432,-703.0000000000092,-1369.9999999999823,-274.00000000000756,453.0000000000034,-418.0000000000073,,-7801.999999999942
