date,USDCHF,USDCAD,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.04.19,0.0,0.0,-58.000000000002494,-116.99999999998934,-184.00000000000637,0.0,-78.00000000000296,-117.999999999995,-1.999999999990898,-114.99999999999844,-102.99999999999443,-94.99999999999886,-115.00000000000954,,-984.9999999999883
2021.04.19,18.0000000000069,14.000000000002899,-20.999999999993246,-34.99999999998504,-184.00000000000637,80.00000000000229,-36.000000000001364,-143.00000000000068,165.9999999999995,-32.0000000000098,-98.99999999998954,-73.99999999999807,-64.0000000000085,,-409.999999999981
2021.04.19,41.000000000002146,28.000000000005798,-24.999999999997247,-197.99999999998707,-245.0000000000063,72.0000000000054,-127.00000000000955,-188.99999999999295,185.99999999999727,-75.00000000000284,-122.99999999999045,-128.0000000000001,-107.00000000000153,,-889.9999999999775
2021.04.19,163.99999999999747,97.00000000001374,7.9999999999968985,-246.99999999999721,-251.00000000000122,63.00000000000195,-78.00000000000296,-97.00000000000841,190.00000000000128,-102.00000000000209,-73.99999999999807,-67.99999999999784,-96.00000000000719,,-491.00000000000364
2021.04.19,141.99999999999767,102.00000000000209,24.999999999997247,-203.99999999998198,-219.00000000000253,81.00000000000884,-55.00000000000682,-91.00000000000819,265.0000000000041,-18.0000000000069,-60.000000000002274,-33.00000000000125,-73.00000000000084,,-138.0000000000008
2021.04.19,140.0000000000068,97.9999999999981,38.0000000000047,-141.99999999999767,-194.0000000000053,96.00000000000719,85.99999999998431,-16.999999999995907,280.9999999999979,7.999999999985796,-16.999999999995907,24.00000000000091,-55.000000000005045,,345.99999999998585
2021.04.19,143.9999999999997,80.00000000001339,75.00000000000284,-120.99999999999334,-161.00000000000003,104.00000000000409,63.99999999999295,-14.000000000010004,323.0000000000066,-51.000000000001044,-45.000000000001705,45.99999999999227,-7.0000000000014495,,437.0000000000042
2021.04.19,102.99999999999754,59.000000000009045,-0.999999999995449,-124.99999999999733,-213.00000000000762,95.00000000000064,18.000000000000682,-52.99999999999727,225.00000000000853,-84.0000000000174,-63.00000000000239,-22.999999999996135,-74.00000000000739,,-136.00000000000455
2021.04.19,158.0000000000026,117.00000000001154,102.99999999999754,-146.99999999998602,-180.0000000000024,38.0000000000047,84.99999999997954,79.99999999998408,226.99999999999943,-154.0000000000097,-15.000000000000568,48.99999999999238,-18.0000000000069,,342.9999999999663
2021.04.19,224.000000000002,161.00000000001114,38.0000000000047,-192.99999999999872,-261.0000000000001,-56.99999999999594,193.9999999999884,218.9999999999941,-73.00000000001194,-450.00000000001705,64.99999999999773,82.99999999999841,-99.00000000000463,,-149.00000000003192
2021.04.19,190.99999999999673,97.9999999999981,-36.0000000000027,-224.99999999998633,-321.0000000000046,-47.9999999999925,215.0000000000034,318.9999999999884,-143.00000000000423,-439.0000000000116,52.00000000000671,10.99999999999568,-146.00000000000168,,-472.00000000001467
