date,USDCHF,USDJPY,EURGBP,empty,sum
2020.11.23,0.0,0.0,0.0,,0.0
2020.11.23,24.999999999997247,46.00000000000648,33.000000000005244,,104.00000000000897
2020.11.23,46.999999999997044,61.00000000000705,31.000000000003247,,139.00000000000733
2020.11.23,10.999999999994348,65.00000000001194,44.0000000000107,,120.00000000001698
2020.11.23,-20.0000000000089,40.00000000000625,45.000000000006146,,65.0000000000035
2020.11.23,-32.0000000000098,44.00000000001114,60.99999999999994,,73.00000000000128
2020.11.23,-67.00000000000594,-30.000000000001137,-5.999999999994898,,-103.00000000000198
2020.11.23,-53.00000000000304,-12.999999999991019,-7.9999999999968985,,-73.99999999999096
2020.11.23,-45.000000000006146,-10.99999999999568,-6.999999999990347,,-62.99999999999217
2020.11.23,-47.00000000000814,-18.000000000000682,-4.999999999999449,,-70.00000000000827
2020.11.23,-43.999999999999595,-15.000000000000568,-13.999999999991797,,-72.99999999999196
2020.11.23,-43.00000000000415,-7.999999999995566,-8.999999999992347,,-59.99999999999206
2020.11.23,-34.000000000000696,-3.0000000000001137,20.0000000000089,,-16.99999999999191
2020.11.23,-25.00000000000835,-4.9999999999954525,29.000000000001247,,-1.0000000000025544
2020.11.23,-35.00000000000725,-12.000000000000455,25.00000000000835,,-21.999999999999353
2020.11.23,-68.00000000000139,-15.999999999991132,-5.999999999994898,,-89.99999999998742
2020.11.23,-82.00000000000429,-6.999999999990791,-32.999999999994145,,-121.99999999998923
2020.11.23,-55.000000000005045,-3.9999999999906777,11.00000000000545,,-47.99999999999027
2020.11.23,-58.000000000002494,20.000000000010232,9.00000000000345,,-28.999999999988813
2020.11.23,-32.0000000000098,47.000000000011255,-83.9999999999952,,-68.99999999999375
2020.11.23,-71.00000000000995,-0.999999999990564,-255.99999999998957,,-327.9999999999901
2020.11.23,-36.0000000000027,14.000000000010004,-369.99999999999255,,-391.9999999999852
2020.11.23,-59.000000000009045,6.000000000000227,-383.0,,-436.0000000000088
2020.11.23,-38.0000000000047,24.00000000000091,-280.9999999999979,,-295.0000000000017
2020.11.23,-38.0000000000047,-59.99999999998806,-334.9999999999964,,-432.9999999999892
2020.11.23,-175.00000000000293,-61.99999999999761,-315.9999999999941,,-552.9999999999947
2020.11.23,-223.00000000000654,-62.99999999998818,-192.99999999999872,,-478.9999999999934
2020.11.23,-276.00000000000955,-46.999999999997044,-104.99999999999955,,-428.00000000000614
2020.11.23,-278.00000000000045,-45.000000000001705,-142.99999999999312,,-465.9999999999953
2020.11.23,-271.0000000000101,-45.000000000001705,-276.9999999999939,,-593.0000000000057
2020.11.23,-275.000000000003,-30.000000000001137,-287.9999999999994,,-593.0000000000035
2020.11.23,-273.000000000001,-39.00000000000148,-289.9999999999903,,-601.9999999999927
2020.11.23,-284.0000000000065,-49.99999999999716,-307.99999999999716,,-642.0000000000008
2020.11.23,-253.0000000000032,-9.999999999990905,-254.99999999999412,,-517.9999999999882
2020.11.23,11.999999999989797,296.0000000000065,-456.9999999999963,,-149.00000000000006
2020.11.23,239.0000000000003,460.00000000000796,-440.9999999999914,,258.0000000000169
2020.11.23,273.9999999999965,694.0000000000026,-254.99999999999412,,713.000000000005
2020.11.23,257.9999999999916,667.0000000000016,-246.99999999999721,,677.9999999999959
2020.11.23,229.99999999999687,569.0000000000026,-224.9999999999974,,574.0000000000022
2020.11.23,141.99999999999767,526.0000000000105,-235.99999999999176,,432.0000000000164
2020.11.23,145.9999999999906,555.0000000000068,-198.99999999999363,,502.00000000000375
2020.11.23,159.9999999999935,606.0000000000088,-175.99999999999838,,590.0000000000039
2020.11.23,159.9999999999935,672.0000000000113,-214.99999999999852,,617.0000000000063
2020.11.23,168.99999999999693,742.0000000000044,-255.99999999998957,,655.0000000000118
2020.11.23,134.99999999999625,704.9999999999983,-263.99999999999756,,575.999999999997
2020.11.23,182.99999999999983,719.0000000000083,-255.99999999998957,,646.0000000000186
2020.11.23,185.99999999999727,811.000000000007,-262.999999999991,,734.0000000000133
2020.11.23,180.99999999999784,703.000000000003,-284.9999999999908,,599.00000000001
2020.11.24,156.99999999999602,666.000000000011,-293.99999999999426,,529.0000000000127
2020.11.24,152.99999999999204,718.0000000000035,-285.9999999999974,,584.9999999999982
2020.11.24,165.9999999999995,734.9999999999994,-285.9999999999974,,615.0000000000015
2020.11.24,157.99999999999147,704.0000000000077,-281.99999999999335,,580.0000000000059
2020.11.24,186.99999999999272,773.0000000000103,-265.99999999999955,,694.0000000000035
2020.11.24,191.99999999999218,823.0000000000075,-283.99999999999534,,731.0000000000043
2020.11.24,139.00000000000023,750.0,-302.9999999999977,,586.0000000000025
2020.11.24,162.99999999999093,782.0000000000107,-276.9999999999939,,668.0000000000077
2020.11.24,192.99999999999872,788.0000000000109,-295.99999999999625,,685.0000000000134
2020.11.24,195.9999999999962,787.0000000000061,-259.9999999999936,,723.0000000000086
2020.11.24,211.99999999998997,795.0000000000017,-256.99999999999613,,749.9999999999956
2020.11.24,192.99999999999872,796.0000000000065,-278.9999999999959,,710.0000000000093
2020.11.24,200.00000000000017,807.0000000000022,-284.9999999999908,,722.0000000000115
2020.11.24,136.99999999999824,762.0000000000005,-256.99999999999613,,642.0000000000025
2020.11.24,130.99999999999224,647.0000000000056,-256.99999999999613,,521.0000000000017
2020.11.24,113.99999999999189,597.999999999999,-258.9999999999981,,452.9999999999928
2020.11.24,86.99999999999264,617.0000000000044,-289.9999999999903,,414.00000000000676
2020.11.24,84.99999999999064,615.0000000000091,-274.9999999999919,,425.00000000000784
2020.11.24,91.99999999999208,666.000000000011,-306.9999999999906,,451.00000000001245
2020.11.24,100.00000000000009,679.000000000002,-361.0000000000002,,418.00000000000193
2020.11.24,-24.000000000001798,517.0000000000101,-365.99999999999966,,127.00000000000864
2020.11.24,-60.00000000000449,500.0,-340.9999999999913,,99.0000000000042
2020.11.24,-43.999999999999595,472.0000000000084,-377.9999999999894,,50.000000000019384
2020.11.24,-71.00000000000995,400.0000000000057,-300.99999999999574,,28.0
2020.11.24,37.99999999999359,445.99999999999795,-213.99999999999199,,269.99999999999955
2020.11.24,146.99999999999713,469.99999999999886,-188.9999999999947,,428.0000000000013
2020.11.24,152.99999999999204,522.0000000000056,-209.9999999999991,,464.9999999999985
2020.11.24,174.99999999999181,594.9999999999989,-216.99999999998943,,553.0000000000013
2020.11.24,207.99999999999707,644.0000000000055,-200.00000000000017,,652.0000000000023
2020.11.24,261.99999999999557,772.0000000000056,-116.99999999998934,,917.0000000000118
2020.11.24,175.99999999999838,781.0000000000059,-122.99999999999534,,834.000000000009
2020.11.24,139.00000000000023,780.0000000000011,-123.99999999999079,,795.0000000000106
2020.11.24,169.99999999999238,855.000000000004,-93.99999999999409,,931.0000000000023
2020.11.24,129.9999999999968,876.0000000000048,-151.9999999999966,,854.000000000005
2020.11.24,121.99999999999989,894.0000000000055,-115.99999999999389,,900.0000000000115
