date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,NZDCHF,EURGBP,EURNZD,CADJPY,AUDCAD,empty,sum
2015.04.27,-103.99999999999298,-98.0000000000203,-156.00000000000057,-64.00000000000716,-117.00000000001154,-86.99999999999264,-407.99999999999727,-81.00000000000884,-553.9999999999878,-230.99999999999454,-294.00000000000534,,-2194.000000000019
2015.04.27,-80.99999999999774,-41.000000000002146,-110.00000000001009,-79.00000000000773,-200.00000000000017,-57.99999999998029,-424.9999999999976,-90.0000000000012,-522.9999999999845,-265.99999999999113,-282.0000000000045,,-2154.9999999999773
2015.04.27,-131.99999999999878,0.9999999999843467,-114.0000000000141,-201.99999999999818,-249.99999999999466,-14.999999999987246,-419.9999999999982,-97.00000000000264,-491.99999999998136,-352.99999999999443,-292.9999999999988,,-2366.999999999984
2015.04.27,-106.99999999999044,1.999999999990898,-97.00000000001374,-174.0000000000066,-194.0000000000053,-44.99999999998394,-487.99999999999955,-82.00000000000429,-682.9999999999892,-357.9999999999899,-270.0000000000036,,-2495.999999999996
2015.04.27,-22.999999999995246,68.00000000000139,-5.000000000010552,-103.9999999999992,-130.99999999999224,-53.999999999998494,-479.99999999999153,-50.0000000000056,-666.9999999999953,-319.9999999999932,-199.00000000000472,,-1964.9999999999848
2015.04.27,-52.99999999999194,-70.99999999999883,34.000000000000696,-149.0000000000009,-106.00000000000608,-51.000000000001044,-449.9999999999948,22.999999999995246,-530.9999999999926,-364.9999999999949,-228.00000000000597,,-1946.9999999999914
2015.04.27,-341.99999999999784,-329.00000000000153,-148.00000000001478,-349.00000000000375,-259.9999999999936,34.000000000000696,-533.99999999999,25.999999999992696,-560.9999999999893,-341.99999999999875,-326.9999999999995,,-3131.9999999999955
2015.04.27,-451.0000000000014,-330.0000000000081,-240.00000000001796,-396.0000000000008,-438.00000000000506,92.00000000000318,-578.9999999999961,-40.00000000000669,-461.0000000000003,-402.000000000001,-377.0000000000051,,-3622.0000000000396
2015.04.27,-219.99999999999798,-270.99999999999903,-114.0000000000141,-337.0000000000033,-211.00000000000563,84.0000000000174,-466.9999999999952,24.999999999997247,-448.9999999999883,-384.9999999999909,-199.00000000000472,,-2543.9999999999845
2015.04.27,-348.9999999999993,-449.0000000000105,-380.00000000000256,-386.0000000000099,-117.99999999999588,-95.00000000000064,-448.9999999999994,-69.00000000000794,-612.9999999999969,-323.99999999999807,-163.00000000000205,,-3395.0000000000227
2015.04.27,-325.99999999999295,-418.0000000000073,-378.999999999996,-365.99999999999966,-124.99999999999733,-98.99999999998244,-407.99999999999727,-82.00000000000429,-593.9999999999834,-408.9999999999918,-243.00000000000432,,-3448.9999999999563
2015.04.27,-248.99999999999923,-432.0000000000102,-364.00000000000875,-535.0000000000108,-39.999999999995595,-119.99999999998678,-414.9999999999987,-70.0000000000034,-539.999999999985,-527.9999999999916,-297.00000000000284,,-3589.9999999999927
2015.04.27,-224.9999999999974,-460.000000000016,-307.00000000001285,-347.0000000000084,19.999999999997797,-95.00000000000064,-427.99999999999505,-16.0000000000049,-593.9999999999834,-481.9999999999993,-247.00000000000833,,-3181.000000000028
2015.04.27,-330.9999999999924,-514.9999999999987,-425.0000000000087,-420.0000000000017,-49.00000000001015,-113.99999999999189,-500.00000000000045,-60.00000000000449,-731.9999999999993,-521.0000000000008,-297.00000000000284,,-3964.000000000011
2015.04.27,-313.99999999999204,-554.00000000001,-394.00000000000546,-483.0000000000041,-36.999999999998145,-86.99999999999264,-476.9999999999941,-27.00000000001035,-642.9999999999936,-637.999999999991,-340.00000000000693,,-3993.999999999998
2015.04.27,-273.9999999999965,-592.0000000000148,-287.000000000015,-469.0000000000083,95.00000000000064,-56.99999999999594,-420.9999999999936,48.99999999999905,-499.9999999999893,-658.9999999999918,-345.0000000000064,,-3460.000000000012
2015.04.27,-325.99999999999295,-641.0000000000027,-348.9999999999993,-505.00000000000966,-21.00000000000435,-39.999999999995595,-446.9999999999974,56.99999999999594,-455.99999999998977,-685.9999999999928,-360.0000000000048,,-3773.9999999999927
2015.04.27,-415.99999999999415,-682.0000000000048,-436.00000000001415,-549.0000000000066,-7.0000000000014495,-12.999999999996348,-461.0000000000003,22.999999999995246,-529.999999999986,-706.9999999999936,-443.0000000000045,,-4221.000000000006
2015.04.27,-392.9999999999989,-579.0000000000184,-338.0000000000161,-512.0000000000005,-117.00000000001154,19.00000000001345,-474.9999999999921,2.999999999997449,-427.99999999998397,-716.9999999999987,-412.00000000000125,,-3949.000000000011
2015.04.27,-356.9999999999962,-489.0000000000061,-267.0000000000172,-523.0000000000103,-119.00000000000244,71.00000000002105,-483.99999999999557,41.9999999999976,-449.9999999999948,-838.9999999999986,-503.000000000009,,-3918.000000000012
2015.04.27,-314.99999999999864,-387.000000000004,-178.00000000001148,-552.0000000000067,-236.99999999999832,90.00000000001229,-500.00000000000045,-19.00000000000235,-464.9999999999821,-977.9999999999944,-553.999999999999,,-4094.9999999999854
2015.04.27,-207.99999999999707,-180.0000000000024,-117.00000000001154,-525.0000000000057,-188.00000000001037,55.000000000005045,-612.9999999999969,-5.000000000010552,-707.9999999999975,-1065.9999999999882,-477.0000000000052,,-4032.0000000000205
2015.04.27,-204.99999999999963,-54.0000000000207,-56.99999999999594,-383.0000000000098,-351.99999999999676,42.0000000000087,-668.9999999999974,-44.0000000000107,-797.9999999999876,-1156.9999999999964,-353.99999999999875,,-4031.000000000005
2015.04.27,89.00000000000574,340.9999999999913,207.99999999998596,-320.0000000000074,-330.0000000000081,-181.9999999999933,-546.9999999999975,-136.00000000000279,-702.9999999999869,-1025.9999999999964,-239.0000000000003,,-2845.00000000001
2015.04.27,12.000000000000899,441.99999999998687,252.99999999999213,-281.0000000000059,-544.9999999999955,-71.99999999998319,-617.9999999999964,-114.00000000000298,-583.9999999999845,-918.9999999999969,-250.00000000000577,,-2675.9999999999914
2015.04.27,13.00000000000745,577.9999999999897,261.0000000000001,-261.0000000000099,-533.0000000000057,129.00000000000134,-689.9999999999907,-117.00000000000044,-740.9999999999917,-959.9999999999937,-217.0000000000005,,-2537.999999999994
2015.04.27,186.00000000000838,680.9999999999983,414.00000000000324,-118.00000000000921,-438.00000000000506,125.00000000001954,-605.9999999999955,-69.00000000000794,-526.9999999999886,-915.9999999999968,-252.0000000000078,,-1519.9999999999811
2015.04.27,21.999999999999797,667.9999999999798,290.9999999999968,-120.00000000000455,-712.0000000000015,99.00000000000463,-628.9999999999907,-184.00000000000637,-573.9999999999857,-786.0000000000014,-231.99999999999886,,-2157.000000000008
2015.04.27,-207.99999999999707,500.9999999999959,134.99999999999625,-175.00000000001137,-862.0000000000072,220.00000000002018,-767.9999999999909,-180.0000000000024,-672.9999999999902,-841.9999999999987,-236.00000000000287,,-3087.999999999988
2015.04.27,-268.99999999999704,461.0000000000003,144.99999999999514,-198.99999999999807,-889.0000000000065,302.0000000000023,-756.9999999999966,-156.00000000000057,-607.0000000000019,-825.9999999999934,-290.00000000000136,,-3084.9999999999977
2015.04.27,-230.99999999999233,466.9999999999952,148.99999999999915,-207.00000000000784,-819.9999999999985,331.999999999999,-792.9999999999993,-143.00000000000423,-688.9999999999841,-964.9999999999892,-416.00000000000523,,-3315.9999999999873
2015.04.27,-229.99999999999687,480.99999999999807,175.99999999999838,-234.99999999999943,-825.9999999999934,337.0000000000095,-805.0000000000001,-126.0000000000039,-697.9999999999986,-977.9999999999944,-397.99999999999835,,-3301.999999999979
2015.04.27,-252.99999999999213,465.99999999998863,139.9999999999846,-254.0000000000049,-862.0000000000072,362.00000000001785,-781.9999999999939,-138.00000000000477,-648.9999999999885,-941.9999999999931,-384.00000000000654,,-3295.9999999999995
2015.04.27,-292.9999999999988,448.9999999999883,185.99999999999727,-240.99999999999966,-907.9999999999977,331.0000000000146,-807.9999999999976,-125.00000000000844,-586.999999999982,-938.999999999993,-382.00000000000455,,-3316.999999999982
2015.04.27,-156.00000000000057,534.9999999999966,204.99999999998852,-210.99999999999852,-771.0000000000106,311.0000000000168,-702.9999999999981,-146.00000000000168,-578.9999999999961,-959.9999999999937,-435.0000000000076,,-2910.000000000005
2015.04.28,-148.99999999999915,532.9999999999835,194.99999999998963,-181.0000000000116,-753.0000000000036,295.0000000000008,-667.9999999999908,-162.0000000000066,-651.0000000000016,-947.9999999999933,-446.00000000000193,,-2935.0000000000346
2015.04.28,-179.99999999999127,491.99999999998136,197.00000000000273,-230.00000000000398,-785.9999999999978,301.0000000000179,-688.9999999999952,-136.00000000000279,-619.9999999999983,-961.9999999999891,-436.9999999999985,,-3049.999999999975
2015.04.28,-273.000000000001,424.99999999998647,32.999999999994145,-275.0000000000057,-822.9999999999959,291.00000000001904,-711.9999999999905,-192.00000000000327,-692.9999999999881,-948.9999999999981,-548.0000000000041,,-3715.999999999987
2015.04.28,-247.99999999999267,440.9999999999803,51.99999999998539,-269.00000000000546,-791.9999999999927,198.00000000000927,-701.9999999999915,-192.00000000000327,-707.9999999999975,-1003.9999999999907,-530.0000000000082,,-3754.0000000000073
2015.04.28,-168.99999999999693,464.9999999999821,119.99999999998678,-253.0000000000001,-744.9999999999957,236.00000000001398,-702.9999999999981,-169.00000000000804,-634.0000000000013,-995.9999999999951,-351.0000000000013,,-3199.0000000000136
2015.04.28,-182.99999999999983,440.9999999999803,92.00000000000318,-309.0000000000117,-717.9999999999964,223.00000000001762,-676.9999999999943,-158.0000000000026,-607.9999999999864,-1003.0000000000001,-207.00000000000162,,-3106.999999999992
2015.04.28,-208.99999999999253,443.99999999999994,68.99999999998573,-260.0000000000051,-747.0000000000088,209.00000000001472,-637.9999999999941,-174.00000000000747,-522.9999999999845,-952.9999999999887,-209.9999999999991,,-2991.99999999998
2015.04.28,-161.99999999999548,478.999999999985,105.99999999998388,-284.000000000006,-774.9999999999924,191.00000000000784,-617.9999999999964,-181.00000000000892,-522.0000000000002,-980.9999999999945,-216.0000000000051,,-2963.0000000000223
2015.04.28,-136.99999999999824,471.9999999999835,95.00000000000064,-316.0000000000025,-700.999999999996,193.00000000002092,-601.9999999999915,-182.99999999999983,-542.9999999999824,-980.9999999999945,-231.0000000000034,,-2933.9999999999636
2015.04.28,-115.99999999999389,490.999999999997,124.99999999999733,-228.9999999999992,-666.000000000011,191.00000000000784,-622.9999999999958,-176.0000000000095,-585.9999999999976,-900.9999999999962,-181.00000000000892,,-2671.0000000000105
2015.04.28,-136.99999999999824,530.9999999999926,103.99999999999298,-230.00000000000398,-720.9999999999939,192.00000000001438,-638.9999999999895,-190.00000000000128,-617.9999999999852,-919.9999999999875,-151.00000000000114,,-2778.999999999961
2015.04.28,-134.0000000000008,490.999999999997,103.99999999999298,-260.0000000000051,-680.9999999999983,177.00000000000495,-596.9999999999919,-185.00000000000182,-546.9999999999864,-896.9999999999914,-150.00000000000568,,-2678.9999999999864
2015.04.28,-122.99999999999534,500.9999999999959,109.00000000000354,-213.99999999999864,-679.0000000000074,184.00000000000637,-568.9999999999973,-178.00000000000037,-461.0000000000003,-878.9999999999907,-109.99999999999899,,-2418.999999999983
2015.04.28,-95.99999999999609,510.99999999999477,113.99999999999189,-252.00000000000955,-649.0000000000107,165.9999999999995,-529.9999999999972,-181.00000000000892,-428.9999999999905,-885.9999999999957,-157.00000000000713,,-2389.0000000000296
2015.04.28,-102.99999999999754,504.9999999999999,113.99999999999189,-246.00000000000932,-686.0000000000089,159.00000000002024,-505.99999999999534,-191.00000000000784,-393.99999999998323,-891.9999999999959,-180.0000000000024,,-2419.9999999999886
2015.04.28,-121.99999999999989,537.9999999999941,78.99999999998464,-256.0000000000002,-739.0000000000008,148.99999999999915,-495.9999999999964,-226.00000000000398,-373.99999999998545,-879.9999999999955,-124.00000000000189,,-2451.0000000000064
2015.04.28,-130.99999999999224,558.9999999999984,65.00000000000395,-242.00000000000443,-747.0000000000088,133.00000000000534,-517.9999999999962,-232.00000000000998,-415.99999999999415,-844.9999999999989,-63.00000000000195,,-2436.9999999999986
2015.04.28,-104.99999999999955,571.9999999999948,115.99999999998278,-233.0000000000041,-712.0000000000015,164.00000000000858,-538.9999999999895,-206.00000000000617,-432.9999999999945,-905.0000000000011,-18.0000000000069,,-2299.0000000000173
2015.04.28,-68.99999999999685,617.9999999999852,136.00000000000279,-242.00000000000443,-760.0000000000051,164.00000000000858,-563.9999999999978,-223.00000000000654,-525.999999999982,-947.9999999999933,-25.00000000000835,,-2438.9999999999977
2015.04.28,-227.99999999999488,569.9999999999816,71.99999999998319,-213.99999999999864,-927.9999999999955,152.0000000000188,-625.9999999999932,-271.0000000000101,-532.9999999999835,-861.9999999999948,19.999999999997797,,-2847.9999999999895
2015.04.28,-278.00000000000045,449.9999999999948,-32.0000000000098,-246.9999999999999,-973.0000000000016,220.00000000002018,-705.9999999999956,-264.0000000000087,-501.9999999999802,-896.0000000000008,-26.000000000003798,,-3253.9999999999854
2015.04.28,-200.00000000000017,604.9999999999889,114.99999999999844,-175.00000000001137,-995.9999999999969,279.00000000000705,-717.9999999999964,-250.00000000000577,-601.9999999999915,-875.0,20.999999999993246,,-2796.0000000000146
2015.04.28,-334.9999999999964,436.9999999999985,22.999999999995246,-228.00000000000864,-1079.0000000000077,296.0000000000074,-811.9999999999905,-265.0000000000041,-791.9999999999927,-807.9999999999927,107.99999999999699,,-3454.999999999995
2015.04.28,-324.9999999999975,-28.000000000005798,4.000000000004,-228.00000000000864,-842.0000000000094,313.00000000000773,-1039.9999999999966,-237.00000000000944,-889.9999999999908,-887.999999999991,131.99999999999878,,-4028.9999999999995
2015.04.28,-417.99999999999613,308.9999999999815,363.0000000000022,-158.00000000000125,-1143.0000000000052,561.0000000000115,-1130.9999999999932,-15.00000000000945,-914.9999999999991,-900.9999999999962,217.99999999999596,,-3230.0000000000095
2015.04.28,-422.00000000000017,592.9999999999991,435.9999999999919,-114.00000000000432,-1377.000000000006,751.0000000000127,-1261.9999999999964,-58.000000000002494,-924.9999999999981,-1034.9999999999966,178.00000000000037,,-3234.9999999999995
2015.04.28,-595.0000000000011,779.9999999999807,451.99999999998573,-145.00000000001023,-1859.999999999995,848.0000000000043,-1379.9999999999923,-157.00000000000713,-937.9999999999944,-1070.999999999998,195.9999999999962,,-3870.000000000031
2015.04.28,-470.9999999999992,902.9999999999872,544.9999999999955,-106.99999999999932,-1662.000000000008,844.0000000000003,-1312.9999999999975,-99.00000000000463,-861.999999999985,-1070.999999999998,303.9999999999932,,-2989.000000000015
2015.04.28,-353.99999999999875,994.9999999999903,714.999999999999,-27.000000000001023,-1591.9999999999934,879.0000000000075,-1288.9999999999957,-56.0000000000005,-783.0000000000003,-1034.9999999999966,415.99999999999415,,-2130.999999999995
2015.04.28,-352.9999999999922,1096.9999999999925,714.999999999999,-75.00000000000284,-1716.0000000000064,992.9999999999994,-1359.9999999999945,-72.0000000000054,-847.9999999999822,-1147.9999999999961,487.99999999999955,,-2278.9999999999895
2015.04.28,-383.99999999999545,1049.9999999999955,587.9999999999885,-198.0000000000075,-1662.000000000008,912.0000000000017,-1300.9999999999966,-121.99999999999989,-852.9999999999926,-1161.0000000000014,536.9999999999986,,-2594.000000000017
2015.04.28,-476.9999999999941,970.9999999999885,543.999999999989,-250.0,-1734.9999999999977,906.0000000000068,-1344.9999999999961,-142.00000000000878,-862.9999999999916,-1158.0000000000014,620.9999999999937,,-2928.000000000012
2015.04.28,-586.9999999999931,987.9999999999889,551.9999999999969,-213.99999999999864,-1886.9999999999943,1018.0000000000077,-1546.9999999999984,-140.0000000000068,-1080.9999999999986,-1147.9999999999961,628.9999999999907,,-3417.000000000002
2015.04.28,-554.9999999999944,1067.99999999998,617.9999999999852,-224.00000000000375,-1905.0000000000011,1065.0000000000048,-1577.9999999999905,-136.00000000000279,-1218.9999999999923,-1199.9999999999886,800.0000000000007,,-3266.0000000000027
2015.04.28,-230.99999999999233,1279.9999999999923,841.0000000000028,-111.0000000000042,-1673.0000000000134,869.0000000000086,-1451.9999999999977,-87.00000000000374,-1132.999999999984,-1189.9999999999977,767.9999999999909,,-2118.9999999999986
2015.04.28,-139.99999999999568,1322.9999999999852,819.9999999999985,-33.00000000000125,-1591.000000000009,741.0000000000139,-1458.999999999999,-92.00000000000318,-1105.9999999999848,-1237.9999999999995,883.9999999999959,,-1890.999999999999
2015.04.28,45.000000000006146,1420.9999999999834,1028.9999999999911,-1.0000000000047748,-1387.000000000005,742.0000000000205,-1388.0000000000005,-39.00000000000014,-1174.9999999999927,-1323.9999999999982,890.9999999999974,,-1186.0000000000023
2015.04.28,-90.0000000000012,1341.9999999999986,1029.9999999999975,16.999999999995907,-1524.9999999999986,880.0000000000141,-1510.9999999999957,-42.0000000000087,-1118.9999999999811,-1313.999999999993,995.9999999999969,,-1335.999999999975
2015.04.28,-143.9999999999997,1340.9999999999923,987.9999999999889,-23.000000000010346,-1560.000000000006,1025.0000000000093,-1516.9999999999907,-20.0000000000089,-1078.0000000000011,-1363.99999999999,957.9999999999922,,-1394.000000000024
2015.04.28,-149.99999999999457,1340.9999999999923,971.9999999999951,-82.99999999999841,-1568.9999999999982,1012.0000000000128,-1501.9999999999923,-19.00000000000235,-1129.9999999999866,-1369.9999999999905,944.9999999999958,,-1552.9999999999668
2015.04.28,-140.99999999999113,1361.9999999999966,1041.000000000003,-84.00000000000318,-1581.0000000000102,1058.0000000000034,-1484.9999999999918,8.999999999992347,-1042.9999999999939,-1399.9999999999914,950.9999999999908,,-1312.9999999999955
2015.04.28,-151.9999999999966,1350.9999999999911,1070.9999999999998,-56.000000000011596,-1553.0000000000043,1081.000000000021,-1475.9999999999995,32.999999999994145,-1014.9999999999882,-1363.99999999999,984.9999999999915,,-1094.9999999999932
2015.04.28,-53.999999999998494,1432.9999999999955,1133.9999999999907,-79.00000000000773,-1510.0000000000114,1067.000000000018,-1388.0000000000005,43.999999999999595,-867.9999999999799,-1342.9999999999893,1067.9999999999911,,-495.9999999999925
2015.04.28,-95.00000000000064,1464.999999999983,1090.9999999999975,-22.00000000000557,-1605.000000000012,1062.0000000000073,-1429.999999999998,-19.00000000000235,-926.999999999989,-1301.9999999999925,1058.9999999999989,,-723.0000000000132
2015.04.28,-181.9999999999933,1442.9999999999943,1011.9999999999907,-42.00000000000159,-1705.000000000001,1074.0000000000193,-1439.9999999999968,-35.00000000000725,-930.999999999993,-1281.9999999999964,1028.9999999999911,,-1058.9999999999939
2015.04.28,-283.99999999999534,1450.99999999998,1014.9999999999882,-26.00000000001046,-1848.0000000000052,1164.0000000000095,-1518.9999999999925,-38.0000000000047,-905.0000000000002,-1338.9999999999986,953.9999999999993,,-1375.0000000000302
2015.04.28,-252.99999999999213,1476.999999999995,1059.9999999999943,-6.000000000000227,-1862.0000000000082,1225.0000000000093,-1495.9999999999973,-28.000000000005798,-854.9999999999835,-1265.0000000000005,1071.9999999999952,,-930.9999999999934
2015.04.28,-217.0000000000005,1608.9999999999939,1136.0000000000036,-30.000000000001137,-1907.9999999999986,1253.9999999999995,-1546.9999999999984,-26.000000000003798,-876.9999999999944,-1309.9999999999882,1146.999999999998,,-768.9999999999895
2015.04.29,-251.99999999999667,1578.999999999997,1078.9999999999854,7.999999999995566,-1900.0000000000127,1135.0000000000193,-1433.999999999991,-58.000000000002494,-915.9999999999835,-1256.999999999991,1066.9999999999957,,-948.9999999999843
2015.04.29,-197.99999999999818,1593.0,1116.9999999999902,4.9999999999954525,-1835.9999999999932,1160.0000000000055,-1524.9999999999986,-41.000000000002146,-1049.9999999999955,-1304.9999999999927,1053.9999999999993,,-1025.9999999999902
2015.04.29,-182.99999999999983,1579.9999999999814,1086.9999999999936,-17.000000000010118,-1811.000000000007,1157.000000000008,-1565.9999999999895,-63.00000000000195,-1102.9999999999873,-1259.0000000000005,1139.0000000000011,,-1039.0000000000116
2015.04.29,-208.99999999999253,1597.9999999999884,1078.0000000000011,-7.000000000005002,-1886.00000000001,1202.000000000014,-1622.9999999999966,-65.00000000000395,-1112.9999999999861,-1233.9999999999945,1093.999999999995,,-1164.9999999999895
2015.04.29,-223.99999999999088,1567.9999999999916,1065.999999999989,27.999999999991587,-1854.0,1209.0000000000157,-1616.9999999999907,-55.000000000005045,-1110.9999999999952,-1218.999999999994,1019.9999999999986,,-1188.9999999999886
2015.04.29,-244.99999999999523,1554.9999999999952,1041.000000000003,27.000000000001023,-1888.0000000000007,1205.0000000000116,-1621.9999999999902,-65.00000000000395,-1079.999999999992,-1217.9999999999893,919.9999999999986,,-1369.9999999999623
2015.04.29,-221.99999999999997,1526.9999999999895,1052.9999999999927,30.000000000001137,-1879.9999999999927,1155.000000000017,-1561.9999999999968,-56.0000000000005,-1017.0000000000013,-1198.9999999999982,880.9999999999984,,-1289.9999999999902
2015.04.29,-195.9999999999962,1528.9999999999804,1054.9999999999836,48.99999999999238,-1804.0000000000057,1155.000000000017,-1416.9999999999905,-49.00000000001015,-791.9999999999927,-1150.9999999999964,856.0000000000013,,-765.0000000000165
2015.04.29,-201.99999999999108,1600.0000000000014,1085.0000000000027,57.00000000000216,-1888.0000000000007,1173.0000000000018,-1384.9999999999918,-75.00000000000284,-729.0000000000018,-1158.0000000000014,969.9999999999931,,-551.9999999999887
2015.04.29,-215.99999999999397,1579.9999999999814,1049.9999999999955,13.999999999995794,-1897.9999999999998,1163.000000000003,-1303.999999999994,-84.0000000000063,-541.9999999999981,-1175.9999999999877,900.9999999999962,,-512.0000000000081
2015.04.29,-226.99999999999943,1600.0000000000014,1051.0000000000018,24.999999999991473,-1907.9999999999986,1177.000000000006,-1276.9999999999948,-85.00000000000173,-485.99999999998647,-1170.9999999999923,876.9999999999944,,-423.9999999999785
2015.04.29,-249.99999999999466,1611.9999999999911,1047.9999999999823,3.9999999999906777,-1926.0000000000055,1210.0,-1306.9999999999916,-86.0000000000083,-514.9999999999987,-1168.9999999999968,809.9999999999997,,-569.0000000000322
2015.04.29,-267.99999999999045,1596.9999999999818,1027.0000000000002,-3.0000000000001137,-1947.0000000000098,1205.0000000000116,-1312.9999999999975,-87.00000000000374,-533.99999999999,-1193.9999999999884,783.0000000000003,,-733.9999999999856
2015.04.29,-247.99999999999267,1619.9999999999993,1045.9999999999914,4.9999999999954525,-1941.9999999999993,1219.9999999999989,-1363.9999999999986,-86.0000000000083,-600.9999999999849,-1190.9999999999882,827.9999999999955,,-712.9999999999914
2015.04.29,-275.99999999999847,1558.9999999999993,985.999999999998,3.9999999999906777,-1964.0000000000102,1177.000000000006,-1310.0,-119.00000000000244,-543.999999999989,-1211.999999999989,806.999999999991,,-892.0000000000038
2015.04.29,-288.9999999999948,1579.9999999999814,963.999999999987,18.999999999991246,-1985.9999999999989,1186.0000000000205,-1303.999999999994,-125.00000000000844,-526.9999999999886,-1197.9999999999932,792.9999999999993,,-886.9999999999984
2015.04.29,-324.9999999999975,1588.999999999996,981.999999999994,9.999999999990905,-2071.0000000000005,1212.000000000013,-1350.9999999999911,-130.0000000000079,-551.9999999999969,-1245.999999999995,785.9999999999978,,-1095.9999999999973
2015.04.29,-301.9999999999912,1665.9999999999898,1027.0000000000002,27.000000000001023,-2089.0000000000077,1207.0000000000025,-1382.9999999999898,-129.00000000000134,-608.9999999999928,-1274.9999999999914,823.9999999999914,,-1035.999999999989
2015.04.29,-336.9999999999984,1638.9999999999905,1015.9999999999947,28.999999999996362,-2154.0000000000114,1219.0000000000146,-1410.9999999999957,-136.00000000000279,-630.9999999999816,-1275.9999999999964,831.9999999999994,,-1209.9999999999905
2015.04.29,-331.999999999999,1677.9999999999795,1010.9999999999841,-56.000000000011596,-2259.9999999999955,1272.0000000000064,-1444.9999999999964,-182.00000000000438,-646.9999999999976,-1382.9999999999955,784.9999999999912,,-1559.0000000000387
2015.04.29,-300.0000000000003,1869.9999999999939,1027.0000000000002,-94.0000000000083,-2353.000000000005,1243.0000000000164,-1432.9999999999955,-224.000000000002,-657.9999999999808,-1406.9999999999964,827.0,,-1501.9999999999777
2015.04.29,-219.99999999999798,1986.9999999999832,1188.9999999999957,-72.00000000000273,-2256.9999999999977,1247.0000000000202,-1379.9999999999923,-172.00000000000549,-512.9999999999857,-1466.9999999999986,722.9999999999959,,-934.9999999999854
2015.04.29,-179.99999999999127,1969.999999999983,1208.9999999999934,-308.00000000000693,-2255.000000000007,1290.0000000000134,-1259.9999999999945,-170.00000000000347,-327.99999999999494,-1562.9999999999882,737.9999999999942,,-857.0000000000022
2015.04.29,-62.99999999999084,2048.9999999999895,1327.999999999996,-314.00000000000716,-2252.999999999994,1276.0000000000105,-1256.999999999997,-156.00000000000057,-337.99999999999386,-1611.9999999999948,693.9999999999947,,-645.9999999999881
