,name,direction
0,USDCHF,S
1,GBPUSD,B
2,EURUSD,B
3,USDCAD,S
4,AUDUSD,B
5,NZDUSD,B
6,EURCHF,B
7,AUDCHF,S
8,EURGBP,B
9,GBPJPY,B
10,GBPAUD,B
11,EURJPY,B
12,EURCAD,S
13,EURAUD,B
14,AUDJPY,B
15,NZDJPY,B
16,AUDCAD,S
17,NZDCAD,B
18,AUDNZD,S
