date,NZDCHF,EURGBP,GBPJPY,EURCAD,EURNZD,empty,sum
2021.10.18,72.0000000000054,-31.000000000003247,-88.00000000002228,-229.99999999999687,-61.99999999998429,,-339.0000000000013
2021.10.18,225.00000000000853,-2.000000000002,54.000000000002046,-225.00000000000853,206.00000000001728,,258.00000000001734
2021.10.18,233.00000000000543,-40.00000000000669,290.9999999999968,-36.999999999998145,397.0000000000029,,844.0000000000003
2021.10.18,190.00000000000128,-21.999999999999797,302.99999999999727,-123.99999999999079,295.0000000000008,,642.0000000000088
2021.10.18,202.9999999999976,-2.000000000002,329.9999999999841,-150.99999999999002,310.0000000000103,,690.0
2021.10.18,164.00000000000858,-1.0000000000065512,304.9999999999784,-170.00000000000347,174.00000000000747,,471.9999999999844
2021.10.18,130.0000000000079,-26.000000000003798,96.00000000000364,-229.99999999999687,82.00000000000429,,52.00000000001515
2021.10.18,175.99999999999838,-19.00000000000235,-7.000000000005002,-123.99999999999079,237.00000000002052,,263.00000000002075
2021.10.18,124.00000000000189,-78.00000000000028,-235.00000000001364,-110.00000000001009,91.00000000001884,,-208.00000000000333
2021.10.18,75.00000000000284,-111.00000000000554,-281.0000000000059,-171.99999999999437,-29.999999999996696,,-518.9999999999997
2021.10.18,146.00000000000168,-106.00000000000608,-293.00000000000637,-150.99999999999002,130.0000000000079,,-273.9999999999929
2021.10.18,204.99999999999963,-82.99999999999974,-174.0000000000066,-147.99999999999258,274.00000000001864,,74.00000000001936
2021.10.18,109.99999999999899,-101.00000000000664,-49.000000000006594,-208.99999999999253,16.000000000016,,-232.99999999999076
2021.10.18,141.99999999999767,-84.0000000000063,31.999999999982265,-192.99999999999872,100.0000000000112,,-3.000000000013884
2021.10.18,104.99999999999955,-60.00000000000449,-22.00000000001978,-215.99999999999397,21.00000000000435,,-172.00000000001435
2021.10.18,95.00000000000064,-60.00000000000449,-26.00000000001046,-188.9999999999947,-28.999999999990145,,-208.99999999999918
2021.10.18,94.00000000000519,-84.0000000000063,-51.00000000001614,-198.00000000000927,-25.999999999992696,,-265.0000000000192
2021.10.18,104.00000000000409,-78.00000000000028,-93.00000000001774,-238.99999999998923,-12.999999999996348,,-318.99999999999955
2021.10.18,153.99999999999858,-70.0000000000034,-207.9999999999984,-224.000000000002,-7.999999999985796,,-355.999999999991
2021.10.18,140.0000000000068,-2.999999999997449,15.999999999991132,-242.00000000000887,25.00000000000835,,-64.00000000000003
2021.10.18,148.99999999999915,10.999999999994348,129.99999999999545,-234.00000000000088,-14.999999999987246,,41.000000000000846
2021.10.18,150.00000000000568,-60.00000000000449,97.99999999998477,-316.99999999998954,-141.99999999999767,,-271.00000000000125
2021.10.18,92.00000000000318,-148.99999999999915,-37.00000000000614,-300.99999999999574,-297.9999999999983,,-692.9999999999961
2021.10.18,106.00000000000608,-141.00000000000225,-117.00000000001864,-304.9999999999997,-254.999999999983,,-711.9999999999975
2021.10.18,134.0000000000008,-70.99999999999883,-5.000000000023874,-174.00000000000747,-121.99999999999989,,-238.00000000002927
2021.10.18,104.00000000000409,-73.00000000000084,48.99999999997817,-207.00000000000162,-298.9999999999826,,-426.0000000000028
2021.10.18,67.00000000000594,-89.00000000000574,51.9999999999925,-272.99999999998994,-374.999999999992,,-617.9999999999892
2021.10.18,41.000000000002146,-162.0000000000066,-68.00000000001205,-296.0000000000074,-415.99999999999415,,-901.000000000018
2021.10.18,43.999999999999595,-107.00000000000153,13.999999999981583,-316.99999999998954,-263.99999999999756,,-630.0000000000075
2021.10.18,-39.00000000000014,-167.00000000000603,58.9999999999975,-445.0000000000065,-483.99999999999557,,-1076.0000000000107
2021.10.18,-68.99999999999685,-189.00000000000583,-125.0,-475.0000000000032,-462.9999999999912,,-1320.999999999997
2021.10.18,-53.999999999998494,-207.99999999999707,-94.99999999999886,-479.0000000000072,-508.9999999999817,,-1344.9999999999832
2021.10.18,26.000000000003798,-238.0000000000049,-157.0000000000107,-424.00000000000216,-349.99999999998363,,-1142.9999999999975
2021.10.18,153.00000000000313,-221.00000000000452,-204.00000000000773,-141.99999999999767,-36.999999999998145,,-451.0000000000049
2021.10.18,103.00000000000864,-267.00000000000614,-296.0000000000207,-76.99999999999375,-112.99999999998533,,-649.9999999999973
2021.10.18,112.000000000001,-287.0000000000039,-284.9999999999966,-157.99999999999147,-75.99999999998718,,-693.9999999999782
2021.10.18,40.00000000000669,-339.0000000000004,-331.0000000000173,-228.99999999999034,-248.99999999998812,,-1107.9999999999893
2021.10.18,108.00000000000809,-297.00000000000284,-231.99999999999932,-188.00000000001037,-74.99999999998064,,-683.9999999999851
2021.10.18,87.99999999999919,-324.9999999999975,-130.00000000002387,-276.9999999999939,-136.99999999998712,,-781.0000000000033
2021.10.18,87.00000000000374,-358.0000000000028,-164.0000000000157,-401.00000000000693,-177.99999999998929,,-1014.0000000000109
2021.10.18,123.00000000000644,-306.00000000000625,-128.00000000001432,-408.9999999999927,-101.99999999997988,,-821.9999999999867
2021.10.18,150.00000000000568,-268.99999999999704,-134.00000000001455,-358.9999999999982,34.000000000000696,,-578.0000000000034
2021.10.18,139.00000000000023,-282.99999999999994,-130.00000000002387,-462.9999999999912,-19.999999999997797,,-757.0000000000126
2021.10.18,143.9999999999997,-295.0000000000008,-142.00000000002433,-371.99999999999454,-10.999999999983245,,-676.0000000000033
2021.10.18,118.00000000000699,-304.9999999999997,-121.00000000000932,-421.0000000000047,-51.000000000001044,,-780.0000000000078
2021.10.18,141.00000000000225,-285.9999999999974,-49.000000000006594,-432.0000000000102,5.000000000010552,,-621.0000000000014
2021.10.18,184.00000000000637,-297.9999999999983,-88.99999999999864,-415.99999999999415,42.0000000000087,,-576.9999999999761
2021.10.18,190.00000000000128,-299.00000000000483,-118.00000000002342,-384.9999999999909,55.000000000005045,,-557.0000000000128
2021.10.19,130.0000000000079,-287.9999999999994,-131.00000000000023,-324.9999999999975,47.00000000001925,,-566.99999999997
2021.10.19,148.0000000000037,-260.00000000000466,-98.00000000001319,-348.9999999999993,18.0000000000069,,-541.0000000000065
2021.10.19,195.00000000000074,-290.00000000000136,-110.00000000001364,-404.0000000000044,56.000000000011596,,-553.000000000007
2021.10.19,180.99999999999784,-284.0000000000065,-116.00000000001387,-428.9999999999905,15.00000000000945,,-633.0000000000035
2021.10.19,196.00000000000728,-304.9999999999997,-114.00000000000432,-417.0000000000007,16.000000000016,,-623.9999999999815
2021.10.19,229.00000000000142,-277.000000000005,-43.00000000000637,-361.9999999999957,97.00000000001374,,-355.99999999999187
2021.10.19,231.99999999999886,-272.00000000000557,84.99999999997954,-384.00000000000654,64.0000000000196,,-275.0000000000141
2021.10.19,219.99999999999798,-268.0000000000016,-88.99999999999864,-401.99999999999125,55.000000000005045,,-483.99999999998846
2021.10.19,218.00000000000708,-262.00000000000665,2.999999999985903,-478.0000000000006,49.00000000001015,,-470.0000000000042
2021.10.19,365.0000000000042,-290.00000000000136,109.99999999998522,-391.000000000008,383.0,,176.99999999998005
2021.10.19,383.0,-289.0000000000059,105.99999999999454,-380.00000000000256,364.00000000000875,,183.99999999999483
2021.10.19,426.9999999999996,-317.0000000000006,125.0,-432.0000000000102,450.00000000001705,,253.00000000000585
2021.10.19,351.0000000000013,-314.0000000000032,32.99999999998704,-476.9999999999941,371.00000000001023,,-35.99999999999869
