names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['GBPAUD', 'USDCHF', 'USDJPY']",80.0,1.0,S
GBPUSD,10,"['CADCHF', 'EURCAD']",100.0,0.5670000000000002,S
EURUSD,10,"['USDCHF', 'AUDCAD']",100.0,-0.9,B
USDJPY,50,"['GBPCAD', 'AUDNZD', 'GBPUSD', 'NZDUSD']",100.0,0.4856777111777113,S
AUDUSD,10,"['GBPCAD', 'EURCAD', 'CADCHF']",80.0,-0.74,B
NZDUSD,10,"['EURCAD', 'CADCHF', 'AUDCAD']",80.0,1.0,S
CHFJPY,10,"['CHFJPY', 'USDJPY', 'GBPCAD', 'EURNZD']",100.0,0.48,S
CADCHF,10,"['AUDCHF', 'NZDCAD', 'AUDCAD', 'EURCHF']",80.0,0.8505714285714286,S
AUDCHF,10,['USDCHF'],80.0,0.9480000000000001,S
EURGBP,20,"['EURGBP', 'GBPCAD']",100.0,0.6536031746031747,S
GBPJPY,15,"['CADCHF', 'EURCAD', 'USDCAD', 'GBPUSD']",100.0,0.3617619047619046,S
GBPCAD,10,"['CADJPY', 'EURCAD', 'CADCHF']",80.0,1.0,S
GBPAUD,10,['GBPCHF'],100.0,0.7926428571428572,S
EURJPY,30,"['NZDUSD', 'NZDCHF', 'AUDUSD', 'EURNZD', 'USDCAD', 'CADCHF', 'EURCAD']",80.0,0.8866666666666666,S
EURCAD,10,"['AUDCHF', 'NZDCAD', 'AUDCAD', 'EURCHF']",80.0,-0.7616666666666667,B
EURAUD,10,['AUDNZD'],80.0,1.0,S
EURNZD,20,['EURUSD'],100.0,0.5703830613830615,S
CADJPY,20,"['USDCAD', 'USDJPY', 'AUDUSD', 'EURAUD', 'AUDCAD']",80.0,0.9633333333333334,S
AUDJPY,30,['GBPCHF'],80.0,-0.3607069820100782,B
NZDJPY,15,['EURJPY'],100.0,-0.7878699633699631,B
AUDCAD,15,"['AUDCHF', 'NZDCAD']",80.0,-1.0,B
NZDCAD,10,"['CADCHF', 'EURCAD']",80.0,0.13771428571428576,S
AUDNZD,10,['USDCHF'],100.0,0.39866666666666684,S
