date,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.10.25,185.00000000001293,-109.99999999999943,197.00000000000273,-197.00000000000273,130.99999999999224,381.9999999999908,-188.9999999999947,-234.00000000000088,239.99999999999577,43.00000000000415,-677.9999999999973,-165.9999999999995,-277.000000000001,140.0000000000068,192.00000000000327,-220.00000000002018,,-561.0000000000068
2021.10.25,174.00000000000747,-93.99999999999409,175.00000000000293,-209.9999999999991,144.0000000000108,310.99999999999284,-189.99999999999017,-248.00000000000378,246.99999999999721,31.000000000003247,-617.999999999995,-161.00000000001114,-250.99999999999056,121.99999999999989,197.00000000000273,-191.00000000000784,,-561.9999999999745
2021.10.25,146.00000000000168,-73.99999999999807,178.00000000000037,-214.00000000000307,137.00000000000932,241.99999999999022,-214.99999999999852,-270.0000000000036,263.0000000000021,31.999999999998696,-604.9999999999898,-138.0000000000159,-250.99999999999056,135.00000000000733,200.00000000000017,-231.0000000000034,,-664.999999999993
2021.10.25,43.999999999999595,-188.0000000000024,148.0000000000037,-317.9999999999961,177.00000000000495,188.99999999999295,-264.999999999993,-329.00000000000153,295.99999999999625,9.00000000000345,-633.9999999999861,-150.00000000000568,-250.0,130.0000000000079,182.00000000000438,-225.00000000000853,,-1183.9999999999804
2021.10.25,32.0000000000098,-186.9999999999976,136.99999999999824,-530.0000000000082,167.9999999999904,94.99999999999886,-361.9999999999957,-426.00000000000415,292.9999999999988,-60.99999999999994,-844.9999999999989,-103.00000000000864,-345.9999999999894,157.00000000000713,197.00000000000273,-251.00000000000122,,-2031.9999999999977
2021.10.25,141.99999999999767,-182.00000000000216,257.0000000000072,-480.99999999999807,249.00000000001032,207.9999999999984,-322.9999999999955,-436.9999999999985,383.99999999999545,-35.999999999991594,-831.9999999999936,-12.000000000012001,-365.99999999999966,212.00000000000108,229.99999999999687,-270.00000000001467,,-1256.999999999999
2021.10.25,151.00000000001222,-123.99999999999523,362.00000000000676,-473.0000000000123,248.00000000000378,161.00000000000136,-352.9999999999922,-499.000000000005,390.99999999999693,-22.999999999995246,-777.9999999999916,32.999999999994145,-351.99999999998965,278.00000000000045,231.0000000000034,-330.0000000000081,,-1076.99999999997
2021.10.25,73.00000000001194,-96.00000000000364,331.0000000000035,-541.9999999999981,253.99999999999866,25.99999999999625,-395.99999999999636,-533.0000000000057,329.00000000000153,-48.99999999999905,-650.999999999982,-200.00000000000017,-297.9999999999876,280.00000000000244,90.99999999999665,-468.00000000000176,,-1848.9999999999636
2021.10.25,-82.99999999998863,-102.99999999999443,192.99999999999872,-483.99999999999557,256.99999999999613,-111.0000000000042,-401.99999999999125,-504.9999999999999,222.99999999999542,-39.999999999995595,-546.999999999997,-429.99999999999704,-256.0000000000002,223.00000000000654,-80.99999999999774,-614.0000000000034,,-2759.999999999968
2021.10.25,-153.00000000000313,-140.99999999999113,138.00000000000477,-486.00000000000864,278.00000000000045,-182.00000000000216,-402.9999999999978,-504.00000000000443,217.0000000000005,-19.00000000000235,-349.9999999999943,-455.0000000000054,-164.99999999999204,204.00000000000418,-87.00000000000374,-622.0000000000115,,-2730.0000000000064
2021.10.25,-184.99999999999073,-137.99999999999102,147.00000000000824,-580.0000000000027,265.0000000000041,-152.00000000000102,-464.9999999999932,-531.0000000000036,221.99999999999997,-112.99999999999643,-484.9999999999852,-436.9999999999985,-228.9999999999992,198.00000000000927,-104.99999999999955,-643.0000000000158,,-3230.9999999999554
2021.10.25,-183.99999999998417,-182.00000000000216,192.00000000000327,-615.9999999999943,238.99999999998923,-124.00000000000944,-459.99999999999375,-546.9999999999975,285.00000000000193,-146.00000000000168,-644.9999999999818,-231.0000000000034,-289.0000000000015,190.00000000000128,-73.00000000000084,-583.0000000000002,,-3173.9999999999745
2021.10.25,-165.9999999999995,-159.9999999999966,255.00000000000523,-605.9999999999955,188.00000000001037,-34.000000000006025,-444.9999999999954,-540.0000000000072,334.00000000000097,-163.00000000000205,-620.0000000000045,-56.000000000011596,-268.99999999999125,252.0000000000078,26.000000000003798,-523.0000000000068,,-2526.999999999988
2021.10.25,-344.99999999999534,-155.9999999999917,180.0000000000024,-561.9999999999958,95.00000000000064,-120.00000000000455,-424.9999999999976,-531.0000000000036,348.9999999999993,-213.99999999999199,-573.9999999999839,113.99999999999189,-235.99999999999,217.0000000000005,41.9999999999976,-471.0000000000214,,-2636.999999999983
2021.10.25,-363.9999999999866,-194.00000000000261,180.0000000000024,-513.9999999999923,66.00000000001049,-96.00000000000364,-434.9999999999965,-517.0000000000008,346.0000000000019,-222.99999999999542,-497.99999999999045,160.99999999998892,-253.0000000000001,219.00000000000253,56.99999999999594,-461.0000000000003,,-2525.9999999999663
2021.10.25,-472.9999999999901,-373.00000000000466,148.0000000000037,-533.0000000000057,49.00000000001015,-69.00000000000261,-435.9999999999919,-560.0000000000049,387.99999999999943,-243.99999999999977,-591.9999999999845,282.0000000000045,-313.99999999999295,252.0000000000078,106.00000000000608,-423.0000000000178,,-2791.999999999963
2021.10.25,-441.99999999998687,-344.99999999999886,158.0000000000026,-503.000000000009,42.0000000000087,45.000000000001705,-401.99999999999125,-531.9999999999991,373.99999999999653,-229.00000000000142,-632.000000000005,282.9999999999888,-293.99999999999693,253.0000000000032,119.99999999999788,-446.0000000000131,,-2550.0000000000023
2021.10.25,-343.00000000000443,-189.99999999999773,111.00000000000554,-496.99999999999187,22.999999999995246,-45.000000000001705,-314.99999999999864,-484.00000000000665,353.0000000000033,-234.99999999999633,-640.9999999999911,275.000000000003,-180.99999999999739,293.0000000000099,273.000000000001,-338.0000000000161,,-1940.9999999999843
2021.10.25,-312.00000000000114,-186.9999999999976,179.00000000000693,-487.99999999999955,7.0000000000014495,-39.00000000000148,-342.9999999999933,-484.00000000000665,395.99999999999636,-222.99999999999542,-551.9999999999925,377.9999999999894,-181.99999999998795,260.00000000000466,253.99999999999866,-297.0000000000139,,-1632.9999999999916
2021.10.25,-309.99999999998806,-161.00000000000136,226.00000000000398,-661.0000000000005,26.999999999999247,-194.00000000000261,-428.9999999999905,-624.0000000000023,409.0000000000038,-224.9999999999974,-569.9999999999932,412.9999999999967,-150.99999999999625,333.0000000000055,304.00000000000426,-310.0000000000103,,-1922.9999999999686
2021.10.25,-268.0000000000016,-152.00000000000102,267.00000000000614,-659.999999999994,140.99999999999113,-163.0000000000109,-405.9999999999952,-605.0,536.9999999999986,-246.00000000000176,-639.9999999999864,539.999999999985,-164.00000000000148,377.0000000000051,368.9999999999971,-304.00000000001535,,-1377.0000000000246
2021.10.25,-278.00000000000045,-161.00000000000136,282.99999999999994,-663.999999999998,139.00000000000023,-67.99999999999784,-354.9999999999942,-584.0000000000067,526.9999999999997,-268.99999999999704,-687.9999999999882,519.9999999999872,-146.0000000000008,412.00000000000125,375.9999999999986,-312.00000000000114,,-1267.9999999999984
2021.10.25,-330.9999999999924,-180.99999999999739,251.00000000000122,-649.999999999995,131.99999999999878,-79.00000000000773,-354.9999999999942,-597.9999999999985,505.99999999999534,-257.9999999999916,-629.9999999999955,478.0000000000006,-138.9999999999958,415.0000000000098,361.9999999999957,-332.00000000002115,,-1408.999999999988
2021.10.25,-323.99999999999096,-188.0000000000024,245.0000000000063,-602.999999999998,147.00000000000824,-103.9999999999992,-263.99999999999756,-589.0000000000061,495.9999999999964,-209.9999999999991,-538.9999999999873,408.9999999999927,-22.999999999996135,515.0000000000099,439.99999999999596,-363.0000000000022,,-954.9999999999695
2021.10.25,-322.9999999999844,-194.00000000000261,253.0000000000032,-631.0000000000038,146.00000000000168,-99.00000000000375,-289.9999999999903,-600.0000000000006,485.0000000000021,-226.99999999999943,-622.9999999999905,417.99999999998505,-70.99999999999795,501.000000000007,412.9999999999967,-360.0000000000048,,-1201.9999999999823
2021.10.25,-272.99999999998994,-176.9999999999925,275.99999999999847,-642.9999999999936,171.00000000001003,-75.00000000000284,-295.0000000000008,-597.9999999999985,512.0000000000014,-226.99999999999943,-605.9999999999945,458.00000000000284,-48.99999999999238,515.0000000000099,407.0000000000018,-345.0000000000175,,-948.9999999999576
2021.10.25,-268.0000000000016,-161.99999999999193,285.9999999999974,-662.9999999999914,178.99999999999582,-96.00000000000364,-297.9999999999983,-597.9999999999985,500.9999999999959,-232.99999999999432,-612.9999999999995,387.99999999998835,-50.99999999998772,511.0000000000059,383.0,-368.00000000001273,,-1101.9999999999964
2021.10.25,-263.99999999999756,-159.9999999999966,287.9999999999994,-668.0000000000019,182.99999999999983,-112.99999999999955,-295.99999999999625,-617.0000000000009,541.9999999999981,-225.99999999999287,-617.999999999995,505.99999999998425,-42.00000000000159,518.0000000000074,470.00000000000375,-297.0000000000139,,-794.0000000000034
2021.10.25,-302.9999999999866,-176.00000000000193,265.99999999999955,-659.0000000000095,194.99999999998963,-117.00000000000443,-300.0000000000003,-617.0000000000009,550.000000000006,-218.99999999999142,-617.999999999995,495.000000000001,-43.99999999999693,528.0000000000063,463.0000000000023,-311.0000000000168,,-866.9999999999992
2021.10.25,-288.99999999998374,-165.99999999999682,265.99999999999955,-646.0000000000132,192.99999999999872,-137.00000000000045,-303.9999999999932,-604.0000000000045,541.9999999999981,-217.99999999999596,-569.9999999999932,479.99999999999153,-36.000000000001364,510.00000000001046,456.9999999999963,-312.00000000000114,,-833.9999999999886
2021.10.25,-290.9999999999968,-179.9999999999926,263.99999999999756,-683.9999999999957,218.00000000000708,-121.00000000000932,-319.99999999999807,-635.0000000000077,573.9999999999967,-221.99999999999997,-610.99999999999,531.9999999999991,-54.99999999999261,503.000000000009,470.9999999999992,-278.00000000000045,,-834.9999999999744
2021.10.25,-302.0000000000023,-176.00000000000193,258.9999999999981,-692.0000000000038,205.99999999999508,-139.00000000001,-333.9999999999899,-629.9999999999973,553.999999999999,-234.99999999999633,-600.9999999999991,417.0000000000007,-68.9999999999884,467.0000000000063,400.00000000000034,-269.00000000000813,,-1143.9999999999973
2021.10.26,-349.99999999998363,-155.9999999999917,190.00000000000128,-626.9999999999998,-32.0000000000098,-161.00000000000136,-323.99999999999096,-590.0000000000016,324.9999999999975,-300.0000000000003,-552.9999999999973,510.99999999999477,-66.99999999999307,330.0000000000081,248.99999999999923,-255.00000000000523,,-1809.9999999999736
2021.10.26,-302.0000000000023,-164.99999999999204,236.00000000000287,-605.9999999999955,79.00000000000685,-165.99999999999682,-311.99999999999005,-573.0000000000013,351.0000000000013,-278.00000000000045,-562.9999999999882,486.999999999993,-78.99999999999352,390.0000000000015,251.99999999999667,-257.0000000000183,,-1505.9999999999764
2021.10.26,-285.99999999998624,-182.99999999999272,236.00000000000287,-649.999999999995,86.99999999999264,-138.00000000000523,-329.999999999997,-589.0000000000061,397.0000000000029,-251.99999999999667,-579.9999999999841,431.99999999998795,-73.99999999999807,427.0000000000107,343.9999999999999,-291.00000000001904,,-1449.9999999999832
2021.10.26,-309.0000000000037,-191.99999999999307,221.00000000000452,-646.9999999999976,201.00000000000674,-130.00000000000966,-339.0000000000004,-570.9999999999993,512.9999999999968,-214.99999999999852,-580.9999999999889,417.99999999998505,-82.99999999999841,414.00000000000324,329.999999999997,-291.00000000001904,,-1261.000000000015
2021.10.26,-323.99999999999096,-186.9999999999976,197.99999999999818,-638.0000000000052,198.00000000000927,-139.00000000001,-340.9999999999913,-580.9999999999982,519.9999999999983,-209.9999999999991,-556.999999999988,432.9999999999945,-76.99999999999818,394.00000000000546,370.9999999999991,-300.00000000001137,,-1239.999999999985
2021.10.26,-314.99999999999864,-236.99999999999477,229.00000000000142,-659.0000000000095,205.99999999999508,-138.00000000000523,-365.99999999999966,-609.9999999999994,541.0000000000026,-210.99999999999451,-643.0000000000007,486.999999999993,-150.99999999999625,417.0000000000007,385.99999999999744,-293.0000000000099,,-1357.0000000000186
2021.10.26,-384.9999999999909,-262.999999999991,275.99999999999847,-717.9999999999964,195.9999999999962,-153.0000000000058,-410.9999999999947,-714.999999999999,536.0000000000032,-259.9999999999936,-685.0000000000023,438.9999999999894,-187.99999999998818,450.00000000000597,358.0000000000028,-371.00000000001023,,-1893.9999999999761
2021.10.26,-390.0000000000015,-307.00000000000216,290.00000000000136,-713.0000000000081,215.00000000000963,-121.00000000000932,-408.9999999999927,-707.000000000002,607.9999999999974,-241.99999999999778,-697.0000000000027,588.9999999999951,-196.99999999998852,497.000000000003,409.99999999999926,-363.0000000000022,,-1537.0000000000014
2021.10.26,-360.9999999999891,-353.9999999999992,307.0000000000017,-795.9999999999967,245.99999999999068,-103.00000000000864,-471.99999999999466,-827.0,638.0000000000052,-253.99999999999866,-864.0000000000043,619.9999999999983,-310.99999999999284,514.0000000000033,399.0000000000049,-440.00000000001813,,-2057.999999999998
2021.10.26,-346.9999999999862,-319.9999999999932,319.99999999999807,-778.000000000012,253.99999999999866,-108.00000000000409,-459.99999999999375,-807.9999999999976,568.9999999999973,-253.99999999999866,-804.000000000002,461.0000000000003,-278.99999999999636,526.0000000000042,341.0000000000024,-487.0000000000152,,-2173.999999999998
2021.10.26,-374.999999999992,-331.00000000000307,319.0000000000026,-790.0000000000018,251.00000000000122,-106.00000000000875,-422.9999999999956,-799.0000000000052,565.0000000000044,-271.9999999999945,-794.9999999999875,458.00000000000284,-215.99999999999397,549.0000000000106,365.99999999999966,-471.0000000000214,,-2069.9999999999827
2021.10.26,-401.99999999999125,-390.99999999999113,348.9999999999993,-801.9999999999916,232.00000000000998,-79.9999999999983,-427.99999999999505,-802.0000000000027,590.999999999997,-281.99999999999335,-858.0000000000041,554.9999999999944,-266.9999999999959,580.0000000000027,373.99999999999653,-504.0000000000156,,-2134.9999999999786
2021.10.26,-411.99999999999017,-399.0000000000009,353.99999999999875,-787.0000000000043,219.99999999999798,-46.999999999997044,-437.999999999994,-811.0000000000061,636.0000000000032,-285.9999999999974,-878.9999999999907,651.9999999999859,-281.9999999999965,575.0000000000033,412.00000000000125,-485.0000000000021,,-1976.9999999999889
2021.10.26,-387.000000000004,-382.99999999999557,380.999999999998,-771.9999999999949,215.99999999999397,-31.00000000000591,-452.99999999999227,-868.9999999999975,678.0000000000008,-283.99999999999534,-852.0000000000039,771.9999999999949,-295.99999999999227,578.0000000000007,463.9999999999977,-460.000000000016,,-1698.0000000000111
2021.10.26,-392.9999999999989,-402.000000000001,463.0000000000023,-761.999999999996,228.99999999999034,-55.999999999997385,-458.9999999999983,-873.0000000000016,694.0000000000057,-274.9999999999919,-831.9999999999936,800.9999999999851,-307.9999999999927,659.0000000000095,458.00000000000284,-487.99999999999955,,-1543.999999999976
2021.10.26,-390.9999999999858,-414.99999999999204,457.0000000000074,-737.9999999999942,222.99999999999542,6.000000000000227,-461.99999999999574,-900.0000000000008,665.0000000000044,-253.99999999999866,-841.9999999999845,757.999999999992,-324.99999999998863,659.0000000000095,443.0000000000045,-537.0000000000097,,-1652.9999999999363
2021.10.26,-373.00000000000114,-435.0000000000023,460.00000000000483,-740.0000000000073,243.99999999999977,12.999999999991019,-461.99999999999574,-883.0000000000005,675.0000000000034,-242.99999999999324,-859.9999999999852,736.9999999999877,-341.99999999999875,662.000000000007,441.99999999999795,-504.0000000000156,,-1609.0000000000077
2021.10.26,-373.00000000000114,-429.9999999999926,397.99999999999835,-747.9999999999931,242.99999999999324,-2.0000000000095497,-437.999999999994,-853.9999999999992,646.0000000000022,-239.99999999999577,-858.0000000000041,658.0000000000031,-301.9999999999925,637.0000000000098,456.9999999999963,-476.0000000000098,,-1681.9999999999882
2021.10.26,-358.9999999999982,-427.99999999999727,426.00000000000415,-761.999999999996,195.9999999999962,-6.000000000000227,-412.9999999999967,-853.9999999999992,648.9999999999995,-263.0000000000021,-859.9999999999852,653.999999999999,-284.9999999999966,687.9999999999998,480.0000000000027,-474.0000000000189,,-1610.999999999989
2021.10.26,-363.9999999999866,-397.99999999999613,399.0000000000049,-873.0000000000126,236.99999999999832,-11.00000000000989,-419.9999999999982,-848.9999999999998,683.9999999999957,-344.99999999999534,-1006.0000000000002,734.9999999999968,-268.99999999999125,640.0000000000073,500.00000000000045,-426.00000000001523,,-1766.000000000002
2021.10.26,-438.9999999999894,-489.0000000000043,256.0000000000007,-985.999999999998,174.99999999999181,-12.000000000000455,-439.99999999999596,-858.9999999999986,556.0000000000009,-422.00000000000017,-1207.9999999999984,458.00000000000284,-327.99999999998875,538.0000000000051,375.0000000000031,-462.0000000000068,,-3286.9999999999764
2021.10.26,-426.9999999999996,-530.0000000000011,246.99999999999721,-1066.0000000000114,252.0000000000078,-111.0000000000042,-524.9999999999977,-822.0000000000005,551.0000000000015,-329.00000000000153,-1132.9999999999814,402.9999999999978,-321.9999999999885,503.000000000009,350.00000000000585,-447.0000000000196,,-3405.9999999999864
2021.10.26,-410.99999999998363,-503.0000000000001,274.00000000000756,-1059.9999999999943,371.99999999999454,-106.99999999999932,-537.9999999999941,-824.0000000000025,655.0000000000056,-329.00000000000153,-1115.9999999999854,475.0000000000032,-363.9999999999901,506.0000000000064,353.99999999999875,-431.0000000000036,,-3046.9999999999386
2021.10.26,-356.00000000000074,-480.000000000004,336.9999999999984,-1140.999999999992,367.99999999999056,-160.0000000000108,-586.9999999999931,-887.9999999999999,704.0000000000047,-364.9999999999931,-1173.9999999999782,547.999999999993,-379.99999999999545,508.00000000000847,383.0,-415.0000000000098,,-3097.999999999982
2021.10.26,-324.9999999999975,-486.0000000000042,336.00000000000296,-1096.0000000000082,348.9999999999993,-17.000000000010118,-524.9999999999977,-844.0000000000003,653.999999999999,-373.99999999999653,-1280.9999999999775,493.99999999999443,-405.9999999999917,481.0000000000092,367.0000000000062,-405.0000000000109,,-3077.9999999999836
2021.10.26,-282.0000000000045,-477.00000000000387,323.0000000000066,-1078.0000000000011,316.0000000000052,6.000000000000227,-485.99999999999756,-758.0000000000031,619.0000000000028,-374.999999999992,-1326.9999999999982,463.9999999999977,-399.9999999999915,465.9999999999998,380.00000000000256,-365.99999999999966,,-2974.999999999976
2021.10.26,-224.000000000002,-496.9999999999999,336.00000000000296,-1205.999999999996,268.0000000000016,112.99999999999955,-504.9999999999999,-779.0000000000075,644.0000000000001,-502.00000000000244,-1606.9999999999993,529.999999999986,-479.99999999998977,460.00000000000483,392.00000000000347,-362.00000000001785,,-3419.0000000000155
2021.10.26,-224.000000000002,-474.00000000000375,411.0000000000058,-1184.9999999999916,218.00000000000708,140.00000000000057,-497.99999999999847,-768.9999999999975,619.9999999999983,-510.99999999999477,-1693.9999999999884,594.99999999999,-516.9999999999959,462.0000000000068,378.999999999996,-358.00000000001387,,-3404.999999999982
2021.10.26,-202.9999999999976,-465.999999999994,441.0000000000025,-1174.0000000000084,249.99999999999466,177.99999999999727,-486.999999999993,-799.0000000000052,661.9999999999959,-519.9999999999983,-1673.9999999999782,688.9999999999841,-524.9999999999915,474.00000000000773,422.00000000000017,-304.00000000001535,,-3035.999999999999
2021.10.26,-219.99999999999798,-418.99999999999693,470.00000000000375,-1167.9999999999914,209.9999999999991,191.99999999999307,-479.99999999999153,-807.0000000000022,689.0000000000063,-517.0000000000008,-1633.9999999999861,800.9999999999851,-495.9999999999951,555.0000000000055,521.0000000000048,-306.00000000000625,,-2608.999999999971
2021.10.26,-268.9999999999859,-588.9999999999986,436.9999999999985,-991.9999999999928,221.00000000000452,203.99999999999352,-479.99999999999153,-809.9999999999997,687.0000000000043,-417.99999999999613,-1497.9999999999905,804.9999999999891,-561.9999999999976,548.0000000000041,478.9999999999961,-360.0000000000048,,-2596.9999999999673
2021.10.26,-261.9999999999845,-635.0000000000051,463.0000000000023,-1046.999999999998,243.99999999999977,277.000000000001,-519.9999999999983,-885.0000000000025,734.9999999999968,-417.0000000000007,-1656.9999999999823,832.9999999999949,-667.0000000000016,561.0000000000003,470.00000000000375,-391.000000000008,,-2897.9999999999823
2021.10.26,-266.999999999995,-593.0000000000035,519.9999999999983,-1011.0000000000064,219.99999999999798,259.9999999999909,-532.9999999999945,-875.999999999999,695.9999999999966,-402.00000000000233,-1599.9999999999943,815.9999999999945,-634.9999999999909,578.0000000000007,443.0000000000045,-408.00000000000836,,-2792.000000000011
2021.10.26,-361.9999999999957,-655.0000000000011,422.00000000000017,-1032.0000000000107,192.99999999999872,253.99999999999068,-526.9999999999997,-872.0000000000061,641.9999999999982,-432.9999999999945,-1580.9999999999889,709.0000000000041,-643.0000000000007,538.0000000000051,361.9999999999957,-463.0000000000134,,-3448.000000000018
2021.10.26,-346.9999999999862,-760.9999999999957,446.9999999999974,-1042.9999999999939,185.99999999999727,356.9999999999993,-529.9999999999972,-862.0000000000072,634.0000000000013,-478.0000000000006,-1798.0000000000018,695.0000000000011,-747.9999999999905,515.0000000000099,329.00000000000153,-495.000000000001,,-3898.999999999966
2021.10.26,-475.0000000000032,-722.999999999999,433.0000000000056,-1007.0000000000024,117.99999999999588,363.9999999999901,-509.9999999999993,-853.9999999999992,614.0000000000034,-486.999999999993,-1716.9999999999845,720.9999999999939,-704.9999999999983,519.0000000000028,341.0000000000024,-551.0000000000126,,-3918.9999999999977
2021.10.26,-463.9999999999977,-697.9999999999933,407.0000000000018,-953.0000000000039,80.99999999999774,348.99999999998954,-426.9999999999996,-821.000000000005,558.9999999999984,-500.9999999999959,-1584.0000000000032,642.9999999999936,-569.9999999999932,605.0,355.0000000000053,-547.0000000000086,,-3566.000000000013
2021.10.26,-529.999999999986,-724.9999999999943,311.00000000000574,-913.9999999999926,89.00000000000574,319.9999999999932,-430.9999999999925,-783.0000000000003,499.000000000005,-468.00000000000176,-1514.9999999999864,543.0000000000045,-555.9999999999974,564.000000000009,309.99999999999915,-551.0000000000126,,-3836.999999999942
2021.10.26,-523.9999999999911,-686.9999999999976,291.0000000000079,-770.000000000004,59.000000000009045,338.99999999999864,-346.9999999999973,-694.0000000000057,463.9999999999977,-383.99999999999545,-1295.9999999999923,509.99999999998823,-440.9999999999883,545.0000000000066,307.99999999999716,-523.0000000000068,,-3149.999999999973
2021.10.26,-527.9999999999951,-652.000000000001,263.0000000000021,-716.0000000000056,53.999999999998494,280.00000000000114,-339.99999999999585,-699.0000000000052,485.99999999999756,-369.99999999999255,-1254.9999999999955,561.9999999999958,-428.99999999998784,554.00000000001,365.99999999999966,-501.0000000000181,,-2924.999999999992
2021.10.26,-513.9999999999923,-632.000000000005,304.9999999999997,-687.9999999999998,36.999999999998145,283.9999999999918,-339.0000000000004,-709.0000000000041,468.00000000000176,-341.99999999999784,-1134.999999999991,529.0000000000017,-393.99999999999125,570.0000000000039,331.999999999999,-519.0000000000028,,-2746.999999999988
