date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPAUD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.02.22,-375.9999999999986,122.99999999998423,-307.0000000000017,-417.99999999999613,-164.99999999999292,7.000000000005002,-303.99999999998784,-403.99999999999636,,-1843.999999999984
2021.02.22,-382.0000000000157,143.99999999998857,-336.00000000000296,-443.99999999999994,-161.00000000001114,57.00000000000216,-265.00000000000057,-370.9999999999951,,-1758.0000000000346
2021.02.22,-598.0000000000097,-43.00000000001525,-497.99999999999847,-504.9999999999999,-265.0000000000041,139.00000000001,-250.0,-278.99999999999636,,-2299.0000000000136
2021.02.22,-500.9999999999959,16.999999999978144,-451.0000000000014,-490.999999999997,-282.0000000000045,156.99999999999648,-212.99999999999386,-275.0000000000057,,-2039.0000000000236
2021.02.22,-500.00000000001154,-17.000000000000348,-417.0000000000007,-402.9999999999978,-225.00000000000853,103.00000000000864,-227.99999999999443,-195.99999999999795,,-1883.000000000003
2021.02.22,-673.9999999999968,-70.0000000000145,-492.999999999999,-458.00000000000284,-197.00000000000273,115.0000000000091,-262.00000000000045,-248.99999999999523,,-2288.0000000000027
2021.02.22,-760.0000000000051,-99.00000000000463,-497.000000000003,-476.9999999999941,-99.00000000000463,96.00000000000364,-262.00000000000045,-260.9999999999957,,-2359.0000000000036
2021.02.22,-768.9999999999975,-176.00000000002058,-507.0000000000019,-500.9999999999959,-73.00000000001194,52.00000000000671,-288.99999999998727,-289.0000000000015,,-2552.0000000000095
2021.02.22,-733.0000000000059,-161.00000000001114,-512.0000000000014,-509.9999999999993,-130.99999999999224,52.00000000000671,-290.9999999999968,-292.99999999999216,,-2578.9999999999923
2021.02.22,-766.0,-151.00000000001222,-578.0000000000007,-565.9999999999999,-229.00000000001253,73.99999999999807,-344.99999999999886,-337.0000000000033,,-2898.0000000000296
2021.02.22,-746.0000000000023,-164.00000000000858,-600.999999999996,-554.9999999999944,-266.999999999995,96.00000000000364,-340.999999999994,-305.9999999999974,,-2883.999999999984
2021.02.22,-748.0000000000153,-176.00000000002058,-602.0000000000025,-551.9999999999969,-300.00000000001137,82.99999999999841,-345.9999999999894,-304.00000000000205,,-2945.00000000004
2021.02.22,-668.0000000000019,-103.00000000000864,-556.9999999999964,-475.99999999999864,-270.99999999999903,118.00000000000921,-309.99999999998806,-233.0000000000041,,-2499.9999999999877
2021.02.22,-598.0000000000097,-1.0000000000065512,-487.0000000000041,-400.9999999999958,-249.99999999999466,152.00000000000102,-278.99999999999636,-188.99999999999295,,-2052.999999999999
2021.02.22,-541.9999999999981,24.999999999986144,-470.9999999999992,-419.00000000000273,-263.99999999999756,159.9999999999966,-263.9999999999958,-216.99999999999875,,-1992.000000000009
2021.02.22,-546.000000000002,12.999999999996348,-480.99999999999807,-424.00000000000216,-296.9999999999917,155.00000000000114,-274.9999999999915,-224.99999999999432,,-2079.9999999999827
2021.02.23,-578.9999999999961,-83.00000000001084,-473.0000000000012,-404.99999999999983,-327.99999999999494,158.00000000000125,-256.0000000000002,-203.99999999999352,,-2169.9999999999955
2021.02.23,-665.0000000000044,-72.0000000000054,-473.0000000000012,-388.9999999999949,-253.99999999999866,167.0000000000016,-253.0000000000001,-185.00000000000227,,-2124.0000000000055
2021.02.23,-656.0000000000122,-20.000000000020002,-514.9999999999987,-434.9999999999965,-239.00000000001143,174.0000000000066,-254.99999999999545,-182.00000000000216,,-2128.0000000000296
2021.02.23,-656.9999999999965,-26.0000000000149,-522.9999999999957,-451.0000000000014,-215.00000000000963,192.99999999999784,-246.9999999999999,-177.99999999999727,,-2104.0000000000173
2021.02.23,-631.0000000000038,-34.000000000000696,-514.0000000000033,-429.0000000000016,-232.00000000000998,180.99999999999739,-253.0000000000001,-171.99999999999704,,-2084.000000000019
2021.02.23,-673.9999999999968,-73.00000000001194,-516.0000000000053,-453.0000000000034,-209.9999999999991,161.00000000000136,-242.999999999995,-173.99999999999238,,-2182.0000000000027
2021.02.23,-678.0000000000008,-119.00000000000244,-534.9999999999966,-439.99999999999596,-228.00000000000597,133.00000000000978,-268.0000000000007,-138.00000000000523,,-2272.999999999998
2021.02.23,-744.9999999999957,-258.0000000000027,-658.0000000000031,-475.0000000000032,-414.00000000000324,63.00000000000239,-371.9999999999999,-191.0000000000025,,-3050.000000000008
2021.02.23,-730.0000000000084,-257.0000000000183,-641.0000000000027,-419.00000000000273,-388.9999999999949,67.99999999999784,-350.9999999999991,-128.0000000000001,,-2847.0000000000286
2021.02.23,-740.0000000000073,-259.0000000000092,-590.999999999997,-390.0000000000015,-263.99999999999756,57.00000000000216,-282.99999999998704,-87.0000000000033,,-2557.0000000000005
2021.02.23,-679.0000000000074,-206.00000000001728,-480.99999999999807,-329.999999999997,-120.99999999999334,64.99999999999773,-221.9999999999942,-70.99999999999795,,-2045.0000000000075
2021.02.23,-642.0000000000092,-161.00000000001114,-460.00000000000483,-329.999999999997,-92.00000000000318,79.00000000000773,-208.99999999998897,-72.00000000000273,,-1887.0000000000095
2021.02.23,-660.0000000000161,-174.00000000000747,-485.99999999999756,-336.9999999999984,-116.00000000000499,52.00000000000671,-254.99999999999545,-108.00000000000409,,-2084.0000000000173
2021.02.23,-734.0000000000124,-249.00000000001032,-541.9999999999981,-375.0000000000031,-168.99999999999693,25.000000000005684,-300.9999999999877,-132.99999999999557,,-2477.999999999998
2021.02.23,-751.0000000000127,-257.0000000000183,-539.0000000000006,-378.999999999996,-141.99999999999767,16.000000000005343,-278.99999999999636,-123.00000000000466,,-2454.000000000021
2021.02.23,-748.9999999999997,-248.00000000000378,-529.9999999999972,-315.9999999999941,-117.99999999999588,4.0000000000048885,-301.9999999999925,-81.00000000000307,,-2339.9999999999814
2021.02.23,-731.9999999999993,-236.00000000001398,-519.9999999999983,-300.0000000000003,-178.99999999999582,-16.999999999995907,-308.9999999999975,-94.99999999999886,,-2388.0
2021.02.23,-594.0000000000057,-179.00000000001802,-485.99999999999756,-283.99999999999534,-256.00000000001177,5.000000000009663,-297.9999999999876,-87.0000000000033,,-2179.0000000000095
2021.02.23,-643.0000000000158,-197.00000000000273,-490.00000000000153,-283.99999999999534,-232.99999999999432,-55.999999999997385,-301.9999999999925,-117.999999999995,,-2322.999999999995
2021.02.23,-771.0000000000106,-233.00000000001654,-546.000000000002,-368.9999999999971,-129.00000000000134,-49.99999999999716,-369.99999999999034,-185.99999999999284,,-2654.0000000000077
2021.02.23,-890.9999999999974,-226.00000000001506,-487.99999999999955,-336.00000000000296,42.999999999993044,-63.99999999999295,-323.99999999999807,-156.99999999999648,,-2443.0000000000095
2021.02.23,-787.0000000000043,-58.000000000002494,-456.00000000000085,-339.99999999999585,36.999999999998145,3.0000000000001137,-343.9999999999941,-224.00000000000375,,-2169.000000000003
2021.02.23,-788.9999999999952,-62.000000000006494,-455.0000000000054,-347.9999999999928,86.0000000000083,-36.000000000001364,-342.9999999999893,-271.0000000000008,,-2217.9999999999827
2021.02.23,-846.9999999999977,-29.00000000001235,-370.00000000000364,-368.00000000000165,96.99999999999153,-33.00000000000125,-314.9999999999977,-307.00000000000216,,-2172.000000000025
2021.02.23,-822.0000000000116,7.999999999985796,-321.0000000000046,-353.0000000000033,401.99999999999125,-1.9999999999953388,-241.99999999999022,-263.9999999999958,,-1594.0000000000236
2021.02.23,-815.0000000000101,40.99999999997994,-300.99999999999574,-358.9999999999982,431.0000000000036,34.000000000006025,-218.9999999999941,-275.99999999999625,,-1464.000000000005
2021.02.23,-761.999999999996,60.99999999999994,-297.9999999999983,-351.0000000000013,400.00000000000034,7.000000000005002,-253.99999999999068,-299.99999999999716,,-1496.9999999999782
2021.02.23,-870.0000000000152,0.9999999999843467,-358.0000000000028,-425.99999999999307,350.00000000000585,-6.999999999990791,-287.9999999999967,-355.000000000004,,-1953.0000000000127
2021.02.23,-862.0000000000072,-28.000000000005798,-395.0000000000009,-483.0000000000001,258.99999999998704,8.000000000009777,-296.99999999999704,-391.00000000000534,,-2189.0000000000196
2021.02.23,-811.0000000000061,-30.0000000000189,-392.00000000000347,-458.9999999999983,232.99999999999432,-52.99999999999727,-330.99999999998886,-388.9999999999958,,-2232.0000000000146
2021.02.23,-722.0000000000005,-28.000000000005798,-343.00000000000443,-410.9999999999947,160.99999999998892,-106.99999999999932,-342.9999999999893,-417.0000000000016,,-2210.000000000007
2021.02.23,-687.0000000000153,-16.000000000016,-319.99999999999807,-397.0000000000029,153.9999999999875,-108.99999999999466,-351.99999999998965,-415.9999999999968,,-2143.000000000026
2021.02.23,-817.000000000001,-96.00000000000719,-387.99999999999943,-458.9999999999983,228.00000000000597,-122.99999999999045,-379.99999999999545,-447.00000000000273,,-2481.9999999999886
2021.02.23,-792.9999999999993,-95.00000000000064,-377.0000000000051,-458.00000000000284,241.00000000000233,-125.0,-369.99999999999034,-448.99999999999807,,-2425.999999999994
2021.02.23,-974.0000000000082,-229.00000000001253,-434.000000000001,-495.000000000001,234.00000000000088,-85.99999999999852,-262.00000000000045,-322.00000000000273,,-2568.0000000000236
2021.02.23,-1048.0000000000045,-236.00000000001398,-500.00000000000045,-553.999999999999,309.0000000000037,-31.999999999996476,-295.99999999999227,-361.0000000000042,,-2718.0000000000073
2021.02.23,-1080.0000000000143,-227.00000000002163,-482.00000000000466,-544.9999999999955,255.00000000000523,-49.99999999999716,-308.9999999999975,-379.99999999999545,,-2818.000000000021
2021.02.23,-934.0000000000126,-189.00000000001694,-449.9999999999948,-532.9999999999945,296.0000000000074,-39.00000000000148,-293.99999999999693,-382.000000000005,,-2525.000000000015
2021.02.23,-937.00000000001,-156.00000000000057,-405.9999999999952,-517.0000000000008,385.99999999999744,-30.000000000001137,-265.99999999999113,-388.00000000000523,,-2314.0000000000064
2021.02.23,-930.0000000000086,-158.0000000000137,-407.0000000000018,-531.9999999999991,388.9999999999949,-40.99999999999682,-286.9999999999919,-412.9999999999967,,-2379.0000000000136
2021.02.23,-961.0000000000118,-126.0000000000039,-409.0000000000038,-531.9999999999991,405.9999999999952,-49.99999999999716,-302.99999999999727,-433.9999999999975,,-2409.0000000000155
2021.02.23,-990.000000000002,-134.00000000001188,-417.99999999999613,-534.9999999999966,411.0000000000058,-67.99999999999784,-338.99999999999864,-456.00000000000307,,-2529.0
2021.02.23,-1042.0000000000095,-157.00000000000713,-443.0000000000045,-539.999999999996,431.0000000000036,-107.99999999998988,-384.00000000000034,-483.99999999999466,,-2726.9999999999986
2021.02.23,-1036.0000000000148,-188.00000000001037,-446.9999999999974,-554.9999999999944,419.9999999999982,-173.00000000000182,-408.9999999999918,-522.0000000000056,,-2910.000000000018
2021.02.23,-1039.9999999999966,-320.00000000000915,-485.99999999999756,-600.999999999996,347.9999999999928,-239.99999999999488,-447.9999999999933,-566.9999999999931,,-3353.9999999999877
2021.02.23,-1053.000000000015,-322.00000000000006,-490.999999999997,-600.999999999996,348.9999999999993,-238.9999999999901,-448.99999999999807,-563.0000000000024,,-3368.9999999999995
2021.02.23,-1049.9999999999955,-257.0000000000183,-465.9999999999998,-561.0000000000003,421.99999999998903,-182.00000000000216,-413.99999999998727,-512.0000000000005,,-3020.0000000000146
2021.02.23,-1072.0000000000064,-259.0000000000092,-431.0000000000036,-581.9999999999936,402.9999999999978,-159.9999999999966,-369.99999999999034,-522.0000000000056,,-2993.0000000000077
2021.02.24,-1049.9999999999955,-273.0000000000121,-465.9999999999998,-568.0000000000018,228.99999999999034,-155.9999999999917,-379.99999999999545,-501.99999999999534,,-3166.0000000000014
2021.02.24,-1032.999999999995,-244.00000000002197,-448.9999999999994,-551.0000000000015,343.99999999998875,-134.00000000000034,-378.0000000000001,-483.0000000000041,,-2928.0000000000337
2021.02.24,-1066.9999999999957,-224.000000000002,-446.00000000000193,-570.9999999999993,435.0000000000076,-137.99999999999102,-370.9999999999951,-498.00000000000466,,-2879.999999999982
2021.02.24,-1117.0000000000125,-265.0000000000041,-460.00000000000483,-571.9999999999948,489.0000000000061,-185.00000000000227,-408.9999999999918,-521.0000000000008,,-3040.0000000000055
2021.02.24,-1149.0,-259.0000000000092,-444.9999999999954,-569.9999999999927,571.9999999999948,-210.99999999999852,-411.9999999999919,-527.9999999999916,,-3001.9999999999845
2021.02.24,-1215.0000000000105,-297.0000000000139,-544.0,-632.9999999999947,407.99999999998613,-298.9999999999924,-590.999999999994,-679.9999999999926,,-3851.000000000012
2021.02.24,-2317.0000000000136,-517.0000000000119,-758.9999999999985,-917.9999999999966,380.9999999999869,-506.0000000000002,-878.9999999999907,-1021.0000000000008,,-6536.0000000000255
2021.02.24,-1829.9999999999982,-519.0000000000028,-758.9999999999985,-973.0000000000016,658.9999999999874,-468.9999999999941,-833.999999999989,-1042.0000000000016,,-5766.999999999998
2021.02.24,-1710.999999999996,-456.00000000001194,-738.0000000000053,-869.999999999993,553.9999999999878,-427.99999999999727,-808.9999999999975,-953.9999999999935,,-5412.000000000007
2021.02.24,-1619.9999999999993,-421.0000000000047,-675.9999999999989,-841.9999999999983,658.0000000000031,-420.99999999999227,-765.0000000000006,-953.9999999999935,,-5040.999999999984
2021.02.24,-1663.0000000000146,-412.00000000001234,-660.000000000005,-846.9999999999977,689.0000000000063,-444.0000000000026,-778.9999999999964,-966.9999999999987,,-5083.000000000021
2021.02.24,-1608.0000000000093,-373.00000000000114,-616.0000000000055,-847.9999999999932,753.9999999999881,-456.99999999999363,-741.9999999999902,-971.9999999999942,,-4861.999999999999
2021.02.24,-1534.0000000000132,-352.000000000019,-519.9999999999983,-793.9999999999947,852.9999999999926,-444.0000000000026,-662.9999999999967,-936.9999999999976,,-4391.000000000029
2021.02.24,-1592.0000000000157,-341.00000000001353,-473.0000000000012,-797.0000000000033,1012.9999999999973,-417.0000000000016,-589.9999999999892,-927.9999999999973,,-4125.000000000025
2021.02.24,-1524.9999999999986,-322.00000000000006,-443.0000000000045,-812.999999999997,1004.9999999999892,-408.9999999999918,-569.9999999999932,-935.9999999999928,,-4012.9999999999886
2021.02.24,-1547.0000000000095,-269.00000000000813,-451.9999999999969,-813.9999999999925,1002.9999999999983,-408.00000000000125,-606.9999999999993,-983.0000000000041,,-4077.000000000014
2021.02.24,-1605.9999999999964,-256.00000000001177,-458.00000000000284,-868.000000000002,1088.0,-376.99999999999534,-595.9999999999894,-1013.0000000000052,,-4086.0000000000027
2021.02.24,-1839.0000000000127,-317.0000000000117,-492.0000000000035,-897.0000000000033,1131.9999999999998,-390.99999999999113,-610.99999999999,-1022.0000000000056,,-4437.000000000018
2021.02.24,-1984.000000000008,-394.00000000000546,-558.9999999999984,-900.0000000000008,1156.0000000000014,-476.99999999998965,-714.9999999999892,-1048.9999999999923,,-4921.999999999982
2021.02.24,-1716.0000000000064,-376.00000000002075,-526.9999999999997,-890.9999999999974,1045.000000000007,-474.00000000000375,-701.9999999999982,-1069.9999999999932,,-4711.000000000013
2021.02.24,-1821.000000000006,-419.0000000000138,-553.999999999999,-948.9999999999999,1075.9999999999882,-518.0000000000007,-733.9999999999947,-1125.0,,-5044.0000000000255
2021.02.24,-1866.000000000012,-443.99999999999994,-534.9999999999966,-1061.9999999999964,1008.9999999999932,-609.9999999999994,-816.9999999999931,-1331.0000000000032,,-5656.000000000007
2021.02.24,-1706.0000000000075,-438.00000000000506,-546.9999999999975,-1064.9999999999936,975.9999999999991,-694.0000000000026,-875.0,-1362.9999999999995,,-5712.000000000007
2021.02.24,-1693.9999999999955,-435.0000000000076,-541.9999999999981,-1014.9999999999992,917.9999999999966,-719.9999999999989,-884.9999999999909,-1364.0000000000043,,-5736.999999999998
2021.02.24,-1551.9999999999977,-455.0000000000054,-524.0000000000023,-1007.9999999999978,794.0000000000058,-700.0000000000028,-858.9999999999947,-1338.9999999999986,,-5642.999999999993
2021.02.24,-1458.0000000000036,-397.0000000000029,-500.00000000000045,-975.9999999999991,773.0000000000015,-701.9999999999982,-857.9999999999899,-1313.0000000000023,,-5430.9999999999945
2021.02.24,-1461.0000000000011,-399.00000000001603,-505.99999999999534,-978.9999999999966,547.999999999993,-722.999999999999,-899.9999999999915,-1367.999999999995,,-5788.000000000002
2021.02.24,-1289.0000000000068,-504.0000000000156,-595.9999999999966,-1022.9999999999961,388.9999999999949,-801.0000000000019,-986.9999999999948,-1412.9999999999968,,-6224.000000000015
2021.02.24,-1424.000000000003,-599.0000000000161,-636.0000000000032,-1075.999999999999,364.9999999999931,-826.9999999999982,-991.9999999999902,-1433.9999999999975,,-6623.000000000014
2021.02.24,-1401.0000000000077,-588.0000000000107,-619.0000000000028,-1058.9999999999989,377.0000000000051,-900.9999999999962,-993.9999999999998,-1457.9999999999984,,-6643.000000000009
2021.02.24,-1165.000000000016,-558.0000000000141,-536.0000000000032,-1019.0000000000032,350.00000000000585,-866.9999999999902,-979.9999999999898,-1466.9999999999986,,-6242.000000000009
2021.02.24,-1104.0000000000161,-449.0000000000105,-475.99999999999864,-991.9999999999928,449.9999999999948,-870.9999999999951,-979.9999999999898,-1486.000000000004,,-5908.000000000013
2021.02.24,-1106.000000000007,-328.00000000001717,-438.00000000000506,-956.9999999999967,456.9999999999963,-790.9999999999968,-904.9999999999869,-1406.9999999999964,,-5475.000000000009
2021.02.24,-1199.0000000000168,-347.0000000000084,-433.0000000000056,-934.0000000000015,489.0000000000061,-852.9999999999944,-961.9999999999891,-1447.0000000000027,,-5686.000000000013
2021.02.24,-1119.0000000000034,-524.0000000000133,-502.9999999999979,-970.9999999999997,262.00000000000665,-920.9999999999923,-1003.0000000000001,-1465.0000000000034,,-6244.000000000004
2021.02.24,-1090.9999999999975,-587.0000000000042,-509.9999999999993,-1035.9999999999925,161.99999999999548,-1007.9999999999956,-1063.999999999993,-1527.9999999999916,,-6661.999999999978
2021.02.24,-975.9999999999991,-603.0000000000202,-605.9999999999955,-1117.0000000000014,-236.99999999999832,-957.9999999999984,-1090.999999999994,-1596.0000000000036,,-7184.000000000011
2021.02.24,-958.0000000000144,-759.0000000000208,-655.0000000000056,-1170.9999999999998,-197.00000000000273,-1063.0000000000023,-1134.999999999991,-1635.000000000005,,-7573.000000000042
2021.02.24,-1070.0000000000155,-842.0000000000094,-700.999999999996,-1191.9999999999932,-161.99999999999548,-1081.0000000000032,-1164.999999999992,-1643.0000000000007,,-7856.0000000000055
2021.02.24,-1087.0000000000157,-836.0000000000146,-756.9999999999966,-1235.9999999999927,-333.0000000000055,-1051.0000000000018,-1192.9999999999977,-1655.9999999999918,,-8149.000000000017
2021.02.24,-1024.0000000000027,-796.0000000000189,-734.9999999999968,-1208.9999999999934,-324.9999999999975,-1051.9999999999925,-1189.9999999999977,-1649.000000000001,,-7980.000000000001
2021.02.24,-1116.000000000006,-840.0000000000185,-797.9999999999987,-1234.9999999999973,-253.99999999999866,-1087.9999999999939,-1271.9999999999914,-1697.9999999999932,,-8300.999999999996
2021.02.24,-1149.0,-792.0000000000149,-749.9999999999951,-1210.0,-178.99999999999582,-1093.0000000000036,-1234.9999999999995,-1688.0000000000023,,-8096.000000000011
2021.02.24,-1160.0000000000055,-830.0000000000196,-763.9999999999981,-1208.9999999999934,-144.99999999999514,-1105.9999999999945,-1265.0000000000005,-1673.9999999999923,,-8153.0
2021.02.24,-1197.0000000000036,-928.0000000000177,-882.000000000005,-1324.9999999999984,-361.0000000000113,-1122.9999999999905,-1339.999999999989,-1768.0000000000007,,-8924.000000000015
2021.02.24,-1295.0000000000018,-1008.0000000000089,-985.999999999998,-1683.9999999999966,-463.9999999999977,-1159.9999999999966,-1427.9999999999973,-2122.0,,-10146.999999999996
2021.02.24,-1327.0000000000116,-1032.0000000000107,-1041.9999999999984,-1639.999999999997,-534.0000000000123,-1189.9999999999977,-1503.9999999999907,-2088.9999999999986,,-10358.000000000018
2021.02.24,-1371.0000000000111,-1058.0000000000034,-1043.000000000005,-1636.9999999999995,-534.0000000000123,-1182.9999999999927,-1501.9999999999955,-2069.999999999993,,-10398.000000000011
2021.02.25,-1309.0000000000045,-1024.0000000000027,-988.9999999999955,-1544.000000000001,-568.000000000013,-1153.9999999999964,-1440.9999999999882,-1998.0000000000045,,-10027.000000000005
2021.02.25,-1339.0000000000014,-1008.0000000000089,-966.9999999999957,-1552.9999999999932,-483.0000000000112,-1128.0,-1403.9999999999964,-1980.9999999999945,,-9863.0
2021.02.25,-1351.0000000000132,-991.0000000000085,-995.9999999999969,-1591.9999999999934,-402.0000000000135,-1185.9999999999927,-1486.9999999999948,-2066.0000000000027,,-10071.000000000015
2021.02.25,-1387.000000000005,-1015.0000000000103,-1088.0,-1618.9999999999927,-561.0000000000115,-1225.999999999999,-1609.9999999999995,-2102.0000000000036,,-10608.000000000022
2021.02.25,-1412.0000000000132,-1001.0000000000074,-1065.0000000000048,-1563.0000000000032,-524.9999999999977,-1248.9999999999952,-1615.9999999999995,-2103.999999999999,,-10535.000000000022
2021.02.25,-1410.0000000000002,-998.00000000001,-1049.9999999999955,-1549.999999999996,-480.00000000001376,-1286.0000000000014,-1609.9999999999995,-2096.999999999994,,-10481.000000000011
2021.02.25,-1385.000000000014,-1003.0000000000206,-1002.0000000000028,-1527.9999999999961,-476.0000000000098,-1328.9999999999936,-1614.999999999995,-2093.0000000000036,,-10431.000000000036
2021.02.25,-1273.000000000013,-983.0000000000006,-985.999999999998,-1466.9999999999961,-479.0000000000072,-1332.9999999999984,-1613.99999999999,-2073.999999999998,,-10209.000000000002
2021.02.25,-1296.0000000000082,-1001.0000000000074,-946.9999999999978,-1420.9999999999945,-398.00000000000944,-1304.9999999999927,-1552.9999999999973,-2034.9999999999966,,-9956.000000000004
2021.02.25,-1305.0000000000007,-1010.0000000000219,-961.0000000000008,-1405.0000000000007,-388.9999999999949,-1314.9999999999977,-1553.9999999999877,-1983.9999999999945,,-9922.999999999998
2021.02.25,-1336.0000000000039,-1025.0000000000093,-929.9999999999975,-1412.000000000002,-266.0000000000107,-1299.9999999999973,-1478.999999999999,-1947.0000000000027,,-9695.000000000022
