date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.08.16,-202.0000000000022,-185.99999999999727,-9.999999999998899,-9.999999999998899,0.0,-295.0000000000017,-98.99999999999353,-137.9999999999937,-216.00000000000819,-219.99999999999798,-171.00000000001003,-201.99999999999818,-1.999999999990898,-116.99999999998934,-176.00000000000193,-6.999999999990791,,-2050.9999999999736
2021.08.16,-139.00000000000023,-148.99999999999915,-11.999999999989797,16.000000000016,34.000000000000696,-311.9999999999976,-86.99999999999264,-122.99999999999534,-243.00000000002342,-57.00000000001815,62.99999999999084,-132.000000000005,13.000000000018552,-170.00000000000347,-138.00000000000523,-21.99999999999136,,-1457.999999999995
2021.08.16,-97.00000000000264,-245.99999999999068,-65.99999999998829,-7.999999999985796,51.99999999999649,-457.00000000000784,-108.99999999999244,-142.99999999999312,-438.0000000000166,-2.0000000000131024,123.99999999999079,-211.00000000001273,15.00000000000945,-246.99999999999721,-242.00000000000443,6.000000000000227,,-2069.000000000008
2021.08.16,-75.9999999999983,-204.00000000000418,-8.999999999992347,11.00000000000545,63.00000000000195,-432.00000000000216,-117.99999999999588,-113.99999999999189,-422.00000000002547,146.00000000000168,253.99999999999866,-193.00000000001205,16.000000000016,-214.99999999998744,-239.00000000000432,88.99999999999864,,-1442.9999999999918
2021.08.16,-58.000000000002494,-202.9999999999976,-18.999999999991246,9.000000000014552,63.00000000000195,-368.0000000000092,-106.99999999999044,-126.99999999999933,-305.0000000000068,148.99999999999915,253.99999999999866,-109.00000000000887,6.000000000017103,-204.99999999998852,-183.00000000000693,65.00000000001194,,-1137.9999999999582
2021.08.16,-65.00000000000395,-173.00000000000094,-8.999999999992347,42.0000000000087,24.999999999997247,-361.0000000000042,-85.99999999999719,-134.99999999999625,-274.0000000000009,180.99999999998673,296.9999999999917,-99.99999999999432,45.000000000006146,-251.00000000000122,-150.00000000000568,45.000000000001705,,-969.0000000000048
2021.08.16,-58.99999999999794,-184.99999999999073,-34.99999999998504,51.000000000001044,-46.00000000000159,-344.99999999999886,-74.99999999999174,-167.9999999999904,-224.00000000001796,187.99999999998818,323.99999999999096,-85.00000000000796,83.00000000001084,-353.0000000000033,-118.99999999999977,-85.99999999999852,,-1133.9999999999927
2021.08.16,-58.99999999999794,-127.99999999999478,-20.999999999982144,155.00000000001623,-73.99999999999629,-240.0000000000091,-12.999999999996348,-178.99999999999582,-44.00000000001114,265.99999999998846,466.00000000001086,36.000000000001364,200.00000000000017,-404.0000000000044,37.9999999999967,-119.99999999999034,,-120.99999999996453
2021.08.16,-53.999999999998494,-151.9999999999966,-38.99999999998904,162.00000000001768,-70.99999999999883,-242.00000000000443,8.000000000008,-181.9999999999933,-44.00000000001114,302.0000000000023,472.00000000000574,26.999999999986812,242.00000000000887,-377.9999999999894,49.99999999999716,-89.9999999999892,,11.000000000056104
2021.08.16,-17.000000000000348,-182.99999999999983,-65.99999999998829,146.00000000000168,-48.99999999999905,-210.00000000000796,13.00000000000745,-174.99999999999181,3.9999999999906777,317.9999999999961,472.00000000000574,82.99999999999841,237.00000000002052,-360.0000000000048,67.99999999999784,-106.99999999999932,,174.00000000002694
2021.08.16,-26.000000000003798,-173.99999999998528,-61.99999999998429,168.0000000000126,-102.99999999999754,-183.9999999999975,26.000000000003798,-172.99999999998983,41.99999999997317,339.99999999998477,560.9999999999893,105.99999999999454,266.0000000000107,-401.99999999999125,121.99999999999989,-185.99999999999284,,321.0000000000265
2021.08.16,-33.000000000005244,-184.00000000000637,-43.999999999999595,146.00000000000168,-126.0000000000039,-141.00000000000534,1.0000000000065512,-169.99999999999238,84.99999999997954,329.99999999998585,648.0000000000041,156.0000000000059,219.00000000001364,-434.000000000001,188.99999999999295,-194.99999999999318,,446.9999999999833
2021.08.16,-109.00000000000354,-156.00000000000057,-20.999999999982144,174.00000000000747,-234.00000000000088,-97.99999999999898,9.00000000000345,-174.99999999999181,111.99999999999477,331.999999999999,767.0000000000066,194.99999999999318,237.00000000002052,-558.9999999999984,247.99999999999045,-295.99999999999227,,426.00000000004684
2021.08.16,-135.00000000000733,-78.00000000000028,15.00000000000945,272.00000000000557,-239.99999999999577,-24.00000000000091,-7.9999999999968985,-187.9999999999993,178.99999999997362,353.99999999998766,821.000000000005,217.9999999999893,298.00000000002046,-578.9999999999961,317.99999999999784,-286.00000000000136,,936.9999999999909
2021.08.16,-113.00000000000753,-75.99999999998718,24.000000000001798,224.000000000002,-243.00000000000432,-55.00000000000682,-17.000000000000348,-169.99999999999238,150.99999999998204,306.9999999999906,861.0000000000007,205.99999999998886,232.00000000000998,-536.0000000000032,307.00000000000216,-283.00000000000125,,818.9999999999751
2021.08.16,-109.00000000000354,-89.00000000000574,-0.9999999999843467,195.00000000001182,-214.99999999999852,-91.99999999999875,-30.999999999992145,-179.99999999999127,104.99999999998977,287.9999999999994,783.0000000000003,141.9999999999959,232.00000000000998,-512.0000000000014,250.99999999999056,-218.9999999999941,,548.0000000000281
2021.08.16,-107.99999999999699,-69.9999999999923,2.999999999997449,197.00000000000273,-236.99999999999832,-97.99999999999898,-23.999999999990695,-212.99999999999653,120.9999999999809,246.99999999999721,785.9999999999978,139.99999999998636,232.00000000000998,-548.9999999999995,262.00000000000045,-250.0,,438.99999999999955
2021.08.16,-116.00000000000499,1.0000000000065512,32.0000000000098,239.99999999999577,-282.99999999999994,-69.00000000000261,-14.999999999998348,-208.99999999999253,202.99999999997453,225.99999999999287,835.000000000008,187.00000000001182,228.00000000000597,-567.9999999999907,332.9999999999984,-277.000000000001,,748.0000000000135
2021.08.16,-114.99999999999844,-53.999999999998494,11.00000000000545,239.99999999999577,-275.000000000003,-67.99999999999784,-7.9999999999968985,-207.99999999999707,203.9999999999793,246.99999999999721,815.9999999999945,217.00000000001296,228.00000000000597,-516.9999999999897,326.9999999999982,-260.9999999999957,,784.000000000012
2021.08.16,-141.99999999999767,-66.99999999999484,12.999999999996348,228.00000000000597,-292.00000000000335,-49.000000000006594,-14.999999999998348,-208.99999999999253,195.99999999999795,251.00000000000122,767.0000000000066,229.99999999998977,219.00000000001364,-546.000000000002,308.9999999999975,-345.9999999999894,,547.0000000000242
2021.08.16,-124.00000000000189,-134.99999999999625,12.999999999996348,252.0000000000078,-302.9999999999977,-67.00000000000728,29.000000000001247,-215.99999999999397,198.99999999998386,312.00000000000114,861.0000000000007,260.9999999999957,272.00000000000557,-597.0000000000031,336.9999999999891,-375.99999999999056,,717.9999999999903
2021.08.16,-63.99999999999739,-126.0000000000039,22.0000000000109,262.00000000000665,-283.99999999999534,-130.00000000000966,48.99999999999905,-143.9999999999997,159.9999999999966,409.99999999999926,922.0000000000006,300.9999999999877,253.00000000001432,-435.9999999999919,372.99999999999045,-287.9999999999967,,1280.000000000011
2021.08.16,-39.00000000000014,-192.99999999999872,70.0000000000145,306.00000000000625,-280.00000000000244,-268.0000000000007,99.00000000000463,-98.99999999999353,86.99999999998909,456.9999999999963,960.9999999999897,266.9999999999959,225.00000000000853,-400.00000000000034,331.99999999999363,-253.99999999999068,,1271.000000000012
2021.08.16,81.9999999999932,-194.0000000000053,31.000000000003247,212.99999999999653,-234.00000000000088,-373.00000000000466,169.00000000000804,-125.99999999999278,128.99999999999068,427.99999999998397,920.0000000000097,304.00000000000205,204.00000000000418,-387.99999999998835,343.9999999999941,-260.9999999999957,,1247.999999999998
2021.08.16,75.00000000000284,-139.00000000000023,60.000000000015596,276.00000000000955,-256.99999999999613,-368.9999999999998,190.00000000000128,-104.99999999999955,156.99999999998226,428.9999999999905,929.000000000002,320.99999999999795,198.00000000000927,-356.00000000000074,359.99999999999943,-257.99999999999557,,1511.000000000019
2021.08.16,39.999999999995595,-102.99999999998644,93.00000000000975,321.0000000000157,-297.00000000000284,-287.00000000000614,180.0000000000024,-132.99999999999423,152.9999999999916,413.99999999998107,936.0000000000035,318.9999999999884,230.00000000001907,-415.99999999999415,381.0000000000002,-293.99999999999693,,1537.0000000000268
2021.08.16,75.9999999999983,-102.00000000000209,90.99999999999665,340.00000000000693,-271.9999999999945,-237.00000000000898,202.0000000000022,-129.9999999999968,215.99999999997976,497.99999999999847,914.9999999999991,383.0000000000098,252.0000000000078,-381.99999999999346,390.00000000000057,-328.9999999999935,,1911.0000000000105
2021.08.16,105.99999999999498,-164.99999999999292,76.0000000000094,346.0000000000019,-265.0000000000041,-265.00000000000057,226.00000000000398,-112.99999999999643,180.99999999998317,543.999999999989,939.0000000000009,379.99999999999545,245.0000000000063,-363.0000000000022,364.9999999999949,-296.99999999999704,,1939.9999999999866
2021.08.16,76.99999999999375,-295.0000000000008,112.000000000001,350.00000000000585,-314.99999999999864,-280.00000000000114,233.00000000000543,-71.99999999999429,-19.000000000005457,550.9999999999903,923.0000000000072,388.00000000000523,218.00000000000708,-309.0000000000037,372.99999999999045,-271.99999999999136,,1663.000000000011
2021.08.16,49.99999999999449,-265.0000000000041,184.00000000000637,381.0000000000091,-353.99999999999875,-286.00000000000136,224.000000000002,31.000000000003247,8.99999999998613,722.0000000000005,1262.9999999999918,402.9999999999916,188.00000000001037,-290.9999999999968,414.99999999999204,-262.00000000000045,,2411.999999999986
2021.08.16,65.99999999999939,-234.00000000000088,212.00000000001216,421.0000000000047,-385.99999999999744,-307.00000000000216,234.00000000000088,24.000000000001798,23.999999999972488,723.9999999999914,1262.0000000000075,426.9999999999925,192.00000000001438,-380.00000000000256,447.9999999999933,-315.9999999999883,,2410.9999999999995
2021.08.16,100.00000000000009,-207.99999999998596,160.00000000000458,450.00000000001705,-380.00000000000256,-335.9999999999985,294.00000000000534,-10.999999999994348,50.99999999998772,752.9999999999815,1279.9999999999923,403.99999999999636,281.0000000000201,-429.99999999999704,483.99999999999466,-342.9999999999893,,2549.000000000032
2021.08.16,151.9999999999966,-234.00000000000088,68.00000000000139,409.99999999999926,-348.9999999999993,-368.9999999999998,322.00000000000006,-70.99999999999883,172.9999999999734,620.9999999999827,1109.0000000000043,460.00000000000796,322.00000000000006,-346.9999999999862,528.9999999999964,-325.9999999999934,,2469.9999999999836
2021.08.16,258.0000000000027,-102.00000000000209,110.00000000001009,404.0000000000044,-419.00000000000273,-353.00000000000864,382.00000000000455,-201.99999999999108,384.9999999999909,483.99999999999557,998.00000000001,548.0000000000018,315.0000000000208,-604.9999999999889,533.9999999999918,-576.9999999999982,,2160.000000000041
2021.08.16,219.99999999999798,28.000000000005798,107.99999999999699,419.0000000000138,-393.9999999999944,-350.0000000000085,380.00000000000256,-207.99999999999707,488.9999999999759,417.99999999998505,798.9999999999942,507.000000000005,327.00000000001063,-506.9999999999908,479.99999999998977,-506.0000000000002,,2209.9999999999864
2021.08.16,261.99999999999557,-121.99999999999989,36.0000000000138,497.99999999999847,-329.00000000000153,-386.0000000000099,467.0000000000063,-200.99999999999562,482.99999999997567,541.9999999999981,795.9999999999967,544.0000000000111,452.00000000000796,-529.999999999986,512.999999999991,-506.9999999999908,,2518.0000000000114
2021.08.16,269.9999999999925,-117.99999999999588,49.00000000001015,602.0000000000136,-287.0000000000039,-408.00000000000125,519.0000000000028,-147.99999999999258,448.99999999998386,771.9999999999949,839.9999999999964,510.9999999999957,582.0000000000158,-492.0000000000035,468.9999999999941,-456.99999999999363,,3153.000000000009
2021.08.16,227.99999999999488,-62.99999999999084,124.00000000001299,528.0000000000174,-258.0000000000027,-371.9999999999999,448.000000000004,-140.99999999999113,397.99999999999613,668.0000000000019,815.9999999999945,515.9999999999911,428.00000000000614,-414.9999999999876,430.9999999999974,-402.000000000001,,2934.000000000043
2021.08.16,251.00000000000122,-28.000000000005798,167.00000000000603,550.000000000006,-254.99999999999412,-379.0000000000049,464.00000000000887,-108.99999999999244,416.99999999997317,688.9999999999841,811.9999999999905,538.9999999999873,432.0000000000102,-461.99999999998465,441.0000000000025,-411.9999999999919,,3116.9999999999964
2021.08.16,241.00000000000233,-39.999999999995595,134.00000000001188,595.0000000000122,-273.000000000001,-371.9999999999999,492.999999999999,-118.99999999999133,429.9999999999784,731.9999999999993,882.000000000005,528.9999999999964,497.0000000000141,-641.0000000000027,471.9999999999942,-509.00000000000034,,3051.0000000000214
2021.08.16,246.99999999999721,31.000000000003247,167.00000000000603,602.999999999998,-295.99999999999625,-343.0000000000035,494.00000000000557,-143.9999999999997,512.9999999999768,661.0000000000005,846.9999999999977,574.0000000000123,491.0000000000192,-649.999999999995,510.9999999999957,-524.9999999999915,,3181.000000000026
2021.08.16,259.9999999999936,46.0000000000127,164.00000000000858,577.0000000000052,-278.9999999999959,-326.9999999999982,483.0000000000001,-143.9999999999997,553.9999999999736,634.0000000000013,794.0000000000058,587.9999999999939,461.0000000000003,-597.0000000000031,490.99999999999966,-506.9999999999908,,3198.000000000007
2021.08.16,263.0000000000021,46.0000000000127,158.0000000000137,567.0000000000064,-280.00000000000244,-323.99999999999807,478.0000000000006,-148.99999999999915,552.9999999999973,621.9999999999892,777.9999999999898,587.9999999999939,464.00000000001995,-607.0000000000019,489.9999999999949,-521.9999999999914,,3125.0000000000273
2021.08.16,258.9999999999981,76.0000000000094,160.00000000000458,581.0000000000093,-285.00000000000193,-370.00000000000455,479.0000000000072,-163.99999999999747,540.9999999999968,571.9999999999948,730.0000000000084,542.0000000000016,457.00000000001853,-617.0000000000009,488.9999999999901,-515.0000000000006,,2935.0000000000337
2021.08.16,261.0000000000001,86.0000000000083,167.00000000000603,575.9999999999987,-263.99999999999756,-359.00000000000887,484.00000000000665,-170.99999999999892,563.999999999993,590.0000000000016,686.9999999999932,557.9999999999927,472.00000000000574,-536.9999999999875,462.99999999999386,-476.99999999998965,,3100.0000000000177
2021.08.16,268.99999999999704,59.000000000009045,145.00000000001734,541.0000000000136,-239.99999999999577,-359.99999999999943,467.0000000000063,-175.99999999999838,552.9999999999973,569.9999999999816,673.9999999999968,550.0000000000114,448.000000000004,-473.99999999999665,445.99999999999795,-431.99999999998795,,3040.0000000000537
2021.08.16,242.99999999999324,90.99999999999665,153.00000000000313,557.0000000000075,-253.0000000000032,-346.00000000000364,464.00000000000887,-174.99999999999181,553.9999999999736,551.9999999999969,672.0000000000059,538.0000000000109,456.00000000001194,-424.00000000000216,461.9999999999891,-412.9999999999967,,3131.0
2021.08.16,236.99999999999832,29.999999999996696,173.00000000000094,582.0000000000158,-263.99999999999756,-347.0000000000084,472.00000000000574,-159.9999999999935,506.9999999999766,603.9999999999824,703.0000000000092,539.999999999992,477.0000000000163,-462.9999999999912,465.999999999994,-503.0000000000001,,3053.9999999999973
2021.08.17,258.9999999999981,59.000000000009045,161.00000000001114,524.9999999999977,-307.99999999999716,-412.00000000000614,487.99999999999955,-129.9999999999968,490.99999999998545,506.9999999999908,652.9999999999925,536.0000000000014,349.0000000000215,-448.000000000004,453.9999999999935,-521.9999999999914,,2662.0000000000055
2021.08.17,198.99999999999363,78.00000000000028,162.00000000001768,589.0000000000173,-263.0000000000021,-310.0000000000023,500.00000000000045,-148.99999999999915,520.9999999999866,607.9999999999864,661.0000000000005,554.000000000002,477.0000000000163,-414.9999999999876,442.99999999999784,-455.99999999998886,,3199.000000000038
2021.08.17,251.99999999999667,38.0000000000047,158.0000000000137,585.9999999999976,-253.0000000000032,-343.0000000000035,480.0000000000027,-150.99999999999002,487.99999999999955,636.9999999999986,686.0000000000089,538.9999999999873,491.0000000000192,-404.0000000000044,445.99999999999795,-433.9999999999975,,3216.000000000028
2021.08.17,251.99999999999667,66.99999999999484,151.9999999999966,571.0000000000103,-236.00000000000287,-346.00000000000364,480.0000000000027,-153.99999999999858,527.9999999999916,629.9999999999973,705.0000000000001,527.9999999999916,492.0000000000035,-360.9999999999891,441.99999999999307,-371.9999999999999,,3377.999999999984
2021.08.17,242.99999999999324,62.000000000006494,136.00000000000279,571.0000000000103,-244.99999999999523,-358.0000000000041,467.0000000000063,-164.99999999999292,491.9999999999902,625.9999999999932,683.9999999999957,491.9999999999902,498.00000000002063,-404.9999999999887,429.00000000000205,-365.99999999999966,,3161.0000000000305
2021.08.17,234.99999999999633,49.99999999999449,147.00000000000824,564.000000000009,-239.99999999999577,-387.00000000000045,457.0000000000074,-164.99999999999292,423.9999999999782,620.9999999999827,695.0000000000011,449.0000000000123,481.0000000000203,-314.99999999999864,385.9999999999957,-319.9999999999932,,3082.000000000025
2021.08.17,209.9999999999991,78.00000000000028,163.00000000000205,584.0000000000067,-302.0000000000023,-365.99999999999966,450.00000000000597,-173.9999999999964,465.99999999997976,600.9999999999849,683.9999999999957,490.0000000000091,486.00000000000864,-334.9999999999964,418.99999999999693,-381.9999999999908,,3072.0000000000036
2021.08.17,193.99999999999417,104.00000000001519,177.00000000000495,683.0000000000114,-363.0000000000022,-287.00000000000614,487.0000000000041,-170.99999999999892,578.9999999999793,703.9999999999935,808.0000000000088,556.0000000000116,553.0000000000035,-326.9999999999884,512.0000000000005,-393.99999999999125,,3815.0000000000396
2021.08.17,191.99999999999218,121.00000000001555,172.0000000000166,679.0000000000074,-388.9999999999949,-256.0000000000002,485.0000000000021,-190.99999999999673,597.9999999999848,687.9999999999998,940.9999999999918,582.9999999999984,565.0000000000155,-409.99999999999926,598.9999999999895,-429.9999999999926,,3947.000000000029
2021.08.17,156.00000000000057,151.9999999999966,188.00000000001037,714.999999999999,-580.0000000000027,-270.00000000001023,496.00000000000756,-215.99999999999397,606.9999999999993,692.9999999999881,913.9999999999926,566.0000000000025,608.0000000000085,-635.9999999999922,589.9999999999892,-561.9999999999976,,3420.9999999999977
2021.08.17,200.99999999999562,175.99999999999838,192.99999999999872,741.0000000000139,-524.0000000000023,-302.0000000000067,531.0000000000036,-201.99999999999108,640.9999999999911,705.9999999999844,1174.0000000000084,566.0000000000025,624.0000000000023,-571.9999999999948,699.9999999999886,-512.999999999991,,4140.000000000004
