date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2018.07.16,-14.000000000002899,-91.99999999998099,-43.99999999999693,-1.999999999990898,-0.999999999995449,-52.000000000007596,-16.000000000016,-0.999999999995449,0.0,-31.000000000003247,-118.99999999999977,-74.00000000001228,-72.0000000000054,-1.999999999990898,0.0,0.0,-70.99999999999795,-37.00000000000925,,-628.0000000000049
2018.07.16,-19.999999999997797,-79.99999999999119,48.00000000000182,-15.999999999993797,-38.0000000000047,-76.0000000000094,-31.000000000003247,-59.99999999999339,16.0000000000049,-18.0000000000069,-198.0000000000075,-149.0000000000009,-97.00000000001374,17.000000000000348,49.99999999999716,16.999999999995907,-123.99999999999523,6.999999999990347,,-752.0000000000273
2018.07.16,-9.000000000014552,-81.9999999999821,106.00000000000875,39.00000000001125,-56.0000000000005,-95.00000000000064,-55.000000000005045,-56.99999999999594,23.00000000000635,-7.0000000000014495,-301.9999999999925,-141.00000000001955,-80.99999999999774,11.00000000000545,129.99999999999545,34.000000000006025,-183.00000000000693,30.999999999992145,,-693.9999999999915
2018.07.16,92.00000000000318,-78.99999999998464,174.99999999999716,48.000000000003595,-14.999999999998348,-90.0000000000012,-72.0000000000054,45.000000000006146,96.00000000000719,-4.000000000004,-295.0000000000159,-164.0000000000157,-78.00000000000028,53.999999999998494,204.9999999999983,120.99999999999511,-197.00000000000273,-17.000000000000348,,-175.00000000001944
2018.07.16,99.00000000000463,-87.99999999999919,168.00000000000637,31.000000000003247,4.000000000004,-77.00000000000485,-71.00000000002105,69.00000000000794,121.99999999999989,18.999999999991246,-366.9999999999902,-194.00000000001683,-118.00000000001809,89.99999999999008,209.00000000000318,138.9999999999958,-218.00000000000352,-23.00000000000635,,-206.00000000005363
2018.07.16,89.99999999999008,-76.99999999999375,197.00000000000273,49.00000000001015,2.000000000002,-79.00000000000685,-71.00000000002105,71.00000000000995,119.00000000000244,21.999999999999797,-344.99999999999886,-191.0000000000025,-130.0000000000079,99.00000000000463,233.99999999999466,149.0000000000009,-221.9999999999942,-19.00000000000235,,-102.00000000001016
2018.07.16,95.00000000000064,-84.99999999997954,195.0000000000074,36.0000000000138,-38.0000000000047,-114.00000000000298,-41.000000000002146,39.00000000000014,106.00000000000608,31.999999999998696,-350.9999999999991,-164.0000000000157,-119.00000000000244,79.00000000000685,224.99999999999432,140.00000000000057,-251.99999999999534,-39.00000000000014,,-255.99999999997354
2018.07.16,72.99999999998974,-131.99999999999878,231.99999999999932,-28.000000000005798,56.0000000000005,-193.00000000000983,-67.00000000001705,116.00000000000499,172.00000000000549,26.999999999999247,-496.0000000000093,-300.00000000001137,-137.00000000000932,248.99999999998812,274.9999999999915,240.99999999999966,-379.99999999999545,-71.00000000000995,,-363.00000000008833
2018.07.16,65.00000000000395,-158.99999999999804,272.00000000000557,-36.999999999998145,53.999999999998494,-192.00000000000327,-52.000000000007596,96.00000000000719,174.00000000000747,26.999999999999247,-485.00000000001364,-290.00000000002046,-131.00000000001444,258.0000000000027,310.99999999999284,271.0000000000008,-370.9999999999951,-65.00000000000395,,-254.0000000000364
2018.07.16,41.99999999998649,-147.99999999999258,251.99999999999534,-82.00000000000429,31.000000000003247,-186.00000000000838,-60.000000000015596,69.00000000000794,128.00000000000588,12.999999999996348,-584.0000000000032,-401.00000000001046,-154.0000000000097,119.00000000000244,296.99999999999704,230.99999999999454,-415.00000000000625,-111.00000000000554,,-959.0000000000666
2018.07.16,59.99999999999339,-167.9999999999904,257.000000000005,-17.999999999984695,-71.99999999999429,-143.00000000000423,-57.00000000001815,-12.000000000000899,79.00000000000685,40.99999999999105,-551.0000000000161,-315.00000000002615,-109.00000000000354,4.999999999988347,290.9999999999968,137.00000000000045,-322.00000000000273,-44.0000000000107,,-941.00000000007
2018.07.16,62.000000000006494,-148.99999999999915,251.00000000000477,25.00000000000835,-90.0000000000012,-60.99999999999994,-47.00000000001925,-45.99999999999049,51.000000000001044,46.999999999997044,-496.0000000000093,-261.0000000000241,-87.99999999999919,-39.999999999995595,262.00000000000045,93.00000000000352,-231.99999999999932,47.9999999999925,,-671.0000000000233
2018.07.16,25.999999999992696,-215.99999999999397,257.000000000005,-12.999999999996348,-46.00000000000159,-87.00000000000374,-32.0000000000098,-0.999999999995449,57.00000000000705,49.99999999999449,-527.0000000000152,-291.00000000002524,-82.00000000000429,-11.00000000000545,278.99999999999636,158.00000000000125,-248.00000000000466,-12.000000000000899,,-739.0000000000599
2018.07.16,28.000000000005798,-204.99999999998852,253.0000000000001,-8.999999999992347,31.000000000003247,-116.00000000000499,-22.0000000000109,41.000000000002146,101.00000000000664,62.99999999999084,-516.9999999999959,-276.00000000001046,-93.00000000000975,89.00000000000574,301.9999999999925,221.9999999999942,-290.9999999999968,-10.000000000010001,,-409.00000000001853
2018.07.16,26.999999999999247,-173.99999999998528,262.00000000000045,5.999999999994898,7.9999999999968985,-125.00000000000844,-12.000000000012001,20.0000000000089,131.00000000000333,57.99999999999139,-504.99999999999545,-264.00000000001,-91.00000000001884,171.99999999999437,304.9999999999926,206.00000000000307,-296.99999999999704,9.999999999998899,,-263.000000000043
2018.07.16,18.999999999991246,-185.99999999999727,274.0000000000009,-28.999999999990145,19.999999999997797,-156.00000000000057,-16.000000000016,26.000000000003798,136.99999999999824,53.999999999998494,-526.0000000000105,-294.00000000001114,-110.00000000001009,204.99999999998852,323.99999999999807,228.9999999999992,-332.00000000000784,17.999999999995797,,-343.0000000000715
2018.07.16,-11.00000000000545,-261.0000000000001,225.00000000000853,-95.999999999985,53.00000000000304,-196.00000000000728,-50.0000000000167,60.00000000000449,170.00000000000347,40.99999999999105,-557.9999999999927,-327.0000000000266,-110.00000000001009,217.0000000000005,338.99999999999864,263.00000000000523,-364.9999999999949,-18.0000000000069,,-624.0000000000309
2018.07.16,-56.99999999999594,-282.9999999999888,186.00000000000705,-150.00000000000568,78.00000000000028,-242.00000000000887,-124.00000000001299,56.0000000000005,152.00000000000767,-29.000000000001247,-528.9999999999964,-411.00000000000136,-63.000000000013046,184.00000000000637,314.9999999999977,256.0000000000002,-384.00000000000034,-96.00000000000719,,-1141.0000000000123
2018.07.16,-42.999999999993044,-285.99999999998624,168.00000000000637,-123.99999999999079,129.00000000000134,-243.99999999999977,-121.99999999999989,99.00000000000463,173.00000000000094,-43.00000000000415,-520.0000000000102,-391.00000000001955,-24.000000000001798,164.00000000000858,295.0000000000017,284.9999999999966,-376.99999999999534,-130.0000000000079,,-990.9999999999886
2018.07.16,-72.0000000000054,-327.99999999999494,137.00000000000045,-148.99999999999915,119.00000000000244,-269.00000000000813,-115.00000000002063,114.00000000000298,170.99999999999892,-42.0000000000087,-502.00000000000955,-376.0000000000048,-34.000000000000696,190.00000000000128,274.0000000000009,296.0000000000065,-379.99999999999545,-156.00000000000057,,-1122.0000000000346
