date,USDCHF,EURUSD,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.17,14.000000000002899,-217.0000000000005,-297.00000000000284,52.000000000007596,-60.99999999999284,43.999999999999595,207.99999999999707,-48.000000000003595,-175.99999999999838,-195.99999999999795,-493.0000000000101,-337.99999999999386,150.00000000000568,-645.999999999991,-312.0000000000118,-522.9999999999957,-527.0000000000108,,-3365.9999999999964
2020.08.17,14.999999999998348,-235.99999999999176,-253.0000000000032,41.000000000002146,-61.99999999999761,32.999999999994145,170.99999999999892,-90.0000000000012,-205.99999999999508,-167.0000000000016,-489.0000000000061,-345.9999999999894,4.000000000004,-797.9999999999876,-273.00000000001035,-495.9999999999964,-571.9999999999948,,-3723.9999999999773
2020.08.17,23.00000000000635,-222.99999999999542,-206.00000000000617,41.000000000002146,-30.000000000001137,37.99999999999359,134.99999999999625,-106.00000000000608,-190.99999999999673,-115.0000000000091,-476.0000000000098,-304.9999999999926,-59.99999999999339,-817.000000000001,-198.0000000000075,-444.9999999999954,-539.0000000000006,,-3474.000000000017
2020.08.17,28.000000000005798,-184.99999999999073,-168.00000000000148,-14.000000000002899,-111.99999999999477,49.99999999999449,119.99999999999788,-99.00000000000463,-221.99999999999997,-159.9999999999966,-419.9999999999982,-362.99999999999955,-83.9999999999952,-783.9999999999848,-220.00000000001307,-370.00000000000364,-500.00000000001154,,-3502.999999999999
2020.08.17,9.00000000000345,-201.99999999999108,-163.00000000000205,-36.999999999998145,-120.99999999999511,39.00000000000014,121.00000000000443,-97.9999999999981,-230.99999999999233,-138.00000000000523,-370.00000000000364,-381.0000000000002,-85.00000000000173,-790.0000000000018,-204.00000000000773,-368.00000000000165,-452.99999999999227,,-3471.9999999999836
2020.08.17,-46.999999999997044,-245.99999999999068,-161.00000000000003,-100.99999999999554,-161.00000000000136,17.999999999995797,85.00000000000173,-116.00000000000499,-257.9999999999916,-115.99999999998545,-360.0000000000048,-382.99999999999557,-102.99999999998644,-743.9999999999891,-188.0000000000024,-358.9999999999982,-449.0000000000105,,-3688.999999999956
2020.08.17,-102.00000000000209,-302.0000000000023,-228.00000000000597,-79.99999999999119,-185.00000000000227,-6.0000000000060005,71.99999999999429,-133.00000000000534,-249.99999999999466,-176.9999999999925,-510.00000000001046,-425.9999999999877,-133.00000000000534,-821.9999999999894,-218.00000000000352,-407.0000000000018,-466.00000000001086,,-4373.000000000017
2020.08.17,-156.99999999999602,-293.0000000000099,-231.99999999999886,-83.9999999999952,-225.9999999999991,0.999999999995449,56.0000000000005,-148.99999999999915,-212.00000000000108,-222.0000000000084,-398.00000000000944,-352.99999999999443,-53.999999999998494,-713.9999999999924,-227.00000000000387,-364.9999999999931,-446.9999999999974,,-4076.0000000000014
2020.08.17,-176.99999999999383,-283.99999999999534,-233.00000000000543,-87.99999999999919,-203.00000000000296,-8.000000000008,26.999999999999247,-148.0000000000037,-132.99999999999423,-224.99999999999432,-477.0000000000163,-278.99999999999636,-29.999999999996696,-663.999999999998,-159.00000000000603,-317.0000000000006,-422.00000000001125,,-3820.000000000023
2020.08.17,-230.99999999999233,-173.00000000000094,-178.00000000000037,-289.0000000000059,-301.9999999999925,-53.999999999998494,-19.00000000000235,-206.00000000000617,-157.99999999999147,-164.99999999999204,-419.0000000000138,-186.9999999999976,24.000000000001798,-604.9999999999889,-144.00000000000546,-303.9999999999932,-435.0000000000076,,-3844.9999999999873
2020.08.17,-225.99999999999287,-161.00000000001114,-180.0000000000024,-276.9999999999939,-290.00000000000625,-48.99999999999905,-14.000000000002899,-248.99999999999923,-185.99999999999727,-39.99999999999204,-221.00000000000452,-186.9999999999976,4.000000000004,-687.9999999999998,-146.0000000000008,-292.00000000000335,-536.0000000000032,,-3738.000000000002
2020.08.17,-105.99999999999498,-12.000000000012001,-172.00000000000549,-219.99999999999798,-132.000000000005,21.999999999999797,14.999999999998348,-251.99999999999667,-104.99999999999955,12.000000000000455,-187.00000000000384,-31.999999999996476,127.00000000001043,-707.9999999999975,-135.00000000000512,-278.9999999999959,-551.9999999999969,,-2715.9999999999986
2020.08.17,-196.99999999999162,-139.00000000000023,-221.00000000000452,-167.00000000000603,-215.0000000000034,0.0,38.0000000000047,-212.99999999999653,-78.99999999999574,-141.9999999999959,-314.99999999999864,-125.0,164.00000000000858,-622.9999999999958,-147.00000000000557,-304.9999999999997,-544.9999999999955,,-3230.9999999999754
2020.08.17,-205.99999999999508,-184.00000000000637,-277.000000000005,-177.00000000000495,-171.99999999999704,-2.000000000002,34.000000000000696,-231.99999999999886,-78.99999999999574,-61.00000000000705,-329.00000000000153,-63.99999999999295,194.0000000000053,-626.9999999999998,-150.00000000000568,-334.9999999999964,-573.0000000000013,,-3240.000000000004
2020.08.17,-214.99999999999852,-188.9999999999947,-267.00000000000614,-130.0000000000079,-132.000000000005,17.000000000000348,66.99999999999484,-239.99999999999577,-79.99999999999119,-73.0000000000075,-389.0000000000171,-71.99999999998852,205.99999999999508,-733.9999999999902,-148.00000000001035,-326.9999999999995,-625.0000000000089,,-3331.000000000031
2020.08.17,-193.99999999999417,-194.0000000000053,-263.0000000000021,-248.00000000000378,-91.99999999999875,19.999999999997797,71.99999999999429,-262.00000000000665,-205.99999999999508,-44.999999999987494,-384.00000000000654,-40.99999999999682,158.0000000000137,-891.9999999999817,-115.0000000000091,-336.00000000000296,-682.0000000000048,,-3703.999999999989
2020.08.17,-129.9999999999968,-147.00000000000824,-248.00000000000378,-262.00000000000665,-24.00000000000091,46.00000000000159,85.00000000000173,-265.0000000000041,-242.99999999999324,209.00000000000318,-90.00000000001229,-19.99999999999602,180.0000000000024,-914.9999999999991,-121.99999999999989,-337.99999999999386,-754.0000000000102,,-3038.0000000000164
2020.08.17,-109.99999999999899,-198.00000000000927,-263.0000000000021,-222.00000000001108,64.00000000000716,68.00000000000139,121.99999999999989,-246.00000000000176,-256.99999999999613,235.00000000001364,-59.000000000009045,-1.9999999999953388,175.99999999999838,-974.9999999999925,-115.0000000000091,-349.99999999999477,-767.9999999999909,,-2899.999999999991
2020.08.17,-104.99999999999955,-205.99999999999508,-307.0000000000017,-262.999999999991,73.0000000000075,63.00000000000195,115.99999999999389,-270.0000000000036,-285.9999999999974,346.00000000000364,0.0,2.0000000000095497,165.00000000001512,-1051.0000000000018,-124.00000000000944,-412.00000000000125,-853.9999999999992,,-3112.9999999999686
2020.08.17,-135.99999999999167,-259.9999999999936,-357.00000000000733,-256.00000000001177,111.99999999999477,47.9999999999925,158.0000000000026,-263.99999999999756,-283.99999999999534,281.0000000000059,-73.00000000001194,5.000000000009663,251.00000000000122,-988.9999999999955,-153.0000000000058,-478.9999999999961,-815.9999999999945,,-3211.999999999994
2020.08.17,-139.99999999999568,-212.00000000001216,-376.00000000000966,-182.99999999999983,135.00000000000512,83.9999999999952,221.00000000000452,-192.00000000000327,-214.99999999999852,243.99999999999977,-129.00000000000134,40.00000000000625,333.0000000000055,-836.9999999999989,-165.00000000000625,-453.0000000000034,-800.0000000000007,,-2645.000000000013
2020.08.17,-374.999999999992,-432.9999999999945,-541.0000000000026,-378.999999999996,-99.00000000000375,-4.000000000004,183.99999999999528,-212.00000000000108,-303.9999999999932,259.9999999999909,-123.00000000000644,-61.99999999999761,426.00000000001523,-742.9999999999826,-275.0000000000057,-539.0000000000006,-822.0000000000116,,-4040.99999999999
2020.08.17,-339.0000000000004,-408.00000000000836,-541.0000000000026,-456.9999999999963,-75.9999999999934,3.999999999992898,192.99999999999872,-212.00000000000108,-344.99999999999534,340.0000000000034,38.99999999998904,-38.99999999998727,452.00000000000796,-722.9999999999848,-254.0000000000049,-524.0000000000023,-784.9999999999912,,-3674.999999999976
2020.08.17,-381.99999999999346,-428.9999999999905,-642.0000000000092,-452.99999999999227,22.999999999996135,22.999999999995246,180.0000000000024,-233.00000000000543,-339.0000000000004,479.0000000000134,117.99999999999588,89.00000000001285,402.9999999999978,-719.000000000003,-288.0000000000109,-600.0000000000006,-856.0000000000123,,-3626.0000000000045
2020.08.17,-300.99999999999574,-323.0000000000066,-474.00000000000773,-384.9999999999909,114.00000000000432,65.99999999999939,168.99999999999693,-207.99999999999707,-282.99999999999994,471.00000000000364,78.99999999998464,140.00000000000057,364.00000000000875,-687.9999999999998,-128.0000000000001,-436.9999999999985,-761.999999999996,,-2585.9999999999945
2020.08.17,-322.00000000000006,-320.9999999999935,-479.0000000000072,-375.9999999999986,138.9999999999958,18.999999999991246,148.0000000000037,-217.0000000000005,-273.000000000001,552.9999999999973,34.000000000000696,222.0000000000084,428.00000000000614,-661.0000000000005,-112.00000000000898,-473.0000000000012,-757.0000000000076,,-2448.0000000000155
2020.08.17,-318.99999999999153,-314.99999999999864,-489.0000000000061,-381.99999999999346,134.00000000000034,37.99999999999359,192.00000000000327,-192.00000000000327,-248.99999999999923,512.0000000000005,99.99999999998899,237.00000000000898,541.9999999999981,-564.9999999999933,-115.99999999999966,-473.99999999999665,-766.0,,-2111.999999999988
2020.08.17,-325.99999999999295,-310.0000000000103,-506.0000000000064,-367.0000000000062,121.99999999999989,54.999999999993946,192.99999999999872,-202.0000000000022,-235.99999999999176,527.0000000000152,136.00000000000279,228.9999999999992,558.0000000000141,-587.9999999999885,-143.00000000000068,-463.9999999999977,-775.9999999999989,,-2097.999999999972
2020.08.17,-325.99999999999295,-327.00000000001063,-501.000000000007,-350.00000000000585,117.00000000000443,63.00000000000195,193.99999999999417,-207.99999999999707,-224.9999999999974,481.9999999999993,146.99999999998602,219.0000000000083,556.0000000000009,-590.0000000000016,-124.00000000000944,-431.0000000000036,-774.000000000008,,-2078.0000000000387
2020.08.17,-324.00000000000205,-334.9999999999964,-500.00000000000045,-340.00000000000693,109.99999999999943,82.99999999999974,180.0000000000024,-219.99999999999798,-222.99999999999542,461.9999999999891,122.99999999998423,207.00000000000784,504.0000000000156,-649.999999999995,-110.00000000001364,-390.0000000000015,-767.9999999999909,,-2191.000000000002
2020.08.17,-293.99999999999426,-279.00000000000705,-482.00000000000466,-331.999999999999,115.99999999999966,87.99999999999919,175.99999999999838,-217.99999999999596,-212.99999999999653,469.99999999999886,159.99999999998238,215.0000000000034,500.9999999999959,-645.999999999991,-137.00000000000045,-386.9999999999929,-783.0000000000003,,-2045.0000000000045
2020.08.17,-293.99999999999426,-292.00000000000335,-477.0000000000052,-326.0000000000041,105.99999999999454,98.99999999999353,183.99999999999528,-216.0000000000051,-218.99999999999142,455.99999999998886,182.99999999999983,199.00000000001228,504.9999999999999,-639.9999999999961,-141.00000000000534,-395.99999999999636,-805.9999999999956,,-2075.0000000000123
2020.08.17,-300.99999999999574,-317.9999999999961,-479.0000000000072,-316.0000000000052,138.00000000000523,107.00000000000153,183.99999999999528,-197.99999999999818,-239.99999999999577,485.00000000001364,173.99999999998528,195.0000000000074,463.9999999999977,-624.9999999999867,-112.99999999999955,-387.99999999999943,-744.0000000000114,,-1974.999999999989
2020.08.17,-310.9999999999946,-343.00000000000443,-552.0000000000081,-300.00000000001137,150.00000000000568,97.9999999999981,204.00000000000418,-184.00000000000637,-217.99999999999596,432.9999999999927,92.00000000000318,215.0000000000034,546.000000000002,-558.9999999999984,-175.00000000001137,-475.0000000000032,-753.0000000000036,,-2132.000000000028
2020.08.17,-310.9999999999946,-356.00000000000074,-579.0000000000073,-280.9999999999979,150.00000000000568,98.99999999999353,258.0000000000027,-65.00000000000395,-229.99999999999687,431.0000000000116,105.99999999998388,181.0000000000116,622.9999999999958,-207.99999999998596,-217.00000000001296,-492.0000000000035,-591.9999999999925,,-1482.9999999999914
2020.08.17,-280.00000000000244,-364.00000000000875,-551.0000000000015,-273.0000000000121,171.99999999999704,53.999999999998494,263.99999999999756,-55.000000000005045,-249.99999999999466,485.00000000001364,-25.00000000000835,173.00000000000182,582.0000000000158,-247.99999999998158,-190.00000000001194,-568.9999999999973,-575.9999999999987,,-1650.9999999999977
2020.08.18,-378.999999999996,-373.00000000000114,-537.0000000000097,-418.9999999999916,155.00000000000114,-60.00000000000449,188.9999999999947,-117.99999999999588,-247.99999999999267,424.0000000000066,-73.99999999999629,126.00000000000477,555.0000000000166,-354.9999999999942,-206.00000000000307,-590.0000000000016,-609.9999999999994,,-2519.9999999999623
2020.08.18,-313.99999999999204,-374.999999999992,-522.0000000000002,-367.99999999999056,129.99999999999545,-55.000000000005045,195.00000000000074,-129.9999999999968,-273.000000000001,469.99999999999886,-181.00000000000892,118.99999999999977,537.0000000000097,-397.99999999998727,-167.0000000000016,-614.0000000000034,-624.0000000000023,,-2569.999999999977
2020.08.18,-312.9999999999966,-351.99999999999676,-504.9999999999999,-337.99999999999386,134.00000000000034,-65.99999999999939,178.00000000000037,-126.0000000000039,-252.99999999999213,510.9999999999957,-130.0000000000079,167.0000000000016,516.0000000000053,-339.0000000000004,-143.00000000000068,-600.0000000000006,-590.0000000000016,,-2248.99999999999
2020.08.18,-244.99999999999523,-357.99999999999164,-508.00000000000847,-256.99999999999613,189.99999999999773,-12.000000000000899,243.00000000000432,-85.00000000000173,-258.9999999999981,469.99999999999886,-189.00000000001694,135.00000000000512,496.00000000000756,-454.9999999999832,-159.00000000000603,-615.9999999999943,-646.9999999999976,,-2255.999999999977
2020.08.18,-249.99999999999466,-374.0000000000077,-529.0000000000017,-249.00000000001032,189.99999999999773,-31.999999999998696,238.0000000000049,-107.00000000000153,-266.999999999995,459.0000000000032,-249.00000000001032,123.00000000000466,475.0000000000032,-532.9999999999835,-183.00000000000693,-685.9999999999977,-724.9999999999978,,-2698.999999999992
2020.08.18,-249.99999999999466,-377.0000000000051,-538.0000000000051,-243.99999999999977,185.00000000000227,-23.00000000000635,256.0000000000007,-121.99999999999989,-270.99999999999903,444.9999999999932,-209.00000000001472,120.00000000000455,514.9999999999987,-533.99999999999,-192.00000000000728,-654.9999999999944,-720.0000000000095,,-2614.000000000027
2020.08.18,-281.99999999999335,-432.0000000000102,-578.0000000000007,-222.00000000001108,228.9999999999992,9.999999999998899,270.0000000000036,-85.00000000000173,-252.99999999999213,472.0000000000084,-197.00000000000273,140.00000000000057,531.9999999999991,-498.9999999999828,-186.00000000000705,-661.9999999999959,-720.9999999999939,,-2463.999999999982
2020.08.18,-346.9999999999973,-540.9999999999915,-626.0000000000043,-208.00000000000819,275.0000000000057,-4.000000000004,280.00000000000244,-70.0000000000034,-253.99999999999866,514.00000000001,-317.9999999999961,215.0000000000034,541.0000000000136,-412.9999999999967,-132.000000000005,-665.9999999999999,-665.0000000000044,,-2418.9999999999745
2020.08.18,-364.9999999999931,-587.0000000000042,-665.9999999999999,-133.00000000000534,295.0000000000017,-23.00000000000635,258.0000000000027,-151.9999999999966,-224.9999999999974,457.9999999999984,-398.00000000000944,181.0000000000116,434.000000000001,-716.9999999999899,-148.00000000001035,-720.9999999999939,-838.0000000000055,,-3346.9999999999964
2020.08.18,-405.9999999999952,-551.9999999999969,-628.0000000000064,-215.00000000000963,317.99999999999784,9.999999999998899,234.00000000000088,-236.99999999999832,-224.9999999999974,533.0000000000155,-289.0000000000059,255.00000000000966,502.00000000000244,-880.9999999999984,-104.00000000001342,-649.999999999995,-934.0000000000126,,-3269.0000000000045
2020.08.18,-393.9999999999944,-570.0000000000039,-594.0000000000057,-200.00000000000017,341.99999999999875,17.000000000000348,204.99999999999963,-275.000000000003,-214.99999999999852,610.0000000000136,-185.00000000001293,324.0000000000123,398.00000000000944,-1052.9999999999927,-40.00000000000625,-546.9999999999975,-954.0000000000103,,-3130.9999999999914
2020.08.18,-387.99999999999943,-557.9999999999918,-570.9999999999993,-190.00000000000128,396.0000000000008,27.999999999994696,144.99999999999514,-322.00000000000006,-213.99999999999199,638.0000000000052,-165.9999999999995,365.0000000000091,248.00000000000378,-1150.999999999991,42.999999999992156,-497.99999999999847,-941.9999999999984,,-3136.99999999997
2020.08.18,-385.99999999999744,-544.9999999999955,-556.0000000000009,-201.00000000000674,451.9999999999982,42.999999999993044,163.00000000000205,-309.0000000000037,-224.9999999999974,735.0000000000136,-110.00000000001009,422.00000000001125,286.00000000000847,-1091.9999999999818,79.9999999999983,-451.9999999999969,-927.9999999999955,,-2622.9999999999613
2020.08.18,-371.99999999999454,-510.99999999999477,-564.000000000009,-201.00000000000674,429.00000000000205,68.00000000000139,170.00000000000347,-260.00000000000466,-212.99999999999653,685.0000000000023,-68.00000000000139,423.0000000000018,341.00000000001353,-977.99999999999,45.99999999999227,-456.00000000000085,-922.0000000000006,,-2382.9999999999823
2020.08.18,-405.9999999999952,-571.9999999999948,-611.000000000006,-174.00000000000747,391.00000000000534,63.99999999999739,209.00000000000364,-289.0000000000059,-197.99999999999818,628.0000000000143,-89.00000000000574,356.9999999999993,446.9999999999974,-1054.9999999999836,-3.0000000000001137,-487.99999999999955,-974.9999999999925,,-2763.999999999972
2020.08.18,-413.99999999999216,-567.0000000000064,-616.0000000000055,-177.00000000000495,403.0000000000058,66.99999999999484,217.99999999999596,-268.0000000000016,-195.9999999999962,645.0000000000102,-87.00000000001484,381.0000000000002,439.99999999999596,-984.9999999999915,3.0000000000001137,-492.0000000000035,-961.0000000000118,,-2606.0000000000255
2020.08.18,-391.9999999999924,-563.0000000000024,-621.0000000000049,-137.9999999999937,445.99999999999795,83.9999999999952,243.99999999999977,-229.00000000000142,-179.99999999999127,635.9999999999957,-119.00000000000244,405.00000000000114,480.99999999999807,-878.000000000001,4.9999999999954525,-497.99999999999847,-905.0000000000002,,-2222.0000000000045
2020.08.18,-404.99999999999983,-578.0000000000118,-644.0000000000001,-133.00000000000534,441.0000000000025,78.00000000000028,253.0000000000032,-248.00000000000378,-176.99999999999383,632.000000000005,-175.99999999999838,398.00000000001035,502.00000000000244,-947.9999999999933,-16.000000000005343,-527.9999999999951,-966.0000000000002,,-2514.9999999999836
2020.08.18,-410.9999999999947,-594.0000000000057,-633.0000000000058,-121.99999999999989,445.0000000000074,78.00000000000028,241.00000000000233,-270.99999999999903,-169.99999999999238,615.0000000000091,-154.0000000000097,397.00000000000557,480.99999999999807,-1039.9999999999966,3.9999999999906777,-508.9999999999928,-1009.9999999999998,,-2652.9999999999836
2020.08.18,-525.9999999999932,-662.000000000007,-704.0000000000047,-87.99999999999919,438.0000000000024,46.00000000000159,222.99999999999542,-300.0000000000003,-124.99999999999733,525.0000000000057,-330.0000000000081,478.9999999999992,513.0000000000078,-1008.9999999999932,16.999999999995907,-520.9999999999936,-1004.0000000000049,,-3027.9999999999936
2020.08.18,-504.9999999999999,-679.0000000000074,-672.0000000000059,-25.999999999992696,510.0000000000051,80.99999999999774,209.9999999999991,-300.99999999999574,-47.9999999999925,550.9999999999877,-348.00000000001495,534.000000000006,462.0000000000068,-1059.9999999999943,63.99999999999295,-465.9999999999998,-1012.9999999999973,,-2706.000000000005
2020.08.18,-420.9999999999936,-656.0000000000122,-720.0000000000095,66.99999999999484,560.0000000000023,146.00000000000168,258.0000000000027,-241.99999999999778,-53.999999999998494,493.9999999999998,-299.00000000000483,478.00000000000864,531.0000000000148,-910.9999999999951,9.999999999990905,-504.9999999999999,-960.0000000000053,,-2224.000000000001
2020.08.18,-388.9999999999949,-597.0000000000031,-668.0000000000019,70.99999999999883,522.0000000000056,139.00000000000023,278.00000000000045,-190.00000000000128,-63.00000000000195,407.0000000000107,-297.0000000000139,397.00000000000557,534.0000000000123,-889.9999999999908,-25.000000000005684,-453.0000000000034,-953.0000000000039,,-2176.9999999999873
2020.08.18,-436.9999999999985,-771.9999999999949,-747.0000000000088,126.99999999998823,456.00000000000307,187.9999999999993,331.0000000000035,-172.00000000000549,-97.9999999999981,349.9999999999943,-246.99999999999721,259.00000000000034,472.00000000000574,-960.9999999999897,-78.00000000000296,-480.99999999999807,-940.9999999999918,,-2750.9999999999914
2020.08.18,-422.9999999999956,-747.0000000000088,-761.0000000000006,112.000000000001,471.00000000000364,191.99999999999218,324.9999999999975,-143.9999999999997,-102.99999999999754,366.00000000001387,-275.000000000003,286.00000000000136,517.9999999999962,-858.0000000000032,-84.00000000000318,-512.9999999999968,-927.0000000000111,,-2565.0000000000136
2020.08.18,-413.99999999999216,-716.0000000000056,-709.9999999999995,167.00000000000603,483.99999999999466,190.99999999999673,332.99999999999443,-126.99999999999933,-61.999999999995396,295.99999999999227,-284.00000000001756,284.000000000006,470.9999999999992,-787.9999999999887,-51.00000000000193,-449.9999999999948,-859.9999999999941,,-2236.0
2020.08.18,-361.0000000000002,-717.9999999999964,-724.0000000000024,268.0000000000016,495.00000000000455,244.99999999999523,341.99999999999784,-92.00000000000318,-35.999999999991594,251.00000000000477,-321.0000000000157,282.0000000000107,466.9999999999952,-754.9999999999945,-74.00000000001228,-453.99999999999886,-838.0000000000055,,-2023.000000000011
2020.08.18,-378.999999999996,-719.000000000003,-734.0000000000014,109.00000000000354,501.99999999999534,210.99999999999451,339.0000000000004,-126.0000000000039,-73.99999999999629,253.99999999999068,-348.00000000001495,288.0000000000109,497.0000000000141,-756.0000000000011,-80.0000000000125,-471.99999999999466,-893.9999999999948,,-2382.000000000009
2020.08.18,-385.99999999999744,-669.9999999999928,-716.0000000000056,68.00000000000139,539.0000000000015,207.00000000000162,336.00000000000296,-131.00000000000333,-113.99999999999189,438.99999999999295,-222.00000000001108,400.0000000000057,533.0000000000057,-788.9999999999952,-25.000000000005684,-463.9999999999977,-892.0000000000039,,-1886.9999999999932
2020.08.18,-475.99999999999864,-700.999999999996,-747.0000000000088,127.99999999999478,518.0000000000007,117.99999999999588,319.0000000000026,-119.99999999999788,-41.9999999999976,390.0000000000148,-415.0000000000098,392.0000000000101,583.0000000000002,-739.0000000000008,-41.00000000001103,-541.0000000000026,-879.9999999999919,,-2253.9999999999955
2020.08.18,-631.9999999999992,-1031.000000000004,-927.0,69.00000000000794,417.0000000000016,78.00000000000028,312.9999999999966,-129.00000000000134,-135.99999999999167,342.9999999999893,-470.9999999999992,200.00000000000284,473.99999999999665,-619.9999999999983,-137.00000000000045,-653.0000000000035,-841.0000000000028,,-3683.0000000000055
2020.08.18,-617.0000000000009,-1069.0000000000089,-942.0000000000095,96.00000000000719,367.999999999995,69.9999999999923,336.9999999999984,-46.999999999997044,-151.00000000000114,231.99999999999932,-545.0000000000177,97.00000000000841,473.0000000000123,-622.9999999999958,-193.00000000001205,-697.0000000000032,-743.0000000000048,,-3954.000000000038
2020.08.18,-696.999999999992,-1248.0000000000045,-930.0000000000086,55.000000000005045,287.00000000000614,-56.0000000000005,304.00000000000426,-29.999999999996696,-248.99999999999923,117.999999999995,-833.000000000017,-54.99999999999261,256.99999999999613,-625.9999999999932,-221.00000000000364,-775.9999999999989,-719.000000000003,,-5419.000000000004
2020.08.18,-800.0000000000007,-1279.000000000008,-1011.0000000000064,83.9999999999952,257.000000000005,-87.00000000000374,261.99999999999557,-38.0000000000047,-191.99999999999218,-14.999999999986358,-1092.000000000004,-42.999999999992156,263.99999999999756,-618.9999999999918,-177.0000000000067,-815.9999999999945,-625.9999999999932,,-5927.999999999991
2020.08.18,-752.9999999999926,-1232.000000000011,-938.0000000000055,239.99999999999577,227.00000000000387,-100.00000000000009,92.99999999999864,-112.99999999999643,-37.99999999999359,-76.99999999999818,-1287.000000000016,30.000000000001137,-131.99999999999878,-788.9999999999952,-108.00000000000409,-715.9999999999944,-615.00000000001,,-6308.0000000000155
