date,USDCHF,EURUSD,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,EURNZD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.17,-122.99999999999534,-171.99999999999437,-172.00000000000549,-12.999999999996348,-115.99999999999966,34.99999999999615,58.000000000002494,-124.00000000000189,-65.99999999999939,-131.00000000000023,-392.00000000001455,-149.0000000000009,43.999999999999595,-540.9999999999915,-107.00000000001353,-266.999999999995,-387.000000000004,,-2623.000000000014
2020.08.17,-217.99999999999596,-154.0000000000097,-173.00000000000094,-269.9999999999925,-281.9999999999965,-42.0000000000087,-9.00000000000345,-190.00000000000128,-149.99999999999457,-33.999999999991815,-212.99999999999653,-180.99999999999739,76.0000000000094,-505.99999999998425,-138.00000000000523,-270.99999999999903,-390.0000000000015,,-3144.9999999999695
2020.08.17,-80.99999999999774,32.999999999994145,-95.00000000000064,-218.99999999999142,-64.99999999999773,22.999999999995246,19.00000000000235,-228.00000000000597,-103.99999999999298,163.0000000000109,-129.00000000000134,56.000000000011596,151.00000000001222,-622.9999999999958,-29.000000000010573,-224.000000000002,-507.9999999999973,,-1859.999999999967
2020.08.17,-96.99999999999153,-4.000000000004,-165.00000000000404,-160.00000000000458,-120.99999999999511,42.999999999993044,73.00000000000084,-195.9999999999962,-73.00000000000084,31.00000000000591,-148.99999999999915,-18.999999999991246,262.00000000000665,-544.9999999999955,-124.00000000000944,-263.0000000000021,-537.0000000000097,,-2043.9999999999968
2020.08.17,-174.99999999999181,-99.00000000000463,-204.00000000000418,-156.00000000000057,-170.0000000000017,7.9999999999968985,51.000000000001044,-207.00000000000162,-66.99999999999484,-28.999999999996362,-256.99999999999613,-62.99999999998818,219.00000000001364,-570.9999999999882,-133.00000000000978,-292.00000000000335,-523.0000000000068,,-2667.9999999999764
2020.08.17,-196.99999999999162,-174.99999999999181,-268.0000000000016,-73.00000000001194,-112.99999999999955,31.999999999998696,95.99999999999609,-190.99999999999673,-40.99999999999105,-61.00000000000705,-314.99999999999864,-54.99999999999261,263.99999999999756,-597.9999999999874,-145.00000000001023,-322.00000000000006,-568.000000000013,,-2730.000000000001
2020.08.17,-190.00000000000128,-144.99999999999514,-263.0000000000021,-46.999999999997044,-69.99999999999318,27.999999999994696,93.99999999999409,-221.99999999999997,-4.999999999999449,-36.000000000001364,-364.00000000000875,18.000000000000682,287.9999999999994,-659.999999999994,-115.0000000000091,-325.99999999999295,-624.0000000000023,,-2639.000000000008
2020.08.17,-117.99999999999588,-127.00000000001043,-211.00000000000563,-208.99999999999253,-13.00000000000523,52.99999999999194,97.9999999999981,-248.99999999999923,-183.99999999999528,212.99999999999386,-70.0000000000145,-3.0000000000001137,192.99999999999872,-863.9999999999981,-86.00000000001273,-302.0000000000023,-679.9999999999917,,-2559.000000000041
2020.08.17,1.0000000000065512,-49.99999999999449,-215.00000000000963,-97.9999999999981,161.00000000000136,134.99999999999625,185.99999999999727,-190.00000000000128,-161.00000000000003,295.0000000000159,-18.0000000000069,99.00000000000375,310.9999999999946,-790.9999999999861,-77.00000000001239,-315.9999999999941,-723.0000000000069,,-1450.9999999999943
2020.08.17,-96.99999999999153,-184.00000000000637,-257.0000000000072,-212.99999999999653,97.99999999999898,98.99999999999353,156.00000000000057,-238.0000000000049,-254.99999999999412,354.99999999998977,61.99999999998429,27.000000000001023,222.99999999999542,-953.9999999999882,-79.00000000000773,-314.99999999999864,-757.0000000000076,,-2329.000000000039
2020.08.17,-95.99999999999609,-178.00000000001148,-280.00000000000244,-249.99999999999466,114.00000000000432,73.00000000000084,161.99999999999548,-263.0000000000021,-269.9999999999925,405.00000000000114,142.99999999998204,33.00000000000125,292.00000000000335,-940.9999999999918,-103.00000000000864,-354.9999999999942,-802.9999999999982,,-2317.0000000000036
2020.08.17,-58.000000000002494,-191.99999999999218,-313.00000000000773,-80.99999999999774,168.99999999999693,126.99999999999933,234.99999999999633,-165.9999999999995,-198.99999999999363,287.00000000000614,-62.000000000006494,42.00000000000159,341.00000000001353,-831.9999999999883,-124.00000000000944,-392.9999999999989,-758.9999999999985,,-1977.999999999981
2020.08.17,-139.99999999999568,-195.9999999999962,-374.0000000000077,-154.0000000000097,140.00000000000057,85.99999999999719,232.99999999999432,-163.00000000000205,-175.99999999999838,335.00000000000796,-65.00000000000395,114.00000000000432,476.0000000000098,-663.999999999998,-144.00000000000546,-448.9999999999994,-747.0000000000088,,-1888.000000000011
2020.08.17,-300.99999999999574,-356.00000000000074,-478.0000000000006,-323.0000000000066,-19.99999999999602,31.999999999998696,200.99999999999562,-192.99999999999872,-261.99999999999557,343.9999999999941,49.99999999999449,1.0000000000047748,490.0000000000126,-632.9999999999947,-216.00000000000819,-478.0000000000006,-739.0000000000008,,-2880.9999999999977
2020.08.17,-319.99999999999807,-354.0000000000099,-537.0000000000097,-426.9999999999996,67.99999999999784,63.00000000000195,248.00000000000378,-146.00000000000168,-324.9999999999975,570.999999999998,278.00000000000045,121.99999999999989,622.0000000000115,-485.0000000000021,-207.00000000000784,-502.00000000000244,-743.0000000000048,,-2074.00000000002
2020.08.17,-246.00000000000176,-297.9999999999983,-409.0000000000038,-278.00000000000045,153.0000000000058,88.99999999999464,185.00000000000182,-182.00000000000438,-241.99999999999778,497.0000000000141,123.99999999999079,171.00000000000648,412.00000000001234,-662.9999999999914,-80.0000000000125,-373.99999999999653,-706.0000000000066,,-1846.9999999999877
2020.08.17,-271.9999999999945,-285.00000000000193,-453.99999999999886,-336.00000000000296,164.00000000000148,81.9999999999932,209.00000000000364,-178.99999999999582,-251.00000000000122,576.9999999999982,194.99999999998963,230.00000000000398,534.0000000000123,-583.0000000000002,-101.0000000000133,-417.99999999999613,-737.9999999999942,,-1625.9999999999968
2020.08.17,-313.99999999999204,-309.0000000000037,-477.0000000000052,-327.99999999999494,165.99999999999682,56.0000000000005,192.99999999999872,-187.00000000000384,-217.0000000000005,562.0000000000118,140.99999999999113,266.00000000000534,554.00000000001,-532.9999999999835,-87.0000000000033,-436.00000000000307,-723.9999999999914,,-1673.999999999967
2020.08.17,-225.99999999999287,-198.99999999999363,-438.00000000000506,-333.0000000000055,219.99999999999886,97.9999999999981,226.99999999999943,-175.99999999999838,-224.9999999999974,635.9999999999957,228.99999999999034,319.0000000000026,621.0000000000049,-525.999999999982,-84.00000000000318,-420.9999999999936,-760.0000000000051,,-1037.999999999987
2020.08.17,-312.00000000000114,-299.00000000000483,-479.0000000000072,-340.9999999999913,144.00000000000546,63.99999999999739,200.99999999999562,-190.99999999999673,-217.99999999999596,555.0000000000068,147.99999999999258,255.00000000000966,574.0000000000078,-543.999999999989,-102.00000000000387,-431.99999999999903,-744.9999999999957,,-1721.9999999999693
2020.08.17,-322.00000000000006,-324.9999999999975,-491.0000000000081,-270.99999999999903,174.0000000000066,107.99999999999699,204.00000000000418,-185.99999999999727,-176.99999999999383,503.0000000000143,156.00000000000057,269.00000000000546,561.9999999999958,-556.0000000000009,-89.00000000001285,-373.00000000000114,-744.9999999999957,,-1558.9999999999823
2020.08.17,-282.99999999999994,-261.0000000000001,-443.0000000000045,-314.99999999999864,138.00000000000523,100.00000000000009,190.00000000000128,-212.99999999999653,-198.99999999999363,515.0000000000148,195.9999999999962,246.00000000000932,544.0000000000111,-610.9999999999837,-94.0000000000083,-366.9999999999951,-767.0000000000066,,-1623.999999999949
2020.08.17,-261.0000000000001,-249.00000000001032,-461.0000000000003,-286.00000000000847,143.00000000000068,134.99999999999625,222.99999999999542,-184.00000000000637,-195.00000000000074,495.00000000000455,252.99999999999213,233.0000000000041,598.0000000000097,-556.0000000000009,-129.0000000000049,-363.99999999999767,-767.0000000000066,,-1372.0000000000334
2020.08.17,-263.99999999999756,-279.99999999999136,-445.0000000000065,-286.00000000000847,158.00000000000125,132.99999999999423,204.99999999999963,-182.00000000000438,-212.99999999999653,509.9999999999909,245.99999999999068,222.99999999999898,521.0000000000159,-544.9999999999955,-98.00000000001319,-346.0000000000019,-727.9999999999953,,-1391.000000000019
2020.08.17,-285.9999999999974,-304.9999999999997,-477.0000000000052,-286.99999999999284,161.00000000000136,112.000000000001,212.99999999999653,-177.00000000000495,-208.99999999999253,513.0000000000052,191.99999999999218,230.00000000000398,554.00000000001,-548.9999999999995,-111.0000000000042,-387.99999999999943,-734.9999999999968,,-1548.9999999999823
2020.08.17,-307.99999999999716,-331.999999999999,-548.9999999999995,-231.0000000000034,153.99999999999636,98.99999999999353,258.9999999999981,-53.00000000000304,-164.99999999999292,432.9999999999927,113.99999999999189,220.00000000001307,696.0000000000077,-154.99999999999403,-175.00000000001137,-473.0000000000012,-581.0000000000093,,-1047.0000000000173
2020.08.17,-270.99999999999903,-348.9999999999993,-551.0000000000015,-245.0000000000063,185.00000000000227,127.99999999999478,297.9999999999983,27.999999999994696,-224.9999999999974,489.0000000000043,168.99999999999693,184.0000000000117,670.9999999999993,-35.999999999991594,-192.00000000000728,-483.0000000000001,-496.00000000000756,,-696.000000000008
2020.08.17,-239.99999999999577,-320.9999999999935,-501.000000000007,-242.00000000000887,233.99999999999466,54.999999999993946,276.9999999999939,-34.000000000000696,-229.99999999999687,527.9999999999916,-2.999999999997449,206.00000000000307,605.0000000000111,-226.99999999999943,-143.00000000000068,-561.9999999999958,-557.9999999999918,,-1155.9999999999993
2020.08.18,-290.9999999999968,-336.00000000000296,-521.0000000000048,-313.00000000000773,198.0000000000075,-1.0000000000065512,229.99999999999687,-107.00000000000153,-234.99999999999633,610.99999999999,37.99999999998249,172.00000000001125,632.0000000000103,-312.9999999999855,-161.00000000000136,-580.9999999999982,-587.0000000000042,,-1565.0000000000077
2020.08.18,-302.0000000000023,-353.0000000000033,-491.0000000000081,-275.000000000003,158.00000000000125,-50.0000000000056,209.00000000000364,-100.00000000000009,-227.99999999999488,510.9999999999957,-120.00000000000898,163.0000000000109,560.0000000000049,-339.0000000000004,-131.00000000000023,-585.9999999999976,-565.9999999999999,,-1940.0000000000077
2020.08.18,-227.99999999999488,-336.00000000000296,-492.0000000000035,-235.00000000000742,251.99999999999534,18.999999999991246,263.99999999999756,-38.0000000000047,-248.99999999999923,540.9999999999968,-110.00000000001009,191.0000000000025,551.9999999999969,-282.9999999999888,-129.0000000000049,-592.9999999999991,-578.9999999999961,,-1453.0000000000314
2020.08.18,-234.00000000000088,-347.9999999999928,-479.0000000000072,-238.0000000000049,209.00000000000318,-3.0000000000085514,251.99999999999667,-82.00000000000429,-253.99999999999866,504.99999999999545,-158.0000000000137,150.00000000000568,506.0000000000064,-454.9999999999832,-130.00000000000966,-600.999999999996,-639.0000000000118,,-1999.0000000000246
2020.08.18,-242.99999999999324,-367.0000000000062,-512.0000000000014,-219.99999999999798,216.99999999999875,-21.00000000000435,276.9999999999939,-107.00000000000153,-246.99999999999721,478.00000000000864,-212.00000000001216,139.00000000001,554.00000000001,-512.0000000000014,-164.00000000000148,-653.0000000000035,-707.9999999999975,,-2300.9999999999964
2020.08.18,-241.99999999999778,-367.99999999999056,-504.00000000000443,-214.00000000000307,230.00000000000398,12.000000000000899,265.99999999999955,-85.00000000000173,-243.99999999999977,496.0000000000093,-151.9999999999966,160.0000000000108,540.0000000000072,-461.99999999998465,-141.00000000000534,-607.9999999999974,-669.0000000000085,,-1984.9999999999582
2020.08.18,-273.000000000001,-414.00000000000324,-565.0000000000044,-190.00000000000128,326.0000000000076,21.999999999999797,300.99999999999574,-38.0000000000047,-231.99999999999886,596.0000000000036,-163.00000000000205,270.00000000001023,601.000000000007,-340.9999999999913,-110.00000000001364,-639.0000000000007,-639.9999999999961,,-1488.9999999999934
2020.08.18,-337.99999999999386,-527.0000000000108,-625.0000000000089,-100.0000000000112,365.99999999999966,13.999999999991797,307.0000000000017,-14.000000000002899,-190.99999999999673,543.0000000000064,-317.0000000000117,280.00000000000114,584.0000000000067,-312.9999999999855,-93.00000000000352,-661.0000000000005,-607.0000000000019,,-1692.00000000002
2020.08.18,-334.00000000000097,-507.9999999999973,-605.0,-119.00000000000244,361.0000000000042,9.999999999998899,285.00000000000193,-151.00000000000114,-181.9999999999933,551.9999999999925,-278.00000000000045,295.0000000000017,585.0000000000133,-609.9999999999994,-74.00000000001228,-622.9999999999958,-794.0000000000058,,-2189.9999999999964
2020.08.18,-383.0,-517.0000000000119,-594.0000000000057,-190.00000000000128,343.9999999999941,60.99999999999994,246.99999999999721,-219.99999999999798,-200.99999999999562,610.0000000000136,-70.99999999999883,328.00000000000296,531.9999999999991,-822.9999999999959,-38.000000000010914,-510.99999999999477,-886.000000000009,,-2312.000000000015
2020.08.18,-387.99999999999943,-557.9999999999918,-573.0000000000013,-157.00000000000713,423.0000000000018,43.999999999999595,222.99999999999542,-258.9999999999981,-200.99999999999562,665.9999999999968,-156.00000000000057,379.0000000000049,426.9999999999996,-996.9999999999812,42.999999999992156,-495.000000000001,-917.9999999999966,,-2496.9999999999827
2020.08.18,-357.99999999999164,-510.99999999999477,-509.9999999999993,-167.00000000000603,462.0000000000033,54.999999999993946,187.00000000000384,-297.00000000000284,-203.99999999999307,730.9999999999945,-101.00000000001774,433.00000000000693,348.9999999999993,-1057.9999999999811,109.99999999999943,-420.9999999999936,-913.0000000000083,,-2212.9999999999873
2020.08.18,-363.99999999999767,-503.99999999999335,-522.0000000000002,-178.00000000001148,495.00000000000455,70.99999999999883,195.9999999999962,-258.9999999999981,-201.99999999999108,782.0000000000107,-56.000000000011596,478.00000000000864,383.0,-966.9999999999845,119.99999999999034,-422.9999999999956,-876.0000000000101,,-1825.9999999999845
2020.08.18,-361.0000000000002,-479.0000000000072,-553.999999999999,-170.00000000000347,465.0000000000034,85.99999999999719,229.00000000000142,-248.99999999999923,-178.99999999999582,735.99999999999,-33.00000000001635,472.999999999999,494.00000000001666,-905.9999999999845,66.99999999999307,-446.00000000000193,-909.0000000000042,,-1736.0000000000114
2020.08.18,-396.9999999999918,-550.000000000006,-608.0000000000085,-151.00000000001222,412.9999999999967,85.00000000000173,248.99999999999923,-256.0000000000007,-178.99999999999582,653.9999999999964,-66.00000000001049,394.00000000000546,520.0000000000093,-960.9999999999897,6.000000000000227,-483.0000000000001,-956.0000000000013,,-2286.0000000000073
2020.08.18,-370.9999999999991,-540.0000000000072,-605.0,-117.00000000001154,451.9999999999982,103.99999999999298,265.99999999999955,-202.9999999999976,-175.99999999999838,661.0000000000014,-69.00000000000794,411.00000000000136,527.0000000000108,-829.9999999999974,14.999999999986358,-480.0000000000027,-893.0000000000105,,-1848.0000000000418
2020.08.18,-383.99999999999545,-551.9999999999969,-613.000000000008,-129.00000000000134,445.99999999999795,92.99999999999864,265.0000000000041,-214.00000000000307,-176.99999999999383,667.0000000000016,-83.00000000001084,408.00000000000125,531.9999999999991,-856.9999999999967,12.000000000000455,-492.999999999999,-899.0000000000053,,-1978.0000000000073
2020.08.18,-378.999999999996,-550.9999999999903,-605.0,-120.99999999999334,463.99999999999864,90.0000000000012,258.9999999999981,-236.99999999999832,-173.00000000000094,675.9999999999877,-94.00000000001629,422.00000000001125,514.0000000000144,-930.999999999993,25.99999999999625,-485.99999999999756,-944.0000000000115,,-2069.9999999999895
2020.08.18,-393.9999999999944,-570.0000000000039,-629.0000000000018,-28.000000000005798,546.999999999997,125.99999999999278,280.00000000000244,-239.0000000000003,-113.99999999999189,677.9999999999973,-143.00000000000423,518.0000000000007,536.0000000000032,-958.9999999999987,68.9999999999884,-459.99999999999375,-971.9999999999951,,-1754.0000000000082
2020.08.18,-407.99999999999727,-478.0000000000006,-633.0000000000058,-12.999999999996348,536.0000000000014,134.0000000000008,273.9999999999965,-256.99999999999613,-10.999999999994348,637.0000000000005,-148.00000000001478,617.0000000000044,673.9999999999968,-837.9999999999832,67.99999999999784,-441.99999999999795,-992.9999999999994,,-1280.9999999999877
2020.08.18,-402.00000000000233,-557.0000000000075,-626.9999999999998,107.99999999999699,584.0000000000032,169.99999999999238,270.99999999999903,-236.00000000000287,8.000000000008,558.9999999999975,-229.00000000001253,573.0000000000075,551.0000000000126,-902.0000000000028,101.99999999998965,-386.9999999999929,-948.9999999999999,,-1363.0000000000136
2020.08.18,-369.99999999999255,-554.00000000001,-623.0000000000069,73.99999999999629,576.0000000000076,151.00000000000114,290.00000000000136,-178.00000000000037,-39.00000000000014,591.0000000000082,-229.99999999999687,530.0000000000011,548.0000000000151,-788.9999999999952,78.99999999999352,-439.99999999999596,-873.999999999997,,-1257.9999999999707
2020.08.18,-288.9999999999948,-548.9999999999995,-639.0000000000007,158.99999999999804,552.9999999999973,268.0000000000016,363.99999999999767,-136.00000000000279,-56.99999999999594,467.00000000001296,-56.000000000011596,397.00000000000557,588.9999999999951,-811.9999999999905,-24.00000000000091,-385.99999999999744,-917.0000000000123,,-1067.9999999999984
2020.08.18,-395.0000000000009,-724.9999999999978,-726.0000000000044,158.99999999999804,513.0000000000052,210.99999999999451,365.0000000000042,-123.00000000000644,-86.99999999999264,414.99999999999204,-195.9999999999962,309.0000000000117,544.0000000000111,-831.9999999999883,-57.00000000000216,-470.00000000000375,-899.0000000000053,,-1993.9999999999814
2020.08.18,-402.00000000000233,-676.0000000000099,-700.0000000000006,170.00000000000347,515.0000000000006,198.99999999999363,336.00000000000296,-126.0000000000039,-31.999999999998696,402.00000000001523,-245.0000000000063,374.00000000000944,551.9999999999969,-739.9999999999851,-19.000000000005457,-441.0000000000025,-849.9999999999952,,-1682.9999999999877
2020.08.18,-303.9999999999932,-652.0000000000082,-677.0000000000053,302.0000000000023,564.0000000000072,300.0000000000003,385.99999999999744,-56.99999999999594,-10.999999999994348,305.0000000000068,-161.00000000001114,318.00000000001205,531.0000000000148,-666.9999999999953,-46.00000000000648,-370.9999999999991,-787.0000000000043,,-1026.9999999999727
2020.08.18,-356.00000000000074,-714.999999999999,-714.0000000000035,299.99999999998914,546.999999999997,248.99999999999923,385.000000000002,-53.00000000000304,-8.999999999992347,293.00000000000637,-312.00000000000114,310.0000000000023,534.9999999999966,-676.9999999999943,-53.00000000001148,-442.9999999999934,-798.9999999999942,,-1512.0000000000005
2020.08.18,-371.99999999999454,-631.0000000000038,-683.0000000000002,117.99999999999588,552.9999999999973,218.99999999999142,343.9999999999999,-121.99999999999989,-66.99999999999484,509.00000000001455,-124.99999999999733,420.0000000000017,574.0000000000078,-740.9999999999917,-3.0000000000001137,-426.9999999999996,-859.9999999999941,,-1293.9999999999677
2020.08.18,-336.9999999999984,-618.0000000000074,-684.0000000000068,194.0000000000053,570.0000000000074,244.99999999999523,368.9999999999971,-106.00000000000608,-37.99999999999359,442.0000000000073,-167.00000000000603,410.0000000000108,595.9999999999966,-734.9999999999968,-21.000000000000796,-429.99999999999704,-876.9999999999944,,-1186.999999999988
2020.08.18,-469.99999999999267,-686.0000000000089,-742.0000000000093,137.00000000000932,524.0000000000009,117.99999999999588,326.0000000000041,-114.99999999999844,2.000000000002,453.00000000000296,-398.00000000000944,469.0000000000083,636.9999999999986,-595.9999999999966,-1.0000000000047748,-534.9999999999966,-814.0000000000036,,-1690.9999999999982
2020.08.18,-612.9999999999969,-1008.0000000000089,-914.0000000000038,97.9999999999981,436.9999999999976,83.9999999999952,358.9999999999982,-45.000000000006146,-117.99999999999588,381.0000000000002,-331.999999999999,230.00000000000398,585.0000000000133,-492.9999999999879,-128.0000000000001,-630.9999999999927,-731.9999999999993,,-2839.9999999999836
2020.08.18,-561.9999999999958,-984.000000000007,-877.0000000000056,167.9999999999904,382.99999999999557,98.99999999999353,380.999999999998,0.0,-107.00000000000153,253.99999999999068,-503.000000000009,138.00000000000523,531.0000000000148,-510.99999999999477,-154.00000000001057,-649.999999999995,-697.9999999999986,,-3092.0000000000296
2020.08.18,-695.9999999999966,-1192.9999999999995,-903.0000000000093,116.99999999998934,289.0000000000015,-56.0000000000005,307.99999999999716,5.999999999994898,-173.9999999999964,197.00000000000273,-819.0000000000142,-4.9999999999954525,302.0000000000023,-544.9999999999955,-134.00000000000034,-753.9999999999991,-571.9999999999948,,-4632.000000000014
2020.08.18,-726.9999999999999,-1201.0000000000077,-920.0000000000097,259.0000000000092,331.99999999999363,-25.00000000000835,300.99999999999574,-19.999999999997797,-36.999999999998145,84.00000000000318,-947.000000000009,81.00000000000307,329.00000000000153,-574.9999999999922,-95.00000000001307,-702.0000000000026,-600.0000000000006,,-4463.000000000033
2020.08.18,-507.9999999999973,-876.0000000000101,-533.0000000000057,351.99999999999676,415.9999999999968,-87.99999999999919,104.99999999999955,-101.00000000000664,60.99999999999994,78.00000000000296,-1236.0000000000148,210.00000000000796,-103.99999999999298,-756.9999999999854,182.99999999999272,-505.99999999999534,-419.9999999999982,,-3724.0000000000086
