date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,NZDCAD,empty,sum
2019.09.09,-242.99999999999324,-173.99999999998528,-12.999999999996348,-55.99999999998939,-156.00000000000057,-157.99999999999147,231.0000000000034,-68.00000000000139,-274.0000000000009,-194.99999999998963,-195.9999999999962,-122.99999999999045,14.999999999987246,-182.00000000000438,,-1591.9999999999484
2019.09.09,-243.99999999999977,-133.99999999998968,-9.999999999998899,-55.99999999998939,-143.9999999999997,-129.9999999999968,182.99999999999983,-51.000000000001044,-292.0000000000016,-140.99999999999113,-12.999999999996348,-146.99999999999136,137.9999999999937,-141.99999999999767,,-1182.9999999999598
2019.09.09,-232.99999999999432,-110.99999999999443,-14.000000000002899,-68.00000000000139,-156.00000000000057,-145.9999999999906,207.99999999999707,-31.999999999998696,-253.00000000001432,-106.99999999999044,49.99999999999449,-141.9999999999959,170.99999999998784,-141.00000000000225,,-974.0000000000065
2019.09.09,-239.99999999999577,-68.99999999998573,-18.0000000000069,-69.9999999999923,-149.99999999999457,-148.99999999999915,239.99999999999577,-2.000000000002,-215.0000000000034,-24.999999999986144,136.99999999998712,-137.99999999999102,167.00000000000603,-146.00000000000168,,-677.9999999999695
2019.09.09,-237.99999999999378,-68.99999999998573,-38.0000000000047,-103.99999999999298,-193.99999999999417,-170.99999999999892,234.99999999999633,21.00000000000435,-207.00000000002206,8.000000000008,194.0000000000053,-170.0000000000017,180.99999999998673,-158.99999999999804,,-710.9999999999917
2019.09.09,-247.99999999999267,-82.99999999998863,-35.999999999991594,-93.99999999999409,-183.99999999999528,-148.99999999999915,248.00000000000378,12.999999999996348,-221.00000000000364,-56.99999999999594,234.99999999998522,-158.99999999999181,228.99999999999034,-143.00000000000423,,-648.9999999999812
2019.09.09,-244.99999999999523,-63.99999999999739,-29.00000000001235,-99.00000000000463,-197.99999999999818,-129.9999999999968,221.00000000000452,21.00000000000435,-189.00000000002137,-2.999999999997449,238.0000000000049,-137.99999999999102,242.99999999999324,-119.99999999999788,,-492.00000000000534
2019.09.09,-236.99999999999832,-49.99999999999449,-18.0000000000069,-83.9999999999952,-214.99999999999852,-159.9999999999935,212.99999999999653,21.999999999999797,-178.0000000000257,26.0000000000149,270.99999999999903,-128.99999999999068,226.99999999999943,-173.00000000000094,,-484.99999999999466
2019.09.09,-230.99999999999233,2.0000000000131024,-21.00000000000435,-85.00000000000173,-234.00000000000088,-163.99999999999747,206.00000000000617,44.99999999999504,-136.0000000000241,60.000000000015596,360.9999999999891,-162.9999999999967,279.00000000000705,-168.00000000000148,,-248.99999999999307
2019.09.09,-234.99999999999633,42.0000000000087,-65.00000000000395,-112.000000000001,-204.99999999999963,-141.99999999999767,209.00000000000364,114.99999999999844,-105.00000000001819,154.0000000000097,466.9999999999952,-216.99999999999875,252.99999999999213,-131.99999999999878,,26.99999999999335
2019.09.09,-320.9999999999935,32.0000000000098,-72.0000000000054,-109.00000000000354,-205.99999999999508,-100.00000000000009,182.00000000000438,97.00000000000264,-134.00000000001455,83.00000000001084,402.9999999999978,-237.99999999999955,207.99999999998596,-97.9999999999981,,-272.9999999999984
2019.09.09,-329.00000000000153,-48.99999999998794,-87.99999999999919,-113.00000000000753,-205.99999999999508,-84.99999999999064,167.00000000000603,70.99999999999883,-265.0000000000148,23.00000000001745,262.999999999991,-316.0000000000025,185.99999999999727,-34.000000000000696,,-774.9999999999894
2019.09.09,-330.9999999999924,-238.99999999998923,-109.00000000000354,-109.00000000000354,-213.99999999999199,-79.99999999999119,173.9999999999964,-73.00000000000084,-463.99999999999864,-243.99999999999977,14.999999999987246,-310.99999999999284,182.99999999999983,-34.000000000000696,,-1835.9999999999814
2019.09.09,-403.99999999999324,-492.9999999999879,-110.99999999999443,-160.99999999998892,-298.9999999999937,-175.99999999999838,244.99999999999523,-253.99999999999866,-753.0000000000143,-489.99999999999045,-137.00000000000932,-326.9999999999982,231.0000000000034,-124.99999999999733,,-3253.9999999999663
2019.09.09,-402.9999999999978,-719.9999999999873,-112.000000000001,-161.99999999999548,-309.99999999999915,-239.99999999999577,363.0000000000022,-433.0000000000056,-1007.000000000005,-784.9999999999912,-415.0000000000098,-324.99999999998863,394.9999999999898,-231.0000000000034,,-4384.999999999988
2019.09.09,-391.9999999999924,-910.9999999999951,-163.00000000000205,-151.9999999999966,-315.9999999999941,-278.00000000000045,409.0000000000038,-541.9999999999981,-1291.0000000000252,-1051.9999999999864,-653.999999999999,-478.9999999999992,363.0000000000022,-275.99999999999847,,-5733.999999999981
2019.09.09,-390.0000000000015,-1038.99999999999,-134.99999999999625,-160.99999999998892,-334.9999999999964,-274.9999999999919,417.99999999999613,-656.000000000001,-1410.000000000025,-1198.9999999999945,-771.9999999999949,-438.0000000000024,425.99999999999307,-268.99999999999704,,-6234.999999999991
2019.09.09,-483.99999999999557,-1129.9999999999866,-96.00000000000719,-164.99999999999292,-318.99999999999153,-244.99999999999523,431.0000000000036,-755.0000000000057,-1505.0000000000239,-1324.9999999999984,-1029.9999999999975,-360.99999999999,479.99999999999153,-229.00000000000142,,-6732.99999999999
2019.09.09,-466.9999999999952,-1112.0000000000018,-56.000000000011596,-187.99999999998818,-293.99999999999426,-261.99999999999557,468.9999999999972,-751.0000000000017,-1413.000000000011,-1275.9999999999882,-1021.0000000000052,-302.99999999999727,448.000000000004,-221.00000000000452,,-6446.999999999994
2019.09.09,-408.9999999999927,-961.9999999999961,-110.00000000001009,-201.00000000000674,-328.9999999999904,-305.99999999999517,456.00000000000085,-587.0000000000042,-1225.999999999999,-1037.9999999999834,-736.0000000000033,-313.0000000000024,388.9999999999949,-273.9999999999965,,-5645.999999999985
2019.09.09,-351.0000000000013,-942.9999999999827,-109.00000000000354,-214.00000000000307,-307.99999999999716,-293.99999999999426,439.99999999999596,-563.0000000000024,-1231.000000000023,-1029.9999999999975,-757.0000000000076,-304.9999999999926,409.99999999999926,-262.00000000000665,,-5517.000000000016
2019.09.09,-444.9999999999954,-1022.9999999999961,-334.9999999999964,-241.99999999998667,-330.9999999999924,-309.99999999999915,390.99999999999693,-580.9999999999982,-1334.0000000000032,-1057.9999999999811,-778.000000000012,-539.999999999992,153.00000000000313,-248.00000000000378,,-6680.999999999956
2019.09.09,-453.0000000000034,-943.9999999999893,-261.0000000000001,-241.99999999998667,-328.9999999999904,-275.99999999999847,455.0000000000054,-480.99999999999807,-1331.0000000000173,-1047.9999999999823,-730.0000000000084,-564.9999999999977,198.99999999999363,-221.00000000000452,,-6226.999999999976
2019.09.09,-447.99999999999284,-970.9999999999885,-300.00000000001137,-163.9999999999864,-322.00000000000006,-239.99999999999577,400.00000000000034,-456.00000000000085,-1304.000000000002,-1131.9999999999998,-737.0000000000099,-548.0000000000018,151.9999999999966,-240.00000000000688,,-6310.0
2019.09.09,-365.99999999999966,-1027.9999999999845,-377.0000000000051,-262.00000000000665,-357.99999999999164,-211.99999999998997,334.00000000000097,-412.00000000000125,-1397.0000000000198,-1136.999999999988,-731.9999999999993,-655.0000000000011,120.99999999999334,-190.00000000000128,,-6670.999999999993
2019.09.09,-415.99999999999415,-834.9999999999858,-326.0000000000041,-221.99999999998886,-337.99999999999386,-170.99999999999892,319.99999999999807,-312.00000000000114,-1231.000000000023,-896.9999999999923,-500.9999999999959,-750.0,175.99999999999838,-107.99999999999699,,-5610.999999999979
2019.09.09,-397.0000000000029,-929.000000000002,-357.99999999999164,-231.0000000000034,-348.9999999999993,-214.99999999999852,329.00000000000153,-365.99999999999966,-1421.0000000000207,-979.9999999999809,-563.0000000000024,-756.0000000000002,158.99999999999804,-148.0000000000037,,-6225.0000000000055
2019.09.09,-429.0000000000016,-1027.0000000000002,-401.00000000000693,-348.9999999999993,-361.9999999999957,-229.99999999999687,399.0000000000049,-412.9999999999967,-1502.0000000000095,-949.9999999999842,-655.0000000000056,-751.9999999999953,156.00000000000057,-126.99999999999933,,-6641.999999999985
2019.09.09,-427.99999999999505,-971.9999999999951,-373.00000000000114,-348.9999999999993,-367.99999999999056,-215.99999999999397,402.9999999999978,-397.99999999999835,-1458.0000000000268,-888.9999999999842,-632.0000000000103,-765.9999999999911,35.999999999991594,-79.00000000000685,,-6489.000000000004
2019.09.09,-395.0000000000009,-922.0000000000006,-424.00000000000216,-299.99999999998914,-305.99999999999517,-205.99999999999508,331.999999999999,-300.0000000000003,-1256.0000000000002,-947.9999999999933,-741.0000000000139,-711.9999999999891,-79.00000000000685,-95.99999999999609,,-6352.9999999999845
2019.09.09,-458.00000000000284,-801.9999999999916,-347.9999999999928,-256.99999999999613,-306.9999999999906,-171.99999999999437,370.9999999999991,-302.0000000000023,-1219.0000000000225,-823.9999999999803,-571.9999999999948,-662.9999999999967,51.99999999998539,-82.00000000000429,,-5582.9999999999845
2019.09.09,-463.9999999999977,-875.999999999988,-341.99999999999784,-202.9999999999976,-337.99999999999386,-218.99999999999142,404.0000000000044,-324.00000000000205,-1262.0000000000005,-926.999999999989,-529.0000000000017,-650.9999999999962,143.99999999998857,-168.00000000000148,,-5754.999999999965
2019.09.09,-491.99999999999244,-825.9999999999934,-310.9999999999946,-173.00000000000094,-322.00000000000006,-213.99999999999199,453.0000000000034,-307.99999999999716,-1241.0000000000139,-993.9999999999837,-529.0000000000017,-653.9999999999964,150.00000000000568,-209.00000000000364,,-5669.999999999961
2019.09.09,-510.99999999999477,-793.9999999999836,-285.00000000000193,-117.99999999999588,-286.99999999999284,-191.99999999999218,383.99999999999545,-307.99999999999716,-1278.00000000002,-983.0000000000006,-619.9999999999983,-713.9999999999986,41.99999999998649,-202.9999999999976,,-5866.999999999991
2019.09.09,-526.9999999999997,-757.999999999992,-285.00000000000193,-170.00000000000347,-262.999999999991,-144.99999999999514,402.00000000000233,-292.9999999999988,-1288.000000000011,-857.999999999981,-580.0000000000027,-740.9999999999997,73.99999999999629,-89.00000000000574,,-5520.999999999984
2019.09.09,-534.9999999999966,-774.9999999999924,-266.999999999995,-157.00000000000713,-256.99999999999613,-139.00000000000023,417.0000000000007,-314.0000000000032,-1312.0000000000118,-866.9999999999956,-626.0000000000155,-717.9999999999893,51.99999999998539,-94.00000000000519,,-5592.000000000022
2019.09.09,-547.999999999993,-760.9999999999894,-239.00000000001143,-144.99999999999514,-249.99999999999466,-131.99999999999878,414.00000000000324,-314.99999999999864,-1354.0000000000134,-863.9999999999981,-571.0000000000103,-754.9999999999955,110.99999999999443,-92.99999999999864,,-5501.999999999998
2019.09.09,-553.999999999999,-731.9999999999993,-239.00000000001143,-143.99999999998857,-252.99999999999213,-149.99999999999457,422.9999999999956,-321.0000000000046,-1332.000000000022,-906.9999999999911,-547.0000000000086,-738.9999999999901,116.99999999998934,-143.00000000000423,,-5521.000000000022
2019.09.10,-536.0000000000032,-794.9999999999901,-239.00000000001143,-106.99999999999044,-259.9999999999936,-127.99999999999478,407.0000000000018,-373.99999999999653,-1418.0000000000064,-994.9999999999903,-575.9999999999987,-756.0000000000002,93.99999999999409,-161.00000000000003,,-5843.99999999998
2019.09.10,-505.99999999999534,-824.0000000000025,-249.99999999999466,-102.99999999998644,-261.99999999999557,-139.99999999999568,390.0000000000015,-346.0000000000019,-1438.0000000000166,-1018.9999999999922,-601.000000000007,-762.0000000000005,163.9999999999864,-148.0000000000037,,-5845.000000000005
2019.09.10,-526.9999999999997,-774.9999999999924,-262.999999999991,-92.99999999998754,-276.9999999999939,-151.9999999999966,404.0000000000044,-341.99999999999784,-1373.0000000000189,-923.9999999999915,-517.9999999999962,-762.999999999991,139.00000000000023,-141.00000000000225,,-5604.9999999999545
2019.09.10,-529.9999999999972,-767.9999999999909,-242.99999999999324,-85.00000000000173,-264.999999999993,-150.99999999999002,424.00000000000216,-326.9999999999995,-1334.0000000000032,-949.9999999999842,-574.0000000000078,-729.9999999999898,129.00000000000134,-151.9999999999966,,-5555.9999999999445
2019.09.10,-537.9999999999941,-749.999999999984,-239.00000000001143,-93.99999999999409,-269.9999999999925,-153.99999999999858,434.9999999999965,-311.00000000000574,-1346.0000000000036,-906.9999999999911,-592.9999999999991,-743.9999999999998,97.9999999999981,-146.99999999999713,,-5559.999999999976
2019.09.10,-580.0000000000027,-761.999999999996,-234.00000000000088,-70.99999999999883,-257.9999999999916,-156.00000000000057,439.0000000000005,-322.00000000000006,-1487.9999999999995,-936.9999999999878,-619.9999999999983,-860.99999999999,89.00000000000574,-158.0000000000026,,-5918.999999999963
2019.09.10,-576.9999999999942,-744.9999999999957,-214.00000000000307,-102.99999999998644,-278.9999999999959,-190.99999999999673,453.99999999999886,-328.0000000000061,-1500.0,-947.9999999999933,-629.0000000000128,-854.9999999999898,85.00000000000173,-190.00000000000128,,-6019.9999999999745
2019.09.10,-602.999999999998,-763.0000000000026,-201.00000000000674,-55.99999999998939,-256.0000000000007,-188.9999999999947,461.99999999999574,-355.0000000000053,-1577.0000000000266,-967.9999999999911,-607.0000000000019,-929.000000000002,112.000000000001,-229.99999999999687,,-6160.000000000019
2019.09.10,-644.9999999999956,-769.9999999999818,-212.99999999999653,-24.999999999986144,-298.9999999999937,-281.99999999999335,509.9999999999993,-341.99999999999784,-1685.0000000000023,-1000.9999999999852,-615.00000000001,-1000.9999999999906,133.99999999998968,-355.0000000000053,,-6588.999999999949
2019.09.10,-617.9999999999964,-769.9999999999818,-207.00000000000162,-24.000000000001798,-273.000000000001,-270.99999999999903,511.0000000000059,-361.9999999999957,-1664.0000000000157,-1013.9999999999816,-784.0000000000069,-984.9999999999994,-9.999999999998899,-333.0000000000055,,-6803.99999999998
2019.09.10,-578.9999999999961,-751.9999999999972,-177.00000000000495,2.999999999997449,-168.99999999999693,-234.99999999999633,500.00000000000045,-361.0000000000002,-1594.9999999999989,-1008.9999999999932,-834.0000000000014,-896.0000000000008,-55.000000000005045,-314.0000000000032,,-6472.999999999996
2019.09.10,-588.9999999999951,-699.9999999999895,-212.00000000001216,-34.000000000000696,-168.99999999999693,-269.9999999999925,524.0000000000023,-326.0000000000041,-1496.0000000000093,-946.9999999999867,-739.0000000000008,-908.0000000000013,-78.00000000000028,-343.00000000000443,,-6286.999999999991
2019.09.10,-568.9999999999973,-707.9999999999975,-205.99999999999508,-24.999999999986144,-170.99999999999892,-231.99999999999886,524.0000000000023,-312.9999999999966,-1542.0000000000016,-930.999999999993,-737.0000000000099,-905.9999999999917,-69.00000000000794,-297.00000000000284,,-6181.999999999975
2019.09.10,-588.9999999999951,-712.0000000000015,-197.00000000000273,-18.0000000000069,-165.9999999999995,-225.99999999999287,522.0000000000002,-326.0000000000041,-1529.0000000000248,-931.9999999999995,-756.0000000000011,-912.9999999999967,-62.000000000006494,-275.99999999999847,,-6180.000000000029
2019.09.10,-578.9999999999961,-709.9999999999884,-207.00000000000162,-28.999999999990145,-190.99999999999673,-218.99999999999142,526.9999999999997,-314.0000000000032,-1512.0000000000005,-915.9999999999835,-692.0000000000038,-905.9999999999917,7.0000000000014495,-267.00000000000614,,-6007.999999999952
2019.09.10,-558.9999999999984,-719.9999999999873,-212.99999999999653,-32.999999999994145,-200.00000000000017,-221.99999999999997,512.0000000000014,-305.99999999999517,-1530.0000000000011,-923.9999999999915,-656.0000000000122,-911.9999999999919,24.999999999986144,-265.0000000000041,,-6002.999999999985
2019.09.10,-568.0000000000018,-709.9999999999884,-195.00000000001182,-32.999999999994145,-198.99999999999363,-201.99999999999108,495.9999999999964,-317.0000000000006,-1511.000000000024,-922.999999999985,-649.0000000000107,-876.9999999999953,48.99999999998794,-243.99999999999977,,-5883.000000000013
2019.09.10,-547.999999999993,-730.9999999999927,-211.00000000000563,-18.0000000000069,-217.99999999999596,-206.99999999999054,483.99999999999557,-341.0000000000024,-1496.0000000000093,-1001.9999999999918,-631.0000000000038,-866.9999999999902,68.99999999998573,-258.0000000000027,,-5975.000000000004
2019.09.10,-576.9999999999942,-756.9999999999854,-197.00000000000273,5.000000000010552,-205.99999999999508,-182.99999999999983,439.0000000000005,-365.99999999999966,-1500.0,-1036.999999999999,-822.9999999999959,-841.9999999999987,-34.000000000000696,-245.0000000000063,,-6322.999999999968
2019.09.10,-568.0000000000018,-1085.0000000000027,-272.00000000000557,-58.000000000002494,-269.9999999999925,-227.99999999999488,458.9999999999983,-556.0000000000009,-1838.9999999999986,-1429.999999999998,-1119.0000000000034,-933.9999999999975,-4.000000000004,-265.99999999999955,,-8170.000000000004
2019.09.10,-529.9999999999972,-958.9999999999987,-337.0000000000095,-65.00000000000395,-300.99999999999574,-252.99999999999213,377.0000000000051,-456.9999999999963,-1762.0000000000005,-1215.9999999999948,-778.000000000012,-1022.9999999999961,29.999999999996696,-294.00000000000534,,-7568.000000000001
2019.09.10,-502.00000000000244,-737.9999999999942,-276.9999999999939,19.00000000001345,-249.99999999999466,-136.99999999999824,329.999999999997,-282.0000000000045,-1469.0000000000225,-1023.9999999999804,-625.0000000000089,-893.0000000000007,9.999999999998899,-255.00000000000523,,-6092.999999999996
2019.09.10,-498.9999999999939,-597.0000000000031,-208.00000000000819,110.99999999999443,-240.99999999999122,-127.99999999999478,317.0000000000006,-253.99999999999866,-1225.999999999999,-956.9999999999857,-470.9999999999992,-789.999999999992,14.000000000002899,-251.00000000000122,,-5179.999999999968
2019.09.10,-509.9999999999993,-659.999999999994,-198.00000000000927,89.00000000000574,-201.99999999999108,-85.99999999999719,322.9999999999955,-289.0000000000059,-1360.0000000000136,-1031.9999999999884,-595.9999999999966,-792.9999999999922,41.000000000002146,-197.99999999999818,,-5470.999999999982
2019.09.10,-475.0000000000032,-680.9999999999983,-167.00000000000603,39.00000000001125,-240.99999999999122,-117.99999999999588,307.99999999999716,-322.9999999999955,-1382.000000000005,-980.9999999999875,-513.0000000000078,-780.0000000000011,163.00000000000205,-178.00000000000037,,-5328.999999999981
2019.09.10,-397.99999999999835,-670.9999999999993,-211.00000000000563,36.0000000000138,-231.99999999999886,-118.99999999999133,251.99999999999667,-299.00000000000483,-1348.0000000000132,-941.9999999999984,-500.9999999999959,-802.9999999999973,85.99999999998609,-175.99999999999838,,-5326.000000000004
2019.09.10,-415.99999999999415,-554.9999999999944,-207.00000000000162,8.999999999992347,-224.9999999999974,-110.99999999999443,265.0000000000041,-243.00000000000432,-1302.000000000021,-754.9999999999945,-361.0000000000113,-826.9999999999982,102.00000000000209,-151.9999999999966,,-4778.000000000009
2019.09.10,-422.9999999999956,-675.9999999999877,-180.0000000000024,4.000000000004,-215.99999999999397,-114.99999999999844,285.00000000000193,-322.9999999999955,-1414.0000000000157,-942.9999999999827,-609.9999999999994,-822.9999999999933,55.99999999998939,-165.9999999999995,,-5543.999999999969
2019.09.10,-524.0000000000023,-827.9999999999843,-158.99999999999804,31.000000000003247,-203.99999999999307,-88.99999999999464,289.0000000000059,-485.99999999999756,-1707.000000000022,-1142.999999999983,-851.0000000000017,-882.9999999999956,68.00000000000139,-146.99999999999713,,-6632.999999999958
2019.09.10,-549.9999999999949,-777.9999999999898,-114.99999999999844,-48.000000000003595,-174.99999999999181,-84.99999999999064,343.9999999999999,-431.99999999999903,-1541.0000000000252,-1086.9999999999936,-818.0000000000076,-765.9999999999911,76.99999999999375,-119.99999999999788,,-6093.99999999999
2019.09.10,-493.99999999999443,-907.9999999999977,-180.0000000000024,-110.99999999999443,-189.99999999999017,-83.9999999999952,292.00000000000335,-497.99999999999847,-1674.0000000000066,-1152.9999999999818,-1044.0000000000005,-816.9999999999931,14.000000000002899,-97.9999999999981,,-6944.999999999946
2019.09.10,-436.9999999999985,-1032.999999999995,-170.00000000000347,-130.99999999999224,-215.99999999999397,-101.99999999999099,251.00000000000122,-578.0000000000007,-1701.0000000000218,-1252.999999999993,-1066.0000000000114,-792.0000000000016,35.999999999991594,-73.99999999999629,,-7266.000000000006
2019.09.10,-442.9999999999934,-1012.9999999999973,-175.99999999999838,-140.99999999999113,-221.99999999999997,-104.99999999999955,285.00000000000193,-587.0000000000042,-1758.0000000000098,-1233.9999999999795,-1062.0000000000073,-804.000000000002,95.00000000000064,-75.00000000000284,,-7239.999999999982
2019.09.10,-436.00000000000307,-1032.999999999995,-181.00000000000892,-80.99999999999774,-183.99999999999528,-65.99999999999939,165.00000000000404,-585.9999999999976,-1756.0000000000002,-1371.9999999999955,-1320.9999999999943,-796.999999999997,-72.0000000000054,-53.00000000000304,,-7772.999999999988
2019.09.10,-422.00000000000017,-992.9999999999994,-146.00000000000168,-170.00000000000347,-171.99999999999437,-28.999999999990145,197.00000000000273,-583.9999999999957,-1638.0000000000052,-1288.9999999999845,-1236.9999999999993,-659.9999999999966,-34.000000000000696,21.999999999999797,,-7154.999999999968
2019.09.10,-395.0000000000009,-943.9999999999893,-201.00000000000674,-246.99999999999721,-239.0000000000003,-54.999999999993946,141.00000000000225,-550.000000000006,-1650.0000000000057,-1091.9999999999818,-1065.0000000000048,-810.9999999999928,-9.000000000014552,54.999999999993946,,-7061.999999999998
2019.09.10,-327.99999999999494,-964.9999999999936,-263.99999999999756,-310.9999999999946,-242.99999999999324,-96.99999999999153,177.00000000000495,-458.9999999999983,-1621.0000000000093,-943.9999999999893,-924.9999999999981,-825.9999999999934,59.99999999999339,63.00000000000195,,-6682.999999999954
2019.09.10,-463.9999999999977,-859.9999999999941,-231.0000000000034,-405.9999999999952,-301.9999999999912,-118.99999999999133,226.99999999999943,-429.0000000000016,-1663.000000000011,-763.9999999999869,-731.000000000015,-912.9999999999967,109.00000000000354,66.99999999999484,,-6478.999999999987
2019.09.10,-439.0000000000005,-869.999999999993,-225.99999999999287,-401.99999999999125,-310.9999999999946,-130.99999999999224,285.9999999999974,-426.9999999999996,-1662.0000000000061,-900.9999999999962,-683.9999999999957,-884.9999999999909,209.9999999999991,17.999999999995797,,-6423.999999999961
2019.09.10,-508.9999999999928,-865.999999999989,-211.00000000000563,-378.999999999996,-288.9999999999948,-102.99999999999754,324.00000000000205,-411.0000000000058,-1667.0000000000016,-707.9999999999975,-624.0000000000023,-921.999999999997,214.99999999998744,102.99999999999754,,-6046.9999999999945
2019.09.10,-485.99999999999756,-739.9999999999851,-154.0000000000097,-378.999999999996,-263.99999999999756,-91.99999999999208,307.0000000000017,-380.999999999998,-1604.0000000000134,-617.0000000000009,-543.0000000000045,-896.0000000000008,266.999999999995,78.00000000000028,,-5504.0
2019.09.10,-443.99999999999994,-791.9999999999927,-195.00000000001182,-331.999999999999,-269.9999999999925,-95.00000000000064,302.9999999999977,-368.00000000000165,-1593.0000000000177,-664.9999999999823,-554.9999999999944,-896.0000000000008,229.99999999999687,87.99999999999919,,-5584.0
2019.09.10,-463.9999999999977,-838.9999999999898,-208.00000000000819,-330.9999999999924,-275.99999999999847,-90.99999999999665,292.9999999999988,-404.99999999999983,-1661.0000000000014,-759.999999999983,-656.0000000000122,-899.9999999999915,207.99999999998596,87.99999999999919,,-6001.999999999987
2019.09.10,-488.999999999995,-858.9999999999875,-229.99999999999687,-259.9999999999936,-243.99999999999977,-59.99999999999339,297.9999999999983,-407.99999999999727,-1703.000000000003,-838.9999999999898,-791.0000000000084,-948.9999999999981,76.99999999999375,73.99999999999629,,-6382.9999999999745
2019.09.10,-519.0000000000028,-851.9999999999861,-219.99999999999798,-251.00000000000122,-218.99999999999142,-60.99999999999994,302.0000000000023,-407.99999999999727,-1693.000000000012,-827.9999999999843,-781.0000000000094,-942.9999999999978,89.99999999999008,78.00000000000028,,-6304.999999999988
2019.09.10,-541.9999999999981,-774.9999999999924,-174.99999999999181,-262.00000000000665,-219.99999999999798,-73.99999999999629,317.9999999999961,-395.0000000000009,-1727.0000000000039,-778.9999999999964,-710.999999999995,-970.9999999999894,93.99999999999409,41.9999999999976,,-6176.999999999981
2019.09.10,-524.0000000000023,-836.9999999999989,-177.00000000000495,-283.99999999999534,-226.99999999999943,-83.9999999999952,353.99999999999875,-424.9999999999976,-1782.0000000000107,-775.9999999999989,-737.0000000000099,-1013.9999999999958,165.9999999999995,44.99999999999504,,-6302.0000000000155
2019.09.10,-547.999999999993,-885.9999999999868,-181.00000000000892,-270.99999999999903,-229.99999999999687,-103.99999999999298,378.00000000000057,-461.99999999999574,-1862.0000000000232,-868.9999999999865,-836.9999999999989,-1039.0000000000014,150.99999999999002,41.9999999999976,,-6717.999999999996
2019.09.11,-541.0000000000026,-902.0000000000028,-204.00000000000418,-296.0000000000074,-230.99999999999233,-106.99999999999044,365.99999999999966,-483.0000000000001,-1858.000000000004,-805.9999999999956,-797.0000000000033,-1030.9999999999918,143.99999999998857,24.000000000001798,,-6722.000000000005
