date,USDCAD,AUDUSD,CADCHF,empty,sum
2020.11.30,116.99999999998934,53.999999999998494,-126.99999999999933,,43.9999999999885
2020.11.30,106.99999999999044,43.999999999999595,-155.00000000000514,,-4.00000000001512
2020.11.30,164.99999999999292,166.99999999999494,-216.0000000000051,,115.99999999998275
2020.11.30,112.000000000001,182.00000000000438,-170.99999999999892,,123.00000000000642
2020.11.30,49.99999999999449,154.99999999999403,-162.0000000000066,,42.999999999981924
2020.11.30,68.00000000000139,195.9999999999962,-101.00000000000664,,162.99999999999096
2020.11.30,87.99999999999919,168.00000000000148,-126.99999999999933,,129.00000000000136
2020.11.30,123.99999999999079,204.00000000000418,-126.99999999999933,,200.99999999999568
2020.11.30,73.99999999999629,117.99999999999588,-89.00000000000574,,102.99999999998641
2020.11.30,52.99999999999194,82.00000000000429,-97.9999999999981,,36.99999999999815
2020.11.30,52.000000000007596,31.000000000003247,-113.00000000000753,,-29.99999999999669
2020.11.30,69.00000000000794,48.000000000003595,-108.00000000000809,,9.000000000003453
2020.11.30,36.999999999998145,48.99999999999905,-92.00000000000318,,-6.000000000005997
2020.11.30,51.000000000001044,78.00000000000028,-92.99999999999864,,36.0000000000027
2020.11.30,59.99999999999339,54.999999999993946,-55.000000000005045,,59.99999999998229
2020.11.30,113.00000000000753,68.99999999999685,-77.00000000000485,,104.99999999999953
2020.11.30,107.99999999999699,70.99999999999883,-62.000000000006494,,116.99999999998933
2020.11.30,45.000000000006146,-19.999999999997797,-57.00000000000705,,-31.9999999999987
2020.11.30,21.00000000000435,-31.999999999998696,-11.00000000000545,,-21.999999999999797
2020.11.30,72.99999999998974,39.999999999995595,-28.000000000005798,,84.99999999997954
2020.11.30,130.0000000000079,2.000000000002,-38.0000000000047,,94.0000000000052
2020.11.30,133.00000000000534,-82.00000000000429,-26.999999999999247,,24.000000000001805
2020.11.30,127.00000000001043,-94.00000000000519,-82.99999999999974,,-49.9999999999945
2020.11.30,204.00000000000418,31.000000000003247,-148.0000000000037,,87.00000000000372
2020.11.30,255.99999999998957,-9.999999999998899,-200.00000000000017,,45.99999999999051
2020.11.30,340.9999999999913,7.9999999999968985,-214.99999999999852,,133.99999999998965
2020.11.30,402.9999999999978,21.00000000000435,-291.0000000000079,,132.99999999999426
2020.11.30,412.9999999999967,-22.999999999995246,-253.0000000000032,,136.99999999999827
2020.11.30,428.00000000000614,19.00000000000235,-334.00000000000097,,113.0000000000075
2020.11.30,347.9999999999928,-80.99999999999774,-330.0000000000081,,-63.00000000001302
2020.11.30,425.99999999999307,-58.000000000002494,-386.0000000000086,,-18.00000000001802
2020.11.30,499.000000000005,-16.0000000000049,-439.0000000000005,,43.9999999999996
2020.11.30,544.9999999999955,-36.999999999998145,-358.9999999999982,,148.99999999999915
2020.11.30,590.0000000000016,-56.99999999999594,-422.00000000000017,,111.00000000000551
2020.11.30,635.0000000000077,-82.99999999999974,-470.9999999999992,,81.00000000000875
