date,AUDCAD,empty,sum
2017.05.22,-33.00000000001635,,-33.00000000001635
2017.05.22,-13.000000000018552,,-13.000000000018552
2017.05.22,-16.000000000016,,-16.000000000016
2017.05.22,-73.00000000001194,,-73.00000000001194
2017.05.22,-53.00000000001415,,-53.00000000001415
2017.05.22,-43.999999999999595,,-43.999999999999595
2017.05.22,-58.000000000002494,,-58.000000000002494
2017.05.22,-69.00000000000794,,-69.00000000000794
2017.05.22,-60.99999999999994,,-60.99999999999994
2017.05.22,-45.000000000006146,,-45.000000000006146
2017.05.22,0.9999999999843467,,0.9999999999843467
2017.05.22,-57.00000000001815,,-57.00000000001815
2017.05.22,-15.00000000000945,,-15.00000000000945
2017.05.22,-30.0000000000189,,-30.0000000000189
2017.05.22,41.99999999998649,,41.99999999998649
2017.05.22,-8.000000000008,,-8.000000000008
2017.05.22,-9.000000000014552,,-9.000000000014552
2017.05.22,-12.000000000012001,,-12.000000000012001
2017.05.22,-31.000000000003247,,-31.000000000003247
2017.05.22,-86.0000000000083,,-86.0000000000083
2017.05.22,-172.0000000000166,,-172.0000000000166
2017.05.22,-133.00000000000534,,-133.00000000000534
2017.05.22,-96.00000000000719,,-96.00000000000719
2017.05.22,-91.00000000001884,,-91.00000000001884
2017.05.22,-80.99999999999774,,-80.99999999999774
2017.05.22,-130.0000000000079,,-130.0000000000079
2017.05.22,-69.00000000000794,,-69.00000000000794
2017.05.22,-152.0000000000188,,-152.0000000000188
2017.05.22,-223.00000000001762,,-223.00000000001762
2017.05.22,-195.00000000001182,,-195.00000000001182
2017.05.22,-197.00000000000273,,-197.00000000000273
2017.05.22,-250.00000000001688,,-250.00000000001688
2017.05.22,-257.0000000000183,,-257.0000000000183
2017.05.22,-348.00000000001495,,-348.00000000001495
2017.05.22,-351.0000000000124,,-351.0000000000124
2017.05.22,-329.00000000000153,,-329.00000000000153
2017.05.22,-364.00000000000875,,-364.00000000000875
2017.05.22,-307.00000000001285,,-307.00000000001285
2017.05.22,-300.00000000001137,,-300.00000000001137
2017.05.22,-313.00000000000773,,-313.00000000000773
2017.05.22,-307.00000000001285,,-307.00000000001285
2017.05.22,-327.00000000001063,,-327.00000000001063
2017.05.22,-308.0000000000194,,-308.0000000000194
2017.05.22,-308.0000000000194,,-308.0000000000194
2017.05.22,-302.0000000000023,,-302.0000000000023
2017.05.22,-285.00000000000193,,-285.00000000000193
2017.05.22,-268.0000000000016,,-268.0000000000016
2017.05.22,-272.00000000000557,,-272.00000000000557
2017.05.23,-268.0000000000016,,-268.0000000000016
2017.05.23,-256.00000000001177,,-256.00000000001177
2017.05.23,-253.99999999999866,,-253.99999999999866
2017.05.23,-252.0000000000078,,-252.0000000000078
2017.05.23,-191.00000000000784,,-191.00000000000784
2017.05.23,-177.00000000000495,,-177.00000000000495
2017.05.23,-157.00000000000713,,-157.00000000000713
2017.05.23,-148.00000000001478,,-148.00000000001478
2017.05.23,-186.0000000000195,,-186.0000000000195
2017.05.23,-311.0000000000168,,-311.0000000000168
2017.05.23,-367.0000000000062,,-367.0000000000062
2017.05.23,-435.0000000000076,,-435.0000000000076
2017.05.23,-416.00000000001637,,-416.00000000001637
2017.05.23,-373.00000000000114,,-373.00000000000114
2017.05.23,-432.0000000000102,,-432.0000000000102
2017.05.23,-489.0000000000061,,-489.0000000000061
2017.05.23,-394.00000000000546,,-394.00000000000546
2017.05.23,-439.0000000000116,,-439.0000000000116
2017.05.23,-482.00000000000466,,-482.00000000000466
2017.05.23,-436.9999999999985,,-436.9999999999985
2017.05.23,-502.00000000000244,,-502.00000000000244
