date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,empty,sum
2015.08.31,-183.99999999999528,110.99999999999443,-765.0000000000157,451.0000000000076,182.99999999999983,-46.999999999997044,-296.9999999999917,-604.9999999999889,-138.9999999999958,-350.00000000000585,481.9999999999935,378.9999999999907,465.99999999998863,-733.999999999968,-467.00000000001296,-1330.0000000000089,-2354.999999999996,,-5201.000000000002
2015.08.31,-135.99999999999167,80.99999999999774,-687.0000000000153,466.0000000000082,252.0000000000078,-146.00000000000168,-275.9999999999874,-611.000000000006,-19.99999999999602,-339.0000000000004,456.00000000000085,487.99999999999955,559.0000000000206,-923.9999999999693,-247.99999999999045,-1297.0000000000148,-2365.999999999979,,-4747.999999999917
2015.08.31,-15.999999999993797,-48.99999999998794,-514.0000000000144,395.00000000001023,300.99999999999574,-124.00000000000189,-234.00000000000088,-598.0000000000097,54.000000000002046,-297.00000000000284,387.99999999999943,431.0000000000116,437.99999999998283,-873.999999999997,-221.00000000000364,-1151.9999999999975,-2071.999999999985,,-4143.999999999993
2015.08.31,16.0000000000049,-129.00000000000134,-443.0000000000156,422.00000000001125,347.9999999999928,-234.99999999999633,-217.0000000000005,-619.9999999999983,111.99999999999477,-267.00000000000614,329.00000000000153,615.0000000000091,430.9999999999814,-1006.9999999999801,-87.99999999999386,-1095.0000000000016,-2098.0,,-3925.999999999998
2015.08.31,81.00000000000884,-45.000000000006146,-489.0000000000061,417.0000000000016,414.9999999999876,-263.99999999999756,-65.99999999998829,-699.9999999999895,185.00000000000227,-265.0000000000041,392.00000000000347,519.0000000000055,586.0000000000198,-1208.9999999999711,-118.99999999999977,-1180.0000000000032,-2110.9999999999964,,-3852.999999999933
2015.08.31,124.00000000000189,-14.000000000002899,-417.0000000000007,329.00000000000773,465.0000000000043,-280.9999999999979,-1.999999999990898,-644.0000000000001,156.0000000000059,-309.99999999999915,331.999999999999,319.9999999999932,742.0000000000205,-1402.9999999999986,-140.00000000001478,-1261.000000000001,-2069.999999999994,,-4073.9999999999677
2015.08.31,174.00000000000747,-11.999999999989797,-384.00000000000654,278.0000000000058,395.99999999999636,-222.99999999999542,163.00000000000205,-659.999999999994,245.9999999999951,-194.0000000000053,315.9999999999941,318.9999999999884,586.0000000000198,-1106.999999999969,-105.99999999999454,-1076.0000000000102,-1897.9999999999998,,-3181.9999999999554
2015.08.31,206.00000000000617,-156.00000000000057,-425.0000000000087,313.0000000000024,377.9999999999894,-270.0000000000036,16.000000000016,-801.9999999999916,272.00000000000557,-170.99999999999892,303.9999999999932,504.99999999999545,385.99999999999744,-947.9999999999933,-115.0000000000091,-1110.000000000011,-2181.999999999995,,-3799.000000000006
2015.08.31,251.00000000000122,-106.00000000000608,-324.9999999999975,321.00000000001216,201.99999999999108,-253.0000000000032,113.00000000000753,-771.9999999999949,332.00000000000784,-114.00000000000298,303.9999999999932,526.0000000000105,209.9999999999991,-998.00000000001,-51.00000000001614,-914.0000000000148,-1964.9999999999945,,-3239.0000000000173
2015.08.31,270.99999999999903,-75.00000000000284,-344.99999999999534,364.0000000000043,236.99999999999832,-187.00000000000384,161.00000000001114,-768.9999999999975,361.99999999999477,-26.000000000003798,283.99999999999534,490.0000000000091,246.00000000001288,-977.0000000000057,-38.000000000010914,-853.0000000000149,-1945.9999999999811,,-2800.999999999991
2015.08.31,320.00000000000915,-18.999999999991246,-353.0000000000033,344.99999999999886,276.9999999999939,-214.99999999999852,289.0000000000059,-834.0000000000014,415.00000000000625,-12.000000000000899,300.0000000000003,408.00000000001546,391.9999999999924,-1099.9999999999677,-73.0000000000075,-907.0000000000133,-2127.9999999999964,,-2894.999999999958
2015.08.31,342.000000000009,-45.99999999999049,-370.00000000000364,279.0000000000106,343.00000000000443,-345.0000000000064,290.9999999999968,-836.9999999999989,379.99999999999545,-60.99999999999994,349.99999999999477,384.9999999999909,469.0000000000083,-1384.0000000000075,-143.00000000000068,-1031.000000000004,-2484.999999999982,,-3862.999999999983
2015.08.31,306.00000000000625,-72.0000000000054,-468.00000000000176,272.00000000000557,358.9999999999982,-363.99999999999767,263.00000000001324,-889.9999999999908,340.0000000000034,-165.00000000000404,366.9999999999951,384.00000000001455,426.9999999999996,-1428.9999999999914,-259.00000000001455,-1309.0000000000045,-2833.999999999981,,-5071.9999999999545
2015.08.31,214.99999999999852,-48.99999999998794,-582.0000000000158,306.0000000000116,503.000000000009,-436.00000000000307,111.00000000001664,-889.9999999999908,272.00000000000557,-290.00000000000136,529.9999999999972,420.99999999999227,722.9999999999848,-1654.0,-343.9999999999941,-1577.0000000000061,-3159.000000000001,,-5899.9999999999845
2015.08.31,261.0000000000001,-85.00000000000173,-663.999999999998,344.0000000000083,604.0000000000045,-394.00000000000546,202.9999999999976,-1092.000000000004,313.0000000000024,-318.00000000000716,519.0000000000028,400.0000000000057,871.0000000000217,-1588.9999999999739,-378.9999999999907,-1897.9999999999998,-3231.9999999999905,,-6135.999999999927
2015.08.31,346.0000000000019,-180.0000000000024,-634.0000000000013,438.0000000000024,804.9999999999891,-528.0000000000063,297.9999999999983,-1130.0000000000089,549.0000000000066,-373.00000000000114,531.9999999999991,640.9999999999911,1202.000000000014,-1723.000000000008,-301.9999999999925,-2109.0000000000055,-3555.9999999999814,,-5724.000000000005
2015.08.31,394.00000000000546,-212.99999999999653,-608.0000000000085,350.9999999999991,899.9999999999897,-553.0000000000035,297.9999999999983,-1166.0000000000005,603.9999999999992,-395.0000000000009,614.9999999999989,699.0000000000123,1182.9999999999786,-1888.9999999999852,-230.0000000000182,-2150.0000000000073,-3637.999999999986,,-5798.0000000000255
2015.08.31,516.0000000000053,-478.0000000000006,-374.0000000000077,219.99999999999886,807.0000000000022,-626.0000000000043,279.00000000000705,-1038.99999999999,641.9999999999959,-243.00000000000432,583.9999999999957,713.9999999999986,647.9999999999819,-1801.9999999999925,-110.00000000001364,-1663.0000000000146,-4208.999999999996,,-6134.000000000038
2015.08.31,489.0000000000061,-546.000000000002,-392.9999999999989,299.0000000000066,441.0000000000025,-685.0000000000023,168.99999999999693,-1127.9999999999957,727.9999999999944,-179.00000000000693,619.9999999999983,1016.9999999999959,-69.00000000000794,-1818.0000000000084,-19.000000000005457,-1553.0000000000043,-4325.000000000001,,-6952.000000000032
2015.08.31,607.0000000000019,-533.99999999999,-290.00000000001245,293.00000000000637,-22.0000000000109,-536.9999999999986,277.00000000001614,-1130.0000000000089,799.9999999999972,95.99999999999609,619.9999999999983,997.0000000000141,-694.999999999979,-1244.999999999985,12.000000000000455,-1099.0000000000055,-3760.9999999999923,,-5610.999999999952
2015.08.31,565.0000000000044,-604.0000000000045,-353.0000000000033,349.00000000000375,46.999999999997044,-524.0000000000023,103.00000000000864,-1066.9999999999957,754.0000000000049,252.99999999999213,695.0000000000011,1105.9999999999945,-717.9999999999964,-1170.9999999999886,-33.999999999991815,-724.0000000000135,-3653.9999999999795,,-4976.999999999969
2015.08.31,485.0000000000021,-682.9999999999892,-409.0000000000149,371.9999999999999,-126.0000000000039,-467.0000000000063,-87.99999999999919,-1052.9999999999927,637.0000000000005,246.99999999999721,644.0000000000001,1300.9999999999877,-1063.9999999999982,-835.000000000008,-116.00000000001387,-673.0000000000125,-3543.999999999992,,-5372.000000000043
2015.08.31,487.0000000000041,-679.0000000000074,-436.9999999999985,358.0000000000041,-205.00000000001074,-346.9999999999973,-25.999999999992696,-1066.9999999999957,659.9999999999966,344.99999999999534,664.9999999999934,1260.9999999999957,-1158.9999999999989,-475.0000000000032,-117.999999999995,-480.99999999999807,-3687.99999999998,,-4905.999999999988
2015.08.31,441.0000000000025,-706.0000000000066,-523.0000000000068,417.0000000000016,-255.00000000000523,-373.99999999999653,-200.99999999998454,-1082.0000000000052,670.0000000000017,351.99999999999676,729.0000000000018,1299.0000000000066,-1359.9999999999834,-517.9999999999741,-153.99999999999636,-524.9999999999977,-4038.9999999999927,,-5828.999999999938
2015.08.31,430.00000000000813,-713.9999999999924,-514.9999999999987,419.00000000001114,-442.9999999999934,-373.00000000000114,-210.99999999998343,-1105.0000000000005,647.9999999999961,384.9999999999909,792.0000000000039,1437.9999999999882,-1610.9999999999848,-482.00000000000466,-170.99999999999227,-443.0000000000156,-4004.999999999992,,-5960.99999999996
2015.08.31,456.00000000000085,-692.0000000000038,-628.0000000000064,386.0000000000099,-493.0000000000101,-328.0000000000061,-104.99999999999955,-1188.9999999999957,742.999999999995,443.99999999999994,748.9999999999997,1360.0000000000136,-1704.9999999999789,-431.99999999998795,-215.0000000000034,-520.0000000000093,-4369.000000000001,,-6537.999999999984
2015.08.31,392.9999999999989,-628.9999999999907,-629.9999999999973,409.000000000006,-506.0000000000064,-336.9999999999984,-153.00000000000313,-1177.000000000006,638.0000000000052,464.9999999999932,917.0000000000011,1359.0000000000089,-1637.0000000000218,-504.9999999999777,-270.00000000001023,-466.9999999999952,-4762.999999999984,,-6892.999999999977
2015.08.31,423.0000000000067,-675.9999999999877,-573.0000000000013,401.00000000001046,-550.000000000006,-360.0000000000048,-129.00000000000134,-1117.9999999999968,632.9999999999956,461.0000000000003,908.9999999999932,1307.9999999999927,-1752.0000000000202,-492.9999999999879,-254.99999999999545,-361.9999999999957,-4514.99999999998,,-6647.999999999978
2015.08.31,544.0,-682.9999999999892,-453.0000000000145,371.9999999999999,-919.0000000000032,-397.99999999999835,-25.999999999992696,-1124.9999999999982,737.9999999999995,634.9999999999967,812.999999999997,1311.000000000007,-2317.9999999999977,-574.9999999999922,-155.00000000000114,-36.999999999998145,-4189.999999999983,,-6465.999999999968
2015.08.31,584.0000000000067,-689.0000000000063,-384.00000000000654,378.0000000000001,-805.0000000000113,-400.9999999999958,-24.999999999986144,-1109.0000000000043,772.0000000000056,732.9999999999948,805.9999999999956,1341.0000000000082,-2138.0000000000177,-601.9999999999915,-92.00000000001296,243.99999999999977,-4068.999999999989,,-5456.000000000011
2015.09.01,546.000000000002,-720.9999999999939,-358.9999999999982,373.00000000000466,-733.0000000000059,-446.9999999999974,-53.999999999998494,-1079.999999999992,774.0000000000009,706.999999999991,795.0000000000013,1331.9999999999936,-2115.0,-641.999999999987,-46.999999999997044,272.99999999998994,-4064.9999999999854,,-5462.999999999972
2015.09.01,558.000000000003,-686.9999999999932,-348.00000000001495,389.00000000001,-760.0000000000051,-450.00000000000597,-7.999999999985796,-1085.0000000000027,775.0000000000057,734.0000000000014,785.9999999999978,1340.0000000000034,-2084.000000000019,-642.9999999999936,-48.00000000000182,315.99999999998295,-3831.999999999991,,-5047.000000000009
2015.09.01,512.0000000000014,-665.0000000000044,-390.0000000000015,395.00000000001023,-736.0000000000033,-402.00000000000233,-32.999999999994145,-1048.0000000000045,762.0000000000005,701.9999999999915,724.9999999999978,1368.9999999999998,-2051.9999999999873,-608.9999999999928,-9.999999999990905,191.99999999999218,-3878.999999999988,,-5166.999999999976
2015.09.01,478.0000000000006,-641.999999999987,-429.99999999999704,424.0000000000066,-714.999999999999,-394.00000000000546,-68.99999999998573,-1045.000000000007,689.9999999999977,661.9999999999959,714.0000000000035,1371.0000000000093,-1982.9999999999793,-601.9999999999915,-90.00000000000341,160.00000000000458,-3791.9999999999955,,-5262.999999999933
2015.09.01,467.0000000000063,-618.0000000000074,-453.0000000000145,400.0000000000057,-680.9999999999983,-392.00000000000347,-64.99999999998174,-1034.0000000000016,659.9999999999966,636.9999999999986,707.000000000002,1245.0000000000045,-1875.9999999999889,-669.9999999999928,-134.9999999999909,120.99999999999334,-3704.9999999999804,,-5391.999999999953
2015.09.01,409.99999999999926,-502.9999999999868,-522.0000000000002,424.0000000000066,-700.999999999996,-446.9999999999974,-55.99999999998939,-1059.00000000001,650.9999999999962,601.9999999999915,717.000000000001,1200.9999999999934,-1771.0000000000114,-988.9999999999955,-155.00000000000114,17.000000000000348,-3948.9999999999804,,-6129.999999999979
2015.09.01,289.0000000000059,-492.0000000000035,-672.0000000000059,500.0,-712.0000000000015,-475.0000000000032,-176.99999999998272,-1028.9999999999911,614.0000000000043,483.99999999999557,803.9999999999936,1336.999999999989,-1731.000000000016,-1143.9999999999895,-122.0000000000141,-226.99999999999943,-4121.999999999981,,-6874.999999999999
2015.09.01,229.00000000000142,-424.99999999998647,-710.999999999995,608.0000000000041,-641.0000000000027,-489.0000000000061,-238.99999999998923,-1059.9999999999943,576.0000000000076,420.9999999999936,912.9999999999972,1360.0000000000136,-1553.0000000000043,-1250.99999999998,-182.99999999999272,-296.0000000000074,-4293.999999999998,,-7034.999999999938
2015.09.01,142.00000000000878,-367.0000000000062,-768.0000000000131,563.0000000000024,-740.9999999999917,-458.9999999999983,-249.99999999999466,-998.9999999999943,510.0000000000051,418.9999999999916,780.9999999999984,1263.0000000000052,-1547.0000000000095,-1192.9999999999995,-203.00000000000296,-320.00000000000915,-4335.0,,-7504.000000000008
2015.09.01,156.00000000000057,-309.0000000000037,-828.0000000000065,681.0000000000116,-828.9999999999909,-411.0000000000058,-265.99999999998846,-1065.999999999989,537.0000000000061,412.9999999999967,771.9999999999949,1300.9999999999877,-1641.0000000000036,-1140.0000000000077,-203.00000000000296,-272.00000000000557,-4030.9999999999845,,-7135.99999999999
2015.09.01,-27.999999999994696,-343.99999999998875,-1002.9999999999983,832.0000000000078,-853.9999999999992,-465.0000000000043,-541.9999999999981,-1051.0000000000018,585.9999999999985,292.9999999999988,859.9999999999941,1493.9999999999998,-1581.0000000000102,-1471.0,-135.99999999999568,-572.0000000000169,-4347.999999999996,,-8330.000000000005
2015.09.01,80.00000000000229,-208.99999999999253,-963.0000000000027,875.0,-743.0000000000048,-407.99999999999727,-286.99999999999284,-1089.0000000000066,670.0000000000017,371.99999999999454,746.9999999999976,1461.0000000000127,-1448.999999999989,-1269.000000000009,-182.99999999999272,-520.0000000000093,-4161.999999999999,,-7076.999999999987
2015.09.01,16.0000000000049,-147.99999999999258,-961.9999999999961,832.9999999999984,-744.9999999999957,-256.0000000000007,-298.9999999999826,-1089.0000000000066,537.0000000000061,322.00000000000006,722.9999999999959,1411.0000000000014,-1377.000000000006,-948.9999999999999,-239.00000000000432,-526.0000000000042,-3879.9999999999945,,-6627.999999999976
2015.09.01,18.0000000000069,-164.99999999999292,-964.0000000000093,799.0000000000066,-696.999999999992,-190.99999999999673,-336.9999999999873,-1034.0000000000016,490.99999999999966,296.9999999999917,793.9999999999947,1344.9999999999989,-1269.000000000009,-713.0000000000081,-276.00000000001046,-594.0000000000057,-3950.9999999999936,,-6447.000000000008
2015.09.01,25.00000000000835,-161.99999999999548,-934.9999999999969,719.0000000000083,-702.0000000000026,-204.00000000000418,-280.9999999999979,-994.9999999999903,396.0000000000008,318.99999999999153,748.9999999999997,1212.9999999999939,-1304.9999999999784,-689.9999999999907,-352.00000000000387,-494.00000000001666,-3921.999999999981,,-6620.999999999955
2015.09.01,40.00000000000669,-194.99999999998963,-983.0000000000006,740.0000000000091,-720.9999999999939,-258.0000000000027,-281.99999999998226,-1078.0000000000011,486.99999999999477,331.999999999999,727.9999999999953,1299.0000000000066,-1354.999999999995,-805.9999999999956,-274.0000000000009,-605.9999999999955,-3965.9999999999804,,-6897.999999999926
2015.09.01,-21.999999999999797,-221.99999999998886,-999.0000000000166,832.9999999999984,-665.0000000000044,-300.99999999999574,-424.99999999998647,-1065.0000000000048,591.9999999999987,266.999999999995,841.9999999999983,1513.0000000000052,-1325.0000000000207,-952.9999999999816,-228.00000000000864,-631.0000000000038,-4095.9999999999886,,-6885.000000000004
2015.09.01,-37.99999999999359,-197.99999999998707,-1046.999999999998,897.0000000000056,-737.9999999999942,-277.000000000005,-400.00000000000034,-1045.000000000007,531.9999999999965,236.99999999999832,783.0000000000003,1478.0000000000086,-1350.0000000000068,-1015.9999999999947,-204.00000000000773,-697.9999999999986,-3942.9999999999854,,-7026.999999999969
2015.09.01,-180.99999999999784,-218.00000000000708,-1214.0000000000039,1094.0000000000082,-629.9999999999973,-417.99999999999613,-652.9999999999925,-1103.9999999999939,659.000000000006,68.00000000000139,861.0000000000007,1763.0000000000052,-1224.9999999999873,-1356.0000000000016,-122.99999999999045,-1032.999999999995,-4261.999999999988,,-7971.999999999929
2015.09.01,-168.00000000000148,-165.9999999999995,-1212.000000000013,1090.0000000000034,-557.9999999999918,-426.00000000000415,-567.9999999999907,-1069.0000000000089,570.999999999998,73.99999999999629,886.9999999999934,1722.0000000000084,-1056.9999999999968,-1448.999999999989,-223.0000000000132,-1062.0000000000073,-4241.99999999999,,-7856.000000000006
2015.09.01,-358.9999999999982,-322.00000000000006,-1356.0000000000016,1008.0000000000098,-531.9999999999991,-460.00000000000483,-998.9999999999943,-1099.9999999999898,533.0000000000013,-148.0000000000037,836.9999999999989,1757.000000000005,-1244.999999999985,-1567.0000000000073,-229.00000000001342,-1415.0000000000107,-4598.999999999997,,-10195.99999999999
2015.09.01,-417.0000000000007,-346.0000000000019,-1551.0000000000134,1288.000000000011,-354.0000000000099,-444.9999999999954,-1129.9999999999866,-1252.999999999993,665.9999999999968,-364.00000000000875,1000.0000000000009,2149.000000000001,-898.000000000021,-1434.9999999999864,-247.99999999999045,-2017.000000000002,-4997.999999999991,,-10352.99999999999
2015.09.01,-376.99999999999403,-611.000000000006,-1489.000000000007,1497.0,-151.00000000001222,-778.9999999999964,-1241.0000000000032,-1140.0000000000077,787.0000000000061,-400.00000000000034,1095.0000000000016,2740.000000000009,-844.9999999999847,-1896.9999999999932,-49.000000000006594,-1988.9999999999964,-5604.999999999994,,-10453.999999999985
2015.09.01,-221.99999999999997,-1011.9999999999907,-1200.0000000000011,1775.0000000000057,-42.0000000000087,-855.0000000000058,-1441.9999999999877,-1150.999999999991,1221.0000000000036,-333.0000000000055,1295.0000000000018,3454.0000000000077,-1235.0000000000084,-1631.999999999989,555.9999999999832,-1770.000000000005,-5598.999999999998,,-8191.999999999989
2015.09.01,-34.000000000000696,-883.9999999999959,-1036.0000000000148,1692.0000000000073,-296.9999999999917,-800.9999999999961,-997.9999999999878,-1141.9999999999986,1423.0000000000018,-90.0000000000012,1219.9999999999989,3408.999999999992,-1420.9999999999834,-1639.999999999997,686.9999999999834,-1408.0000000000093,-5650.999999999984,,-6970.999999999977
2015.09.01,-47.9999999999925,-697.9999999999986,-1075.0000000000036,1770.0000000000102,-453.99999999999886,-829.9999999999974,-919.9999999999875,-1170.0000000000043,1566.0000000000025,7.9999999999968985,1100.9999999999964,3259.999999999991,-1651.9999999999868,-2051.9999999999873,835.000000000008,-1202.9999999999984,-5307.999999999979,,-6869.99999999993
2015.09.01,148.0000000000037,-662.000000000007,-951.9999999999973,1453.000000000003,-550.000000000006,-819.9999999999985,-536.0000000000032,-1276.9999999999948,1454.9999999999982,242.99999999999324,927.0,2830.0000000000127,-1625.999999999994,-1995.9999999999757,507.000000000005,-800.0000000000007,-4909.999999999992,,-6565.999999999953
2015.09.01,94.00000000000519,-617.0000000000009,-961.0000000000118,1375.0,-523.0000000000068,-790.9999999999973,-628.9999999999907,-1217.0000000000014,1325.0000000000027,157.99999999999147,953.0000000000039,2657.000000000011,-1468.999999999987,-1953.0000000000048,424.0000000000066,-975.9999999999991,-4754.999999999998,,-6904.999999999977
2015.09.01,120.00000000000898,-795.9999999999967,-941.9999999999984,1507.000000000005,-388.9999999999949,-789.0000000000064,-722.9999999999848,-1130.9999999999932,1352.9999999999945,161.00000000000003,931.9999999999995,3001.0000000000045,-1602.0000000000146,-1697.9999999999773,490.99999999998545,-987.0000000000045,-4684.999999999984,,-6176.999999999956
2015.09.01,40.00000000000669,-741.9999999999982,-927.0000000000111,1495.0000000000045,-259.0000000000092,-992.000000000004,-722.9999999999848,-1078.0000000000011,1421.999999999997,22.999999999995246,949.9999999999953,3110.99999999999,-1266.999999999996,-2301.999999999982,680.0000000000068,-1166.0000000000005,-4836.99999999998,,-6571.999999999971
2015.09.01,156.00000000000057,-896.9999999999923,-727.9999999999953,1501.0000000000048,-170.00000000000347,-1143.0000000000052,-786.9999999999822,-1018.9999999999922,1462.9999999999939,-15.00000000000945,1056.0000000000014,3170.9999999999923,-1257.000000000019,-2674.9999999999827,781.9999999999823,-1034.0000000000016,-4766.999999999988,,-6362.999999999996
2015.09.01,-7.0000000000014495,-1068.9999999999866,-879.0000000000075,1655.0000000000011,-905.0000000000002,-1061.000000000001,-1139.0000000000011,-1018.0000000000077,1560.0000000000023,154.99999999999403,1012.9999999999973,3338.9999999999986,-2666.0000000000127,-2306.000000000008,962.9999999999939,-720.0000000000095,-4794.999999999994,,-7880.000000000042
2015.09.01,8.000000000008,-963.999999999987,-990.000000000002,1681.0000000000116,-727.9999999999953,-1016.0000000000058,-1071.999999999984,-1171.9999999999952,1525.9999999999964,190.99999999999673,1008.9999999999932,3680.000000000007,-2350.999999999992,-2089.0000000000077,758.9999999999861,-670.000000000015,-4755.999999999983,,-6953.999999999968
2015.09.01,202.0000000000022,-984.000000000007,-856.0000000000123,1451.9999999999982,-771.9999999999949,-1102.9999999999984,-759.999999999983,-1180.0000000000032,1521.000000000001,414.9999999999987,924.0000000000026,3144.0000000000055,-2278.0000000000023,-2633.999999999981,722.9999999999848,-527.9999999999951,-4692.999999999992,,-7406.999999999976
2015.09.01,-97.9999999999981,-1109.9999999999889,-1043.0000000000161,1561.000000000007,-862.9999999999916,-1317.999999999997,-1205.999999999996,-1109.0000000000043,1346.999999999994,82.99999999999974,1092.9999999999995,3438.9999999999927,-2267.9999999999814,-2797.9999999999895,717.9999999999893,-866.0000000000113,-5087.999999999982,,-9525.999999999973
