date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,empty,sum
2017.03.27,-358.9999999999982,-165.00000000001512,-259.9999999999936,-97.00000000000264,134.99999999999625,139.00000000000023,-75.9999999999983,-206.99999999999054,137.9999999999937,63.00000000000195,-259.9999999999909,-143.00000000000423,-21.999999999988695,-543.999999999989,-127.99999999999478,177.0000000000067,415.9999999999968,-19.00000000000235,,-1211.9999999999727
2017.03.27,-428.00000000000614,-178.00000000001148,-316.99999999998954,-56.0000000000005,137.9999999999937,136.99999999998712,-85.99999999999719,-168.99999999999693,129.9999999999968,52.000000000007596,-290.9999999999968,-173.00000000000094,-46.999999999997044,-503.000000000009,-59.99999999999339,183.9999999999975,448.99999999999807,-46.00000000000159,,-1264.0000000000193
2017.03.27,-408.00000000000836,-158.0000000000137,-299.00000000000483,-82.00000000000429,91.99999999999208,174.99999999999181,-90.0000000000012,-196.99999999999162,85.99999999999719,95.00000000000064,-290.9999999999968,-165.00000000001512,-51.99999999998539,-523.9999999999911,-71.99999999998319,185.99999999999284,448.99999999999807,-85.00000000000173,,-1340.0000000000246
2017.03.27,-438.9999999999894,-148.99999999999915,-292.9999999999877,-46.999999999997044,95.99999999999609,173.99999999998528,-78.99999999999574,-171.99999999999437,85.99999999999719,96.00000000000719,-217.9999999999893,-225.00000000000853,-74.99999999998064,-476.0000000000098,-64.99999999998174,138.00000000000523,365.99999999999966,-83.9999999999952,,-1365.999999999938
2017.03.27,-428.00000000000614,-142.0000000000199,-309.99999999998806,-26.999999999999247,148.99999999999915,184.99999999999073,-90.0000000000012,-152.99999999999204,146.99999999999713,104.99999999999955,-179.00000000000205,-201.00000000000674,-89.99999999999008,-414.00000000000324,-127.99999999999478,128.0000000000001,358.99999999999466,-31.999999999998696,,-1121.0000000000205
2017.03.27,-432.0000000000102,-180.0000000000024,-296.9999999999917,0.0,180.0000000000024,190.00000000000128,-91.99999999999208,-122.99999999999534,171.99999999999437,87.99999999999919,-331.99999999999363,-202.9999999999976,-66.99999999999484,-391.000000000008,-217.99999999998488,168.00000000000637,370.9999999999951,9.00000000000345,,-1156.9999999999684
2017.03.27,-557.0000000000075,-260.0000000000158,-282.9999999999888,-58.99999999999794,174.99999999999181,177.99999999998929,-47.9999999999925,-247.99999999999267,124.00000000000189,75.00000000000284,-332.9999999999984,-377.0000000000051,21.00000000000435,-621.9999999999892,-156.00000000000057,265.00000000000057,447.9999999999933,46.999999999997044,,-1610.0000000000075
2017.03.27,-615.00000000001,-376.00000000002075,-285.00000000000193,-111.00000000000554,147.99999999999258,-63.000000000013046,2.999999999997449,-462.9999999999912,-72.0000000000054,60.99999999999994,-330.0000000000125,-595.0000000000122,106.00000000000608,-804.0000000000047,-83.9999999999952,323.99999999999807,546.999999999997,65.99999999999939,,-2543.0000000000814
2017.03.27,-905.0000000000002,-416.00000000001637,-299.99999999998914,-141.99999999999767,151.00000000000114,-72.0000000000054,209.9999999999991,-506.9999999999908,-106.00000000000608,78.00000000000028,-230.99999999999454,-843.0000000000159,269.00000000000813,-873.999999999997,63.99999999999739,313.0000000000024,524.0000000000009,83.9999999999952,,-2703.000000000009
2017.03.27,-865.0000000000047,-409.0000000000149,-310.9999999999946,-36.0000000000027,207.99999999999707,115.99999999998278,119.00000000000244,-446.9999999999974,-56.0000000000005,186.00000000000838,-85.00000000000796,-868.000000000002,207.00000000000162,-781.9999999999939,14.000000000002899,305.9999999999974,491.9999999999902,49.99999999999449,,-2161.000000000041
2017.03.27,-863.9999999999981,-403.00000000002,-310.9999999999946,-33.000000000005244,197.99999999999818,170.00000000000347,113.00000000000753,-383.99999999999545,-16.0000000000049,159.00000000000912,-51.00000000001614,-763.0000000000026,201.00000000000674,-712.0000000000015,69.00000000000794,292.0000000000016,469.99999999999886,41.000000000002146,,-1824.0000000000036
2017.03.27,-836.9999999999989,-360.0000000000048,-276.9999999999939,-29.999999999996696,180.0000000000024,156.99999999998494,117.00000000000044,-339.0000000000004,-16.0000000000049,164.00000000000858,4.9999999999954525,-775.0000000000146,164.00000000000858,-632.0000000000103,41.000000000002146,253.0000000000001,462.99999999999386,43.00000000000415,,-1679.0000000000239
2017.03.27,-809.9999999999997,-289.0000000000059,-261.0000000000001,-46.00000000000159,158.99999999999804,217.99999999998488,95.00000000000064,-330.9999999999924,2.000000000002,243.99999999999977,147.99999999999613,-778.000000000012,111.00000000001664,-608.0000000000085,-19.999999999997797,207.9999999999984,375.99999999999056,27.999999999994696,,-1554.0000000000357
2017.03.27,-1002.9999999999983,-376.00000000002075,-329.99999999998585,-41.000000000002146,202.0000000000022,192.99999999999872,106.00000000000608,-406.9999999999907,-28.000000000005798,230.000000000008,181.99999999998795,-1008.0000000000089,158.0000000000137,-713.0000000000081,-37.99999999998249,210.99999999999852,397.99999999999613,90.0000000000012,,-2173.9999999999905
2017.03.27,-1048.0000000000045,-392.9999999999989,-323.99999999999096,7.9999999999968985,220.99999999999343,287.9999999999994,143.9999999999997,-383.99999999999545,-26.000000000003798,304.00000000000426,341.0000000000082,-1195.999999999997,212.00000000001216,-652.9999999999925,29.00000000001235,210.99999999999852,375.0,95.00000000000064,,-1795.9999999999575
2017.03.27,-1079.0000000000077,-359.0000000000204,-95.999999999985,9.00000000000345,207.00000000000162,402.9999999999978,229.00000000000142,-331.999999999999,0.0,342.000000000009,441.0000000000025,-1324.9999999999984,404.0000000000044,-609.9999999999994,2.999999999997449,289.0000000000015,352.99999999999443,200.99999999999562,,-920.0000000000007
2017.03.27,-1045.9999999999914,-365.0000000000153,-151.9999999999966,-26.999999999999247,219.00000000000253,429.99999999999704,204.00000000000418,-343.9999999999999,31.999999999998696,343.00000000000443,344.99999999999886,-1282.0000000000055,379.0000000000182,-680.9999999999983,12.000000000012001,325.9999999999934,400.99999999999625,204.00000000000418,,-1001.9999999999762
2017.03.27,-1062.9999999999918,-502.00000000000244,-214.99999999998744,58.000000000002494,270.99999999999903,354.9999999999942,165.9999999999995,-298.9999999999937,46.999999999997044,260.00000000000466,272.99999999999613,-1181.0000000000098,346.0000000000019,-644.0000000000001,-89.99999999999008,317.99999999999784,348.99999999998954,234.00000000000088,,-1316.9999999999918
2017.03.27,-1227.0000000000002,-629.0000000000128,-153.00000000000313,-5.999999999994898,290.00000000000136,336.00000000000296,219.99999999999798,-512.9999999999968,-75.9999999999983,248.00000000000378,270.00000000001023,-1582.0000000000168,500.00000000001154,-1015.9999999999947,-34.000000000000696,403.0000000000058,442.99999999999784,321.0000000000046,,-2204.9999999999827
2017.03.27,-1194.0000000000061,-644.0000000000001,-63.99999999999739,-87.00000000000374,254.99999999999412,217.0000000000005,445.0000000000065,-616.9999999999898,-133.00000000000534,214.00000000000307,331.99999999999363,-1568.0000000000139,822.0000000000116,-1154.999999999995,302.0000000000023,415.00000000000625,515.0000000000006,295.0000000000008,,-1649.9999999999918
2017.03.27,-1252.999999999993,-741.0000000000139,-27.999999999983594,-65.99999999999939,278.9999999999959,148.99999999999915,450.00000000000597,-663.999999999998,-168.00000000000148,156.00000000000057,336.9999999999891,-1781.0000000000105,875.0000000000035,-1249.9999999999955,310.0000000000103,477.99999999999443,552.9999999999973,326.9999999999995,,-2036.9999999999995
2017.03.27,-1200.0000000000011,-650.0000000000173,138.0000000000159,-195.9999999999962,158.0000000000026,193.99999999998306,574.0000000000078,-729.9999999999973,-240.00000000000688,217.0000000000005,382.000000000005,-2073.999999999998,1024.0000000000027,-1367.9999999999914,326.0000000000041,519.0000000000055,518.0000000000007,431.99999999999903,,-1975.9999999999818
2017.03.27,-1068.0000000000023,-568.000000000013,302.0000000000023,-233.00000000000543,69.9999999999923,21.00000000000435,611.000000000006,-749.9999999999951,-296.0000000000074,128.00000000000588,323.0000000000075,-1870.0000000000161,1093.0000000000107,-1331.9999999999998,426.9999999999996,534.000000000006,539.999999999992,329.00000000000153,,-1739.0000000000111
2017.03.27,-905.0000000000002,-536.0000000000032,270.00000000001467,-224.000000000002,88.99999999999464,-11.00000000000545,548.0000000000041,-693.9999999999947,-252.0000000000078,87.00000000000374,218.9999999999941,-1660.000000000017,1014.0000000000038,-1241.0000000000032,504.0000000000156,457.9999999999984,506.9999999999908,310.9999999999946,,-1516.000000000019
2017.03.27,-954.9999999999948,-592.9999999999991,107.00000000001265,-190.99999999999673,109.99999999999899,38.99999999998904,500.00000000000045,-655.9999999999899,-218.00000000000708,84.0000000000063,335.00000000000796,-1453.9999999999998,914.9999999999991,-1238.0000000000057,372.00000000001677,319.0000000000026,372.99999999999045,283.99999999999534,,-1866.9999999999727
2017.03.27,-991.0000000000085,-554.00000000001,103.00000000000864,-94.00000000000519,187.9999999999993,109.99999999998789,475.99999999999864,-600.0000000000006,-150.00000000000568,156.00000000000057,528.9999999999964,-1499.000000000006,867.0000000000177,-1062.9999999999918,287.9999999999994,286.00000000000136,336.9999999999891,336.00000000000296,,-1275.0000000000257
2017.03.27,-946.0000000000024,-512.0000000000014,123.00000000000644,-144.99999999999514,153.99999999999858,105.99999999998388,480.0000000000027,-595.9999999999966,-140.0000000000068,175.00000000000293,424.0000000000066,-1489.000000000007,857.0000000000189,-1034.0000000000016,279.00000000000705,346.9999999999942,402.000000000001,324.9999999999975,,-1189.9999999999911
2017.03.27,-832.9999999999949,-450.00000000001705,124.00000000001299,-134.99999999999625,148.99999999999915,62.99999999999084,331.999999999999,-546.9999999999975,-130.0000000000079,139.00000000000023,347.99999999998477,-1340.000000000008,634.0000000000013,-991.9999999999928,213.00000000001873,271.0000000000008,333.999999999989,263.99999999999756,,-1556.0000000000198
2017.03.27,-791.9999999999927,-403.00000000002,107.00000000001265,-104.00000000000409,147.99999999999258,136.00000000000279,343.9999999999999,-457.99999999999176,-65.99999999999939,155.00000000000514,423.0000000000018,-1222.9999999999964,648.0000000000041,-866.9999999999956,205.00000000001074,230.00000000000398,272.99999999999613,258.9999999999981,,-984.999999999972
2017.03.27,-795.9999999999967,-399.00000000001603,150.00000000000568,-126.99999999999933,122.99999999999534,170.00000000000347,372.0000000000057,-485.99999999999756,-106.00000000000608,169.00000000000804,417.0000000000016,-1370.0000000000045,755.0000000000168,-933.9999999999905,272.00000000000557,319.0000000000026,366.9999999999902,297.00000000000284,,-806.9999999999728
2017.03.27,-832.0000000000105,-409.99999999999926,182.99999999999983,-166.99999999999494,68.00000000000139,202.9999999999976,401.00000000000693,-527.9999999999951,-148.99999999999915,176.0000000000095,407.99999999998704,-1429.0000000000136,805.0000000000113,-1019.9999999999986,360.0000000000048,349.00000000000375,372.99999999999045,270.99999999999903,,-937.9999999999991
2017.03.27,-815.9999999999945,-403.00000000002,171.00000000001003,-146.00000000000168,125.99999999999278,197.99999999998707,367.0000000000062,-492.999999999999,-96.00000000000719,170.99999999999892,411.00000000000136,-1314.0000000000152,741.0000000000139,-973.0000000000016,299.00000000000483,307.9999999999927,341.99999999999875,270.99999999999903,,-836.0000000000337
2017.03.27,-773.0000000000015,-361.0000000000113,168.99999999999693,-109.00000000000354,117.00000000000044,221.99999999998886,358.9999999999982,-424.9999999999976,-63.00000000000195,192.00000000000327,460.00000000000796,-1275.0000000000039,713.0000000000081,-832.9999999999949,270.00000000001467,272.99999999999613,289.0000000000015,266.999999999995,,-508.00000000000375
2017.03.27,-777.0000000000055,-346.0000000000019,156.00000000000057,-99.00000000000463,124.00000000000189,261.0000000000001,326.0000000000041,-397.99999999999835,-46.00000000000159,202.0000000000022,492.999999999995,-1276.0000000000105,666.000000000011,-808.0000000000088,197.00000000000273,251.00000000000477,289.99999999999204,292.00000000000335,,-492.0000000000135
2017.03.27,-771.0000000000106,-335.00000000001864,211.00000000000563,-126.99999999999933,146.00000000000168,244.9999999999841,358.0000000000028,-423.9999999999911,-38.0000000000047,207.00000000000162,532.0000000000107,-1333.0000000000064,727.0000000000109,-836.9999999999989,197.00000000000273,263.9999999999958,281.9999999999965,322.9999999999955,,-373.00000000002154
2017.03.27,-767.0000000000066,-345.0000000000175,216.00000000001617,-156.00000000000057,112.000000000001,139.9999999999846,361.0000000000002,-458.9999999999983,-65.99999999999939,134.0000000000008,454.9999999999841,-1334.000000000013,731.000000000015,-899.9999999999897,205.00000000001074,275.0000000000057,307.9999999999927,278.9999999999959,,-811.0000000000182
2017.03.28,-720.0000000000095,-339.0000000000004,170.00000000000347,-188.9999999999947,93.99999999999409,136.00000000000279,363.99999999999767,-492.999999999999,-84.0000000000063,175.00000000000293,406.0000000000059,-1248.0000000000045,699.0000000000052,-922.0000000000006,144.0000000000108,278.0000000000058,341.99999999999875,239.0000000000003,,-947.9999999999874
2017.03.28,-699.0000000000052,-327.00000000001063,215.00000000000963,-188.9999999999947,117.99999999999588,161.99999999999548,363.99999999999767,-493.99999999999443,-60.00000000000449,161.00000000000003,414.99999999999204,-1260.0000000000166,740.0000000000073,-970.0000000000042,229.99999999999687,308.9999999999975,391.9999999999959,271.9999999999945,,-621.0000000000475
2017.03.28,-730.0000000000084,-329.00000000000153,239.00000000001143,-187.00000000000384,119.99999999999788,229.99999999999687,373.00000000000114,-459.99999999999375,-36.0000000000027,178.00000000000037,498.9999999999952,-1313.0000000000086,754.0000000000102,-937.00000000001,172.0000000000166,293.00000000000637,336.9999999999891,302.9999999999977,,-494.00000000000614
2017.03.28,-716.9999999999899,-344.00000000001097,272.00000000000557,-170.00000000000347,132.99999999999423,197.99999999998707,406.00000000000637,-458.9999999999983,-34.000000000000696,161.00000000000003,448.0000000000075,-1322.000000000001,806.0000000000178,-943.000000000005,177.00000000000495,335.9999999999985,337.99999999999386,354.9999999999942,,-358.9999999999992
2017.03.28,-702.0000000000026,-325.0000000000197,239.99999999999577,-127.99999999999478,143.9999999999997,207.00000000000162,363.99999999999767,-412.9999999999967,-14.000000000002899,174.00000000000747,477.00000000000387,-1249.0000000000111,723.0000000000069,-829.9999999999974,140.0000000000068,233.99999999999466,204.9999999999983,332.99999999999443,,-420.0000000000181
2017.03.28,-689.9999999999907,-304.00000000001535,243.99999999999977,-68.99999999999685,122.99999999999534,229.99999999999687,363.99999999999767,-341.99999999999784,-23.00000000000635,190.00000000000128,596.0000000000036,-1316.0000000000061,725.0000000000201,-697.9999999999986,110.00000000001009,171.99999999999704,86.99999999998909,326.9999999999995,,-274.0000000000014
2017.03.28,-740.9999999999917,-365.99999999999966,303.0000000000088,-41.000000000002146,124.00000000000189,221.99999999998886,404.0000000000044,-339.99999999999585,-51.000000000001044,173.00000000000094,627.9999999999859,-1409.0000000000157,806.0000000000178,-709.0000000000041,167.00000000000603,233.0000000000041,101.99999999998965,353.99999999999875,,-141.00000000000296
2017.03.28,-743.9999999999891,-345.0000000000175,280.0000000000136,-85.00000000000173,74.99999999999174,242.99999999999324,348.9999999999993,-357.99999999999164,-70.0000000000034,184.00000000000637,551.9999999999925,-1377.000000000006,702.0000000000026,-760.9999999999894,111.00000000001664,209.99999999999375,73.99999999999807,312.9999999999966,,-646.9999999999944
2017.03.28,-778.9999999999964,-331.999999999999,263.99999999999756,-41.000000000002146,103.99999999999298,268.0000000000016,346.0000000000019,-331.999999999999,-60.00000000000449,213.00000000000762,441.0000000000025,-1375.9999999999995,690.0000000000128,-693.0000000000102,97.00000000001374,310.0000000000023,161.99999999999193,314.0000000000032,,-403.99999999998306
2017.03.28,-780.000000000003,-345.0000000000175,280.0000000000136,-56.99999999999594,83.9999999999952,237.99999999998266,392.9999999999989,-344.99999999999534,-91.00000000000774,200.00000000000017,507.000000000005,-1373.000000000002,788.0000000000109,-703.9999999999935,306.00000000000625,307.9999999999927,208.99999999998897,285.00000000000193,,-97.0000000000183
2017.03.28,-758.9999999999985,-324.0000000000132,276.00000000000955,-60.00000000000449,65.99999999999939,211.99999999998997,380.00000000000256,-354.9999999999942,-97.00000000000264,185.00000000000182,503.9999999999907,-1358.0000000000148,746.0000000000023,-713.0000000000081,292.00000000000335,302.0000000000067,217.9999999999893,253.0000000000032,,-232.00000000003737
2017.03.28,-764.0000000000091,-318.00000000001825,249.99999999999466,-51.99999999999649,95.99999999999609,217.99999999998488,373.00000000000114,-345.99999999999073,-69.00000000000794,190.00000000000128,479.99999999998977,-1310.0000000000111,724.0000000000135,-687.9999999999998,246.99999999999721,301.00000000000193,217.9999999999893,275.000000000003,,-175.00000000006077
2017.03.28,-812.999999999997,-331.999999999999,236.00000000001398,-48.99999999999905,95.00000000000064,258.0000000000027,370.9999999999991,-341.99999999999784,-77.00000000000485,214.99999999999852,478.00000000000864,-1378.0000000000125,716.0000000000056,-686.0000000000089,267.0000000000172,307.9999999999927,238.9999999999901,275.000000000003,,-218.99999999998687
2017.03.28,-792.9999999999993,-331.999999999999,241.00000000000233,-131.00000000000333,81.9999999999932,268.9999999999859,389.000000000006,-425.99999999999307,-87.00000000000374,223.00000000000654,456.99999999999363,-1375.000000000015,766.0,-835.9999999999923,249.00000000001032,343.0000000000035,289.0000000000015,271.9999999999945,,-400.00000000000824
2017.03.28,-804.0000000000047,-362.00000000001785,248.00000000000378,-134.99999999999625,71.99999999999429,249.99999999999466,397.99999999999835,-466.9999999999952,-131.99999999999878,217.0000000000005,468.9999999999941,-1368.0000000000136,784.0000000000069,-903.9999999999937,318.00000000001825,340.0000000000034,328.9999999999935,244.99999999999523,,-502.00000000001717
2017.03.28,-800.0000000000007,-358.00000000001387,251.00000000000122,-168.99999999999693,51.000000000001044,248.99999999998812,411.0000000000058,-481.9999999999935,-143.00000000000423,217.0000000000005,477.00000000000387,-1371.0000000000111,801.0000000000073,-956.0000000000013,371.00000000001023,353.9999999999992,394.999999999996,229.00000000000142,,-473.00000000000665
2017.03.28,-821.9999999999894,-397.0000000000029,255.00000000000523,-229.99999999999687,51.000000000001044,252.99999999999213,411.0000000000058,-557.9999999999918,-152.00000000000767,202.0000000000022,490.0000000000091,-1417.0000000000016,809.9999999999997,-1119.0000000000034,365.0000000000153,355.000000000004,435.0000000000023,227.99999999999488,,-839.9999999999619
2017.03.28,-829.9999999999974,-407.0000000000018,253.00000000001432,-221.00000000000452,15.999999999993797,170.00000000000347,401.00000000000693,-536.9999999999986,-146.00000000000168,137.00000000000932,420.99999999999227,-1416.0000000000173,790.0000000000018,-1086.000000000009,449.0000000000105,331.00000000000307,421.99999999999704,197.00000000000273,,-1055.9999999999948
2017.03.28,-668.0000000000019,-323.0000000000066,286.00000000000847,-370.9999999999991,-153.00000000000313,71.99999999998319,385.99999999999744,-597.9999999999985,-258.9999999999981,101.00000000000664,355.99999999999454,-1341.0000000000143,758.0000000000142,-1204.000000000005,469.0000000000083,313.99999999999295,408.9999999999918,78.00000000000028,,-1688.0000000000289
2017.03.28,-696.999999999992,-264.0000000000198,480.99999999999807,-441.0000000000025,-240.00000000000688,182.99999999999983,441.99999999999795,-642.9999999999936,-309.99999999999915,139.00000000000023,393.0000000000007,-1550.0000000000068,899.0000000000053,-1271.0,702.0000000000026,399.0000000000009,551.0000000000019,41.000000000002146,,-1186.0000000000111
2017.03.28,-956.0000000000013,-379.0000000000182,417.0000000000007,-436.00000000000307,-204.99999999999963,349.99999999998363,450.00000000000597,-667.9999999999908,-319.0000000000026,259.0000000000092,564.9999999999977,-1799.0000000000173,904.0000000000159,-1326.000000000005,714.0000000000147,409.000000000006,566.0000000000025,73.99999999999629,,-1380.0000000000057
2017.03.28,-934.9999999999969,-276.00000000000955,401.00000000000693,-375.0000000000031,-153.99999999999858,387.000000000004,411.0000000000058,-623.9999999999912,-270.0000000000036,299.00000000000483,604.9999999999898,-1744.0000000000123,819.0000000000142,-1238.0000000000057,653.0000000000147,355.000000000004,456.99999999999363,65.00000000000395,,-1163.9999999999793
2017.03.28,-1008.9999999999932,-286.00000000000847,382.0000000000157,-355.0000000000053,-155.00000000000514,454.9999999999832,413.0000000000078,-607.9999999999974,-296.0000000000074,374.0000000000077,692.0000000000073,-1880.000000000015,697.0000000000143,-1147.9999999999934,440.00000000001813,368.9999999999998,462.99999999999386,104.00000000000409,,-1347.9999999999732
2017.03.28,-1022.9999999999961,-274.00000000001864,400.00000000000034,-304.00000000000426,-124.00000000000189,459.99999999999375,422.00000000000017,-557.9999999999918,-274.00000000000756,387.99999999999943,758.9999999999861,-1930.0000000000095,739.0000000000008,-1049.9999999999955,497.99999999999847,375.0,429.9999999999926,139.00000000000023,,-927.0000000000534
2017.03.28,-1065.0000000000048,-300.00000000001137,371.99999999999454,-295.99999999999625,-121.00000000000443,432.9999999999945,465.9999999999998,-592.9999999999991,-292.00000000000335,379.0000000000071,784.9999999999966,-1991.0000000000093,852.0000000000083,-1105.0000000000005,662.000000000007,370.9999999999951,454.9999999999983,100.00000000000009,,-888.000000000028
2017.03.28,-967.0000000000067,-327.00000000001063,399.00000000001603,-288.9999999999948,-157.00000000000713,209.9999999999991,480.0000000000027,-602.999999999998,-340.00000000000693,231.99999999999886,560.0000000000023,-1816.0000000000175,851.0000000000017,-1109.0000000000043,714.0000000000147,361.99999999999477,423.9999999999924,75.00000000000284,,-1301.000000000021
2017.03.28,-838.9999999999898,-298.00000000002046,395.000000000012,-260.00000000000466,-136.00000000000279,249.99999999999466,472.00000000000574,-554.9999999999944,-302.9999999999977,246.00000000000176,512.0000000000005,-1669.0000000000093,865.0000000000047,-1036.999999999999,608.0000000000085,358.0000000000041,408.9999999999918,93.99999999999409,,-888.0000000000005
2017.03.28,-804.0000000000047,-287.9999999999994,421.0000000000047,-297.00000000000284,-106.00000000000608,197.00000000000273,465.9999999999998,-563.9999999999978,-253.99999999999866,199.00000000000472,353.00000000000864,-1641.0000000000036,884.0000000000181,-1068.0000000000023,581.0000000000093,423.0000000000018,465.999999999994,195.00000000000074,,-836.9999999999711
2017.03.28,-730.0000000000084,-225.00000000000853,483.99999999999557,-321.0000000000046,-118.00000000000699,197.00000000000273,485.99999999999756,-578.9999999999961,-248.99999999999923,224.000000000002,217.9999999999893,-1589.0000000000182,880.0000000000141,-1055.000000000006,561.0000000000115,525.0000000000057,563.999999999993,177.00000000000495,,-550.0000000000318
2017.03.28,-673.9999999999968,-278.00000000000045,443.99999999999994,-348.9999999999993,-138.00000000000477,143.99999999998857,430.00000000000813,-629.9999999999973,-290.00000000000136,182.99999999999983,127.00000000000955,-1551.9999999999977,821.000000000005,-1158.9999999999989,612.9999999999969,555.9999999999974,668.9999999999969,141.00000000000225,,-941.9999999999923
2017.03.28,-723.9999999999914,-353.0000000000033,355.0000000000164,-338.00000000000495,-111.00000000000554,-21.00000000000435,402.9999999999978,-680.9999999999983,-312.00000000000114,153.99999999999858,-9.000000000014552,-1433.0000000000175,778.000000000012,-1126.0000000000048,570.0000000000039,560.9999999999928,700.9999999999934,126.0000000000039,,-1460.0000000000273
2017.03.28,-733.9999999999902,-331.0000000000146,270.99999999999903,-244.99999999999523,-56.0000000000005,-59.000000000009045,480.0000000000027,-646.9999999999976,-329.00000000000153,153.00000000000313,-62.00000000001182,-1414.000000000004,735.000000000019,-1038.99999999999,485.0000000000021,564.9999999999977,658.0000000000013,110.99999999999443,,-1457.999999999995
