date,AUDUSD,EURCHF,CHFJPY,NZDCHF,EURJPY,empty,sum
2017.07.17,0.0,-48.000000000003595,-131.00000000000023,-52.000000000007596,-28.999999999996362,,-260.00000000000773
2017.07.17,-29.999999999996696,-82.99999999998863,-140.00000000000057,-8.000000000008,-51.9999999999925,,-312.9999999999864
2017.07.17,-32.999999999994145,-120.99999999999334,-29.000000000010573,52.99999999999194,-27.999999999991587,,-157.99999999999773
2017.07.17,-34.000000000000696,-113.99999999999189,19.99999999999602,76.99999999999375,39.99999999999204,,-11.000000000010772
2017.07.17,-10.999999999994348,-121.99999999999989,-16.000000000005343,127.99999999999478,16.999999999995907,,-4.000000000008882
2017.07.17,-2.999999999997449,-114.99999999999844,-87.0000000000033,146.99999999999713,-50.99999999998772,,-108.99999999998977
2017.07.17,-34.000000000000696,-114.99999999999844,-79.9999999999983,122.99999999999534,-38.99999999998727,,-144.99999999998937
2017.07.17,-35.999999999991594,-116.00000000000499,-91.99999999999875,73.00000000000084,-45.99999999999227,,-216.99999999998676
2017.07.17,-32.999999999994145,-87.99999999999919,-7.000000000005002,18.999999999991246,6.000000000000227,,-103.00000000000686
2017.07.17,-127.99999999999478,-97.9999999999981,-31.00000000000591,-136.00000000000279,-8.99999999998613,,-401.9999999999877
2017.07.17,-96.99999999999153,-112.000000000001,7.999999999995566,-81.00000000000884,37.00000000000614,,-244.99999999999966
2017.07.17,-151.9999999999966,-109.99999999998789,21.99999999999136,-126.0000000000039,54.000000000002046,,-311.999999999995
2017.07.17,-139.99999999999568,-114.99999999999844,-38.000000000010914,-115.00000000000954,6.000000000000227,,-402.0000000000143
2017.07.17,-152.99999999999204,-119.99999999998678,-25.000000000005684,-80.00000000000229,32.99999999998704,,-344.9999999999998
2017.07.17,-147.99999999999258,-117.99999999999588,-16.000000000005343,-41.000000000002146,9.999999999990905,,-313.00000000000506
2017.07.17,-135.99999999999167,-109.00000000000354,-26.00000000001046,-47.00000000000814,12.000000000000455,,-306.00000000001336
2017.07.17,-132.99999999999423,-109.99999999998789,16.999999999995907,-48.000000000003595,38.000000000010914,,-235.9999999999789
2017.07.17,-117.99999999999588,-114.99999999999844,33.00000000000125,-42.0000000000087,69.99999999999318,,-172.00000000000858
2017.07.17,-214.99999999999852,-116.99999999998934,-43.00000000000637,-41.000000000002146,-14.999999999986358,,-430.9999999999827
2017.07.17,-204.99999999999963,-121.99999999999989,-67.00000000000728,-13.00000000000745,-32.99999999998704,,-440.0000000000013
2017.07.17,-166.99999999999494,-112.99999999998533,-173.00000000000182,-17.000000000000348,-188.99999999999295,,-658.9999999999754
2017.07.17,-186.99999999999272,-63.99999999999739,-185.00000000000227,-116.00000000000499,-270.9999999999866,,-822.999999999984
2017.07.17,-187.9999999999993,36.0000000000138,-51.00000000000193,-181.00000000000892,-211.00000000001273,,-595.0000000000091
2017.07.17,-152.99999999999204,43.999999999999595,30.9999999999917,-186.00000000000838,-146.99999999999136,,-411.00000000000045
2017.07.17,-168.00000000000148,36.999999999998145,-47.000000000011255,-182.99999999999983,-240.0000000000091,,-601.0000000000235
2017.07.17,-156.00000000000057,35.00000000000725,-8.000000000009777,-221.99999999999997,-158.99999999999181,,-509.9999999999949
2017.07.17,-75.9999999999983,56.99999999999594,-37.00000000000614,-153.00000000000313,-216.00000000000819,,-425.0000000000198
2017.07.17,-25.999999999992696,75.00000000000284,-23.000000000010346,-159.00000000000912,-199.99999999998863,,-332.99999999999795
2017.07.17,-17.999999999995797,116.00000000000499,134.9999999999909,-204.99999999999963,-121.00000000000932,,-93.00000000000884
2017.07.17,-8.999999999992347,217.0000000000005,183.9999999999975,-296.0000000000074,-205.0000000000125,,-109.00000000001421
2017.07.17,24.000000000001798,273.0000000000121,225.9999999999991,-270.99999999999903,-189.99999999999773,,62.0000000000162
2017.07.17,3.0000000000085514,215.00000000000963,201.99999999999818,-219.00000000000253,-215.0000000000034,,-13.99999999998957
2017.07.17,40.00000000000669,178.99999999999582,180.99999999999739,-193.00000000000983,-132.000000000005,,74.99999999998505
2017.07.17,4.000000000004,171.00000000001003,118.99999999999977,-246.00000000000176,-217.9999999999893,,-169.99999999997726
2017.07.17,74.00000000000739,70.99999999999883,66.0000000000025,-140.0000000000068,-169.00000000001114,,-98.00000000000921
