date,EURUSD,USDCAD,GBPCHF,EURCHF,EURCAD,empty,sum
2019.05.13,0.0,-87.00000000001484,-1.0000000000065512,0.0,-129.00000000000134,,-217.00000000002274
2019.05.13,7.0000000000014495,-80.99999999999774,-259.9999999999936,-126.99999999998823,-170.99999999998784,,-631.9999999999659
2019.05.13,41.000000000002146,-116.00000000000499,17.000000000000348,-92.00000000000318,-202.9999999999976,,-353.0000000000033
2019.05.13,42.0000000000087,-138.0000000000159,127.99999999999478,-11.999999999989797,-205.99999999999508,,-185.99999999999727
2019.05.13,53.00000000001415,-121.00000000001555,109.00000000000354,-26.999999999999247,-212.99999999999653,,-198.99999999999363
2019.05.13,43.00000000001525,-229.99999999999687,76.0000000000094,-75.00000000000284,-316.99999999998954,,-502.99999999996464
2019.05.13,36.0000000000138,-246.00000000001288,76.99999999999375,-68.00000000000139,-329.00000000000153,,-530.0000000000083
2019.05.13,9.000000000014552,-188.00000000001037,112.000000000001,-66.99999999999484,-235.99999999999176,,-369.9999999999814
2019.05.13,15.999999999993797,-180.0000000000024,96.99999999999153,-63.99999999999739,-207.00000000000162,,-338.00000000001603
2019.05.13,29.999999999996696,-182.99999999999983,96.99999999999153,-63.99999999999739,-242.99999999999324,,-363.0000000000022
2019.05.13,-9.999999999998899,-248.00000000000378,117.00000000001154,-69.9999999999923,-261.0000000000001,,-471.9999999999835
2019.05.13,7.0000000000014495,-232.00000000000998,151.00000000001222,-70.99999999999883,-258.0000000000027,,-402.99999999999784
2019.05.13,22.0000000000109,-204.00000000000418,158.99999999999804,-62.99999999999084,-248.00000000000378,,-333.9999999999899
2019.05.13,-4.000000000004,-214.00000000000307,147.99999999999258,-86.99999999999264,-252.99999999999213,,-409.99999999999926
2019.05.13,-18.0000000000069,-202.9999999999976,144.99999999999514,-85.99999999998609,-207.00000000000162,,-368.99999999999704
2019.05.13,-17.000000000000348,-202.00000000001327,151.00000000001222,-78.99999999998464,-195.9999999999962,,-342.9999999999822
2019.05.13,-28.999999999990145,-215.00000000000963,156.00000000000057,-63.99999999999739,-198.99999999999363,,-350.9999999999902
2019.05.13,-17.000000000000348,-219.00000000001364,157.00000000000713,-72.99999999998974,-209.9999999999991,,-361.9999999999957
2019.05.13,-2.999999999997449,-261.0000000000001,120.99999999999334,-112.000000000001,-299.00000000000483,,-554.00000000001
2019.05.13,1.0000000000065512,-246.99999999999721,79.00000000000685,-156.00000000000057,-322.00000000000006,,-644.9999999999845
2019.05.13,-17.000000000000348,-242.00000000000887,-139.00000000000023,-212.99999999999653,-278.00000000000045,,-889.0000000000064
2019.05.13,-70.99999999999883,-195.9999999999962,-32.999999999994145,-190.00000000000128,-175.99999999999838,,-665.9999999999889
