date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.07,-106.00000000000608,-4.999999999988347,-66.99999999999307,-4.000000000004,-140.99999999999113,-164.99999999999292,-39.999999999995595,0.0,-53.999999999998494,-67.00000000000728,-53.999999999998494,-28.000000000005798,-170.00000000000347,-27.999999999983594,-41.99999999998738,-27.000000000001023,-46.00000000000159,-180.99999999999784,-242.99999999999324,,-1467.9999999999495
2019.01.07,-124.00000000000189,42.0000000000087,-21.99999999999136,-75.00000000000284,-105.99999999999498,-192.99999999999872,0.0,-92.00000000001296,-80.00000000000229,-74.00000000001228,-5.000000000010552,13.999999999995794,-226.99999999999943,-62.99999999999084,19.000000000005457,97.99999999999898,-162.0000000000066,-97.00000000000264,-306.00000000000625,,-1453.000000000025
2019.01.07,-16.0000000000049,83.9999999999952,-128.0000000000001,-106.00000000000608,-102.99999999999754,-32.999999999994145,173.00000000000094,-48.00000000000182,9.999999999998899,-28.00000000002001,55.99999999998939,-1.0000000000047748,-269.9999999999925,9.999999999998899,-141.9999999999959,-27.999999999991587,-117.00000000000044,-112.000000000001,-317.0000000000117,,-1116.0000000000393
2019.01.07,-36.0000000000027,110.00000000001009,-125.0,-98.0000000000092,-45.99999999999049,68.00000000000139,168.0000000000126,192.99999999999784,66.99999999999484,206.99999999999363,61.99999999998429,150.99999999999625,-168.99999999999693,7.0000000000014495,-146.99999999999136,-69.99999999999318,-99.00000000000463,-75.00000000000284,-285.00000000000193,,-117.00000000000088
2019.01.07,-86.0000000000083,86.0000000000083,-108.99999999999466,-121.00000000000443,-62.99999999999084,22.999999999995246,104.00000000001519,213.99999999999864,58.99999999999794,137.00000000000045,38.99999999998904,114.00000000000432,-97.00000000001374,-59.99999999999339,-141.9999999999959,-55.999999999997385,-107.99999999999699,-121.99999999999989,-334.00000000001205,,-521.9999999999985
2019.01.07,-97.9999999999981,97.00000000001374,-110.99999999999,-107.00000000000153,-100.00000000000009,32.0000000000098,90.00000000001229,298.9999999999924,3.999999999992898,187.99999999998818,89.99999999999008,126.00000000000477,-201.00000000000674,-21.999999999988695,-151.9999999999868,-0.999999999990564,-89.00000000000574,-186.99999999999272,-371.00000000001023,,-512.9999999999671
2019.01.07,-94.00000000000519,117.99999999999588,-19.99999999999602,-116.00000000000499,-81.9999999999932,25.00000000000835,81.00000000001995,245.9999999999951,3.999999999992898,140.99999999999113,137.9999999999937,78.99999999999352,-174.00000000000747,-0.9999999999843467,-97.99999999999898,-24.00000000000091,-84.0000000000063,-119.00000000000244,-263.00000000001324,,-243.00000000002262
2019.01.07,-178.00000000000037,141.00000000001333,-45.99999999999227,-170.00000000000347,-37.99999999999359,-14.000000000002899,107.00000000001265,227.99999999999443,-4.000000000004,66.99999999997885,132.99999999998312,72.99999999999329,-219.99999999999798,-8.999999999992347,-133.99999999998613,-21.000000000000796,-131.00000000000333,-107.99999999999699,-300.99999999999574,,-624.9999999999943
2019.01.07,-168.00000000000148,209.9999999999991,100.00000000000853,-185.00000000000182,9.00000000000345,-14.999999999987246,100.0000000000112,156.99999999999648,7.0000000000014495,4.9999999999954525,119.00000000000244,-10.99999999999568,-200.00000000000017,-24.000000000001798,-13.999999999995794,17.000000000010118,-153.00000000000313,-70.0000000000034,-287.9999999999994,,-403.9999999999617
2019.01.07,-187.00000000000384,231.0000000000034,152.00000000000102,-218.00000000000708,82.00000000000429,-18.999999999991246,104.00000000001519,137.99999999999102,25.999999999992696,-28.999999999996362,87.99999999999919,-27.000000000001023,-146.00000000000168,-86.99999999999264,-16.999999999995907,-9.000000000000341,-148.99999999999915,-3.999999999992898,-242.00000000000887,,-312.9999999999842
