names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['AUDNZD', 'NZDCAD', 'EURCAD', 'CADCHF']",80.0,0.3275508543743838,B
EURUSD,30,['USDCHF'],100.0,0.30585220490611514,B
USDJPY,15,['USDCHF'],80.0,-0.5992128982128984,S
AUDUSD,50,"['AUDJPY', 'GBPCAD', 'USDCAD', 'CADJPY']",80.0,-0.972077922077922,S
NZDUSD,30,"['EURGBP', 'AUDNZD']",80.0,0.5790396825396829,B
GBPCHF,15,['AUDNZD'],100.0,0.6702056277056277,B
EURCHF,20,['AUDNZD'],80.0,0.7479882339882338,B
CHFJPY,20,['AUDCAD'],80.0,0.642379897879898,B
CADCHF,30,"['USDJPY', 'AUDJPY', 'AUDCHF']",80.0,0.8859188034188034,B
GBPJPY,10,['CADCHF'],80.0,0.2723333333333333,B
GBPCAD,10,"['GBPCAD', 'EURCHF']",100.0,1.0,B
EURJPY,10,['EURCAD'],80.0,0.4811190476190477,B
EURCAD,30,"['USDJPY', 'USDCAD', 'EURJPY', 'EURCHF', 'GBPJPY']",100.0,-0.52,S
EURAUD,15,['GBPCAD'],80.0,0.3319826839826839,B
CADJPY,50,"['AUDJPY', 'AUDCHF', 'NZDCHF', 'NZDJPY', 'NZDUSD', 'EURNZD', 'EURCHF', 'USDCHF', 'GBPCHF']",100.0,-0.5006580086580087,S
NZDJPY,50,"['EURGBP', 'EURUSD', 'EURJPY', 'GBPJPY']",100.0,-0.37509523809523804,S
AUDCAD,30,"['AUDCAD', 'AUDJPY', 'GBPCAD', 'USDCAD', 'EURGBP']",80.0,-0.8803333333333334,S
NZDCAD,10,['EURCAD'],80.0,0.992,B
AUDNZD,10,"['EURUSD', 'USDJPY', 'EURCAD']",100.0,-0.8,S
