date,USDCAD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPAUD,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.05.03,63.000000000013046,34.000000000000696,117.00000000001154,5.999999999994898,58.99999999999794,44.99999999999504,286.99999999999284,91.00000000000819,212.99999999999653,31.00000000000591,-81.9999999999932,14.999999999998348,,879.0000000000217
2021.05.03,9.000000000014552,17.999999999995797,182.99999999999983,43.999999999999595,12.000000000000899,54.999999999993946,367.0000000000062,73.0000000000075,367.0000000000062,61.99999999999761,0.0,-75.9999999999983,,1114.000000000024
2021.05.03,0.0,48.99999999999905,266.0000000000107,52.99999999999194,83.9999999999952,57.99999999999139,537.9999999999941,108.00000000000409,554.9999999999944,20.000000000010232,-50.99999999998994,-43.999999999999595,,1636.0000000000016
2021.05.03,11.00000000000545,51.000000000001044,310.0000000000103,94.99999999997843,97.9999999999981,51.99999999999649,558.0000000000141,105.99999999999454,575.9999999999987,29.000000000010573,-50.99999999998994,-34.000000000000696,,1801.000000000017
2021.05.03,-18.999999999991246,53.00000000000304,286.00000000000847,100.99999999999554,87.99999999999919,32.999999999994145,558.9999999999984,80.99999999998886,585.9999999999976,48.00000000000182,-14.999999999998348,-56.0000000000005,,1744.999999999997
2021.05.03,-31.000000000003247,31.999999999998696,299.00000000000483,96.99999999999153,134.99999999999625,44.99999999999504,462.0000000000068,73.99999999998386,533.99999999999,27.000000000001023,-69.9999999999923,-37.99999999999359,,1565.999999999979
2021.05.03,-106.99999999999044,-65.99999999999939,397.0000000000029,143.99999999998857,226.99999999999943,71.99999999999429,360.0000000000048,218.9999999999941,358.9999999999982,-140.00000000000057,-117.99999999999588,26.999999999999247,,1373.9999999999952
2021.05.03,-115.99999999998278,-95.99999999999609,446.0000000000131,160.99999999998892,246.00000000000176,95.99999999999609,388.9999999999949,211.9999999999891,323.99999999999096,-152.9999999999916,-142.99999999999312,56.99999999999594,,1423.000000000007
2021.05.03,-93.99999999999409,-55.000000000005045,480.99999999999807,167.9999999999904,224.000000000002,108.99999999999244,493.0000000000101,253.99999999999068,404.0000000000044,-140.99999999999113,-119.99999999999788,24.999999999997247,,1747.9999999999973
2021.05.03,-24.000000000001798,-4.000000000004,428.00000000000614,148.99999999999915,188.9999999999947,87.99999999999919,500.9999999999959,247.99999999999045,456.9999999999963,-114.99999999999488,-100.99999999999554,7.0000000000014495,,1822.9999999999873
2021.05.03,50.0000000000167,-48.000000000003595,445.0000000000065,155.99999999997837,195.00000000000074,100.00000000000009,512.0000000000014,216.99999999998454,273.9999999999965,-173.99999999999238,-124.99999999999733,121.00000000000443,,1722.999999999996
2021.05.03,134.00000000001188,-12.999999999996348,419.9999999999982,130.99999999999224,164.99999999999292,95.99999999999609,556.0000000000009,239.00000000000432,319.0000000000026,-170.0000000000017,-139.99999999999568,136.99999999999824,,1874.0000000000034
2021.05.03,93.00000000000975,4.000000000004,473.99999999999665,152.99999999998093,197.99999999999818,110.99999999999443,553.0000000000035,323.99999999998386,387.99999999998835,-189.99999999999773,-153.99999999999858,85.00000000000173,,2038.9999999999654
2021.05.03,70.99999999999883,-34.000000000000696,480.99999999999807,152.99999999998093,241.00000000000233,123.99999999999079,445.0000000000065,328.00000000000296,309.99999999998806,-229.99999999998977,-203.99999999999307,116.00000000000499,,1800.99999999999
2021.05.03,116.00000000000499,-38.0000000000047,479.0000000000072,156.99999999998494,212.99999999999653,118.99999999999133,514.0000000000144,332.9999999999984,246.99999999999721,-262.00000000000045,-167.9999999999904,151.00000000000114,,1861.0000000000007
2021.05.03,104.00000000001519,21.00000000000435,449.9999999999948,150.99999999999002,198.99999999999363,106.99999999999044,516.0000000000053,358.0000000000041,418.0000000000073,-197.9999999999933,-157.99999999999147,70.99999999999883,,2039.0000000000193
2021.05.03,146.00000000000168,114.99999999999844,371.99999999999454,146.99999999998602,151.00000000000114,52.99999999999194,524.0000000000133,379.99999999999545,598.0000000000097,-128.99999999999068,-115.99999999999389,-17.000000000000348,,2224.0000000000073
2021.05.03,161.00000000001114,95.00000000000064,337.99999999999386,131.99999999999878,126.99999999999933,42.999999999993044,534.9999999999966,417.0000000000016,602.999999999998,-147.99999999999613,-128.99999999999022,21.00000000000435,,2195.000000000011
2021.05.03,219.00000000001364,102.99999999999754,290.9999999999968,97.9999999999981,110.99999999999443,37.99999999999359,519.0000000000028,338.99999999999864,629.9999999999973,-86.99999999998909,-180.99999999999784,51.000000000001044,,2131.000000000007
2021.05.03,242.00000000000887,9.00000000000345,348.9999999999993,184.99999999999073,148.99999999999915,6.999999999990347,495.000000000001,484.00000000000887,629.9999999999973,-176.9999999999925,-303.9999999999932,185.99999999999727,,2255.0000000000105
2021.05.03,141.99999999999767,-2.999999999997449,544.0000000000111,205.99999999999508,231.99999999999886,122.99999999999534,567.0000000000064,591.0000000000082,550.9999999999903,-277.000000000001,-286.99999999999284,124.00000000000189,,2513.000000000014
