date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.01.22,-70.99999999999883,-34.99999999998504,-137.9999999999937,-84.99999999999375,151.9999999999966,68.99999999999685,253.99999999999866,-51.000000000001044,211.00000000001273,29.999999999996696,-11.00000000000545,19.000000000005457,111.0000000000042,93.99999999999409,-48.99999999999905,61.999999999995396,-52.99999999999194,,509.00000000003183
2018.01.22,-58.99999999999794,-48.000000000003595,-106.00000000000608,-63.99999999999295,116.99999999998934,23.999999999990695,229.99999999999687,-45.000000000006146,177.99999999999727,56.99999999999594,65.00000000000395,23.000000000024556,58.9999999999975,34.99999999999659,-34.000000000000696,27.999999999994696,-55.000000000005045,,404.999999999975
2018.01.22,-153.99999999999858,-143.00000000000423,-228.00000000000597,-204.9999999999983,79.99999999999119,15.999999999993797,268.9999999999859,-45.000000000006146,263.00000000000523,123.00000000000644,21.999999999988695,70.0000000000216,129.0000000000049,125.99999999999056,-95.00000000000064,112.99999999999643,-56.99999999999594,,283.9999999999748
2018.01.22,-73.00000000000084,-28.999999999990145,-136.99999999998712,-134.9999999999909,161.99999999999548,120.99999999999334,264.9999999999819,-55.000000000005045,287.00000000000614,160.00000000000458,-8.000000000008,82.99999999999841,161.00000000000136,189.99999999999773,-134.0000000000008,186.99999999999272,-9.999999999998899,,1034.99999999999
2018.01.22,-134.0000000000008,-157.99999999999147,-252.99999999999213,-168.99999999999693,69.9999999999923,36.999999999998145,224.99999999998633,-92.00000000000318,194.00000000001683,42.999999999993044,28.999999999990145,-0.9999999999763531,87.0000000000033,122.99999999999045,-48.000000000003595,110.99999999999443,-14.999999999987246,,49.00000000001325
2018.01.22,-104.99999999999955,-146.00000000000168,-256.99999999999613,-157.99999999998704,63.99999999999739,51.000000000001044,192.99999999999872,-131.99999999999878,189.99999999999773,-5.999999999994898,60.99999999999994,-20.999999999986585,72.00000000000273,126.99999999999534,0.0,87.99999999999919,12.999999999996348,,34.00000000002379
2018.01.22,-229.00000000000142,-313.99999999999204,-392.9999999999989,-247.99999999999045,-35.00000000000725,-37.00000000000925,200.00000000000017,-112.99999999998533,124.00000000002365,-104.99999999999955,60.99999999999994,-58.9999999999975,34.000000000006025,99.00000000000375,53.999999999998494,43.999999999999595,18.999999999991246,,-897.9999999999587
2018.01.22,-216.0000000000051,-309.99999999998806,-411.0000000000058,-256.9999999999908,-42.0000000000087,-15.00000000000945,190.00000000000128,-146.00000000000168,144.00000000000546,-117.00000000001154,82.99999999998863,-67.99999999998363,33.00000000000125,126.99999999999534,74.99999999999174,57.99999999999139,62.000000000006494,,-810.0000000000233
2018.01.22,-184.00000000000637,-248.00000000000378,-378.999999999996,-224.99999999999432,18.999999999991246,51.000000000001044,210.99999999998343,-151.9999999999966,173.00000000000182,-96.99999999999153,31.999999999987594,-70.99999999999795,73.99999999999807,177.99999999999727,30.999999999992145,113.99999999999189,75.00000000000284,,-398.0000000000393
2018.01.22,-143.00000000000423,-204.00000000000418,-333.0000000000055,-207.9999999999984,90.99999999999665,78.99999999999574,191.99999999999218,-160.00000000000458,194.00000000001683,-90.00000000001229,-73.99999999999629,-42.999999999977945,143.00000000000068,194.99999999999318,-31.000000000003247,124.99999999999733,18.999999999991246,,-248.00000000002285
2018.01.22,-185.00000000000182,-278.00000000000045,-435.9999999999919,-254.99999999999545,73.99999999999629,63.99999999999739,177.99999999998929,-202.9999999999976,180.00000000000682,-160.00000000000458,-134.00000000001188,-99.99999999999432,162.9999999999967,212.0000000000033,-25.00000000000835,112.99999999999643,15.00000000000945,,-777.0000000000105
2018.01.22,-170.00000000000347,-212.99999999999653,-409.99999999999926,-234.99999999999943,91.99999999999208,76.99999999999375,218.99999999999142,-200.00000000000017,223.0000000000132,-120.00000000000898,-86.99999999999264,-95.99999999997522,164.00000000000148,215.0000000000034,-21.999999999999797,113.99999999999189,18.0000000000069,,-430.99999999998136
2018.01.22,-253.99999999999866,-346.0000000000019,-519.9999999999872,-256.9999999999908,28.999999999990145,36.999999999998145,210.99999999998343,-204.99999999998852,104.00000000001342,-219.99999999999798,-113.00000000000753,-194.99999999999318,111.99999999999477,183.9999999999975,19.999999999997797,92.99999999999864,41.000000000002146,,-1278.99999999999
2018.01.22,-223.00000000000654,-289.0000000000059,-459.99999999999375,-240.99999999999966,47.9999999999925,15.999999999993797,224.000000000002,-181.9999999999933,149.0000000000009,-195.9999999999962,-78.00000000000028,-143.00000000000068,118.99999999999977,149.99999999999147,26.999999999999247,39.00000000000014,-18.999999999991246,,-1059.0000000000077
2018.01.22,-241.99999999999778,-336.00000000000296,-469.99999999999267,-264.99999999998636,5.999999999994898,-11.00000000000545,200.00000000000017,-170.00000000000347,125.0,-225.00000000000853,-53.999999999998494,-123.99999999999523,93.00000000000352,137.99999999999102,63.00000000000195,24.999999999997247,0.0,,-1247.0000000000016
2018.01.22,-195.9999999999962,-263.99999999999756,-384.9999999999909,-237.99999999999955,89.99999999999008,58.99999999999794,202.9999999999976,-146.00000000000168,165.99999999999682,-201.00000000000674,-147.00000000000824,-64.99999999999773,164.99999999999204,195.99999999999795,-8.000000000008,80.99999999999774,-7.0000000000014495,,-697.0000000000376
2018.01.22,-202.0000000000022,-329.99999999998585,-493.99999999999443,-334.99999999999375,17.999999999995797,0.0,153.9999999999875,-241.99999999998667,233.0000000000041,-222.00000000001108,-72.0000000000054,-66.0000000000025,162.9999999999967,203.00000000000296,46.999999999997044,39.00000000000014,4.000000000004,,-1101.9999999999934
2018.01.22,-165.00000000000404,-306.00000000000625,-536.0000000000032,-325.9999999999934,14.999999999998348,4.999999999999449,120.99999999999334,-329.99999999998585,243.00000000002342,-229.99999999999687,-38.0000000000047,-121.99999999998568,152.00000000000102,198.99999999999807,69.9999999999923,25.999999999992696,15.00000000000945,,-1206.9999999999714
2018.01.22,-92.00000000000318,-184.00000000000637,-397.99999999998727,-281.9999999999965,57.99999999999139,31.999999999998696,141.99999999999767,-285.99999999998624,319.0000000000168,-184.00000000000637,29.999999999996696,-24.00000000000091,164.00000000000148,198.99999999999807,81.9999999999932,0.999999999995449,-4.999999999988347,,-427.9999999999856
2018.01.22,-48.000000000003595,-61.99999999998429,-326.0000000000041,-226.99999999998965,129.9999999999968,131.99999999999878,197.00000000000273,-266.999999999995,378.0000000000143,-140.99999999999113,24.000000000001798,-12.999999999976808,198.99999999999807,268.99999999999125,53.999999999998494,68.99999999999685,46.0000000000127,,414.00000000006725
2018.01.22,-7.0000000000014495,-21.00000000000435,-286.99999999999284,-292.99999999999216,116.99999999998934,164.99999999999292,181.9999999999933,-280.9999999999979,517.0000000000243,-8.999999999992347,103.00000000000864,112.00000000002319,236.99999999999477,354.99999999998977,22.999999999995246,152.99999999999204,113.00000000000753,,1179.00000000003
2018.01.22,48.99999999999905,56.99999999999594,-280.9999999999979,-234.99999999999943,132.99999999999423,209.9999999999991,177.99999999998929,-343.00000000000443,524.0000000000009,69.00000000000794,164.99999999999292,49.000000000006594,212.0000000000033,363.9999999999901,12.999999999996348,198.99999999999363,156.00000000000057,,1518.9999999999682
2018.01.22,31.000000000003247,107.99999999999699,-204.00000000000418,-154.99999999998693,217.99999999999596,287.9999999999994,251.00000000000122,-248.99999999998812,466.0000000000082,184.00000000000637,42.999999999993044,35.00000000002501,242.00000000000443,388.9999999999958,-125.00000000000844,325.99999999999295,158.99999999999804,,2007.000000000033
2018.01.22,131.00000000000333,39.999999999995595,-200.00000000000017,-154.99999999998693,246.99999999999721,301.9999999999912,45.99999999999049,-365.99999999999966,394.00000000000546,55.000000000005045,-103.00000000000864,37.00000000000614,274.0000000000009,405.9999999999917,-133.00000000000534,317.0000000000006,137.00000000000932,,1428.9999999999964
2018.01.22,63.99999999999739,160.00000000000458,-42.999999999993044,-142.99999999998647,294.9999999999897,340.9999999999913,255.99999999998957,-133.99999999998968,508.0000000000098,133.99999999998968,-56.99999999999594,198.0000000000075,316.0000000000025,439.9999999999977,-153.00000000000313,327.99999999999494,129.00000000000134,,2639.0000000000077
2018.01.22,46.00000000000159,113.00000000000753,-78.00000000000028,-137.99999999999102,319.99999999999807,337.99999999999386,231.99999999998778,-143.99999999998857,449.0000000000123,8.000000000008,-173.00000000000094,154.00000000002478,338.99999999999864,432.9999999999927,-145.00000000000622,290.9999999999968,95.00000000000064,,2140.0000000000355
2018.01.22,9.999999999998899,150.00000000000568,-121.99999999999989,-148.9999999999867,294.9999999999897,331.999999999999,322.00000000000006,-143.99999999998857,504.0000000000191,76.99999999999375,-73.99999999999629,116.00000000001387,319.9999999999932,429.9999999999926,-126.99999999999933,291.99999999999227,116.00000000000499,,2348.0000000000323
2018.01.22,36.999999999998145,72.0000000000054,-147.99999999999258,-174.99999999999716,276.9999999999939,341.99999999999784,211.99999999998997,-198.99999999999363,457.9999999999984,-63.99999999999739,-120.00000000000898,121.00000000000932,319.0000000000026,463.99999999999864,-77.00000000000485,282.99999999999994,158.99999999999804,,1960.9999999999977
2018.01.22,-17.999999999995797,39.00000000001125,-239.99999999999577,-209.99999999999375,237.99999999999378,290.9999999999968,251.99999999998556,-222.99999999999542,468.00000000001774,11.00000000000545,-83.9999999999952,63.0000000000166,305.9999999999974,433.9999999999975,-95.00000000000064,280.9999999999979,137.9999999999937,,1651.0000000000368
2018.01.22,-36.999999999998145,-7.999999999985796,-283.99999999999534,-284.9999999999966,206.99999999999054,268.99999999999704,234.00000000000088,-243.99999999999977,521.000000000015,25.999999999992696,-73.00000000001194,105.00000000001819,331.99999999999363,465.0000000000034,-100.00000000000009,293.99999999999426,147.00000000000824,,1569.0000000000264
2018.01.22,-46.999999999997044,106.00000000000608,-241.99999999998667,-223.99999999998954,289.9999999999903,361.0000000000002,358.9999999999982,-187.99999999998818,562.0000000000118,38.0000000000047,-113.00000000000753,75.00000000001705,375.0,519.999999999996,-126.0000000000039,332.99999999999443,174.00000000000747,,2253.000000000053
