date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.01.22,-70.99999999999883,-87.99999999999919,-144.99999999999514,-114.99999999999488,0.0,-20.0000000000089,0.0,-173.99999999998528,-54.000000000002046,-66.00000000001049,-60.99999999999994,-58.9999999999975,-31.00000000000591,-60.000000000002274,-72.0000000000054,-4.999999999999449,-82.00000000000429,,-1103.0000000000095
2018.01.22,-77.00000000000485,-170.99999999998784,-143.00000000000423,-120.99999999999511,107.99999999999699,22.999999999995246,122.99999999998423,-148.99999999999915,75.00000000001705,-144.0000000000108,-194.0000000000053,0.0,42.999999999992156,30.000000000001137,-81.00000000000884,7.9999999999968985,-143.99999999998857,,-814.0000000000209
2018.01.22,-197.99999999999818,-191.99999999999218,-360.0000000000048,-253.0000000000001,71.99999999999429,-3.0000000000085514,163.9999999999864,-141.99999999999767,87.00000000001751,-8.999999999992347,-93.00000000000975,-67.99999999998363,30.000000000001137,33.00000000000125,-135.00000000000733,29.000000000001247,-85.00000000000173,,-1122.9999999999945
2018.01.22,-168.99999999999693,-153.00000000000313,-228.00000000000597,-203.99999999999352,79.99999999999119,12.999999999996348,209.9999999999991,-68.00000000000139,165.99999999999682,82.00000000000429,-95.00000000000064,-8.99999999998613,67.99999999999784,117.999999999995,-140.0000000000068,102.99999999999754,-59.99999999999339,,-286.0000000000097
2018.01.22,-143.9999999999997,-170.00000000000347,-258.0000000000027,-192.99999999999784,64.99999999999284,27.999999999994696,190.99999999998562,-112.000000000001,152.00000000001523,17.000000000000348,-76.0000000000094,-30.99999999997749,51.9999999999925,78.99999999999352,-153.99999999999858,78.00000000000028,-60.99999999999994,,-537.0000000000151
2018.01.22,-134.0000000000008,-156.99999999998494,-283.99999999999534,-182.99999999999272,58.99999999999794,34.99999999999615,183.99999999998417,-163.9999999999864,127.00000000000955,-21.00000000000435,9.999999999998899,-83.99999999997476,31.999999999996476,91.99999999999875,-60.00000000000449,84.99999999999064,-19.999999999997797,,-482.99999999996896
2018.01.22,-229.00000000000142,-358.9999999999982,-443.99999999999994,-276.9999999999868,-49.00000000001015,-65.99999999999939,106.99999999999044,-194.99999999998963,80.0000000000125,-146.00000000000168,-29.999999999996696,-99.99999999999432,19.99999999999602,72.00000000000273,-9.00000000000345,19.999999999997797,-21.999999999988695,,-1626.9999999999707
2018.01.22,-234.00000000000088,-363.9999999999866,-445.99999999999085,-274.9999999999915,-64.0000000000085,-72.0000000000054,140.99999999999113,-168.99999999999693,36.000000000001364,-170.00000000000347,28.000000000005798,-117.999999999995,-22.00000000000557,54.000000000002046,39.00000000000014,2.999999999997449,-35.00000000000725,,-1667.9999999999939
2018.01.22,-256.0000000000007,-344.99999999999534,-431.99999999998795,-319.9999999999932,-59.000000000009045,-55.000000000005045,167.9999999999904,-153.9999999999875,100.00000000002274,-148.99999999999915,-11.00000000000545,-80.99999999998886,9.000000000000341,90.99999999999397,-1.0000000000065512,22.999999999995246,5.999999999994898,,-1465.999999999981
2018.01.22,-212.00000000000108,-285.00000000000193,-428.00000000000614,-264.99999999998636,7.9999999999968985,20.999999999993246,160.99999999998892,-195.9999999999962,126.00000000000477,-140.99999999999113,-97.9999999999981,-96.99999999997999,75.00000000000284,168.99999999999693,-40.00000000000669,85.99999999999719,-2.999999999997449,,-1118.9999999999845
2018.01.22,-195.9999999999962,-282.9999999999888,-451.0000000000014,-267.99999999998647,57.99999999999139,59.99999999999339,149.9999999999835,-226.99999999999943,161.00000000000136,-173.00000000000094,-144.0000000000108,-108.99999999998045,129.0000000000049,192.99999999999784,-43.999999999999595,110.99999999999443,9.999999999998899,,-1022.999999999998
2018.01.22,-200.00000000000017,-282.0000000000045,-451.0000000000014,-278.99999999999636,43.999999999999595,32.999999999994145,165.9999999999995,-212.99999999999653,174.0000000000066,-167.00000000000603,-144.0000000000108,-111.99999999999477,123.00000000000466,176.9999999999925,-34.000000000000696,79.99999999999119,-21.999999999988695,,-1107.000000000012
2018.01.22,-268.99999999999704,-360.0000000000048,-534.9999999999966,-265.99999999999113,17.999999999995797,26.999999999999247,137.9999999999937,-215.99999999999397,61.00000000000705,-239.99999999999577,-192.99999999999872,-230.99999999999454,81.99999999999363,158.99999999999181,-33.000000000005244,82.99999999999974,8.999999999992347,,-1766.000000000004
2018.01.22,-256.99999999999613,-344.99999999999534,-520.9999999999936,-280.9999999999917,16.999999999989246,-35.00000000000725,197.99999999998707,-207.00000000000162,106.00000000002296,-226.99999999999943,-119.00000000000244,-193.9999999999884,96.9999999999942,99.99999999999432,7.9999999999968985,-2.000000000002,-65.00000000000395,,-1726.9999999999975
2018.01.22,-280.00000000000244,-356.00000000000074,-526.0000000000042,-343.9999999999941,-3.0000000000085514,-35.00000000000725,190.00000000000128,-201.99999999999108,111.00000000001842,-243.99999999999977,-127.99999999999478,-170.99999999999227,90.99999999999397,117.999999999995,-3.0000000000085514,9.999999999998899,-38.0000000000047,,-1810.000000000001
2018.01.22,-246.00000000000176,-336.9999999999873,-482.999999999989,-294.9999999999875,4.999999999999449,-15.00000000000945,168.99999999999693,-197.99999999998707,116.00000000001387,-243.99999999999977,-174.99999999999181,-139.99999999998636,93.00000000000352,134.9999999999909,-26.999999999999247,18.999999999991246,-41.000000000002146,,-1663.9999999999457
2018.01.22,-226.99999999999943,-357.99999999999164,-512.0000000000014,-362.99999999999955,2.999999999997449,-14.000000000002899,139.00000000000023,-245.99999999999068,157.0000000000107,-243.99999999999977,-164.99999999999292,-134.9999999999909,126.00000000000477,170.0000000000017,-14.000000000002899,32.999999999994145,-28.000000000005798,,-1677.999999999969
2018.01.22,-214.00000000000307,-336.9999999999873,-558.9999999999984,-341.99999999999875,12.999999999996348,-3.0000000000085514,112.99999999998533,-336.00000000000296,193.00000000001205,-261.0000000000001,-156.00000000000057,-143.00000000000068,141.00000000000534,176.9999999999925,-1.0000000000065512,2.999999999997449,-14.999999999987246,,-1727.0000000000052
2018.01.22,-178.99999999999582,-333.0000000000055,-540.9999999999915,-338.99999999999864,2.999999999997449,-18.0000000000069,102.99999999998644,-329.99999999998585,195.99999999999795,-258.0000000000027,-55.000000000005045,-157.99999999998704,105.00000000000398,144.99999999999602,69.9999999999923,-24.000000000001798,-14.000000000002899,,-1627.0000000000098
2018.01.22,-92.99999999999864,-184.99999999999073,-401.99999999999125,-302.99999999999727,57.99999999999139,30.999999999992145,141.99999999999767,-300.99999999999574,320.0000000000216,-184.00000000000637,9.999999999998899,-58.9999999999975,144.99999999999602,195.99999999999795,41.9999999999976,-14.000000000002899,-15.999999999993797,,-612.999999999981
2018.01.22,-90.99999999999665,-66.99999999999484,-347.9999999999928,-330.99999999998886,87.99999999999919,121.99999999999989,181.9999999999933,-316.99999999998954,362.0000000000232,-144.99999999999514,1.0000000000065512,-34.99999999999659,164.00000000000148,259.9999999999909,2.999999999997449,63.99999999999739,39.00000000001125,,-48.999999999933785
2018.01.22,-23.00000000000635,-31.000000000003247,-293.99999999999426,-301.9999999999925,106.99999999999044,161.99999999999548,63.99999999999739,-383.0,444.0000000000168,-35.999999999991594,46.999999999997044,25.000000000005684,204.9999999999983,347.999999999999,-12.000000000000899,151.00000000000114,106.00000000000608,,578.0000000000184
