names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,"['EURCAD', 'CADCHF', 'AUDJPY']",100.0,-0.78,S
EURUSD,10,['AUDCAD'],100.0,0.4708730158730161,B
USDJPY,15,"['GBPCAD', 'EURCHF']",80.0,0.18687301587301586,B
USDCAD,10,['GBPJPY'],80.0,-0.46340476190476193,S
AUDUSD,50,"['GBPCAD', 'AUDNZD', 'EURGBP', 'GBPCHF', 'GBPUSD', 'GBPJPY']",100.0,-0.12233333333333331,S
NZDUSD,10,['AUDCAD'],80.0,0.39896825396825414,B
EURCHF,15,['AUDCAD'],80.0,0.6156085581085581,B
CHFJPY,10,"['EURNZD', 'CHFJPY']",100.0,-0.78,S
CADCHF,10,"['AUDCHF', 'EURCHF', 'AUDJPY']",80.0,-0.035333333333333335,S
AUDCHF,15,['USDCHF'],80.0,0.7045303030303031,B
EURGBP,10,"['EURGBP', 'GBPCAD']",100.0,-0.6832936507936509,S
GBPJPY,15,"['CADCHF', 'USDCAD', 'EURCAD', 'EURAUD']",80.0,-1.0,S
GBPCAD,10,"['CADJPY', 'EURCAD', 'CADCHF']",80.0,-0.45830952380952406,S
GBPAUD,10,"['GBPCHF', 'EURUSD']",100.0,-0.16,S
EURJPY,15,['EURNZD'],100.0,-0.48083766233766256,S
EURCAD,10,"['AUDCHF', 'EURCHF', 'AUDJPY']",80.0,0.0049999999999999975,B
EURAUD,20,"['AUDNZD', 'GBPCHF', 'GBPCAD', 'EURNZD', 'NZDCHF']",100.0,0.74,B
EURNZD,20,['EURUSD'],100.0,0.6946107062871768,B
CADJPY,10,['EURNZD'],80.0,-0.986,S
AUDJPY,30,['GBPCHF'],80.0,0.4266670555107091,B
NZDJPY,15,['EURJPY'],100.0,0.3624797979797982,B
AUDCAD,15,['AUDCHF'],80.0,-1.0,S
NZDCAD,15,"['CADCHF', 'EURCAD']",80.0,-1.0,S
AUDNZD,10,['USDCHF'],100.0,0.502761904761905,B
