date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.11.20,-25.00000000000835,87.99999999999919,3.0000000000001137,-51.000000000001044,43.00000000000415,37.99999999999359,9.999999999998899,-7.999999999995566,-26.999999999999247,-62.000000000006494,-101.99999999999099,-10.99999999999568,-69.9999999999923,-174.00000000000747,-106.99999999999932,-148.99999999999915,-292.00000000000335,217.99999999998488,46.999999999997044,-109.99999999999943,-1.9999999999953388,48.99999999999905,-32.999999999994145,,-727.0000000000109
2017.11.20,32.0000000000098,-201.00000000000674,94.99999999999886,-101.00000000001774,100.00000000000009,-33.000000000005244,-58.000000000002494,67.99999999999784,-136.99999999999824,0.999999999995449,72.0000000000054,-44.999999999987494,-65.00000000000395,-228.99999999999034,114.00000000000432,124.99999999999733,-7.0000000000014495,-49.00000000001015,-1.9999999999953388,-112.99999999999955,-16.999999999995907,75.9999999999983,-5.999999999994898,,-380.00000000000205
2017.11.20,39.999999999995595,-455.0000000000054,-43.99999999999693,-190.00000000000128,87.99999999999919,19.999999999997797,-485.0000000000021,46.999999999997044,7.0000000000014495,-70.0000000000034,263.0000000000021,139.00000000001,-176.99999999998272,-205.99999999999508,574.0000000000123,374.0000000000077,341.99999999999784,-544.0000000000111,158.00000000000125,-203.00000000000296,-43.99999999999693,-3.0000000000085514,-60.000000000015596,,-428.9999999999996
2017.11.20,160.00000000000458,-509.00000000000387,-80.99999999998886,-297.0000000000139,121.00000000000443,-45.000000000006146,-445.0000000000065,165.99999999999682,14.000000000002899,-48.000000000003595,224.000000000002,320.99999999999795,-165.9999999999995,-113.99999999999189,675.0000000000114,304.00000000001535,343.00000000000443,-449.0000000000105,260.9999999999957,-264.00000000001,-143.00000000000068,-45.000000000006146,-2.999999999997449,,-20.00000000000354
2017.11.20,89.99999999999008,-371.99999999999454,40.00000000000625,-175.00000000001404,80.00000000000229,-18.0000000000069,-287.000000000015,57.00000000000216,-75.00000000000284,7.9999999999968985,162.0000000000066,82.99999999999841,-96.99999999999153,-114.99999999999844,381.0000000000002,280.0000000000136,243.99999999999977,-304.9999999999997,76.99999999999818,-128.0000000000001,-31.00000000000591,-6.0000000000060005,15.999999999993797,,-91.00000000002674
2017.11.20,89.99999999999008,-415.0000000000098,18.000000000000682,-144.0000000000108,70.0000000000034,8.999999999992347,-327.00000000001063,84.99999999999375,-94.00000000000519,20.999999999993246,196.00000000000728,114.00000000000432,-53.999999999998494,-92.00000000000318,450.00000000001705,368.9999999999971,320.00000000000915,-443.0000000000156,76.99999999999818,-134.00000000000034,-16.000000000005343,4.999999999999449,-17.000000000000348,,87.99999999994634
2017.11.20,140.99999999999113,-391.9999999999924,6.000000000000227,-219.99999999999798,48.99999999999905,24.999999999997247,-297.9999999999983,102.99999999999443,-51.99999999999649,44.99999999999504,143.9999999999997,185.00000000000227,-89.99999999999008,22.999999999995246,442.0000000000073,249.00000000001032,330.0000000000081,-448.000000000004,137.00000000000045,-120.00000000000455,-4.0000000000048885,-81.00000000000884,-12.999999999996348,,161.00000000000665
2017.11.20,150.99999999999002,-404.0000000000044,-74.99999999998863,-229.00000000001253,63.00000000000195,53.999999999998494,-377.0000000000051,111.0000000000042,-1.0000000000065512,-13.00000000000745,145.00000000000622,302.99999999999727,-92.00000000000318,4.000000000004,551.0000000000161,258.0000000000027,317.9999999999961,-531.0000000000148,207.00000000000784,-197.00000000000273,-31.00000000000591,-69.00000000000794,-75.00000000000284,,70.99999999996282
2017.11.20,272.00000000000557,-588.0000000000107,-137.99999999999102,-363.0000000000022,139.99999999999568,-45.000000000006146,-595.9999999999966,146.0000000000008,102.00000000000209,-112.000000000001,202.0000000000022,521.000000000015,-113.99999999999189,-15.999999999993797,832.9999999999984,335.00000000001864,402.9999999999978,-548.0000000000151,349.00000000000375,-329.9999999999983,-182.00000000000216,-73.00000000000084,-29.999999999996696,,168.0000000000336
2017.11.20,221.00000000000452,-486.00000000000864,-52.99999999999727,-296.0000000000074,97.9999999999981,20.999999999993246,-583.0000000000002,-18.000000000000682,117.00000000000044,-118.00000000000699,161.00000000000003,352.00000000000387,-88.99999999998354,12.999999999996348,618.9999999999998,283.000000000011,357.00000000000733,-572.0000000000169,236.0000000000042,-219.99999999999886,-51.00000000000193,-75.00000000000284,-72.0000000000054,,-155.000000000012
2017.11.20,140.0000000000068,-496.99999999999187,-89.9999999999892,-273.0000000000121,105.99999999999498,31.999999999998696,-553.0000000000035,49.99999999999716,80.99999999999774,-107.00000000000153,223.00000000000654,308.9999999999975,-164.99999999999292,-117.99999999999588,675.0000000000114,327.00000000001063,351.0000000000124,-611.000000000006,250.0,-255.00000000000966,-61.99999999999761,-48.000000000003595,-103.00000000000864,,-337.99999999997885
2017.11.20,150.00000000000568,-485.0000000000021,-77.99999999998875,-245.0000000000063,112.000000000001,100.00000000000009,-537.0000000000097,46.999999999997044,58.000000000002494,-113.00000000000753,208.00000000000819,307.00000000001637,-110.99999999999443,-110.99999999999443,646.000000000015,341.99999999999784,326.0000000000041,-769.0000000000197,219.99999999999886,-253.0000000000001,18.000000000000682,-16.0000000000049,-217.0000000000005,,-400.99999999998096
