date,USDCAD,AUDNZD,empty,sum
2019.05.06,-45.000000000006146,15.999999999993797,,-29.00000000001235
2019.05.06,-15.00000000000945,112.99999999998533,,97.99999999997588
2019.05.06,-55.000000000005045,190.99999999998562,,135.99999999998056
2019.05.06,-8.000000000008,168.99999999999693,,160.99999999998892
2019.05.06,-17.000000000000348,197.99999999998707,,180.99999999998673
2019.05.06,-167.00000000000603,158.99999999999804,,-8.000000000007987
2019.05.06,-282.0000000000045,119.99999999998678,,-162.0000000000177
2019.05.06,-273.0000000000121,75.99999999998718,,-197.00000000002493
2019.05.06,-182.99999999999983,143.99999999998857,,-39.000000000011255
2019.05.06,-188.00000000001037,177.00000000000495,,-11.000000000005429
2019.05.06,-219.99999999999798,144.99999999999514,,-75.00000000000284
2019.05.06,-212.00000000001216,123.99999999999079,,-88.00000000002137
2019.05.06,-225.00000000000853,92.00000000000318,,-133.00000000000534
2019.05.06,-208.00000000000819,68.00000000000139,,-140.0000000000068
2019.05.06,-208.00000000000819,59.99999999999339,,-148.00000000001478
2019.05.06,-148.99999999999915,126.99999999998823,,-22.000000000010914
2019.05.06,-207.00000000000162,126.0000000000039,,-80.99999999999773
2019.05.06,-224.000000000002,109.00000000000354,,-114.99999999999845
2019.05.06,-372.00000000001677,90.99999999999665,,-281.0000000000201
2019.05.06,-319.0000000000026,85.00000000000173,,-234.00000000000088
2019.05.06,-207.00000000000162,183.99999999998417,,-23.00000000001745
2019.05.06,-212.00000000001216,154.99999999999403,,-57.00000000001813
2019.05.06,-167.00000000000603,177.99999999998929,,10.99999999998326
2019.05.06,-233.00000000001654,209.9999999999991,,-23.00000000001745
2019.05.06,-197.00000000000273,190.99999999998562,,-6.00000000001711
2019.05.06,-195.9999999999962,207.00000000000162,,11.000000000005429
2019.05.06,-214.00000000000307,235.99999999999176,,21.999999999988688
2019.05.06,-158.99999999999804,248.99999999998812,,89.99999999999008
2019.05.06,-148.00000000001478,286.99999999999284,,138.99999999997806
2019.05.06,-151.9999999999966,322.00000000000006,,170.00000000000347
2019.05.06,-222.00000000001108,346.0000000000019,,123.99999999999079
2019.05.06,-304.00000000001535,363.9999999999866,,59.99999999997124
2019.05.06,-338.0000000000161,356.9999999999851,,18.99999999996902
2019.05.06,-151.00000000001222,360.9999999999891,,209.99999999997686
2019.05.06,-158.99999999999804,414.00000000000324,,255.0000000000052
2019.05.06,18.999999999991246,469.99999999999267,,488.9999999999839
2019.05.06,58.000000000002494,490.999999999997,,548.9999999999994
2019.05.06,75.99999999998718,497.99999999999847,,573.9999999999857
2019.05.06,44.99999999998394,502.00000000000244,,546.9999999999864
2019.05.06,15.999999999993797,468.9999999999861,,484.9999999999799
2019.05.06,95.00000000000064,487.99999999999955,,583.0000000000002
2019.05.06,97.9999999999981,514.9999999999987,,612.9999999999968
2019.05.06,81.9999999999821,505.99999999998425,,587.9999999999663
2019.05.06,171.99999999999437,493.99999999999443,,665.9999999999889
2019.05.06,207.00000000000162,529.999999999986,,736.9999999999876
2019.05.06,163.9999999999864,507.9999999999973,,671.9999999999837
2019.05.06,110.99999999999443,517.9999999999962,,628.9999999999907
2019.05.06,83.9999999999952,422.9999999999956,,506.9999999999908
2019.05.07,-14.000000000002899,327.99999999999494,,313.99999999999204
2019.05.07,-6.000000000017103,411.99999999999017,,405.99999999997306
2019.05.07,4.999999999988347,371.99999999999454,,376.9999999999829
2019.05.07,34.000000000000696,350.9999999999902,,384.9999999999909
2019.05.07,29.999999999996696,380.00000000000256,,409.99999999999926
2019.05.07,58.000000000002494,425.99999999999307,,483.99999999999557
2019.05.07,102.00000000000209,443.99999999999994,,546.000000000002
2019.05.07,131.99999999999878,458.9999999999872,,590.999999999986
2019.05.07,211.99999999998997,434.9999999999854,,646.9999999999753
2019.05.07,339.0000000000004,526.9999999999886,,865.9999999999891
2019.05.07,309.0000000000037,527.9999999999951,,836.9999999999989
2019.05.07,339.0000000000004,540.9999999999915,,879.9999999999918
2019.05.07,302.0000000000023,533.99999999999,,835.9999999999923
2019.05.07,322.9999999999844,506.9999999999908,,829.9999999999752
2019.05.07,340.9999999999913,449.9999999999948,,790.9999999999861
2019.05.07,392.9999999999989,1019.9999999999986,,1412.9999999999975
2019.05.07,298.9999999999826,1002.9999999999983,,1301.999999999981
2019.05.07,271.99999999998334,895.0000000000014,,1166.9999999999848
2019.05.07,340.9999999999913,934.9999999999969,,1275.9999999999882
2019.05.07,286.99999999999284,919.0000000000032,,1205.999999999996
2019.05.07,310.9999999999946,893.9999999999948,,1204.9999999999893
2019.05.07,217.99999999998488,932.9999999999839,,1150.9999999999686
2019.05.07,181.9999999999933,883.9999999999959,,1065.999999999989
2019.05.07,115.99999999998278,872.9999999999905,,988.9999999999732
2019.05.07,119.00000000000244,856.9999999999967,,975.9999999999991
2019.05.07,119.00000000000244,863.9999999999981,,983.0000000000005
2019.05.07,86.99999999999264,902.0000000000028,,988.9999999999955
2019.05.07,-39.00000000001125,956.0000000000013,,916.99999999999
2019.05.07,-92.00000000000318,1022.9999999999961,,930.999999999993
2019.05.07,-168.99999999999693,978.9999999999966,,809.9999999999997
2019.05.07,-102.00000000000209,974.9999999999925,,872.9999999999905
2019.05.07,-137.00000000000932,931.9999999999995,,794.9999999999902
2019.05.07,-232.00000000000998,886.9999999999934,,654.9999999999834
2019.05.07,-251.00000000000122,939.9999999999853,,688.9999999999841
2019.05.07,-194.0000000000053,868.000000000002,,673.9999999999968
2019.05.07,-195.9999999999962,868.000000000002,,672.0000000000059
2019.05.07,-164.00000000000858,831.9999999999883,,667.9999999999798
2019.05.07,-182.0000000000155,846.9999999999977,,664.9999999999823
2019.05.07,-140.0000000000068,866.9999999999956,,726.9999999999887
2019.05.07,-158.0000000000137,858.0000000000032,,699.9999999999895
2019.05.07,-273.9999999999965,814.999999999988,,540.9999999999915
2019.05.07,-307.00000000001285,780.9999999999873,,473.9999999999744
2019.05.07,-300.00000000001137,758.9999999999985,,458.99999999998715
2019.05.07,-246.00000000001288,743.0000000000048,,496.9999999999919
2019.05.07,-273.0000000000121,756.0000000000011,,482.99999999998903
2019.05.07,-192.99999999999872,804.9999999999891,,611.9999999999903
2019.05.07,-162.00000000001768,824.9999999999868,,662.9999999999691
2019.05.07,-177.00000000000495,800.9999999999851,,623.9999999999802
2019.05.08,-148.00000000001478,761.999999999996,,613.9999999999812
2019.05.08,-154.0000000000097,810.999999999984,,656.9999999999743
2019.05.08,-160.00000000000458,900.9999999999962,,740.9999999999917
2019.05.08,-156.00000000000057,889.9999999999908,,733.9999999999902
2019.05.08,-151.9999999999966,875.0000000000035,,723.0000000000069
2019.05.08,-171.00000000001003,853.9999999999992,,682.9999999999892
2019.05.08,-150.00000000000568,851.9999999999861,,701.9999999999804
2019.05.08,-148.99999999999915,885.0000000000025,,736.0000000000034
2019.05.08,-134.99999999999625,922.999999999985,,787.9999999999887
2019.05.08,-95.00000000000064,915.9999999999835,,820.9999999999828
2019.05.08,-79.00000000000685,1390.0000000000023,,1310.9999999999955
2019.05.08,-90.00000000001229,1388.999999999996,,1298.9999999999836
2019.05.08,-63.000000000013046,1347.9999999999936,,1284.9999999999807
2019.05.08,-97.9999999999981,1300.9999999999966,,1202.9999999999984
2019.05.08,-46.0000000000127,1215.9999999999948,,1169.999999999982
2019.05.08,-46.0000000000127,1168.9999999999977,,1122.999999999985
2019.05.08,-66.00000000001049,1157.9999999999923,,1091.9999999999818
2019.05.08,-75.00000000000284,1143.9999999999895,,1068.9999999999868
2019.05.08,-80.00000000001339,1144.999999999996,,1064.9999999999825
2019.05.08,1.999999999990898,1131.9999999999998,,1133.9999999999907
2019.05.08,-36.999999999998145,1072.9999999999907,,1035.9999999999925
2019.05.08,-50.0000000000167,1053.9999999999993,,1003.9999999999826
2019.05.08,-15.00000000000945,1022.9999999999961,,1007.9999999999867
2019.05.08,-111.00000000001664,1048.0000000000045,,936.999999999988
2019.05.08,-141.00000000001333,1018.9999999999922,,877.9999999999789
2019.05.08,-226.00000000001506,940.9999999999918,,714.9999999999768
2019.05.08,-269.00000000000813,944.9999999999958,,675.9999999999877
2019.05.08,-214.00000000000307,968.9999999999976,,754.9999999999945
2019.05.08,-177.00000000000495,922.0000000000006,,744.9999999999957
2019.05.08,-90.00000000001229,890.9999999999974,,800.9999999999851
2019.05.08,34.000000000000696,912.0000000000017,,946.0000000000024
2019.05.08,-86.0000000000083,909.0000000000042,,822.9999999999959
2019.05.08,-116.00000000000499,885.9999999999868,,769.9999999999818
2019.05.08,-73.00000000001194,934.9999999999969,,861.999999999985
2019.05.08,-96.00000000000719,981.999999999994,,885.9999999999868
2019.05.08,-57.00000000001815,983.9999999999849,,926.9999999999667
2019.05.08,70.99999999999883,995.9999999999969,,1066.9999999999957
2019.05.08,-43.00000000001525,944.9999999999958,,901.9999999999806
2019.05.08,-140.0000000000068,941.9999999999984,,801.9999999999916
2019.05.08,-104.00000000001519,961.9999999999961,,857.9999999999809
2019.05.08,-134.99999999999625,987.0000000000045,,852.0000000000083
2019.05.08,-172.0000000000166,964.9999999999936,,792.999999999977
2019.05.08,-190.00000000000128,988.9999999999955,,798.9999999999942
2019.05.08,-214.00000000000307,943.9999999999893,,729.9999999999862
2019.05.08,-171.00000000001003,956.9999999999857,,785.9999999999757
2019.05.08,-265.0000000000041,905.0000000000002,,639.9999999999961
2019.05.08,-253.00000000001432,892.9999999999883,,639.999999999974
2019.05.08,-223.00000000001762,853.9999999999992,,630.9999999999816
2019.05.09,-184.00000000000637,868.9999999999865,,684.9999999999801
2019.05.09,-197.00000000000273,878.000000000001,,680.9999999999983
2019.05.09,-192.00000000001438,879.9999999999919,,687.9999999999775
2019.05.09,-173.00000000000094,811.9999999999905,,638.9999999999895
2019.05.09,-157.00000000000713,801.9999999999916,,644.9999999999844
2019.05.09,-189.00000000001694,800.0000000000007,,610.9999999999837
2019.05.09,-255.00000000000523,682.9999999999892,,427.99999999998397
2019.05.09,-233.00000000001654,722.0000000000005,,488.9999999999839
2019.05.09,-266.0000000000107,699.0000000000052,,432.99999999999454
2019.05.09,-273.9999999999965,720.9999999999939,,446.9999999999974
2019.05.09,-309.0000000000037,690.9999999999972,,381.99999999999346
2019.05.09,-282.0000000000045,675.9999999999877,,393.99999999998323
2019.05.09,-317.9999999999961,682.9999999999892,,364.9999999999931
2019.05.09,-272.00000000000557,699.9999999999895,,427.99999999998397
2019.05.09,-273.9999999999965,702.0000000000026,,428.00000000000614
2019.05.09,-299.00000000000483,702.0000000000026,,402.9999999999978
2019.05.09,-312.00000000000114,665.0000000000044,,353.0000000000033
2019.05.09,-295.0000000000008,662.9999999999914,,367.99999999999056
2019.05.09,-365.99999999999966,629.9999999999973,,263.9999999999976
2019.05.09,-345.0000000000175,671.9999999999837,,326.99999999996624
2019.05.09,-310.0000000000103,624.0000000000023,,313.999999999992
2019.05.09,-334.9999999999964,567.9999999999907,,232.99999999999426
2019.05.09,-382.0000000000157,580.999999999987,,198.99999999997135
2019.05.09,-287.9999999999994,649.999999999995,,361.9999999999956
2019.05.09,-261.0000000000001,688.9999999999841,,427.99999999998397
2019.05.09,-234.00000000000088,683.9999999999957,,449.99999999999477
2019.05.09,-212.99999999999653,702.0000000000026,,489.0000000000061
2019.05.09,-191.00000000000784,659.999999999994,,468.99999999998613
2019.05.09,-229.00000000001253,624.0000000000023,,394.99999999998977
2019.05.09,-259.0000000000092,648.0000000000041,,388.9999999999949
2019.05.09,-270.99999999999903,600.0000000000006,,329.00000000000153
2019.05.09,-392.00000000001455,600.0000000000006,,207.99999999998602
2019.05.09,-401.00000000000693,607.9999999999864,,206.99999999997942
2019.05.09,-400.00000000000034,570.0000000000039,,170.00000000000352
2019.05.09,-334.9999999999964,520.9999999999936,,185.99999999999721
2019.05.09,-301.0000000000179,584.9999999999911,,283.9999999999732
2019.05.09,-426.9999999999996,533.99999999999,,106.9999999999904
2019.05.09,-372.00000000001677,565.9999999999999,,193.99999999998312
2019.05.09,-303.0000000000088,588.9999999999951,,285.9999999999863
2019.05.09,-248.00000000000378,668.0000000000019,,419.9999999999982
2019.05.09,-273.9999999999965,680.9999999999983,,407.0000000000018
2019.05.09,-192.00000000001438,668.9999999999862,,476.99999999997186
2019.05.09,-131.99999999999878,697.9999999999986,,565.9999999999999
2019.05.09,-83.00000000001084,661.9999999999848,,578.999999999974
2019.05.09,-128.000000000017,671.9999999999837,,543.9999999999668
2019.05.09,-73.99999999999629,670.9999999999993,,597.0000000000031
2019.05.09,-137.00000000000932,662.9999999999914,,525.999999999982
2019.05.09,-215.00000000000963,617.9999999999852,,402.99999999997556
2019.05.10,-130.0000000000079,612.9999999999969,,482.99999999998903
2019.05.10,-126.0000000000039,604.0000000000045,,478.0000000000007
2019.05.10,-145.00000000001734,631.9999999999882,,486.99999999997084
2019.05.10,-178.00000000001148,644.0000000000001,,465.99999999998863
2019.05.10,-137.00000000000932,671.9999999999837,,534.9999999999744
2019.05.10,-112.000000000001,702.0000000000026,,590.0000000000016
2019.05.10,-18.0000000000069,675.0000000000034,,656.9999999999965
2019.05.10,21.999999999988695,672.9999999999902,,694.999999999979
2019.05.10,59.99999999999339,683.9999999999957,,743.9999999999891
2019.05.10,156.99999999998494,724.9999999999978,,881.9999999999827
2019.05.10,69.9999999999923,780.000000000003,,849.9999999999952
2019.05.10,-62.000000000006494,699.9999999999895,,637.9999999999831
2019.05.10,-85.00000000000173,731.9999999999993,,646.9999999999976
2019.05.10,-136.00000000000279,627.9999999999841,,491.9999999999813
2019.05.10,-139.00000000000023,638.9999999999895,,499.9999999999893
2019.05.10,-177.00000000000495,665.0000000000044,,487.9999999999995
2019.05.10,-195.9999999999962,646.9999999999976,,451.0000000000014
2019.05.10,-144.0000000000108,705.0000000000001,,560.9999999999893
2019.05.10,-114.0000000000141,739.9999999999851,,625.999999999971
2019.05.10,-153.00000000000313,692.0000000000038,,539.0000000000007
2019.05.10,-6.000000000017103,654.9999999999834,,648.9999999999663
2019.05.10,-42.0000000000087,655.9999999999899,,613.9999999999811
2019.05.10,-14.000000000002899,697.9999999999986,,683.9999999999957
2019.05.10,-16.000000000016,673.9999999999968,,657.9999999999808
2019.05.10,45.99999999999049,697.9999999999986,,743.9999999999891
2019.05.10,-12.000000000012001,680.9999999999983,,668.9999999999862
2019.05.10,19.999999999997797,686.9999999999932,,706.999999999991
2019.05.10,-89.00000000000574,639.9999999999961,,550.9999999999905
2019.05.10,-151.00000000001222,587.0000000000042,,435.999999999992
2019.05.10,-206.00000000001728,621.9999999999892,,415.9999999999719
2019.05.10,-114.0000000000141,605.9999999999955,,491.99999999998136
2019.05.10,638.9999999999895,585.9999999999976,,1224.9999999999873
2019.05.10,590.0000000000016,590.0000000000016,,1180.0000000000032
2019.05.10,714.999999999999,601.9999999999915,,1316.9999999999905
2019.05.10,479.99999999999153,638.0000000000052,,1117.9999999999968
2019.05.10,241.00000000000233,632.9999999999947,,873.999999999997
2019.05.10,245.99999999999068,600.9999999999849,,846.9999999999756
2019.05.10,261.0000000000001,636.9999999999986,,897.9999999999987
2019.05.10,289.9999999999903,665.9999999999889,,955.9999999999791
2019.05.10,265.99999999998846,656.9999999999965,,922.999999999985
2019.05.10,353.0000000000033,682.0000000000048,,1035.0000000000082
2019.05.10,370.00000000000364,651.0000000000016,,1021.0000000000052
2019.05.10,392.9999999999989,687.9999999999998,,1080.9999999999986
2019.05.10,330.9999999999924,695.9999999999856,,1026.999999999978
2019.05.10,405.9999999999952,699.9999999999895,,1105.9999999999848
2019.05.10,414.00000000000324,678.0000000000008,,1092.000000000004
2019.05.10,411.99999999999017,702.9999999999869,,1114.999999999977
2019.05.10,410.99999999998363,645.999999999991,,1056.9999999999745
