date,USDCAD,AUDNZD,empty,sum
2019.05.06,-84.0000000000174,-69.00000000000794,,-153.00000000002535
2019.05.06,-55.000000000005045,0.9999999999843467,,-54.0000000000207
2019.05.06,-73.99999999999629,44.99999999998394,,-29.00000000001235
2019.05.06,-82.00000000000429,154.99999999999403,,72.99999999998974
2019.05.06,-36.0000000000138,151.9999999999966,,115.99999999998279
2019.05.06,-178.00000000001148,88.99999999998354,,-89.00000000002794
2019.05.06,-287.000000000015,99.99999999998899,,-187.00000000002603
2019.05.06,-287.9999999999994,56.99999999999594,,-231.00000000000344
2019.05.06,-309.0000000000037,53.999999999998494,,-255.0000000000052
2019.05.06,-255.00000000000523,95.00000000000064,,-160.0000000000046
2019.05.06,-243.00000000001543,129.00000000000134,,-114.0000000000141
2019.05.06,-266.0000000000107,106.99999999999044,,-159.00000000002024
2019.05.06,-238.0000000000049,72.0000000000054,,-165.9999999999995
2019.05.06,-245.0000000000063,41.99999999998649,,-203.0000000000198
2019.05.06,-221.00000000000452,56.99999999999594,,-164.00000000000858
2019.05.06,-229.99999999999687,56.99999999999594,,-173.00000000000094
2019.05.06,-226.99999999999943,96.99999999999153,,-130.0000000000079
2019.05.06,-243.00000000001543,99.00000000000463,,-144.0000000000108
2019.05.06,-384.00000000000654,76.99999999999375,,-307.0000000000128
2019.05.06,-392.9999999999989,73.99999999999629,,-319.0000000000026
2019.05.06,-368.00000000001273,69.9999999999923,,-298.00000000002046
2019.05.06,-248.00000000000378,143.99999999998857,,-104.0000000000152
2019.05.06,-212.99999999999653,149.9999999999835,,-63.000000000013046
2019.05.06,-233.00000000001654,174.99999999999181,,-58.00000000002473
2019.05.06,-236.99999999999832,181.9999999999933,,-55.00000000000503
2019.05.06,-215.00000000000963,184.99999999999073,,-30.0000000000189
2019.05.06,-217.0000000000005,197.00000000000273,,-19.999999999997783
2019.05.06,-216.00000000001617,224.99999999998633,,8.999999999970157
2019.05.06,-194.0000000000053,242.99999999999324,,48.99999999998795
2019.05.06,-182.0000000000155,283.99999999999534,,101.99999999997985
2019.05.06,-252.0000000000078,302.0000000000023,,49.999999999994486
2019.05.06,-331.0000000000146,333.0000000000055,,1.999999999990905
2019.05.06,-378.999999999996,320.9999999999935,,-58.0000000000025
2019.05.06,-348.9999999999993,336.00000000000296,,-12.999999999996362
2019.05.06,-228.00000000000597,358.9999999999982,,130.9999999999922
2019.05.06,-197.00000000000273,407.0000000000018,,209.9999999999991
2019.05.06,-35.00000000000725,458.00000000000284,,422.99999999999557
2019.05.06,34.99999999998504,469.99999999999267,,504.9999999999777
2019.05.06,36.999999999998145,472.9999999999901,,509.99999999998823
2019.05.06,-12.000000000012001,468.00000000000176,,455.99999999998977
2019.05.06,-2.999999999997449,448.9999999999883,,445.99999999999085
2019.05.06,87.99999999999919,487.99999999999955,,575.9999999999987
2019.05.06,62.99999999999084,500.9999999999959,,563.9999999999867
2019.05.06,58.99999999998684,485.0000000000021,,543.999999999989
2019.05.06,163.9999999999864,492.9999999999879,,656.9999999999743
2019.05.06,151.9999999999966,496.99999999999187,,648.9999999999884
2019.05.06,105.99999999998388,503.99999999999335,,609.9999999999773
2019.05.06,51.000000000001044,309.99999999998806,,360.9999999999891
2019.05.07,-79.00000000000685,224.000000000002,,144.99999999999514
2019.05.07,-14.000000000002899,312.9999999999855,,298.9999999999826
