date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURAUD,EURNZD,empty,sum
2016.08.29,-21.00000000000435,-35.00000000000725,-15.000000000000568,-31.000000000003247,-70.99999999999883,-37.00000000000925,-43.999999999999595,-33.000000000005244,-160.00000000000458,-167.9999999999904,-235.00000000000742,,-850.0000000000306
2016.08.29,-48.000000000003595,-31.000000000003247,109.99999999999943,-53.999999999998494,-82.00000000000429,-57.00000000000705,-43.999999999999595,-29.000000000001247,-228.00000000000597,-220.99999999998232,-350.00000000000585,,-1034.0000000000123
2016.08.29,-143.00000000000423,18.999999999991246,110.99999999999,-115.99999999999389,-46.00000000000159,-80.00000000000229,-11.00000000000545,21.00000000000435,-346.0000000000019,-359.99999999998255,-339.0000000000004,,-1290.0000000000068
2016.08.29,-126.0000000000039,92.99999999998754,68.9999999999884,-82.00000000000429,-26.999999999999247,-78.00000000000028,-6.0000000000060005,24.999999999997247,-404.0000000000044,-374.999999999992,-399.00000000001603,,-1310.0000000000528
2016.08.29,-200.99999999998454,107.99999999999699,108.99999999999466,-68.00000000000139,14.999999999998348,-90.0000000000012,30.999999999992145,12.000000000000899,-483.0000000000112,-432.9999999999945,-337.0000000000095,,-1337.0000000000193
2016.08.29,-187.99999999998818,113.99999999999189,29.999999999986926,-182.00000000000438,-53.00000000000304,-186.00000000000838,-41.000000000002146,15.999999999993797,-618.0000000000074,-617.0000000000009,-495.000000000001,,-2220.0000000000427
2016.08.29,-78.00000000000028,61.99999999998429,-81.00000000000307,-326.0000000000041,-156.99999999999602,-304.00000000000426,-116.00000000000499,75.9999999999983,-792.9999999999993,-844.0000000000003,-661.0000000000005,,-3222.0000000000305
2016.08.29,-45.99999999999049,95.00000000000064,34.99999999999659,-285.00000000000193,-99.00000000000463,-289.0000000000059,-86.0000000000083,92.00000000000318,-745.0000000000178,-773.9999999999858,-550.000000000006,,-2652.0000000000205
2016.08.29,-34.000000000000696,78.99999999998464,65.99999999998829,-231.0000000000034,-112.99999999999643,-240.00000000000688,-119.99999999999788,102.00000000000209,-582.0000000000158,-657.9999999999808,-598.0000000000097,,-2329.0000000000364
2016.08.29,-66.99999999999484,88.99999999998354,-38.000000000010914,-275.99999999999847,-121.99999999999989,-275.000000000003,-106.00000000000608,97.9999999999981,-703.0000000000092,-774.9999999999924,-624.0000000000023,,-2799.0000000000355
2016.08.29,-68.99999999998573,93.99999999999409,-40.00000000000625,-248.00000000000378,-101.00000000000664,-239.0000000000003,-78.00000000000028,90.99999999999665,-628.0000000000064,-691.9999999999815,-582.0000000000158,,-2492.000000000016
2016.08.29,-38.0000000000047,133.00000000000534,-145.00000000001023,-192.99999999999872,-65.00000000000395,-219.00000000000253,-73.00000000000084,104.00000000000409,-577.0000000000052,-674.9999999999811,-551.0000000000126,,-2299.0000000000105
2016.08.29,-85.00000000000173,170.00000000000347,-83.00000000001262,-161.99999999999548,-38.0000000000047,-216.0000000000051,-74.00000000000739,112.99999999999643,-473.0000000000123,-629.9999999999973,-541.0000000000136,,-2019.0000000000502
2016.08.29,-89.00000000000574,173.99999999998528,-134.00000000000034,-112.000000000001,54.999999999993946,-182.99999999999983,-1.0000000000065512,104.00000000000409,-456.00000000001194,-548.9999999999995,-341.00000000001353,,-1532.000000000055
2016.08.29,-114.99999999999844,178.99999999999582,-183.00000000000693,-112.99999999999643,43.999999999999595,-178.00000000000037,-4.000000000004,102.00000000000209,-451.0000000000014,-558.9999999999984,-377.0000000000051,,-1655.0000000000136
2016.08.29,-51.99999999998539,180.0000000000024,-208.00000000001262,-127.99999999999478,29.999999999996696,-186.00000000000838,-13.00000000000745,136.00000000000279,-448.000000000004,-578.9999999999961,-406.00000000001745,,-1674.0000000000243
2016.08.29,-89.99999999999008,198.99999999999363,-189.00000000000716,-93.99999999999409,104.00000000000409,-175.00000000000293,41.9999999999976,132.99999999999423,-406.00000000001745,-563.0000000000024,-278.00000000000045,,-1317.000000000025
2016.08.29,-139.00000000000023,212.99999999999653,-276.00000000001046,-80.99999999999774,159.9999999999935,-191.00000000000784,68.99999999999685,102.00000000000209,-441.0000000000025,-531.9999999999991,-182.99999999999983,,-1299.0000000000286
2016.08.29,-72.0000000000054,149.9999999999835,-306.0000000000116,-119.00000000000244,88.99999999999464,-220.00000000000907,29.000000000001247,129.00000000000134,-392.00000000001455,-593.9999999999834,-251.00000000000122,,-1557.0000000000468
2016.08.29,87.00000000001484,116.99999999998934,-317.0000000000073,-127.99999999999478,58.000000000002494,-195.00000000000074,24.999999999997247,192.00000000000327,-206.00000000001728,-531.9999999999991,-256.00000000001177,,-1155.0000000000236
2016.08.29,117.99999999999588,-106.00000000000608,-302.0000000000067,-165.00000000000404,39.999999999995595,-163.00000000000205,56.0000000000005,129.9999999999968,-226.00000000001506,-525.999999999982,-243.00000000001543,,-1387.0000000000427
2016.08.29,158.0000000000137,-31.000000000003247,-258.0000000000098,-171.99999999999437,19.00000000000235,-209.9999999999991,-8.000000000008,139.00000000000023,-233.00000000001654,-429.99999999999704,-175.00000000001404,,-1201.000000000026
2016.08.29,202.9999999999976,-96.00000000000719,-228.00000000000864,-161.99999999999548,17.999999999995797,-221.00000000000452,-21.00000000000435,124.00000000000189,-140.0000000000068,-383.0,-131.00000000001444,,-1037.000000000046
2016.08.29,82.00000000000429,1.999999999990898,-183.00000000000693,-90.99999999999665,124.99999999999733,-126.99999999999933,102.00000000000209,122.99999999999534,7.999999999985796,-298.9999999999826,19.999999999997797,,-238.000000000012
2016.08.29,82.00000000000429,21.00000000000435,-157.0000000000107,-43.999999999999595,126.0000000000039,-124.00000000000189,54.999999999993946,121.99999999999989,-53.999999999998494,-252.99999999999213,-33.00000000001635,,-259.0000000000128
2016.08.29,121.99999999999989,4.999999999988347,-121.00000000000932,-58.99999999999794,100.99999999999554,-135.00000000000733,42.999999999993044,119.00000000000244,-15.00000000000945,-266.999999999995,-60.000000000015596,,-267.00000000005537
2016.08.29,168.0000000000126,-25.00000000000835,-86.00000000001273,-44.99999999999504,129.00000000000134,-69.00000000000794,113.99999999999189,126.0000000000039,47.99999999998139,-184.99999999999073,31.999999999987594,,206.9999999999639
2016.08.29,246.99999999999721,-19.999999999997797,-108.00000000000409,-24.999999999997247,109.00000000000354,-56.0000000000005,100.99999999999554,200.00000000000017,193.99999999998306,-165.9999999999995,14.000000000002899,,489.9999999999833
2016.08.29,293.0000000000099,-119.00000000000244,-160.0000000000108,-70.0000000000034,76.99999999999375,-43.999999999999595,115.99999999999389,163.00000000000205,167.9999999999904,-127.99999999999478,49.99999999999449,,345.99999999997345
2016.08.29,357.00000000000733,-148.99999999999915,-206.00000000000307,-144.99999999999514,21.999999999999797,-56.0000000000005,107.00000000000153,200.00000000000017,229.99999999999687,-193.99999999998306,31.999999999987594,,198.0000000000124
2016.08.29,453.0000000000145,-165.9999999999995,-228.00000000000864,-100.99999999999554,31.000000000003247,-26.999999999999247,119.99999999999788,214.99999999999852,339.0000000000004,-116.99999999998934,39.999999999995595,,559.0000000000178
2016.08.29,418.0000000000073,-204.00000000000418,-239.00000000000432,-139.00000000000023,14.999999999998348,-46.00000000000159,112.000000000001,197.00000000000273,253.99999999999866,-163.00000000000205,18.999999999991246,,223.99999999998693
2016.08.29,461.0000000000003,-248.00000000000378,-238.00000000001376,-100.99999999999554,-14.999999999998348,-21.999999999999797,105.99999999999498,197.99999999999818,320.9999999999935,-81.9999999999821,38.99999999998904,,418.99999999998266
2016.08.29,314.00000000001427,-219.00000000001364,-235.00000000001364,-92.00000000000318,-29.000000000001247,12.000000000000899,97.00000000000264,124.99999999999733,377.9999999999894,-26.999999999999247,-19.999999999997797,,303.9999999999758
2016.08.29,348.9999999999993,-211.00000000000563,-195.0000000000074,26.000000000003798,48.99999999999905,158.99999999999804,219.99999999999798,151.00000000000114,505.99999999998425,151.00000000001222,140.99999999999113,,1345.999999999974
2016.08.29,306.00000000000625,-195.9999999999962,-186.00000000000705,-4.999999999999449,80.00000000000229,130.99999999999224,229.00000000000142,117.00000000000044,474.999999999981,131.99999999999878,208.99999999999253,,1291.9999999999723
2016.08.29,374.0000000000077,-198.00000000000927,-86.00000000001273,78.00000000000028,158.99999999999804,175.99999999999838,278.9999999999959,175.00000000000293,696.999999999992,297.9999999999983,373.00000000000114,,2324.9999999999727
2016.08.29,307.00000000001285,-138.0000000000159,-104.00000000001342,104.99999999999955,204.99999999999963,156.00000000000057,256.0000000000007,158.99999999999804,630.9999999999816,257.0000000000183,349.99999999998363,,2183.9999999999654
2016.08.29,313.00000000000773,-93.00000000000975,-114.00000000000432,90.99999999999665,185.00000000000182,128.99999999999022,239.99999999999577,195.9999999999962,623.9999999999801,211.00000000000563,312.9999999999855,,2094.999999999946
2016.08.29,346.0000000000019,-92.00000000000318,-121.99999999999989,75.9999999999983,182.00000000000438,104.99999999999955,229.99999999999687,198.99999999999363,611.9999999999903,157.00000000000713,292.00000000000335,,1984.9999999999923
2016.08.29,246.00000000001288,-100.99999999999554,-98.00000000001319,90.99999999999665,180.99999999999784,103.99999999999298,225.99999999999287,182.00000000000438,482.999999999989,113.00000000000753,235.99999999999176,,1662.999999999977
2016.08.29,87.00000000001484,15.999999999993797,29.999999999986926,178.00000000000037,276.9999999999939,103.99999999999298,246.00000000000176,134.99999999999625,461.0000000000003,189.00000000001694,346.9999999999862,,2069.9999999999845
2016.08.29,-11.999999999989797,36.999999999998145,88.99999999999864,170.99999999999892,307.0000000000017,104.99999999999955,261.99999999999557,82.00000000000429,370.999999999988,186.0000000000195,391.9999999999924,,1990.0000000000068
2016.08.29,15.00000000000945,24.000000000001798,92.99999999998931,173.00000000000094,298.9999999999937,129.9999999999968,287.9999999999994,85.99999999999719,350.9999999999902,162.00000000001768,357.99999999999164,,1978.9999999999882
2016.08.29,53.999999999998494,26.999999999999247,83.99999999998897,168.00000000000148,307.0000000000017,149.99999999999457,300.99999999999574,90.0000000000012,368.9999999999971,197.00000000000273,391.9999999999924,,2138.9999999999736
2016.08.29,104.00000000001519,14.999999999987246,93.99999999999409,148.0000000000037,266.999999999995,159.9999999999935,282.99999999999994,117.00000000000044,409.99999999999926,157.00000000000713,316.99999999998954,,2071.999999999985
2016.08.29,96.00000000000719,41.99999999998649,147.99999999999613,121.99999999999989,263.0000000000021,131.99999999999878,275.99999999999847,119.99999999999788,367.99999999999056,101.00000000001774,280.9999999999979,,1948.9999999999934
2016.08.29,137.00000000000932,41.000000000002146,159.9999999999966,95.99999999999609,221.99999999999997,102.99999999999754,234.99999999999633,143.9999999999997,305.9999999999841,32.0000000000098,192.99999999999872,,1668.9999999999902
2016.08.30,143.00000000000423,-42.0000000000087,143.99999999999125,78.99999999999574,234.00000000000088,-14.000000000002899,170.99999999999892,95.99999999999609,359.99999999998255,56.000000000011596,302.0000000000023,,1528.9999999999718
