date,USDCHF,GBPUSD,EURUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,empty,sum
2017.06.19,134.99999999999625,218.00000000000708,-14.000000000002899,-308.9999999999815,-175.00000000000293,-21.00000000000435,489.0000000000043,-812.0000000000127,-395.99999999999636,-377.9999999999894,-182.99999999999983,194.99999999999318,,-1250.9999999999893
2017.06.19,90.0000000000012,175.99999999999838,-133.00000000000534,-318.9999999999804,-207.99999999999707,-56.99999999999594,530.0000000000011,-859.9999999999941,-400.00000000000034,-346.0000000000019,-287.000000000015,212.0000000000033,,-1601.9999999999864
2017.06.19,-68.00000000000139,35.00000000000725,-258.0000000000027,-343.99999999998875,-202.9999999999976,-4.000000000004,403.99999999999636,-733.0000000000059,-400.9999999999847,-220.99999999998232,-195.9999999999962,173.99999999999238,,-1814.9999999999677
2017.06.19,-121.99999999999989,-71.99999999998319,-270.00000000001467,-268.9999999999859,-83.9999999999952,-29.999999999996696,543.0000000000064,-780.000000000003,-212.99999999999653,-273.9999999999965,-282.0000000000045,260.9999999999957,,-1591.9999999999743
2017.06.19,-141.99999999999767,-163.00000000000205,-312.00000000000114,-261.0000000000001,-103.99999999999298,26.999999999999247,496.9999999999857,-669.9999999999928,-276.9999999999939,-271.99999999998334,-178.99999999999582,245.00000000000455,,-1610.9999999999704
2017.06.19,-175.99999999999838,-135.9999999999806,-291.00000000001904,-231.99999999998778,-34.000000000000696,48.99999999999905,501.0000000000048,-617.0000000000009,-156.99999999998494,-207.00000000000162,-153.00000000000313,281.0000000000059,,-1171.9999999999673
2017.06.19,-177.00000000000495,-163.00000000000205,-322.00000000000006,-238.99999999998923,29.999999999996696,29.000000000001247,530.0000000000011,-629.0000000000128,-49.99999999999449,-209.9999999999991,-188.9999999999947,295.99999999999227,,-1094.0000000000061
2017.06.19,-196.00000000000728,-226.99999999999943,-385.00000000001313,-243.99999999999977,135.00000000000733,43.999999999999595,347.99999999998477,-575.9999999999987,191.00000000000784,-143.99999999998857,-146.00000000000168,293.00000000000637,,-907.0000000000027
2017.06.19,-214.99999999999852,-469.99999999999267,-397.0000000000029,-259.9999999999936,224.9999999999974,72.0000000000054,111.99999999999477,-512.0000000000014,388.9999999999949,-73.99999999999629,-70.0000000000145,275.0000000000057,,-925.0000000000016
2017.06.19,-253.99999999999866,-363.0000000000022,-450.00000000001705,-280.9999999999979,270.99999999999903,114.00000000000298,205.99999999998886,-198.00000000000927,478.0000000000006,-19.999999999997797,8.999999999992347,283.00000000000125,,-205.00000000003791
2017.06.19,-284.0000000000065,-363.0000000000022,-466.00000000001086,-248.99999999998812,263.0000000000021,129.00000000000134,324.99999999998863,-222.00000000001108,463.9999999999977,100.0000000000112,60.99999999999994,364.9999999999949,,122.99999999997692
2017.06.19,-278.00000000000045,-352.9999999999811,-483.0000000000112,-272.99999999998994,206.00000000000617,95.99999999999609,341.99999999998454,-300.99999999999574,353.0000000000033,60.99999999999994,-19.999999999997797,362.99999999999955,,-286.9999999999867
2017.06.19,-329.00000000000153,-403.99999999998215,-525.0000000000199,-264.9999999999819,207.00000000000162,78.00000000000028,409.9999999999966,-334.9999999999964,360.0000000000048,19.999999999997797,-69.00000000000794,370.9999999999951,,-480.99999999999363
2017.06.19,-370.00000000000364,-404.9999999999887,-569.0000000000194,-245.99999999999068,231.0000000000034,78.99999999999574,408.9999999999918,-310.9999999999946,373.00000000000114,58.000000000002494,-66.99999999999484,385.9999999999957,,-432.0000000000017
2017.06.19,-387.99999999999943,-419.9999999999982,-609.0000000000151,-252.99999999999213,241.99999999999778,82.99999999999974,400.0000000000057,-317.0000000000117,426.00000000001523,76.0000000000094,-68.00000000000139,367.999999999995,,-459.9999999999949
2017.06.19,-375.0000000000031,-411.99999999999017,-575.9999999999987,-253.99999999999866,209.00000000000364,65.99999999999939,427.99999999999727,-290.00000000001245,324.9999999999975,97.00000000001374,-62.000000000006494,399.0000000000009,,-444.99999999999727
2017.06.19,-389.000000000006,-430.9999999999814,-588.0000000000107,-230.9999999999812,212.00000000000108,78.00000000000028,472.99999999998477,-259.0000000000092,348.9999999999993,116.00000000000499,-75.00000000000284,423.9999999999924,,-321.0000000000084
2017.06.19,-380.00000000000256,-415.99999999999415,-588.0000000000107,-240.9999999999801,273.000000000001,72.0000000000054,527.9999999999916,-279.99999999999136,462.0000000000068,117.00000000001154,-76.99999999999375,438.0000000000024,,-91.99999999995373
2017.06.19,-363.99999999999767,-383.0,-567.0000000000064,-245.99999999999068,277.000000000005,70.0000000000034,531.0000000000059,-269.00000000000813,478.0000000000006,129.00000000000134,-59.99999999999339,450.00000000000284,,46.00000000002274
2017.06.19,-360.0000000000048,-353.99999999998766,-569.0000000000194,-244.9999999999841,280.9999999999979,63.00000000000195,530.0000000000011,-259.9999999999936,495.000000000001,155.00000000001623,-58.000000000002494,442.99999999999784,,121.00000000002422
2017.06.20,-356.00000000000074,-385.99999999999744,-567.0000000000064,-416.9999999999785,-60.99999999999994,-317.0000000000006,448.0000000000075,-245.0000000000063,452.00000000000796,168.99999999999693,-45.000000000006146,424.99999999999716,,-899.9999999999867
2017.06.20,-365.0000000000042,-335.9999999999808,-571.0000000000103,-308.9999999999815,221.99999999999997,-139.00000000000023,556.999999999988,-273.9999999999965,453.0000000000145,134.99999999999625,-70.0000000000145,444.9999999999932,,-251.99999999999636
2017.06.20,-370.9999999999991,-350.9999999999902,-572.0000000000169,-247.99999999998158,265.0000000000041,2.000000000002,582.9999999999984,-290.9999999999968,449.0000000000105,97.00000000001374,-242.00000000000887,472.999999999999,,-205.9999999999659
2017.06.20,-353.0000000000033,-340.9999999999913,-548.9999999999995,-236.99999999999832,243.99999999999977,17.999999999995797,653.9999999999964,-299.00000000000483,384.00000000000654,102.00000000000209,-214.00000000000307,498.9999999999952,,-92.00000000000443
2017.06.20,-411.0000000000058,-412.9999999999967,-611.000000000006,-247.99999999998158,240.00000000000688,12.999999999996348,645.0000000000102,-313.00000000000773,391.000000000008,60.000000000015596,-204.00000000000418,495.9999999999951,,-354.9999999999701
2017.06.20,-426.00000000000415,-434.000000000001,-630.0000000000194,-233.99999999997868,278.00000000000045,34.000000000000696,655.0000000000011,-322.00000000000006,458.00000000000284,84.0000000000174,-192.00000000001438,486.99999999999477,,-242.00000000000023
2017.06.20,-409.99999999999926,-459.99999999999375,-605.0000000000111,-225.99999999999287,265.99999999999955,51.000000000001044,670.9999999999923,-337.99999999999386,422.00000000001125,28.000000000005798,-160.00000000000458,501.99999999999534,,-258.9999999999901
2017.06.20,-400.00000000000034,-468.00000000000176,-602.999999999998,-232.99999999999432,272.00000000000557,26.999999999999247,599.9999999999943,-340.9999999999913,452.00000000000796,46.0000000000127,-192.00000000001438,493.9999999999998,,-345.9999999999802
2017.06.20,-392.9999999999989,-425.99999999999307,-592.0000000000148,-230.9999999999812,260.00000000000466,46.00000000000159,663.9999999999873,-428.00000000000614,438.00000000000506,-71.99999999998319,-148.00000000001478,450.00000000000284,,-431.99999999999056
2017.06.20,-373.00000000000114,-391.9999999999924,-554.00000000001,-217.99999999998488,248.00000000000378,70.0000000000034,659.9999999999966,-442.00000000000904,388.9999999999949,-112.99999999998533,-110.99999999999443,429.9999999999926,,-405.99999999998613
2017.06.20,-324.00000000000205,-377.9999999999894,-504.9999999999999,-226.99999999999943,229.99999999999687,22.999999999995246,675.9999999999877,-485.0000000000021,367.0000000000062,-160.99999999998892,-205.99999999999508,423.9999999999924,,-565.9999999999986
2017.06.20,-306.00000000000625,-360.9999999999891,-490.0000000000126,-227.99999999998377,226.00000000000398,12.000000000000899,700.9999999999934,-496.00000000000756,358.00000000001387,-171.99999999999437,-232.00000000000998,423.0000000000018,,-564.9999999999895
2017.06.20,-326.9999999999995,-415.99999999999415,-504.9999999999999,-217.0000000000005,236.00000000000287,50.0000000000056,665.9999999999968,-459.99999999999375,372.00000000001677,-141.99999999999767,-165.00000000001512,435.99999999999284,,-471.9999999999857
2017.06.20,-309.0000000000037,-376.9999999999829,-487.0000000000152,-222.99999999999542,243.99999999999977,75.00000000000284,704.0000000000077,-418.9999999999916,381.0000000000091,-100.99999999999554,-97.9999999999981,462.99999999999386,,-146.99999999996908
2017.06.20,-336.9999999999984,-375.9999999999986,-506.0000000000064,-227.99999999998377,262.00000000000665,126.0000000000039,681.999999999988,-310.0000000000103,436.9999999999985,-2.999999999997449,22.999999999995246,506.0000000000002,,275.9999999999975
2017.06.20,-326.9999999999995,-364.9999999999931,-506.0000000000064,-221.99999999998886,240.00000000000688,163.00000000000205,680.9999999999832,-365.99999999999966,370.00000000000364,2.999999999997449,90.99999999999665,498.9999999999952,,260.9999999999974
2017.06.20,-336.00000000000296,-339.99999999998477,-504.0000000000156,-203.99999999998198,243.99999999999977,190.99999999999673,733.0000000000041,-330.9999999999924,367.0000000000062,16.000000000016,136.99999999998712,522.9999999999961,,496.0000000000284
2017.06.20,-336.00000000000296,-339.0000000000004,-493.0000000000101,-247.99999999998158,226.99999999999943,241.99999999999778,599.9999999999943,-232.99999999999432,388.9999999999949,151.9999999999966,252.99999999999213,578.000000000003,,791.9999999999884
2017.06.20,-268.0000000000016,-334.9999999999964,-460.000000000016,-241.99999999998667,209.9999999999991,289.0000000000059,609.0000000000089,-63.000000000013046,314.00000000001427,243.99999999999977,374.999999999992,620.9999999999951,,1294.0000000000014
2017.06.20,-350.00000000000585,-295.99999999998516,-522.0000000000002,-231.99999999998778,204.00000000000418,309.99999999999915,652.9999999999916,-121.99999999999989,306.00000000000625,236.00000000001398,412.9999999999967,643.0000000000007,,1243.0000000000334
2017.06.20,-365.0000000000042,-319.999999999987,-612.0000000000125,-345.99999999997965,229.00000000000142,258.9999999999981,721.0000000000036,-377.0000000000051,479.0000000000072,260.0000000000158,424.00000000000216,650.9999999999962,,1003.0000000000364
2017.06.20,-299.00000000000483,-1027.0000000000002,-608.0000000000085,-427.99999999998397,153.00000000000313,270.0000000000036,-93.99999999999409,-140.99999999999113,272.00000000000557,309.0000000000037,419.9999999999982,659.9999999999966,,-512.9999999999725
2017.06.20,-257.0000000000072,-983.9999999999849,-536.0000000000032,-330.9999999999924,141.00000000000225,238.0000000000049,-40.99999999999682,792.9999999999993,273.9999999999965,304.9999999999997,384.9999999999909,700.0000000000028,,687.000000000012
2017.06.20,-306.00000000000625,-900.9999999999962,-541.9999999999981,-333.9999999999899,207.99999999999707,229.99999999999687,20.000000000010232,717.9999999999964,439.0000000000116,452.00000000000796,390.0000000000015,724.0000000000038,,1098.0000000000348
2017.06.20,-268.0000000000016,-846.9999999999977,-497.0000000000141,-334.9999999999964,168.00000000000148,253.99999999999866,103.999999999985,797.0000000000033,355.0000000000164,419.9999999999982,417.99999999998505,745.9999999999951,,1314.9999999999736
2017.06.20,-224.000000000002,-790.9999999999861,-522.0000000000002,-444.9999999999843,68.99999999999685,160.00000000000458,104.99999999998977,635.0000000000077,343.00000000000443,382.0000000000157,405.9999999999952,656.9999999999965,,775.000000000038
2017.06.20,-124.00000000000189,-1002.9999999999983,-458.00000000000284,-422.9999999999956,-90.99999999999665,178.00000000000037,-181.0000000000116,629.9999999999973,-53.999999999998494,202.9999999999976,353.0000000000033,560.9999999999928,,-409.00000000001387
2017.06.20,-200.00000000000017,-1095.0000000000016,-520.0000000000093,-393.99999999998323,-83.9999999999952,173.9999999999964,-313.0000000000166,828.9999999999909,-41.000000000002146,243.99999999999977,336.9999999999873,552.9999999999973,,-510.00000000003683
2017.06.20,-209.9999999999991,-1086.9999999999936,-581.0000000000093,-457.9999999999807,-127.99999999999478,75.00000000000284,-284.9999999999966,758.9999999999985,-56.99999999999594,221.00000000000452,219.99999999999798,471.00000000000364,,-1059.999999999963
2017.06.20,-211.00000000000563,-1083.9999999999961,-626.9999999999998,-482.999999999989,-200.00000000000017,12.999999999996348,-276.00000000001046,621.9999999999892,-157.99999999999147,185.99999999999727,126.0000000000039,475.9999999999991,,-1616.0000000000064
2017.06.20,-143.9999999999997,-1206.9999999999802,-556.0000000000009,-474.999999999981,-275.99999999999847,-51.99999999999649,-622.0000000000141,614.9999999999877,-344.99999999999534,35.00000000000725,-73.99999999999629,328.00000000000296,,-2772.9999999999645
2017.06.20,-235.00000000000742,-1203.999999999983,-554.00000000001,-406.9999999999796,-130.99999999999224,-14.000000000002899,-545.0000000000159,798.9999999999942,-157.99999999999147,109.00000000000354,-36.0000000000138,393.0000000000007,,-1982.9999999999975
2017.06.20,-265.99999999999955,-1284.9999999999807,-595.0000000000122,-425.99999999999307,-85.99999999999719,31.000000000003247,-521.000000000015,856.9999999999967,-70.99999999999883,160.00000000000458,24.999999999986144,429.9999999999926,,-1747.0000000000127
2017.06.20,-312.00000000000114,-1593.9999999999843,-697.0000000000143,-449.9999999999948,-158.0000000000026,9.999999999998899,-730.9999999999945,808.0000000000088,-129.99999999998568,73.00000000001194,51.000000000001044,391.00000000000534,,-2738.999999999952
2017.06.20,-302.9999999999977,-1545.9999999999807,-704.0000000000157,-449.9999999999948,-110.99999999999443,43.999999999999595,-710.000000000008,1012.9999999999973,-48.000000000003595,154.0000000000097,143.99999999998857,429.9999999999926,,-2087.0000000000073
2017.06.20,-392.9999999999989,-1571.9999999999957,-783.0000000000003,-428.9999999999905,-144.99999999999514,151.9999999999966,-650.0000000000057,853.9999999999992,-126.0000000000039,92.00000000000318,354.9999999999942,358.0000000000041,,-2286.9999999999927
2017.06.20,-431.99999999999903,-1674.999999999982,-843.0000000000159,-444.9999999999843,-44.99999999999504,122.99999999999534,-766.9999999999959,839.9999999999964,65.00000000000395,84.0000000000174,285.00000000000193,263.00000000000523,,-2546.999999999952
2017.06.20,-435.0000000000076,-1549.9999999999848,-823.0000000000182,-433.99999999997885,-58.000000000002494,163.00000000000205,-789.999999999992,680.9999999999983,73.00000000001194,-10.999999999983245,384.9999999999909,135.99999999999568,,-2662.9999999999673
2017.06.20,-458.00000000000284,-1550.9999999999914,-851.0000000000017,-436.9999999999985,40.00000000000669,195.9999999999962,-896.000000000015,679.0000000000074,245.0000000000063,6.000000000017103,439.99999999999596,81.99999999999363,,-2504.999999999986
2017.06.20,-419.00000000000273,-1522.9999999999854,-815.0000000000101,-443.99999999999994,-3.999999999992898,183.99999999999528,-906.0000000000059,723.0000000000069,185.00000000001293,4.000000000004,439.99999999999596,91.99999999999875,,-2482.999999999983
2017.06.20,-409.0000000000038,-1532.0,-836.0000000000146,-454.9999999999832,24.000000000001798,212.00000000000108,-790.9999999999968,784.0000000000069,253.99999999999866,92.00000000000318,529.999999999986,186.9999999999976,,-1940.0000000000032
2017.06.20,-426.9999999999996,-1562.9999999999811,-839.0000000000119,-443.99999999999994,85.00000000000173,253.99999999999866,-853.0000000000086,866.9999999999956,374.0000000000077,140.0000000000068,607.9999999999864,213.99999999999864,,-1584.000000000006
2017.06.20,-384.00000000000654,-1514.9999999999998,-806.0000000000178,-454.9999999999832,82.00000000000429,239.0000000000003,-823.0000000000075,856.9999999999967,388.0000000000106,128.000000000017,597.9999999999874,207.9999999999984,,-1483.0000000000002
2017.06.20,-361.0000000000002,-1478.0000000000016,-798.0000000000098,-470.9999999999992,48.99999999999905,224.000000000002,-850.9999999999991,815.9999999999945,316.0000000000052,107.99999999999699,546.000000000002,170.99999999999227,,-1729.0000000000184
2017.06.20,-352.00000000000784,-1441.9999999999877,-781.0000000000094,-469.99999999999267,4.999999999999449,190.00000000000128,-812.0000000000118,716.0000000000056,222.99999999999542,35.00000000000725,513.9999999999923,165.00000000000625,,-2009.0000000000018
2017.06.20,-358.0000000000028,-1421.99999999999,-787.0000000000043,-466.9999999999952,-9.999999999998899,182.99999999999983,-784.9999999999966,635.9999999999922,204.00000000000418,5.000000000010552,472.9999999999901,135.00000000000512,,-2192.9999999999864
2017.06.20,-353.0000000000033,-1461.9999999999854,-784.0000000000069,-462.9999999999912,2.999999999997449,165.00000000000404,-783.0000000000155,619.9999999999983,235.00000000000742,-38.99999999998904,456.9999999999963,123.00000000000466,,-2280.9999999999836
2017.06.20,-319.0000000000026,-1451.0000000000023,-731.9999999999993,-454.9999999999832,-31.999999999998696,112.000000000001,-782.0000000000107,612.9999999999969,137.00000000000932,-48.99999999998794,392.9999999999989,147.00000000000557,,-2417.999999999973
2017.06.21,-302.9999999999977,-1468.999999999987,-730.0000000000084,-480.99999999999807,-47.9999999999925,89.00000000000574,-820.999999999998,760.0000000000051,165.00000000001512,-0.9999999999843467,368.9999999999971,156.0000000000059,,-2313.999999999937
2017.06.21,-322.00000000000006,-1476.999999999995,-723.0000000000069,-471.9999999999835,-63.00000000000195,83.9999999999952,-805.0000000000068,771.9999999999949,158.99999999999804,-24.999999999986144,329.00000000000153,158.00000000000125,,-2384.9999999999895
2017.06.21,-309.0000000000037,-1495.0000000000018,-724.0000000000135,-446.9999999999974,-53.999999999998494,124.99999999999733,-834.0000000000032,801.0000000000073,95.00000000000064,-45.99999999999049,365.99999999999966,155.00000000000114,,-2367.0000000000027
2017.06.21,-299.00000000000483,-1489.9999999999914,-705.0000000000001,-455.99999999998977,-59.99999999999339,153.00000000000313,-878.9999999999907,801.0000000000073,97.00000000001374,1.0000000000065512,385.99999999999744,147.99999999999613,,-2302.9999999999463
2017.06.21,-280.9999999999979,-1447.9999999999827,-705.0000000000001,-464.9999999999821,-63.00000000000195,109.99999999999899,-912.0000000000061,653.999999999999,106.00000000000608,-65.99999999998829,319.999999999987,37.00000000000614,,-2712.999999999962
2017.06.21,-282.99999999999994,-1391.9999999999932,-706.0000000000066,-457.9999999999807,-64.99999999999284,106.00000000000608,-923.0000000000018,619.9999999999983,90.00000000001229,-130.99999999999224,296.9999999999917,45.000000000001705,,-2799.9999999999577
2017.06.21,-280.00000000000244,-1455.9999999999907,-713.0000000000081,-475.99999999998755,-104.99999999999955,29.999999999996696,-968.0000000000177,500.9999999999959,21.00000000000435,-254.999999999983,160.99999999998892,-70.00000000000739,,-3610.0000000000105
2017.06.21,-280.00000000000244,-1495.0000000000018,-710.0000000000106,-504.9999999999999,-166.99999999999494,-70.0000000000034,-1024.000000000001,459.99999999999375,-35.999999999991594,-316.99999999998954,-26.0000000000149,-134.00000000000034,,-4304.000000000016
2017.06.21,-263.0000000000021,-1489.9999999999914,-695.0000000000011,-482.999999999989,-141.00000000000225,-29.000000000001247,-938.999999999993,587.9999999999885,-21.999999999988695,-254.999999999983,43.999999999999595,-3.0000000000001137,,-3687.9999999999636
2017.06.21,-275.000000000003,-1471.9999999999845,-705.0000000000001,-470.9999999999992,-129.00000000000134,4.999999999999449,-942.0000000000073,614.9999999999877,-12.999999999996348,-161.99999999999548,102.99999999998644,22.999999999996135,,-3423.0000000000173
2017.06.21,-265.0000000000041,-1438.9999999999902,-703.0000000000092,-520.9999999999936,-142.99999999999312,-7.0000000000014495,-933.9999999999975,564.9999999999933,15.00000000000945,-157.99999999999147,146.99999999998602,-13.00000000000523,,-3455.9999999999973
2017.06.21,-235.00000000000742,-1434.9999999999864,-700.0000000000117,-515.9999999999832,-129.9999999999968,-26.000000000003798,-1003.0000000000143,609.9999999999994,29.00000000001235,-142.99999999998204,112.000000000001,-34.000000000006025,,-3470.9999999999786
2017.06.21,-239.0000000000003,-1431.9999999999889,-702.0000000000026,-506.9999999999908,-136.99999999999824,-51.000000000001044,-1031.000000000006,504.9999999999999,9.999999999998899,-243.99999999999977,12.999999999996348,-105.99999999999454,,-3920.9999999999864
2017.06.21,-235.00000000000742,-1390.9999999999866,-685.0000000000023,-499.9999999999893,-109.99999999999899,-26.000000000003798,-1028.9999999999964,424.00000000000216,62.000000000006494,-285.99999999998624,72.0000000000054,-143.00000000000068,,-3846.9999999999573
2017.06.21,-224.9999999999974,-1383.9999999999852,-691.0000000000193,-509.99999999998823,-109.99999999999899,-41.000000000002146,-985.0000000000136,302.0000000000023,82.00000000000429,-368.9999999999971,38.99999999998904,-174.0000000000066,,-4066.0000000000136
2017.06.21,-245.0000000000063,-1407.999999999987,-713.0000000000081,-510.99999999999477,-136.00000000000279,-119.99999999999788,-990.0000000000091,202.9999999999976,18.0000000000069,-458.9999999999872,-134.00000000001188,-222.99999999999898,,-4717.999999999999
2017.06.21,-284.0000000000065,-1421.99999999999,-757.0000000000076,-507.9999999999973,-136.00000000000279,-100.00000000000009,-962.0000000000175,173.00000000000094,21.00000000000435,-454.9999999999832,-70.0000000000145,-209.99999999999375,,-4710.000000000008
2017.06.21,-292.00000000000335,-1481.9999999999834,-757.0000000000076,-512.9999999999857,-114.00000000000298,-49.99999999999449,-1081.9999999999936,212.99999999999653,68.00000000000139,-414.9999999999876,58.99999999998684,-201.00000000000762,,-4565.999999999981
2017.06.21,-294.00000000000534,-1516.9999999999907,-757.0000000000076,-520.9999999999936,-122.99999999999534,-31.000000000003247,-1135.9999999999957,299.99999999998914,60.99999999999994,-383.0,83.9999999999952,-206.00000000000307,,-4523.00000000001
