,name,direction
0,USDCAD,S
1,NZDUSD,B
2,GBPCHF,B
3,EURCHF,B
4,CHFJPY,S
5,EURGBP,S
6,GBPJPY,B
7,GBPAUD,S
8,EURJPY,B
9,CADJPY,B
10,AUDCAD,S
11,AUDNZD,B
