names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['NZDUSD'],100.0,-1.0,B
EURUSD,20,"['NZDCAD', 'USDCHF', 'GBPCHF']",80.0,0.32523809523809527,S
USDJPY,20,['GBPCAD'],80.0,0.6079771894771895,S
USDCAD,10,['NZDCAD'],80.0,-0.7802619047619043,B
AUDUSD,20,"['EURUSD', 'NZDCAD']",80.0,0.7519943389943385,S
NZDUSD,15,"['EURAUD', 'GBPJPY', 'EURJPY', 'EURCHF']",100.0,-0.9266666666666667,B
GBPCHF,10,"['USDCHF', 'EURUSD', 'USDCAD', 'USDJPY']",100.0,1.0,S
CHFJPY,10,"['CHFJPY', 'AUDCHF', 'EURJPY']",80.0,-0.5668174603174606,B
CADCHF,20,"['CHFJPY', 'CADCHF', 'EURJPY', 'AUDCHF', 'NZDUSD']",80.0,0.7883333333333334,S
AUDCHF,10,"['NZDUSD', 'CHFJPY', 'CADCHF']",100.0,-0.19266666666666665,B
NZDCHF,10,['NZDUSD'],80.0,-1.0,B
EURGBP,30,"['GBPCAD', 'NZDJPY', 'NZDCAD', 'AUDCAD']",80.0,0.94,S
GBPJPY,30,"['EURCAD', 'GBPAUD']",100.0,1.0,S
GBPCAD,20,['GBPJPY'],80.0,0.2351020417491004,S
GBPAUD,30,"['NZDCHF', 'USDCHF', 'AUDCHF', 'EURNZD']",80.0,0.7823701853701851,S
EURJPY,10,"['EURGBP', 'CHFJPY', 'EURCHF']",80.0,0.94,S
EURCAD,10,"['GBPAUD', 'AUDCAD']",80.0,1.0,S
EURNZD,10,['GBPJPY'],80.0,0.7832619047619045,S
CADJPY,15,['EURCHF'],80.0,1.0,S
NZDJPY,20,"['GBPJPY', 'USDCAD']",80.0,-0.3365644078144079,B
NZDCAD,10,['NZDUSD'],80.0,-1.0,B
AUDNZD,10,['GBPJPY'],80.0,0.7669285714285712,S
