date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.06.22,19.00000000000235,72.99999999998974,-29.999999999986926,53.00000000001415,24.000000000001798,-6.999999999990347,32.0000000000098,-97.99999999998477,80.00000000000229,-25.00000000000835,-43.00000000000415,26.999999999999247,-2.999999999985903,-164.00000000000858,-70.0000000000145,72.00000000000273,1.0000000000065512,85.99999999998609,-12.999999999991019,9.000000000000341,97.9999999999981,25.999999999992696,,147.00000000003135
2015.06.22,-24.999999999997247,66.99999999999484,-6.000000000000227,34.000000000000696,8.999999999992347,-1.999999999990898,76.99999999999375,-93.99999999999409,90.0000000000012,-21.999999999999797,-31.000000000003247,2.999999999997449,60.000000000002274,-1.0000000000065512,-12.999999999996348,93.99999999999409,19.999999999997797,174.99999999999181,21.000000000000796,9.000000000000341,38.0000000000047,65.00000000000395,,567.9999999999876
2015.06.22,87.00000000000374,140.99999999999113,126.00000000000477,121.00000000001555,15.999999999993797,-27.999999999994696,-126.99999999998823,-257.99999999998136,-7.0000000000014495,66.99999999999484,21.999999999999797,52.99999999999194,254.0000000000191,-219.99999999999798,-138.99999999997803,328.00000000000296,0.0,116.00000000000499,130.00000000000966,-125.0,118.00000000000699,-31.000000000003247,,644.0000000000942
2015.06.22,99.00000000000463,137.9999999999937,139.00000000001,83.00000000001084,-26.999999999999247,-17.999999999995797,-174.99999999999181,-287.9999999999825,-41.9999999999976,123.99999999999079,39.999999999995595,58.99999999999794,248.00000000001887,-188.00000000001037,-58.99999999998684,338.99999999999864,42.999999999993044,133.99999999998968,102.00000000000387,-121.99999999999989,106.00000000000608,-79.00000000000685,,656.0000000000427
2015.06.22,58.99999999999794,52.99999999999194,180.00000000000682,63.000000000013046,-72.0000000000054,-5.999999999994898,-180.0000000000024,-256.0000000000002,-21.999999999999797,127.99999999999478,22.999999999995246,39.999999999995595,212.0000000000175,-249.00000000001032,-49.00000000001015,282.99999999998704,-36.999999999998145,9.999999999998899,117.00000000000443,-134.9999999999909,101.00000000000664,-134.00000000001188,,128.9999999999858
2015.06.22,165.00000000000404,129.99999999998568,158.00000000000125,170.00000000000347,2.000000000002,-60.99999999999994,-261.0000000000001,-379.99999999999545,-43.999999999999595,143.9999999999997,46.00000000000159,46.00000000000159,290.9999999999968,-299.00000000000483,-124.99999999997513,346.99999999998,-65.00000000000395,-14.000000000002899,182.00000000000216,-185.99999999999284,107.00000000000153,-121.99999999999989,,231.00000000000523
2015.06.22,114.00000000000298,90.99999999999665,135.00000000000512,138.0000000000159,-9.999999999998899,-58.99999999999794,-170.99999999998784,-277.9999999999916,-20.999999999993246,96.99999999999153,10.999999999994348,17.999999999995797,263.00000000000523,-238.0000000000049,-85.99999999998609,272.99999999999613,-72.0000000000054,-67.00000000001705,138.00000000000523,-170.99999999999227,84.0000000000063,-134.99999999999625,,54.00000000004377
2015.06.22,75.00000000000284,41.000000000002146,243.0000000000092,118.00000000001809,-70.99999999999883,-16.999999999989246,-173.00000000000094,-343.9999999999941,0.0,135.99999999999167,21.999999999999797,17.999999999995797,349.00000000001796,-297.9999999999983,-15.999999999971593,332.9999999999984,-116.00000000000499,-35.00000000000725,211.00000000001273,-191.99999999999307,124.99999999999733,-154.0000000000097,,255.0000000000779
2015.06.22,-54.999999999993946,-86.0000000000083,294.00000000001114,25.00000000000835,-162.0000000000066,141.00000000000225,-59.99999999999339,-212.99999999999386,48.000000000003595,121.99999999999989,78.00000000000028,-16.0000000000049,310.0000000000023,-270.99999999999903,98.0000000000203,239.00000000000432,-163.00000000000205,158.99999999999804,178.00000000001148,-33.999999999991815,253.99999999999866,-25.999999999992696,,860.0000000000739
2015.06.22,40.00000000000669,-1.0000000000065512,201.00000000000762,42.0000000000087,-126.99999999999933,89.00000000000574,-144.99999999999514,-245.9999999999809,-22.999999999995246,159.9999999999935,92.99999999999864,9.999999999998899,236.00000000001842,-224.000000000002,78.0000000000225,239.99999999998067,-75.00000000000284,154.99999999999403,115.0000000000091,-36.000000000001364,201.00000000000674,-65.00000000000395,,718.0000000000639
2015.06.22,36.999999999998145,-29.999999999996696,220.00000000001307,28.000000000005798,-139.00000000000023,80.00000000000229,-177.99999999998929,-264.99999999998636,-29.000000000001247,171.99999999999437,86.99999999999264,7.9999999999968985,219.99999999999886,-245.0000000000063,68.00000000000139,223.99999999998954,-96.00000000000719,88.99999999998354,120.00000000000455,-57.999999999992724,178.00000000000037,-100.0000000000112,,390.9999999999903
2015.06.22,58.000000000002494,-17.000000000000348,144.00000000000546,7.0000000000014495,-94.00000000000519,44.0000000000107,-245.99999999999068,-216.99999999998454,-58.99999999999794,145.9999999999906,69.9999999999923,29.000000000001247,68.00000000001205,-240.00000000001796,-87.99999999999919,151.9999999999868,-55.000000000005045,27.999999999983594,40.00000000000625,-48.99999999999238,121.99999999999989,-83.9999999999952,,-240.9999999999957
2015.06.22,77.00000000000485,-32.0000000000098,151.00000000001046,4.000000000004,-77.00000000000485,60.00000000000449,-282.9999999999888,-253.99999999999068,-75.00000000000284,145.9999999999906,95.99999999999609,20.999999999993246,68.00000000001205,-243.00000000001543,-132.99999999998312,141.9999999999959,-69.9999999999923,42.999999999993044,40.00000000000625,-33.999999999991815,140.0000000000068,-42.0000000000087,,-254.99999999997064
2015.06.22,56.99999999999594,-83.00000000001084,225.00000000000853,-45.99999999999049,-165.00000000000404,137.00000000000932,-265.99999999998846,-304.00000000000205,-93.99999999999409,212.99999999999653,152.99999999999204,-1.0000000000065512,161.00000000000136,-192.99999999999872,68.00000000000139,164.99999999999204,-76.0000000000094,153.00000000000313,61.00000000000705,12.000000000000455,200.00000000000017,-39.999999999995595,,337.00000000000784
2015.06.22,19.00000000000235,-185.00000000001293,235.00000000001364,-90.99999999999665,-175.99999999999838,166.00000000001057,-276.9999999999939,-250.0,-80.00000000000229,190.00000000000128,149.99999999999457,-24.999999999997247,70.99999999999795,-226.99999999999943,-11.999999999989797,51.9999999999925,-148.99999999999915,70.99999999999883,33.00000000000125,34.000000000006025,200.00000000000017,-15.00000000000945,,-265.99999999998016
2015.06.22,0.0,-226.99999999999943,195.0000000000074,-44.99999999998394,-156.00000000000057,135.00000000000733,-270.99999999999903,-186.9999999999834,-39.999999999995595,157.99999999999147,112.000000000001,-45.000000000006146,-7.999999999981355,-314.99999999999864,-83.00000000001084,-48.00000000000182,-251.00000000000122,-62.000000000006494,41.00000000001103,24.00000000000091,197.99999999999818,-32.0000000000098,,-906.9999999999611
2015.06.22,14.999999999998348,-191.00000000000784,209.00000000000318,-103.99999999999298,-135.00000000000733,166.00000000001057,-285.00000000000193,-227.00000000000387,-90.0000000000012,151.00000000000114,149.99999999999457,-30.000000000007798,25.000000000005684,-217.0000000000005,-132.99999999998312,8.99999999998613,-141.99999999999767,62.99999999999084,3.0000000000001137,52.00000000000671,194.0000000000053,41.99999999998649,,-475.0000000000151
2015.06.22,63.99999999999739,-280.0000000000136,255.00000000000966,-153.9999999999875,-292.00000000000335,260.00000000000466,-390.9999999999858,-353.999999999985,-168.99999999999693,335.99999999999187,270.99999999999903,-68.00000000000139,57.999999999992724,-174.00000000000747,255.00000000002743,-45.99999999999227,-192.99999999999872,158.99999999999804,-0.999999999990564,137.00000000000045,275.99999999999847,-28.000000000005798,,-78.99999999994878
2015.06.22,104.99999999999955,-117.99999999999588,173.00000000000182,-123.99999999999079,-233.00000000000543,209.00000000000364,-363.0000000000022,-314.9999999999977,-182.99999999999983,312.9999999999966,252.99999999999213,-16.0000000000049,62.00000000001182,-89.00000000000574,225.00000000000853,62.99999999998818,-32.999999999994145,273.9999999999965,-41.99999999998738,131.00000000000023,234.00000000000088,-19.999999999997797,,506.00000000001813
2015.06.22,62.000000000006494,-202.00000000001327,115.0000000000091,-104.99999999999955,-241.00000000000233,195.00000000000074,-411.0000000000058,-185.00000000000227,-129.9999999999968,286.99999999999284,208.99999999999253,-9.00000000000345,-195.99999999999795,-285.00000000000193,72.0000000000276,-110.00000000001364,-157.00000000000713,119.00000000000244,-76.99999999999818,152.00000000000102,226.99999999999943,-58.000000000002494,,-728.0000000000125
2015.06.22,80.00000000000229,29.999999999996696,-68.9999999999884,-76.99999999999375,-172.00000000000549,114.00000000000298,-249.99999999999466,-6.000000000000227,-125.99999999999278,234.99999999999633,144.99999999999514,39.999999999995595,-233.99999999998045,-73.00000000001194,160.99999999998892,-34.000000000020236,96.99999999999153,256.99999999999613,-200.9999999999934,179.00000000000205,148.99999999999915,-95.00000000000064,,149.99999999998488
2015.06.22,331.0000000000035,524.9999999999977,-190.9999999999883,65.00000000000395,-1.0000000000065512,-50.99999999998994,-350.00000000000585,-247.99999999999045,-246.99999999999721,269.9999999999925,165.9999999999995,212.00000000000108,-43.99999999998272,82.99999999998863,103.00000000000864,436.9999999999834,544.0000000000111,581.9999999999936,-187.99999999998818,62.00000000001182,41.000000000002146,-113.00000000000753,,1988.0000000000412
2015.06.22,434.000000000001,523.0000000000068,-170.99999999999227,73.00000000001194,-21.999999999999797,-80.99999999999774,-540.0000000000072,-417.99999999997794,-327.99999999999494,373.00000000000114,213.99999999999199,217.99999999999596,-25.000000000005684,55.99999999998939,145.00000000001734,459.99999999997954,530.9999999999926,509.00000000000387,-162.9999999999967,12.000000000000455,13.00000000000745,-185.00000000001293,,1628.0000000000146
2015.06.22,319.0000000000026,327.99999999999494,-90.99999999999397,11.00000000000545,-95.00000000000064,-51.99999999999649,-490.999999999997,-340.0000000000034,-264.999999999993,344.99999999999534,157.99999999999147,163.99999999999747,-90.00000000000341,-35.00000000000725,144.0000000000108,308.9999999999975,363.0000000000022,289.9999999999903,-145.99999999998658,-9.000000000000341,-0.999999999995449,-249.00000000001032,,567.0
2015.06.22,309.99999999999915,310.9999999999946,-104.99999999998977,-31.999999999987594,-109.00000000000354,-85.99999999999719,-326.9999999999884,-304.9999999999784,-293.99999999999426,353.99999999999875,124.99999999999733,80.99999999999774,87.99999999999386,234.00000000000088,391.9999999999924,270.9999999999866,390.0000000000015,173.99999999998528,-198.99999999999807,-45.99999999999227,-68.00000000000139,-331.0000000000146,,828.0000000000027
2015.06.22,326.9999999999995,140.99999999999113,-199.99999999998863,-88.99999999998354,-106.00000000000608,-123.99999999999079,-370.999999999988,-230.99999999999454,-337.99999999999386,365.99999999999966,98.99999999999353,-21.00000000000435,-70.99999999999795,314.99999999999864,374.0000000000077,-40.99999999999682,248.00000000000378,-150.00000000000568,-321.9999999999885,-21.99999999999136,-154.99999999999403,-383.0,,-753.9999999999302
2015.06.22,416.00000000000523,341.99999999999784,-387.999999999991,-105.99999999998388,65.99999999999939,-219.99999999999798,-243.99999999999977,-159.9999999999966,-419.00000000000273,280.9999999999979,71.99999999999429,-30.000000000007798,-13.999999999981583,698.999999999983,299.00000000000483,-12.000000000000455,514.9999999999987,-87.00000000001484,-484.99999999999943,-10.99999999999568,-285.00000000000193,-300.99999999999574,,-71.99999999998823
2015.06.22,375.0000000000031,316.99999999998954,-292.99999999999216,-203.99999999998198,71.99999999999429,-259.9999999999936,-99.99999999998899,-201.99999999999818,-443.99999999999994,240.99999999999122,7.9999999999968985,-80.00000000000229,239.00000000000432,948.9999999999999,382.0000000000157,66.0000000000025,591.9999999999925,-209.9999999999991,-487.99999999999955,-122.99999999999045,-391.9999999999924,-344.00000000001097,,101.00000000004053
2015.06.22,468.9999999999972,323.0000000000066,-344.99999999999886,-168.99999999999693,95.99999999999609,-297.9999999999983,-143.00000000000423,-270.9999999999866,-500.00000000000045,290.9999999999968,36.999999999998145,-129.00000000000134,294.00000000001114,1030.999999999982,463.0000000000134,13.00000000000523,561.9999999999958,-300.99999999999574,-504.99999999999545,-134.9999999999909,-419.00000000000273,-381.0000000000091,,-16.999999999977945
2015.06.22,529.9999999999972,323.99999999999096,-372.99999999999045,-258.99999999998704,63.00000000000195,-240.99999999999122,-360.9999999999891,-325.9999999999934,-608.9999999999928,368.9999999999971,129.9999999999968,-65.00000000000395,85.00000000000796,1012.9999999999973,375.0000000000142,-15.00000000001478,662.9999999999914,-168.99999999999693,-599.9999999999943,-46.999999999997044,-412.9999999999967,-340.00000000000693,,-265.99999999996
2015.06.22,141.99999999999767,156.00000000000057,-192.99999999999784,-319.999999999987,-31.000000000003247,-156.99999999999602,251.00000000000122,20.000000000010232,-309.99999999999915,100.00000000000009,-63.00000000000195,-165.00000000000404,358.0000000000041,1100.9999999999964,619.000000000014,-14.000000000010004,530.0000000000082,-194.0000000000053,-492.999999999995,-66.99999999999307,-363.0000000000022,-304.9999999999997,,602.000000000038
2015.06.22,187.9999999999993,143.99999999998857,-131.9999999999908,-164.99999999999292,-73.00000000000084,-113.99999999999189,106.00000000000608,-96.99999999997999,-268.99999999999704,226.99999999999943,12.999999999996348,-148.0000000000037,378.0000000000143,773.0000000000015,634.0000000000234,38.99999999998727,340.00000000000693,-121.99999999999989,-327.99999999998875,-55.999999999997385,-190.99999999999673,-316.0000000000052,,831.000000000078
2015.06.22,321.0000000000046,156.00000000000057,-217.9999999999893,-82.99999999998863,-52.000000000007596,-186.99999999999272,-112.99999999998533,-194.99999999999318,-325.99999999999295,312.9999999999966,32.999999999994145,-131.99999999999878,218.00000000001774,617.0000000000009,564.000000000009,-44.00000000001114,256.00000000001177,-287.9999999999994,-326.9999999999982,-89.9999999999892,-229.00000000000142,-409.99999999999926,,-215.99999999991167
2015.06.22,348.9999999999993,55.000000000005045,-176.9999999999925,116.00000000000499,17.000000000000348,-248.99999999999923,-190.99999999998562,-334.99999999997954,-197.00000000000273,219.99999999999798,-17.000000000000348,-184.00000000000637,246.00000000000932,302.9999999999866,430.00000000001927,-141.00000000001955,-68.00000000000139,-466.9999999999952,-36.99999999999193,-200.9999999999934,-171.99999999999437,-326.0000000000041,,-1025.9999999999434
2015.06.22,368.9999999999971,32.999999999994145,-272.99999999999613,226.99999999999943,78.00000000000028,-183.99999999999528,-243.99999999999977,-203.9999999999793,-175.99999999999838,229.99999999999687,71.99999999999429,-182.99999999999983,58.9999999999975,62.99999999999084,146.99999999998602,-260.0000000000193,-242.99999999999324,-452.00000000000796,-119.99999999999034,-43.99999999999693,-8.999999999992347,-217.0000000000005,,-1331.0000000000127
