date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.06.22,-14.000000000002899,-2.999999999997449,-40.99999999999682,-70.99999999999883,-14.999999999998348,-22.999999999995246,-127.99999999999478,-173.99999999997817,-24.999999999997247,-80.00000000000229,-106.00000000000608,-14.999999999998348,-43.00000000000637,-219.99999999999798,-157.00000000000713,0.0,-70.99999999999883,-19.999999999997797,-76.99999999999818,-45.99999999999227,-29.000000000001247,-58.000000000002494,,-1415.9999999999686
2015.06.22,-46.00000000000159,14.999999999987246,-32.99999999998704,-19.999999999997797,-34.000000000000696,-12.999999999996348,-29.999999999996696,-125.0,14.999999999998348,-29.000000000001247,-57.00000000000705,-4.999999999999449,-27.999999999991587,-206.00000000001728,-157.00000000000713,18.000000000000682,-99.99999999998899,19.999999999997797,-60.99999999999284,-22.999999999996135,35.00000000000725,-29.00000000001235,,-893.0000000000028
2015.06.22,-19.999999999997797,65.00000000000395,0.0,17.000000000000348,-14.999999999998348,-49.99999999999449,-158.99999999999804,-286.00000000000136,-17.000000000000348,-28.000000000005798,-35.00000000000725,2.000000000002,60.000000000002274,-260.0000000000158,-200.99999999998454,94.99999999999886,-51.000000000001044,53.999999999998494,28.000000000005798,-158.00000000000125,65.00000000000395,-42.999999999993044,,-936.9999999999833
2015.06.22,68.00000000000139,113.00000000000753,104.00000000001342,42.0000000000087,-77.00000000000485,-33.9999999999896,-197.00000000000273,-324.99999999998863,-48.99999999999905,60.99999999999994,17.000000000000348,47.9999999999925,174.0000000000066,-250.00000000001688,-168.99999999999693,305.9999999999832,-19.999999999997797,93.99999999999409,85.00000000000796,-152.00000000000102,85.99999999999719,-117.00000000001154,,-191.99999999999616
2015.06.22,55.000000000005045,41.000000000002146,133.00000000000978,52.000000000007596,-87.99999999999919,-42.999999999993044,-214.99999999998744,-346.00000000000364,-48.000000000003595,57.99999999999139,9.999999999998899,32.999999999994145,192.00000000000728,-268.0000000000016,-195.9999999999962,269.00000000000546,-49.99999999999449,-17.000000000000348,100.00000000000853,-188.99999999999295,65.99999999999939,-147.00000000000824,,-597.9999999999511
2015.06.22,41.9999999999976,7.999999999985796,155.00000000000114,51.000000000001044,-87.00000000000374,-64.99999999999284,-262.999999999991,-402.9999999999916,-46.999999999997044,81.9999999999932,3.999999999992898,12.999999999996348,203.00000000000296,-356.00000000000074,-195.9999999999962,233.0000000000041,-140.99999999999113,-100.0000000000112,112.00000000000898,-198.99999999999807,79.00000000000685,-164.99999999999292,,-1039.9999999999754
2015.06.22,97.9999999999981,58.99999999998684,115.0000000000091,114.99999999999844,-60.00000000000449,-70.99999999999883,-272.99999999998994,-387.00000000000045,-46.00000000000159,86.99999999999264,1.999999999990898,8.999999999992347,200.9999999999934,-316.0000000000052,-146.99999999998602,247.99999999999045,-99.00000000000463,-94.00000000001629,120.00000000000455,-191.99999999999307,69.00000000000794,-147.00000000000824,,-709.0000000000441
2015.06.22,56.0000000000005,19.999999999997797,129.0000000000049,92.00000000000318,-102.00000000000209,-80.99999999999774,-245.0000000000063,-395.9999999999866,-49.99999999999449,87.99999999999919,-9.00000000000345,3.999999999992898,182.99999999999272,-300.00000000001137,-134.99999999999625,205.99999999998886,-117.99999999999588,-110.00000000001009,109.00000000000887,-229.99999999998977,63.00000000000195,-192.99999999999872,,-1019.000000000002
2015.06.22,-61.999999999995396,-110.99999999999443,237.00000000000898,-22.999999999995246,-230.000000000008,-17.999999999995797,-191.99999999999218,-364.9999999999807,-17.000000000000348,100.00000000000009,-16.0000000000049,-26.000000000003798,268.0000000000007,-316.0000000000052,-37.99999999998249,227.99999999998022,-168.99999999999693,-35.00000000000725,143.00000000000068,-192.99999999999784,114.00000000000298,-222.00000000001108,,-942.999999999978
2015.06.22,-58.000000000002494,-86.99999999999264,201.00000000000762,-14.999999999987246,-175.00000000000293,77.00000000000485,-168.99999999999693,-312.9999999999882,-22.999999999995246,122.99999999999534,52.99999999999194,-16.0000000000049,228.00000000000864,-311.0000000000168,68.00000000000139,221.99999999998,-170.99999999998784,78.00000000000028,107.00000000001353,-90.99999999999397,158.0000000000026,-129.00000000000134,,-242.99999999996436
2015.06.22,1.0000000000065512,-39.00000000001125,172.00000000001125,21.00000000000435,-173.00000000000094,47.00000000000814,-197.99999999998707,-296.99999999999704,-36.999999999998145,134.0000000000008,41.9999999999976,-4.000000000004,189.99999999999773,-287.000000000015,41.000000000002146,207.9999999999984,-116.99999999998934,15.999999999993797,95.00000000001307,-110.99999999999,143.00000000000423,-173.00000000000094,,-325.9999999999556
2015.06.22,21.999999999999797,-69.00000000000794,142.00000000001012,-4.999999999988347,-158.99999999999804,44.0000000000107,-276.9999999999939,-307.9999999999927,-63.99999999999739,134.0000000000008,63.99999999999739,-1.0000000000065512,64.99999999999773,-295.0000000000008,-87.99999999999919,138.00000000000523,-144.99999999999514,-12.000000000012001,34.000000000006025,-74.99999999998863,119.99999999999788,-134.00000000001188,,-868.9999999999668
2015.06.22,12.000000000000899,-90.00000000001229,120.00000000000455,-20.999999999982144,-134.0000000000008,42.0000000000087,-290.9999999999968,-276.9999999999868,-83.9999999999952,105.99999999999498,53.999999999998494,0.999999999995449,22.00000000001978,-286.00000000000847,-160.99999999998892,92.99999999998931,-130.99999999999224,-33.00000000001635,19.000000000005457,-51.9999999999925,113.00000000000753,-97.9999999999981,,-1075.9999999999457
2015.06.22,36.0000000000027,-97.00000000001374,148.00000000001035,-59.99999999999339,-170.99999999999892,57.00000000000705,-296.9999999999917,-316.99999999997885,-103.99999999999298,120.99999999999334,82.99999999999974,-9.999999999998899,63.0000000000166,-262.00000000000665,-173.99999999998528,114.99999999998067,-110.99999999999443,0.9999999999843467,17.000000000010118,-54.99999999999261,124.00000000000189,-78.00000000000028,,-970.9999999999409
2015.06.22,4.000000000004,-200.00000000000017,199.00000000001228,-106.99999999999044,-209.00000000000364,107.00000000000153,-289.9999999999903,-314.9999999999977,-102.00000000000209,161.99999999999548,127.99999999999478,-40.00000000000669,57.999999999992724,-251.00000000000122,-93.99999999999409,42.00000000000159,-167.9999999999904,31.999999999987594,29.000000000010573,-18.000000000000682,160.00000000000458,-76.0000000000094,,-948.9999999999817
2015.06.22,-27.999999999994696,-252.0000000000078,156.0000000000059,-122.99999999998423,-214.00000000000307,118.00000000000699,-280.9999999999979,-248.99999999999523,-78.99999999999574,124.99999999999733,76.99999999999375,-60.99999999999994,-67.00000000000728,-318.00000000001825,-129.00000000000134,-93.99999999999409,-251.00000000000122,-103.00000000000864,-3.9999999999906777,-1.9999999999953388,155.00000000000514,-80.99999999999774,,-1704.9999999999839
2015.06.22,-0.999999999995449,-231.0000000000034,183.00000000000693,-116.99999999998934,-196.00000000000728,117.00000000000044,-326.0000000000041,-251.99999999998113,-102.99999999999754,123.99999999999079,96.99999999999153,-48.000000000003595,-36.000000000001364,-378.00000000001165,-212.00000000001216,-49.000000000006594,-283.99999999999534,-104.00000000001519,-14.999999999986358,-4.9999999999954525,153.00000000000313,-42.999999999993044,,-1726.000000000006
2015.06.22,-26.999999999999247,-290.00000000001245,204.00000000000773,-168.99999999999693,-296.0000000000074,162.0000000000066,-443.99999999999994,-399.0000000000009,-200.00000000000017,149.99999999999457,143.9999999999997,-73.00000000000084,-1.999999999981128,-240.00000000001796,-133.99999999998968,-51.00000000001614,-198.99999999999363,41.99999999998649,-24.999999999991473,41.00000000001103,185.00000000000182,-38.0000000000047,,-1659.0000000000048
2015.06.22,33.000000000005244,-290.00000000001245,146.0000000000008,-156.00000000000057,-309.0000000000037,192.00000000000327,-485.0000000000021,-425.9999999999877,-210.99999999999451,273.9999999999965,226.99999999999943,-73.00000000000084,-31.00000000000591,-243.00000000001543,79.00000000002905,-78.00000000000296,-215.00000000000963,59.99999999999339,-56.99999999998795,88.99999999999864,214.99999999999852,-97.00000000001374,,-1356.0000000000127
2015.06.22,-44.99999999999504,-261.0000000000001,37.00000000000614,-144.99999999999514,-295.0000000000008,166.00000000001057,-446.9999999999974,-316.0000000000025,-181.9999999999933,204.99999999999963,151.00000000000114,-72.0000000000054,-305.9999999999832,-324.0000000000132,62.000000000006494,-234.00000000000887,-209.9999999999991,72.99999999998974,-147.99999999999613,102.00000000000387,197.99999999999818,-126.0000000000039,,-2116.9999999999786
2015.06.22,-24.999999999997247,-202.00000000001327,-94.99999999999886,-127.99999999999478,-277.000000000005,97.00000000000264,-492.9999999999879,-250.0,-205.99999999999508,185.99999999999727,104.99999999999955,-11.00000000000545,-411.00000000000136,-313.00000000000773,11.000000000027654,-206.99999999999363,-160.00000000000458,117.99999999999588,-236.99999999999477,145.00000000001023,133.00000000000534,-133.00000000000534,,-2352.9999999999663
2015.06.22,80.99999999999774,24.999999999986144,-202.99999999998875,-80.99999999999774,-186.00000000000838,-51.99999999999649,-611.000000000006,-397.99999999999613,-334.00000000000097,235.99999999999176,146.99999999999713,39.999999999995595,-269.9999999999818,-86.0000000000083,53.999999999998494,-55.00000000000682,90.99999999999665,246.99999999999721,-236.99999999999477,60.000000000002274,35.00000000000725,-191.00000000000784,,-1688.000000000024
2015.06.22,319.0000000000026,388.9999999999949,-213.99999999999864,31.000000000003247,-56.0000000000005,-104.99999999999955,-567.9999999999907,-465.99999999997976,-337.99999999999386,257.9999999999916,148.99999999999915,139.99999999999568,-108.00000000000409,-12.000000000012001,87.99999999999919,270.9999999999866,360.0000000000048,367.99999999999056,-186.9999999999976,-6.000000000000227,13.00000000000745,-205.99999999999508,,120.00000000000361
2015.06.22,314.0000000000032,326.9999999999884,-203.99999999999352,7.0000000000014495,-95.00000000000064,-104.99999999999955,-693.9999999999947,-539.999999999992,-395.99999999999636,312.9999999999966,142.99999999999312,163.99999999999747,-149.0000000000009,-46.999999999997044,8.000000000008,288.99999999998727,363.0000000000022,285.00000000000193,-201.99999999999818,-21.99999999999136,-43.999999999999595,-256.00000000001177,,-540.9999999999959
2015.06.22,273.000000000001,245.0000000000063,-143.99999999999125,-47.99999999998139,-139.00000000000023,-129.9999999999968,-548.9999999999995,-367.999999999995,-304.9999999999997,313.99999999999204,91.99999999999208,53.999999999998494,-151.9999999999868,-96.00000000000719,93.99999999999409,227.00000000000387,276.00000000000955,75.99999999998718,-214.9999999999892,-87.99999999999386,-75.9999999999983,-350.00000000000585,,-1008.9999999999604
2015.06.22,260.00000000000466,120.99999999999334,-217.9999999999893,-90.99999999999665,-126.0000000000039,-161.99999999999548,-573.0000000000013,-385.9999999999957,-397.99999999999835,303.9999999999932,78.00000000000028,-33.000000000005244,-201.99999999999818,105.99999999998388,152.0000000000188,-66.0000000000025,222.00000000001108,-175.99999999999838,-321.9999999999885,-67.99999999999784,-163.00000000000205,-412.00000000001234,,-2152.9999999999804
