date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.01.27,-2.000000000002,-64.99999999998174,8.000000000008,25.00000000000835,46.00000000000159,65.00000000000395,-9.999999999998899,13.999999999995794,24.999999999997247,-4.999999999999449,-19.00000000000235,87.99999999999919,-16.000000000005343,-143.00000000000423,26.00000000001046,-87.99999999999919,-51.000000000001044,32.999999999994145,,-68.99999999997553
2020.01.27,-2.000000000002,-38.99999999998904,-4.999999999988347,-5.000000000010552,46.999999999997044,109.99999999999899,5.000000000010552,13.999999999995794,5.999999999994898,-4.000000000004,-12.000000000000899,35.00000000000725,25.99999999999625,-156.00000000000057,77.00000000001239,-82.99999999999974,-108.99999999999244,-1.0000000000065512,,-95.999999999981
2020.01.27,-114.99999999999844,-69.9999999999923,-42.999999999993044,48.000000000003595,-34.99999999999615,58.99999999999794,-82.99999999998863,3.9999999999906777,76.99999999999375,122.99999999999534,-71.00000000000995,39.999999999995595,-137.00000000000045,75.99999999998718,-84.99999999999375,-2.999999999997449,-91.99999999999208,-48.000000000003595,,-355.0000000000017
2020.01.27,-20.0000000000089,-144.99999999999514,51.000000000001044,123.99999999999079,-93.99999999999409,-94.00000000000519,-82.99999999998863,-36.000000000001364,44.99999999999504,115.99999999999389,-64.0000000000085,43.999999999999595,-183.00000000000693,329.00000000000153,-218.9999999999941,26.999999999999247,64.0000000000085,126.0000000000039,,-12.000000000009265
2020.01.27,17.999999999995797,-25.999999999992696,-44.99999999998394,-7.0000000000014495,43.00000000000415,65.99999999999939,50.0000000000167,96.9999999999942,-56.99999999999594,-26.999999999999247,-58.000000000002494,56.99999999999594,112.99999999999955,66.99999999999484,66.0000000000025,-63.00000000000195,-65.99999999999939,87.99999999999919,,316.0000000000252
2020.01.27,7.9999999999968985,-68.99999999998573,-24.999999999986144,8.000000000008,31.999999999998696,20.999999999993246,21.00000000000435,164.99999999999204,-39.999999999995595,-26.000000000003798,-69.00000000000794,92.00000000000318,150.99999999999625,165.9999999999995,56.000000000011596,-63.00000000000195,-13.999999999991797,140.99999999999113,,555.0000000000218
2020.01.27,8.999999999992347,-79.99999999999119,-19.999999999997797,39.999999999995595,13.00000000000745,4.999999999999449,19.999999999997797,134.9999999999909,-21.999999999999797,-7.0000000000014495,-74.00000000000739,65.99999999998829,114.00000000000432,197.00000000000273,17.000000000010118,-58.99999999999794,-14.999999999998348,139.00000000000023,,477.9999999999953
2020.01.27,19.999999999997797,-79.99999999999119,-39.999999999995595,76.99999999999375,-15.999999999993797,-33.000000000005244,49.00000000001015,96.9999999999942,-4.999999999999449,12.000000000000899,-91.00000000000774,11.00000000000545,114.99999999999488,323.99999999999096,-33.999999999991815,-50.0000000000056,8.000000000008,154.99999999999403,,518.9999999999997
2020.01.27,-8.000000000008,-163.9999999999864,-29.999999999996696,126.99999999998823,-76.99999999999375,-95.99999999999609,11.00000000000545,84.99999999999375,56.99999999999594,90.99999999999665,-135.00000000000733,65.00000000000395,51.00000000000193,461.0000000000003,-134.00000000000034,2.999999999997449,63.00000000000195,158.99999999999804,,528.999999999995
2020.01.27,18.999999999991246,-186.99999999998164,6.000000000017103,140.0000000000068,-86.99999999999264,-112.99999999999643,6.000000000017103,55.999999999997385,24.999999999997247,83.9999999999952,-125.00000000000844,76.99999999999375,16.999999999995907,465.0000000000043,-149.0000000000009,9.00000000000345,74.00000000000739,164.99999999999292,,482.0000000000398
2020.01.27,63.99999999999739,-224.99999999998633,9.999999999998899,124.99999999999733,-42.999999999993044,-102.00000000000209,50.0000000000167,66.99999999999307,-19.999999999997797,9.999999999998899,-145.00000000000622,148.99999999999915,81.00000000000307,434.000000000001,-97.99999999999898,-39.00000000000014,70.0000000000034,217.0000000000005,,605.0000000000248
2020.01.27,65.99999999999939,-178.99999999999582,15.00000000000945,96.00000000000719,-29.000000000001247,-65.99999999999939,46.999999999997044,104.99999999998977,-34.99999999999615,-6.0000000000060005,-112.000000000001,120.99999999999334,117.00000000000443,313.99999999999204,-33.999999999991815,-40.00000000000669,39.00000000000014,184.99999999999073,,603.9999999999854
2020.01.27,49.99999999999449,-156.99999999998494,15.00000000000945,87.99999999999919,-46.00000000000159,-72.0000000000054,22.0000000000109,142.99999999998647,-26.000000000003798,25.999999999992696,-100.00000000000009,100.99999999999554,131.00000000000023,333.9999999999899,-31.999999999996476,-14.999999999998348,55.000000000005045,170.99999999998784,,687.9999999999811
2020.01.27,63.99999999999739,-170.00000000000347,18.0000000000069,104.99999999999955,-46.00000000000159,-50.0000000000056,36.0000000000138,174.99999999999716,-28.000000000005798,12.000000000000899,-101.00000000000664,99.99999999998899,185.00000000000227,276.9999999999939,28.000000000005798,-24.999999999997247,15.00000000000945,136.00000000000279,,730.9999999999984
2020.01.27,63.99999999999739,-195.9999999999962,25.00000000000835,116.00000000000499,-75.9999999999983,-70.0000000000034,32.0000000000098,140.99999999999113,-21.999999999999797,43.999999999999595,-115.00000000000954,119.99999999998678,140.00000000000057,329.00000000000153,-18.000000000000682,5.999999999994898,36.0000000000027,116.99999999998934,,672.9999999999792
2020.01.27,34.99999999999615,-168.99999999999693,-11.999999999989797,93.99999999999409,-41.000000000002146,-29.000000000001247,36.999999999998145,149.99999999999147,-12.999999999996348,24.000000000001798,-124.00000000000189,109.99999999998789,155.00000000000114,269.9999999999925,11.00000000000989,-26.999999999999247,-4.999999999999449,109.00000000000354,,574.9999999999895
2020.01.27,57.99999999999139,-113.99999999999189,5.000000000010552,130.99999999999224,-109.99999999999899,-62.000000000006494,43.999999999999595,151.9999999999868,-6.0000000000060005,78.99999999999574,-79.00000000000685,-8.999999999992347,165.99999999999682,324.9999999999975,-7.999999999995566,37.99999999999359,15.00000000000945,52.000000000007596,,676.9999999999832
2020.01.27,86.99999999999264,-119.99999999998678,18.0000000000069,139.00000000000023,-126.99999999999933,-58.000000000002494,63.99999999999739,112.99999999999955,-24.000000000001798,76.99999999999375,-70.0000000000034,-15.999999999993797,146.0000000000008,295.99999999998516,-6.000000000000227,58.99999999999794,6.0000000000060005,22.999999999995246,,606.9999999999878
2020.01.27,57.99999999999139,-31.999999999987594,-57.99999999998029,161.99999999999548,-169.99999999999238,-102.00000000000209,107.99999999999699,148.9999999999867,7.9999999999968985,136.00000000000279,-77.00000000000485,-160.00000000000458,230.99999999999454,530.9999999999926,-52.99999999999727,97.9999999999981,42.0000000000087,25.999999999992696,,896.9999999999877
2020.01.27,15.999999999993797,43.999999999999595,-47.99999999998139,228.99999999999034,-203.99999999999307,-131.00000000000333,53.999999999998494,180.99999999999739,82.99999999999974,203.99999999999307,-20.0000000000089,-346.0000000000019,206.99999999999363,583.9999999999845,-93.99999999999409,98.99999999999353,41.000000000002146,21.00000000000435,,919.9999999999679
2020.01.27,103.99999999999298,9.999999999998899,-13.999999999980695,226.99999999999943,-202.0000000000022,-117.99999999999588,116.00000000000499,152.9999999999916,9.00000000000345,137.9999999999937,-18.0000000000069,-299.00000000000483,245.9999999999951,503.99999999999335,-33.999999999991815,97.00000000000264,24.000000000001798,2.999999999997449,,945.9999999999931
2020.01.27,109.99999999999899,-19.999999999997797,22.0000000000109,306.00000000000625,-246.00000000000176,-148.99999999999915,89.00000000000574,34.99999999999659,68.99999999999685,180.0000000000024,-2.000000000002,-347.9999999999928,91.99999999999875,502.9999999999868,-140.99999999999113,100.99999999999554,28.000000000005798,-18.0000000000069,,611.0000000000131
2020.01.27,98.99999999999353,90.00000000001229,136.00000000000279,343.00000000000443,-329.00000000000153,-195.9999999999962,-29.999999999996696,-91.00000000000819,80.00000000000229,265.99999999999955,153.99999999999858,-551.9999999999969,-188.0000000000024,475.0000000000032,-279.9999999999869,186.99999999999272,51.000000000001044,-66.99999999999484,,148.00000000002677
2020.01.27,-11.00000000000545,198.00000000000927,86.0000000000083,336.00000000000296,-341.99999999999784,-211.00000000000563,-104.99999999999955,48.99999999999238,158.0000000000026,351.99999999999676,181.9999999999933,-683.9999999999957,-117.999999999995,580.999999999987,-285.99999999998715,208.99999999999253,72.0000000000054,-65.00000000000395,,401.0000000000002
2020.01.27,-36.0000000000027,140.0000000000068,72.0000000000054,402.9999999999978,-375.0000000000031,-239.99999999999577,-121.99999999999989,110.99999999999,212.99999999999653,400.00000000000034,134.99999999999625,-690.9999999999972,-67.99999999999784,686.9999999999932,-295.99999999999227,207.99999999999707,70.0000000000034,-66.99999999999484,,544.0000000000031
