date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.01.27,-14.999999999998348,-75.00000000000284,-25.999999999992696,-8.000000000008,-75.9999999999983,-11.00000000000545,-28.999999999990145,-14.000000000010004,-17.999999999995797,-43.00000000000415,-26.999999999999247,-72.00000000000273,-80.99999999999774,-16.000000000005343,-239.00000000001143,-3.0000000000001137,-18.0000000000069,-63.99999999999739,,-835.0000000000267
2020.01.27,-30.000000000007798,-78.00000000000028,-23.999999999979593,-15.999999999993797,-58.000000000002494,58.99999999999794,-14.999999999987246,13.999999999995794,-48.000000000003595,-55.000000000005045,-23.00000000000635,-64.99999999999773,-45.000000000006146,-16.000000000005343,-407.0000000000018,26.00000000001046,49.99999999999449,-136.00000000000279,,-867.0000000000014
2020.01.27,-124.00000000000189,-75.99999999998718,-44.99999999998394,-14.000000000002899,-50.0000000000056,41.9999999999976,-82.99999999998863,-68.00000000001205,-51.99999999999649,-55.000000000005045,-79.00000000000685,-290.9999999999968,-8.999999999992347,-150.00000000000568,-304.9999999999997,-88.99999999999864,53.999999999998494,-90.00000000001229,,-1484.0
2020.01.27,-123.00000000000644,-146.99999999998602,-45.99999999999049,45.000000000006146,21.999999999999797,-116.00000000000499,-82.99999999998863,-43.00000000000637,34.99999999999615,78.00000000000028,-99.00000000000463,-352.00000000000387,4.999999999988347,-191.99999999999307,35.999999999991594,-246.9999999999999,-99.00000000000463,-52.000000000007596,,-1378.000000000014
2020.01.27,-20.0000000000089,-149.9999999999835,-51.000000000001044,-12.999999999996348,-63.00000000000195,-94.00000000000519,-82.99999999998863,-42.00000000000159,-63.00000000000195,-63.99999999999739,-76.0000000000094,-307.9999999999927,-49.99999999999449,-186.9999999999976,41.99999999998649,-221.9999999999942,-60.00000000000449,62.000000000006494,,-1441.9999999999866
2020.01.27,-11.00000000000545,-76.99999999999375,-51.000000000001044,-12.999999999996348,-58.000000000002494,19.999999999997797,11.00000000000545,89.9999999999892,-60.99999999999994,-43.999999999999595,-79.00000000000685,-7.000000000005002,21.00000000000435,72.00000000000273,61.99999999998429,22.00000000000557,9.999999999998899,76.0000000000094,,-17.00000000001289
2020.01.27,-6.0000000000060005,-96.99999999999153,-31.999999999987594,4.000000000004,-46.00000000000159,-24.999999999997247,9.000000000014552,95.99999999998943,-43.00000000000415,-43.999999999999595,-91.00000000000774,-42.00000000000159,38.0000000000047,67.99999999999784,82.99999999998863,-31.999999999996476,-30.000000000007798,113.99999999999189,,-76.00000000001022
2020.01.27,0.0,-99.99999999998899,-49.99999999999449,38.99999999998904,-18.0000000000069,-51.000000000001044,19.00000000001345,76.99999999999818,-24.000000000001798,-11.00000000000545,-102.00000000000209,-66.0000000000025,9.999999999998899,54.000000000002046,168.99999999999693,-71.99999999998852,-26.999999999999247,116.00000000000499,,-36.99999999998751
2020.01.27,-19.00000000000235,-163.9999999999864,-60.99999999999994,78.00000000000028,14.000000000002899,-97.9999999999981,9.999999999998899,48.99999999999238,-9.999999999998899,12.000000000000899,-142.00000000000878,-186.9999999999834,11.00000000000545,13.00000000000523,323.99999999999096,-157.99999999998704,-80.00000000000229,141.99999999999767,,-265.9999999999725
2020.01.27,-9.00000000000345,-205.99999999999508,-29.999999999996696,99.99999999998899,27.999999999994696,-129.9999999999968,0.0,0.999999999990564,-4.999999999999449,26.999999999999247,-149.00000000001023,-268.0000000000007,52.000000000007596,-45.000000000001705,390.0000000000015,-182.99999999999272,-104.99999999999955,157.99999999999147,,-374.0000000000223
