date,GBPUSD,USDJPY,AUDJPY,empty,sum
2016.07.25,-469.0000000000083,-22.999999999996135,33.00000000000125,,-459.0000000000032
2016.07.25,-449.9999999999948,22.00000000000557,50.99999999998772,,-377.00000000000153
2016.07.25,-378.999999999996,-59.99999999998806,-4.0000000000048885,,-442.999999999989
2016.07.25,-390.0000000000015,-207.9999999999984,-130.00000000000966,,-728.0000000000095
2016.07.25,-424.00000000000216,-184.99999999998806,-117.00000000000443,,-725.9999999999947
2016.07.25,-229.99999999999687,-85.99999999999852,-94.0000000000083,,-410.0000000000037
2016.07.25,-232.00000000000998,-94.99999999999886,-97.99999999999898,,-425.00000000000784
2016.07.25,-161.99999999999548,-192.99999999999784,-126.00000000000477,,-480.99999999999807
2016.07.25,-85.00000000000173,-269.999999999996,-199.00000000001228,,-554.00000000001
2016.07.25,-62.000000000006494,-278.99999999999636,-155.00000000000114,,-496.000000000004
2016.07.25,-87.99999999999919,-295.99999999999227,-129.0000000000049,,-512.9999999999964
2016.07.25,-117.99999999999588,-369.99999999999034,-179.00000000000205,,-666.9999999999883
2016.07.25,-236.99999999999832,-367.999999999995,-190.00000000001194,,-795.0000000000052
2016.07.25,-174.00000000000747,-340.999999999994,-156.0000000000059,,-671.0000000000074
2016.07.25,-133.00000000000534,-361.99999999999477,-167.0000000000016,,-662.0000000000017
2016.07.25,-103.99999999999298,-365.99999999999966,-165.00000000000625,,-634.9999999999989
2016.07.25,-103.99999999999298,-324.99999999998863,-154.00000000001057,,-582.9999999999922
2016.07.26,-110.99999999999443,-332.9999999999984,-157.0000000000107,,-601.0000000000035
2016.07.26,-46.999999999997044,-331.99999999999363,-154.00000000001057,,-533.0000000000013
2016.07.26,-93.99999999999409,-301.9999999999925,-118.00000000000921,,-513.9999999999958
2016.07.26,-418.9999999999916,-349.9999999999943,-117.00000000000443,,-885.9999999999903
2016.07.26,-503.99999999999335,-452.99999999998875,-184.0000000000117,,-1140.9999999999936
2016.07.26,-439.0000000000116,-550.9999999999877,-273.00000000001035,,-1263.0000000000095
2016.07.26,-591.0000000000082,-990.9999999999997,-673.0000000000018,,-2255.0000000000095
2016.07.26,-564.9999999999933,-1199.9999999999886,-837.0000000000033,,-2601.999999999985
2016.07.26,-537.0000000000097,-1348.9999999999895,-943.000000000012,,-2829.000000000011
2016.07.26,-391.000000000008,-1266.999999999996,-762.0000000000005,,-2420.0000000000045
2016.07.26,-391.9999999999924,-1486.9999999999948,-837.0000000000033,,-2715.9999999999905
2016.07.26,-367.0000000000062,-1375.0,-769.0000000000055,,-2511.000000000012
2016.07.26,-348.9999999999993,-1316.9999999999932,-719.0000000000083,,-2385.000000000001
2016.07.26,-283.000000000011,-1319.9999999999932,-734.0000000000089,,-2337.0000000000127
2016.07.26,-351.0000000000124,-1814.9999999999977,-832.0000000000078,,-2998.0000000000177
2016.07.26,-387.000000000004,-1836.999999999989,-704.0000000000077,,-2928.000000000001
2016.07.26,-299.00000000000483,-1790.9999999999968,-708.0000000000126,,-2798.0000000000146
2016.07.26,-316.0000000000052,-1717.9999999999893,-636.0000000000099,,-2670.0000000000045
2016.07.26,-568.9999999999973,-1879.9999999999955,-713.0000000000081,,-3162.000000000001
2016.07.26,-757.0000000000076,-1817.9999999999977,-748.0000000000047,,-3323.00000000001
2016.07.26,-849.0000000000109,-1992.999999999995,-892.0000000000101,,-3734.000000000016
2016.07.26,-696.0000000000077,-2117.999999999995,-1002.0000000000095,,-3816.0000000000123
2016.07.26,-686.9999999999932,-2012.0000000000005,-932.0000000000022,,-3630.999999999996
2016.07.26,-584.0000000000067,-1970.9999999999895,-868.9999999999998,,-3423.9999999999964
2016.07.26,-235.00000000000742,-1899.000000000001,-722.0000000000084,,-2856.0000000000164
2016.07.26,-276.9999999999939,-1902.000000000001,-716.0000000000082,,-2895.000000000003
2016.07.26,-251.00000000000122,-1865.9999999999995,-719.0000000000083,,-2836.000000000009
2016.07.26,-285.00000000000193,-1735.99999999999,-597.0000000000084,,-2618.0
2016.07.26,-336.00000000000296,-1778.9999999999964,-662.0000000000061,,-2777.0000000000055
2016.07.26,-287.9999999999994,-1827.9999999999886,-674.0000000000066,,-2789.9999999999945
2016.07.26,-188.9999999999947,-1866.9999999999902,-669.0000000000111,,-2724.9999999999964
2016.07.26,-263.99999999999756,-1808.9999999999975,-605.000000000004,,-2677.999999999999
2016.07.26,-202.9999999999976,-1843.999999999994,-642.0000000000101,,-2689.000000000002
2016.07.26,-185.00000000001293,-1789.0000000000014,-549.0000000000066,,-2523.000000000021
2016.07.26,-198.00000000000927,-1525.9999999999964,-507.000000000005,,-2231.000000000011
2016.07.26,-476.9999999999941,-1501.9999999999955,-633.0000000000098,,-2611.999999999999
2016.07.26,-310.9999999999946,-1558.9999999999975,-590.0000000000034,,-2459.9999999999955
2016.07.26,-168.99999999999693,-1447.9999999999932,-496.9999999999999,,-2113.99999999999
2016.07.26,-157.00000000000713,-1323.9999999999982,-432.00000000000216,,-1913.0000000000073
2016.07.26,-65.00000000000395,-1344.9999999999989,-452.0000000000124,,-1862.000000000015
2016.07.26,-100.0000000000112,-1387.999999999991,-487.99999999999955,,-1976.0000000000016
2016.07.26,29.999999999996696,-1434.9999999999882,-532.0000000000107,,-1937.0000000000023
2016.07.26,-52.99999999999194,-1473.9999999999895,-600.9999999999991,,-2127.999999999981
2016.07.26,-112.000000000001,-1506.999999999991,-642.0000000000101,,-2261.000000000002
2016.07.26,-137.00000000000932,-1507.9999999999955,-643.0000000000007,,-2288.0000000000055
2016.07.26,-137.9999999999937,-1507.9999999999955,-636.0000000000099,,-2281.999999999999
2016.07.26,-144.99999999999514,-1513.999999999996,-663.0000000000109,,-2322.000000000002
2016.07.26,-136.00000000000279,-1498.9999999999952,-679.000000000002,,-2314.0
2016.07.27,-225.99999999999287,-1550.9999999999877,-706.0000000000031,,-2482.9999999999836
2016.07.27,-107.99999999999699,-1443.9999999999884,-605.000000000004,,-2156.9999999999895
2016.07.27,-154.99999999999403,-1426.9999999999925,-554.000000000002,,-2135.9999999999886
2016.07.27,-140.99999999999113,-1420.9999999999923,-539.0000000000015,,-2100.999999999985
2016.07.27,-21.00000000000435,-1422.9999999999877,-478.00000000000864,,-1922.0000000000007
2016.07.27,-18.0000000000069,-1292.0000000000016,-398.00000000001035,,-1708.0000000000186
2016.07.27,-73.99999999999629,-1294.9999999999875,-405.00000000000114,,-1773.999999999985
2016.07.27,-79.00000000000685,-1247.9999999999905,-483.0000000000041,,-1810.0000000000014
2016.07.27,-110.99999999999443,-1081.9999999999936,-283.00000000000125,,-1475.9999999999895
2016.07.27,-134.99999999999625,-1021.9999999999914,-141.00000000000534,,-1297.9999999999932
2016.07.27,-371.00000000001023,-966.9999999999987,-370.00000000000455,,-1708.0000000000136
2016.07.27,-303.9999999999932,-949.9999999999886,-330.0000000000125,,-1583.9999999999943
2016.07.27,-269.00000000000813,-634.0000000000003,-234.99999999999943,,-1138.0000000000077
2016.07.27,-313.99999999999204,-631.9999999999908,-236.0000000000042,,-1181.999999999987
2016.07.27,-273.9999999999965,-853.9999999999992,-343.0000000000035,,-1470.999999999999
2016.07.27,-222.00000000001108,-1010.9999999999957,-441.0000000000025,,-1674.0000000000093
2016.07.27,-205.00000000001074,-987.9999999999995,-388.00000000000523,,-1581.0000000000155
2016.07.27,-164.99999999999292,-802.9999999999973,-306.0000000000116,,-1274.0000000000018
2016.07.27,-124.99999999999733,-620.9999999999951,-234.00000000000887,,-980.0000000000014
2016.07.27,-368.00000000001273,-540.9999999999968,-268.0000000000007,,-1177.0000000000102
2016.07.27,-365.99999999999966,-519.999999999996,-279.0000000000106,,-1165.0000000000064
2016.07.27,-368.9999999999971,-771.9999999999914,-325.00000000000284,,-1465.9999999999914
2016.07.27,-339.0000000000004,-709.9999999999937,-274.0000000000009,,-1322.999999999995
2016.07.27,-461.0000000000003,-658.0000000000013,-222.0000000000084,,-1341.00000000001
2016.07.27,-527.9999999999951,-672.9999999999876,-245.00000000000455,,-1445.9999999999873
2016.07.27,-523.0000000000068,-702.9999999999887,-314.00000000000716,,-1540.0000000000027
2016.07.27,-703.9999999999935,-765.0000000000006,-377.00000000000955,,-1846.0000000000036
2016.07.27,-537.0000000000097,-675.9999999999877,-341.99999999999875,,-1554.999999999996
2016.07.27,-534.9999999999966,-637.999999999991,-352.00000000000387,,-1524.9999999999916
2016.07.27,-469.0000000000083,-589.9999999999892,-299.0000000000066,,-1358.000000000004
2016.07.27,-442.00000000000904,-446.9999999999885,-227.00000000000387,,-1116.0000000000014
2016.07.27,-398.00000000000944,-539.999999999992,-262.00000000000045,,-1200.0000000000018
2016.07.27,-286.99999999999284,-571.9999999999885,-271.0000000000008,,-1129.9999999999823
2016.07.27,-185.99999999999727,-580.9999999999889,-286.00000000000136,,-1052.9999999999875
2016.07.27,-123.00000000000644,-419.9999999999875,-197.00000000000273,,-739.9999999999967
2016.07.27,-340.00000000000693,-544.9999999999875,-319.0000000000026,,-1203.999999999997
2016.07.27,-337.99999999999386,-542.9999999999922,-344.0000000000083,,-1224.9999999999943
2016.07.27,-602.999999999998,-464.9999999999892,-377.00000000000955,,-1444.9999999999968
2016.07.27,-514.9999999999987,-491.9999999999902,-353.00000000000864,,-1359.9999999999977
2016.07.27,-306.00000000000625,-435.99999999999284,-311.00000000000705,,-1053.0000000000061
2016.07.27,-195.9999999999962,-469.99999999999886,-316.0000000000025,,-981.9999999999975
2016.07.27,-225.99999999999287,-525.9999999999962,-359.00000000000887,,-1110.999999999998
2016.07.27,-394.00000000000546,-646.0000000000008,-581.0000000000031,,-1621.0000000000095
2016.07.27,82.99999999998863,-762.999999999991,-480.000000000004,,-1160.0000000000064
2016.07.27,392.9999999999989,-750.0,-296.0000000000065,,-653.0000000000075
2016.07.27,452.99999999999227,-899.0000000000009,-429.00000000000205,,-875.0000000000107
2016.07.27,516.0000000000053,-961.9999999999891,-468.0000000000035,,-913.9999999999873
2016.07.27,631.9999999999882,-896.0000000000008,-385.0000000000051,,-649.0000000000177
2016.07.28,724.9999999999978,-809.9999999999881,-270.00000000001023,,-355.00000000000045
2016.07.28,601.9999999999915,-835.9999999999985,-314.00000000000716,,-548.0000000000142
2016.07.28,621.9999999999892,-878.0000000000001,-334.0000000000032,,-590.0000000000141
2016.07.28,675.0000000000034,-980.9999999999945,-431.0000000000116,,-737.0000000000027
2016.07.28,751.9999999999972,-962.9999999999939,-431.0000000000116,,-642.0000000000083
2016.07.28,760.9999999999894,-1233.9999999999945,-314.00000000000716,,-787.0000000000123
2016.07.28,855.9999999999901,-1343.999999999994,-346.00000000000364,,-834.0000000000076
2016.07.28,852.0000000000083,-1471.999999999994,-460.9999999999985,,-1080.9999999999843
2016.07.28,736.9999999999877,-1399.000000000001,-424.0000000000066,,-1086.0000000000198
2016.07.28,716.9999999999899,-1268.0000000000007,-416.000000000011,,-967.0000000000218
2016.07.28,743.9999999999891,-1061.9999999999977,-271.0000000000008,,-589.0000000000094
2016.07.28,730.0000000000084,-1210.9999999999986,-367.00000000000443,,-847.9999999999947
2016.07.28,753.9999999999881,-1342.9999999999893,-393.0000000000007,,-982.0000000000019
2016.07.28,736.9999999999877,-1355.9999999999945,-393.0000000000007,,-1012.0000000000075
2016.07.28,658.0000000000031,-1280.9999999999918,-293.00000000000637,,-915.9999999999951
2016.07.28,276.9999999999939,-1490.9999999999995,-424.0000000000066,,-1638.0000000000123
2016.07.28,279.99999999999136,-1387.0000000000005,-365.0000000000091,,-1472.0000000000182
2016.07.28,336.00000000000296,-1352.9999999999945,-341.0000000000082,,-1357.9999999999998
2016.07.28,238.0000000000049,-1626.9999999999955,-502.00000000000955,,-1891.0
2016.07.28,293.99999999999426,-1486.9999999999948,-409.000000000006,,-1602.0000000000064
2016.07.28,495.000000000001,-1582.9999999999984,-388.00000000000523,,-1476.0000000000025
2016.07.28,487.99999999999955,-1492.999999999995,-237.00000000000898,,-1242.0000000000045
2016.07.28,531.9999999999991,-1436.9999999999977,-216.00000000000819,,-1121.0000000000068
2016.07.28,445.99999999999085,-1379.9999999999955,-150.00000000000568,,-1084.0000000000102
2016.07.28,174.99999999999181,-1472.999999999999,-326.0000000000076,,-1624.000000000015
2016.07.28,158.99999999999804,-1465.999999999994,-335.00000000000796,,-1642.000000000004
2016.07.28,163.00000000000205,-1432.9999999999927,-356.9999999999993,,-1626.99999999999
2016.07.28,-46.0000000000127,-1426.9999999999925,-359.00000000000887,,-1832.000000000014
2016.07.28,53.999999999998494,-1430.9999999999973,-423.0000000000018,,-1800.0000000000007
2016.07.28,153.00000000000313,-1449.9999999999886,-442.0000000000073,,-1738.9999999999927
2016.07.28,164.00000000000858,-1449.9999999999886,-410.0000000000108,,-1695.999999999991
2016.07.28,42.999999999993044,-1429.9999999999927,-338.0000000000081,,-1725.0000000000077
2016.07.28,14.999999999987246,-1281.9999999999964,-286.00000000000136,,-1553.0000000000105
2016.07.28,34.000000000000696,-1428.9999999999877,-433.00000000000693,,-1827.999999999994
2016.07.28,-49.00000000001015,-1430.9999999999973,-483.0000000000041,,-1963.0000000000116
2016.07.28,-248.00000000000378,-1405.0000000000011,-480.000000000004,,-2133.000000000009
2016.07.28,-222.00000000001108,-1384.999999999991,-546.0000000000065,,-2153.0000000000086
2016.07.28,-107.99999999999699,-1346.999999999994,-521.0000000000008,,-1975.9999999999918
2016.07.28,-79.99999999999119,-1262.999999999991,-437.0000000000118,,-1779.9999999999939
2016.07.28,-22.0000000000109,-1256.999999999991,-455.0000000000125,,-1734.0000000000143
2016.07.28,-22.999999999995246,-1329.9999999999982,-477.00000000000387,,-1829.9999999999973
2016.07.28,26.999999999999247,-1331.9999999999936,-468.0000000000035,,-1772.9999999999977
2016.07.28,0.0,-914.0000000000015,-236.0000000000042,,-1150.0000000000057
2016.07.28,4.000000000004,-734.9999999999994,-147.00000000000557,,-878.000000000001
2016.07.28,-29.00000000001235,-739.9999999999949,-72.00000000000273,,-841.00000000001
2016.07.28,35.999999999991594,-792.0000000000016,-142.00000000001012,,-898.0000000000201
2016.07.28,174.00000000000747,-812.9999999999882,-140.00000000000057,,-778.9999999999812
2016.07.28,187.00000000000384,-856.9999999999993,-178.00000000001148,,-848.0000000000069
2016.07.29,129.00000000000134,-922.9999999999876,-379.0000000000049,,-1172.9999999999911
2016.07.29,173.00000000000094,-841.9999999999987,-168.00000000000637,,-837.0000000000042
2016.07.29,173.00000000000094,-1006.9999999999908,-257.000000000005,,-1090.999999999995
2016.07.29,82.99999999998863,-2765.0000000000005,-1530.0000000000011,,-4212.000000000013
2016.07.29,99.99999999998899,-1847.999999999999,-834.0000000000032,,-2582.000000000013
2016.07.29,62.99999999999084,-1490.9999999999995,-580.0000000000125,,-2008.0000000000211
2016.07.29,139.00000000000023,-1607.99999999999,-644.0000000000055,,-2112.9999999999955
2016.07.29,228.99999999999034,-1902.9999999999916,-801.0000000000019,,-2475.000000000003
2016.07.29,324.9999999999975,-2094.999999999999,-815.0000000000119,,-2585.0000000000136
2016.07.29,370.00000000000364,-2116.99999999999,-876.0000000000048,,-2622.999999999991
2016.07.29,290.9999999999968,-2546.9999999999973,-1213.0000000000082,,-3469.0000000000086
2016.07.29,415.99999999999415,-2134.0000000000005,-777.000000000001,,-2495.0000000000073
2016.07.29,392.9999999999989,-2662.999999999997,-1267.00000000001,,-3537.0000000000077
2016.07.29,388.9999999999949,-3405.000000000001,-1648.0000000000105,,-4664.000000000016
2016.07.29,370.999999999988,-3140.999999999991,-1597.999999999999,,-4368.000000000002
2016.07.29,358.9999999999982,-3186.9999999999977,-1641.0000000000055,,-4469.0000000000055
2016.07.29,343.00000000000443,-2839.999999999989,-1391.0000000000055,,-3887.99999999999
2016.07.29,299.00000000000483,-2765.999999999991,-1332.0000000000077,,-3798.9999999999936
2016.07.29,297.9999999999983,-2581.9999999999936,-1376.0000000000048,,-3660.0
2016.07.29,306.00000000000625,-2976.9999999999895,-1651.0000000000105,,-4321.999999999994
2016.07.29,394.00000000000546,-2878.0,-1608.000000000004,,-4091.9999999999986
2016.07.29,302.0000000000023,-2675.9999999999877,-1545.0000000000018,,-3918.9999999999873
2016.07.29,319.0000000000026,-2497.9999999999905,-1498.0000000000045,,-3676.9999999999923
2016.07.29,99.00000000000463,-2445.999999999998,-1418.0000000000064,,-3765.0
2016.07.29,103.99999999999298,-2568.999999999988,-1465.0000000000034,,-3929.999999999998
2016.07.29,238.0000000000049,-2613.99999999999,-1458.0000000000127,,-3833.9999999999977
2016.07.29,112.000000000001,-2567.9999999999977,-1475.0000000000086,,-3931.0000000000055
2016.07.29,100.99999999999554,-2800.9999999999877,-1588.0000000000082,,-4288.0
2016.07.29,278.00000000000045,-2875.0,-1587.0000000000032,,-4184.000000000003
2016.07.29,272.99999999998994,-2833.999999999989,-1505.0000000000095,,-4066.0000000000086
2016.07.29,174.99999999999181,-2830.999999999989,-1505.0000000000095,,-4161.000000000007
2016.07.29,275.000000000003,-3359.9999999999995,-1568.000000000012,,-4653.000000000008
2016.07.29,770.9999999999884,-3489.999999999995,-1393.0000000000007,,-4112.000000000007
2016.07.29,361.9999999999957,-3396.000000000001,-1428.0000000000114,,-4462.000000000016
2016.07.29,275.9999999999874,-3569.999999999993,-1515.0000000000005,,-4809.000000000006
2016.07.29,608.9999999999928,-3640.0000000000005,-1460.000000000008,,-4491.0000000000155
2016.07.29,1235.0000000000084,-3855.9999999999945,-1489.0000000000043,,-4109.999999999991
2016.07.29,1204.000000000005,-3841.9999999999986,-1493.000000000009,,-4131.000000000003
2016.07.29,988.9999999999955,-3987.9999999999995,-1568.000000000012,,-4567.000000000016
2016.07.29,848.9999999999886,-3917.000000000002,-1565.0000000000118,,-4633.0000000000255
2016.07.29,821.000000000005,-3908.999999999992,-1582.0000000000077,,-4669.9999999999945
2016.07.29,836.9999999999989,-4089.999999999989,-1651.0000000000105,,-4904.0
2016.07.29,869.999999999993,-4120.999999999995,-1652.000000000001,,-4903.000000000004
2016.07.29,896.9999999999923,-4137.999999999991,-1661.0000000000014,,-4902.0
2016.07.29,862.9999999999916,-4103.999999999999,-1621.0000000000093,,-4862.000000000016
2016.07.29,859.9999999999941,-4119.0,-1641.0000000000055,,-4900.000000000011
2016.07.29,794.9999999999901,-4072.999999999993,-1652.000000000001,,-4930.000000000004
2016.07.29,761.999999999996,-4083.999999999989,-1629.000000000005,,-4950.999999999998
