date,GBPUSD,USDJPY,AUDJPY,empty,sum
2016.07.25,-141.99999999999767,15.000000000000568,31.999999999996476,,-95.00000000000063
2016.07.25,-167.00000000000603,76.00000000000762,76.99999999999818,,-14.000000000000227
2016.07.25,-76.99999999999375,129.0000000000049,131.9999999999908,,184.00000000000193
2016.07.25,4.999999999988347,237.00000000000898,231.99999999999932,,473.99999999999665
2016.07.25,0.0,175.00000000001137,253.0000000000001,,428.0000000000115
2016.07.25,-191.99999999999218,181.0000000000116,274.0000000000009,,263.00000000002035
2016.07.25,-106.00000000000608,350.9999999999991,445.99999999999795,,690.9999999999909
2016.07.25,-130.0000000000079,453.00000000000296,390.99999999999113,,713.9999999999861
2016.07.25,-273.9999999999965,517.0000000000101,487.99999999999955,,731.0000000000132
2016.07.25,-242.00000000000887,412.00000000000614,417.99999999999216,,587.9999999999894
2016.07.25,-201.99999999999108,399.0000000000009,397.99999999999613,,595.0000000000059
2016.07.25,-102.00000000000209,368.0000000000092,465.999999999994,,732.0000000000011
2016.07.25,-217.0000000000005,301.00000000000193,378.0000000000001,,462.00000000000153
2016.07.25,-225.00000000000853,191.0000000000025,277.9999999999916,,243.99999999998556
2016.07.25,-182.99999999999983,193.00000000001205,274.0000000000009,,284.00000000001313
2016.07.25,-119.00000000000244,143.00000000000068,250.99999999999056,,274.9999999999888
2016.07.25,-72.0000000000054,58.000000000006935,240.99999999999966,,227.0000000000012
2016.07.25,-73.00000000001194,29.000000000010573,269.999999999996,,225.99999999999466
2016.07.25,-136.00000000000279,7.000000000005002,241.99999999999022,,112.99999999999244
2016.07.25,-174.00000000000747,60.000000000002274,260.9999999999957,,146.99999999999048
2016.07.25,-66.00000000001049,115.0000000000091,272.99999999999613,,321.99999999999477
2016.07.25,-184.00000000000637,168.00000000000637,296.99999999999704,,280.99999999999704
2016.07.25,-19.999999999997797,133.00000000000978,381.9999999999908,,495.0000000000028
2016.07.25,112.000000000001,230.00000000000398,448.99999999999807,,791.0000000000031
2016.07.25,147.00000000000824,230.00000000000398,441.99999999999307,,819.0000000000052
2016.07.25,170.99999999998784,165.00000000000625,390.00000000000057,,725.9999999999947
2016.07.25,9.999999999998899,62.00000000001182,336.9999999999891,,408.9999999999998
2016.07.25,-107.99999999999699,171.00000000000648,425.9999999999877,,488.9999999999972
2016.07.25,-164.00000000000858,144.00000000000546,306.99999999998795,,286.9999999999848
2016.07.25,-205.99999999999508,94.99999999999886,356.9999999999993,,246.0000000000031
2016.07.25,-235.00000000000742,75.00000000000284,323.99999999999807,,163.9999999999935
2016.07.25,-414.00000000000324,36.000000000001364,63.99999999999295,,-314.0000000000089
2016.07.25,-378.00000000001165,35.0000000000108,71.99999999998852,,-271.00000000001234
2016.07.25,-273.0000000000121,22.00000000000557,76.99999999999818,,-174.00000000000836
2016.07.25,-381.0000000000091,-169.9999999999875,-97.00000000000841,,-648.000000000005
2016.07.25,-195.00000000001182,-33.999999999991815,-44.00000000001114,,-273.0000000000148
2016.07.25,-212.99999999999653,21.000000000000796,-10.000000000005116,,-202.00000000000085
2016.07.25,-134.99999999999625,-87.99999999999386,-94.0000000000083,,-316.9999999999984
2016.07.25,-39.00000000001125,-187.99999999998818,-114.00000000000432,,-341.00000000000375
2016.07.25,-56.000000000011596,-253.99999999999068,-128.0000000000001,,-438.0000000000024
2016.07.25,-32.999999999994145,-36.000000000001364,36.99999999999193,,-32.00000000000358
2016.07.25,-22.999999999995246,-286.9999999999919,-100.99999999999909,,-410.99999999998624
2016.07.25,-117.99999999999588,-355.99999999999454,-178.00000000001148,,-652.0000000000019
2016.07.25,-158.99999999999804,-286.9999999999919,-132.000000000005,,-577.999999999995
2016.07.25,-102.00000000000209,-305.9999999999974,-128.0000000000001,,-535.9999999999995
2016.07.25,-85.00000000000173,-332.9999999999984,-138.00000000000523,,-556.0000000000053
2016.07.25,-103.99999999999298,-315.9999999999883,-138.00000000000523,,-557.9999999999865
2016.07.25,-25.00000000000835,-304.9999999999926,-121.99999999999989,,-452.00000000000085
2016.07.26,-42.999999999993044,-271.0000000000008,-103.9999999999992,,-417.99999999999307
2016.07.26,-43.999999999999595,-280.9999999999917,-115.0000000000091,,-440.0000000000004
2016.07.26,-59.99999999999339,-228.9999999999992,-31.00000000000591,,-319.9999999999985
2016.07.26,-391.000000000008,-329.9999999999983,-96.00000000000364,,-817.00000000001
2016.07.26,-435.0000000000076,-411.9999999999919,-178.00000000001148,,-1025.000000000011
2016.07.26,-377.0000000000051,-518.0000000000007,-234.00000000000887,,-1129.0000000000146
2016.07.26,-541.9999999999981,-941.9999999999931,-648.0000000000103,,-2132.0000000000014
2016.07.26,-489.0000000000061,-1167.9999999999923,-793.0000000000064,,-2450.0000000000045
2016.07.26,-367.0000000000062,-1173.9999999999923,-736.0000000000042,,-2277.0000000000027
2016.07.26,-350.00000000000585,-1247.9999999999905,-674.0000000000066,,-2272.0000000000027
2016.07.26,-317.9999999999961,-1351.9999999999895,-730.000000000004,,-2399.9999999999895
2016.07.26,-330.9999999999924,-1283.0000000000014,-673.0000000000018,,-2286.9999999999955
2016.07.26,-273.9999999999965,-1286.0000000000014,-707.0000000000078,,-2267.0000000000055
2016.07.26,-255.00000000000523,-1292.0000000000016,-708.0000000000126,,-2255.0000000000196
2016.07.26,-336.00000000000296,-1786.0000000000014,-575.0000000000028,,-2697.0000000000073
2016.07.26,-232.00000000000998,-1789.0000000000014,-680.0000000000068,,-2701.000000000018
2016.07.26,-276.00000000000955,-1691.9999999999932,-620.0000000000045,,-2588.0000000000073
2016.07.26,-287.9999999999994,-1696.9999999999886,-614.0000000000043,,-2598.9999999999923
2016.07.26,-487.99999999999955,-1814.9999999999977,-666.000000000011,,-2969.000000000008
2016.07.26,-612.0000000000125,-1762.999999999991,-725.0000000000085,,-3100.0000000000123
2016.07.26,-544.9999999999955,-1813.999999999993,-715.0000000000034,,-3073.999999999992
2016.07.26,-655.0000000000056,-2012.999999999991,-897.0000000000056,,-3565.000000000002
2016.07.26,-570.0000000000039,-1965.999999999994,-868.0000000000092,,-3404.0000000000073
2016.07.26,-236.99999999999832,-1822.9999999999932,-665.0000000000063,,-2724.9999999999977
2016.07.26,-99.00000000000463,-1748.9999999999952,-569.0000000000026,,-2417.0000000000023
2016.07.26,-211.00000000000563,-1861.9999999999948,-708.0000000000126,,-2781.000000000013
2016.07.26,-207.00000000000162,-1709.9999999999936,-571.0000000000122,,-2488.0000000000073
2016.07.26,-225.00000000000853,-1686.9999999999977,-567.0000000000073,,-2479.0000000000136
2016.07.26,-214.00000000000307,-1754.9999999999955,-614.0000000000043,,-2583.0000000000027
2016.07.26,-137.9999999999937,-1802.9999999999973,-654.0000000000106,,-2595.0000000000014
2016.07.26,-103.99999999999298,-1753.9999999999907,-587.0000000000033,,-2444.999999999987
2016.07.26,-87.99999999999919,-1793.9999999999968,-594.0000000000083,,-2476.000000000004
2016.07.26,-117.00000000001154,-1789.0000000000014,-532.0000000000107,,-2438.0000000000236
2016.07.26,96.00000000000719,-1479.9999999999898,-376.0000000000048,,-1759.9999999999873
2016.07.26,-126.0000000000039,-1390.0000000000005,-395.00000000001023,,-1911.0000000000146
2016.07.26,-252.0000000000078,-1486.9999999999948,-554.000000000002,,-2293.0000000000045
2016.07.26,-158.99999999999804,-1446.9999999999886,-481.00000000000875,,-2086.9999999999955
2016.07.26,-119.00000000000244,-1284.9999999999966,-386.0000000000099,,-1790.000000000009
2016.07.26,-43.999999999999595,-1286.0000000000014,-391.00000000000534,,-1721.0000000000064
2016.07.26,-19.999999999997797,-1324.9999999999886,-439.00000000000716,,-1783.9999999999936
2016.07.26,43.999999999999595,-1373.9999999999952,-466.0000000000082,,-1796.0000000000039
2016.07.26,35.999999999991594,-1433.9999999999975,-525.0000000000057,,-1923.0000000000116
2016.07.26,11.999999999989797,-1409.9999999999966,-555.0000000000068,,-1953.0000000000136
2016.07.26,-110.99999999999443,-1497.9999999999905,-631.0000000000002,,-2239.9999999999854
2016.07.26,-34.000000000000696,-1490.9999999999995,-581.0000000000031,,-2106.000000000003
2016.07.26,-130.0000000000079,-1467.9999999999893,-597.999999999999,,-2195.9999999999964
2016.07.26,-76.0000000000094,-1489.999999999995,-654.0000000000106,,-2220.000000000015
2016.07.26,-124.00000000001299,-1484.9999999999995,-665.0000000000063,,-2274.0000000000186
2016.07.27,-93.00000000000975,-1436.9999999999977,-603.0000000000086,,-2133.0000000000164
2016.07.27,-51.000000000001044,-1378.0,-542.0000000000016,,-1971.0000000000027
2016.07.27,-143.00000000000423,-1384.0000000000005,-522.0000000000056,,-2049.0000000000105
2016.07.27,-4.000000000004,-1402.9999999999916,-440.00000000001194,,-1847.0000000000077
2016.07.27,49.99999999999449,-1286.0000000000014,-396.0000000000008,,-1632.0000000000077
2016.07.27,55.000000000005045,-1260.9999999999957,-371.9999999999999,,-1577.9999999999905
2016.07.27,-14.000000000002899,-1167.0000000000016,-323.0000000000075,,-1504.000000000012
2016.07.27,-59.000000000009045,-959.9999999999937,-203.00000000000296,,-1222.000000000006
2016.07.27,-15.00000000000945,-929.9999999999926,227.99999999999443,,-717.0000000000076
2016.07.27,-119.00000000000244,-938.999999999993,-41.00000000001103,,-1099.0000000000064
2016.07.27,-286.00000000000847,-927.9999999999973,-290.00000000000625,,-1504.0000000000118
2016.07.27,-217.0000000000005,-561.9999999999976,-29.000000000010573,,-808.0000000000088
2016.07.27,-107.99999999999699,361.0000000000042,379.99999999999545,,633.0000000000027
2016.07.27,-262.00000000000665,-132.99999999999557,18.999999999991246,,-376.00000000001097
2016.07.27,-212.99999999999653,-702.9999999999887,-237.99999999999955,,-1153.9999999999848
2016.07.27,-117.99999999999588,-821.9999999999885,-277.000000000001,,-1216.9999999999854
2016.07.27,-86.99999999999264,-584.9999999999937,-135.00000000000512,,-806.9999999999915
2016.07.27,-65.00000000000395,-597.999999999999,-203.00000000000296,,-866.0000000000059
2016.07.27,-120.99999999999334,-349.9999999999943,-125.0,,-595.9999999999877
