date,EURUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDCAD,empty,sum
2015.09.14,-37.00000000002035,-110.99999999999443,-26.000000000003798,-2.000000000002,-68.99999999999685,-58.99999999999794,-19.999999999997797,-196.0000000000184,-107.99999999999699,0.0,-165.9999999999995,,-794.000000000028
2015.09.14,48.99999999998794,-99.99999999998899,14.999999999998348,86.99999999999264,-73.00000000000084,-39.00000000000014,39.999999999995595,-201.00000000000674,-96.00000000000719,69.99999999999318,-268.99999999999704,,-517.0000000000332
2015.09.14,46.999999999997044,-126.99999999998823,34.99999999999615,130.99999999999224,-48.000000000003595,-34.000000000000696,-175.99999999999838,-468.00000000000176,-373.00000000000114,73.99999999999807,-281.99999999999335,,-1221.0000000000036
2015.09.14,121.99999999999989,-92.00000000000318,-21.999999999999797,49.99999999999449,-43.999999999999595,-86.0000000000083,-371.99999999999454,-468.00000000000176,-490.999999999997,31.999999999996476,-225.99999999999287,,-1597.0000000000061
2015.09.14,91.99999999998099,-31.000000000003247,19.999999999997797,46.999999999997044,28.000000000005798,-8.000000000008,-191.00000000000784,-207.00000000000162,-229.00000000001253,113.99999999999011,-126.99999999999933,,-492.0000000000608
2015.09.14,93.99999999999409,-43.999999999999595,43.00000000000415,58.99999999999794,48.000000000003595,34.99999999999615,-150.00000000000568,-224.000000000002,-161.99999999999548,191.99999999999307,-185.99999999999727,,-295.000000000011
2015.09.14,99.99999999998899,-65.00000000000395,173.00000000000094,134.0000000000008,45.000000000006146,163.00000000000205,200.99999999998454,-260.0000000000158,110.99999999999443,376.99999999999534,-346.9999999999973,,631.9999999999561
2015.09.14,139.00000000000023,11.00000000000545,280.9999999999979,280.9999999999979,63.99999999999739,264.999999999993,574.9999999999922,-176.00000000002058,339.0000000000004,478.9999999999992,-425.99999999999307,,1831.99999999997
2015.09.14,108.99999999998133,103.00000000000864,389.000000000006,263.99999999999756,97.9999999999981,339.0000000000004,782.000000000016,-110.00000000001009,540.9999999999915,595.9999999999894,-364.9999999999931,,2745.999999999986
2015.09.14,104.99999999999955,146.00000000000168,365.0000000000042,180.99999999999784,111.00000000000554,300.0000000000003,730.9999999999927,-22.0000000000109,499.000000000005,509.9999999999909,-244.99999999999523,,2680.999999999992
2015.09.14,103.99999999999298,96.00000000000719,329.00000000000153,212.00000000000108,112.99999999999643,295.0000000000008,631.0000000000038,-52.000000000007596,435.0000000000076,387.00000000000045,-305.99999999999517,,2244.000000000009
2015.09.14,119.99999999998678,96.99999999999153,251.99999999999667,205.99999999999508,114.00000000000298,222.99999999999542,391.9999999999924,-82.00000000000429,300.99999999999574,298.9999999999924,-338.9999999999893,,1582.9999999999552
2015.09.14,129.99999999998568,-29.999999999996696,84.0000000000063,46.00000000000159,6.0000000000060005,29.999999999996696,-98.99999999998244,-276.00000000000955,-157.99999999999147,63.99999999999295,-228.99999999999034,,-431.9999999999813
2015.09.14,161.99999999999548,-21.00000000000435,56.0000000000005,42.999999999993044,-4.999999999999449,-23.00000000000635,-159.00000000002024,-285.00000000000193,-273.9999999999965,-38.000000000010914,-108.99999999999244,,-653.0000000000432
2015.09.14,162.99999999997982,-17.000000000000348,-49.99999999999449,-19.999999999997797,-4.000000000004,-116.00000000000499,-396.00000000001853,-282.0000000000045,-459.0000000000094,-200.00000000000284,-129.9999999999968,,-1511.0000000000537
