names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,30,"['EURNZD', 'USDCHF', 'EURJPY', 'EURUSD', 'CHFJPY', 'GBPUSD', 'AUDUSD']",80.0,-0.72,B
GBPUSD,10,['EURNZD'],80.0,1.0,S
EURUSD,30,"['EURNZD', 'USDCHF', 'EURJPY', 'EURUSD', 'GBPUSD', 'AUDUSD', 'AUDJPY', 'NZDUSD', 'GBPJPY']",80.0,-0.005928571428571427,B
USDJPY,10,"['USDCHF', 'EURCHF', 'EURUSD', 'AUDCHF']",100.0,-0.5,B
NZDUSD,50,['EURGBP'],80.0,-0.2855587917910149,B
EURCHF,15,"['GBPCHF', 'USDJPY']",100.0,-0.1393333333333333,B
CHFJPY,10,"['EURCAD', 'GBPCAD']",100.0,-0.88,B
GBPJPY,10,['EURNZD'],80.0,1.0,S
GBPAUD,15,"['EURCAD', 'EURGBP']",80.0,0.2436666666666667,S
EURJPY,10,"['EURNZD', 'EURJPY']",100.0,0.9833333333333333,S
EURCAD,10,"['USDJPY', 'EURJPY']",80.0,-0.36,B
EURAUD,10,"['GBPCAD', 'GBPCHF']",80.0,-1.0,B
EURNZD,15,"['GBPCAD', 'GBPCHF', 'EURNZD']",100.0,-0.1625555555555556,B
