date,EURCHF,AUDCAD,NZDCAD,empty,sum
2020.04.27,-15.999999999993797,0.0,-102.99999999999754,,-118.99999999999133
2020.04.27,-7.0000000000014495,4.999999999999449,128.00000000000588,,126.00000000000388
2020.04.27,25.999999999992696,129.9999999999968,168.00000000000148,,323.99999999999096
2020.04.27,76.99999999999375,184.99999999999073,272.00000000000557,,533.99999999999
2020.04.27,83.9999999999952,253.99999999999866,299.00000000000483,,636.9999999999986
2020.04.27,82.00000000000429,334.9999999999964,384.00000000000654,,801.0000000000073
2020.04.27,85.00000000000173,327.99999999999494,363.0000000000022,,775.9999999999989
2020.04.27,96.99999999999153,365.99999999999966,380.00000000000256,,842.9999999999937
2020.04.27,103.00000000000864,470.9999999999992,431.99999999999903,,1006.0000000000068
2020.04.27,114.99999999999844,605.9999999999955,495.9999999999964,,1216.9999999999902
2020.04.27,150.00000000000568,573.9999999999967,446.00000000000193,,1170.0000000000043
2020.04.27,160.99999999998892,572.9999999999902,409.0000000000038,,1142.999999999983
2020.04.27,157.00000000000713,574.9999999999922,397.99999999999835,,1129.9999999999977
2020.04.27,167.9999999999904,609.9999999999994,461.0000000000003,,1238.99999999999
2020.04.27,184.00000000000637,629.9999999999973,470.00000000000375,,1284.0000000000073
2020.04.27,185.99999999999727,683.9999999999957,507.9999999999973,,1377.9999999999902
2020.04.27,187.99999999998818,786.9999999999933,626.0000000000043,,1600.999999999986
2020.04.27,174.99999999999181,892.9999999999993,738.0000000000053,,1805.9999999999964
2020.04.27,192.99999999999872,875.999999999999,721.000000000005,,1790.0000000000027
2020.04.27,262.999999999991,913.9999999999926,773.0000000000015,,1949.999999999985
2020.04.27,242.00000000000887,793.9999999999947,619.0000000000028,,1655.0000000000064
2020.04.27,194.99999999998963,748.9999999999997,562.0000000000069,,1505.9999999999964
2020.04.27,190.00000000000128,661.0000000000005,492.0000000000035,,1343.0000000000052
2020.04.27,177.00000000000495,688.9999999999952,512.9999999999968,,1378.999999999997
2020.04.27,201.00000000000674,735.9999999999923,541.9999999999981,,1478.999999999997
2020.04.27,246.99999999999721,820.999999999994,602.0000000000025,,1669.9999999999936
2020.04.27,252.0000000000078,851.9999999999972,646.0000000000022,,1750.0000000000073
2020.04.27,269.00000000000813,851.9999999999972,675.0000000000034,,1796.0000000000086
2020.04.27,354.9999999999942,785.9999999999978,587.0000000000042,,1727.9999999999964
2020.04.27,354.9999999999942,784.9999999999912,590.999999999997,,1730.9999999999825
2020.04.27,330.9999999999924,802.9999999999982,602.999999999998,,1736.9999999999884
2020.04.27,339.0000000000004,844.9999999999958,607.9999999999974,,1791.9999999999936
2020.04.27,408.9999999999927,927.9999999999955,680.9999999999983,,2017.9999999999864
2020.04.27,459.0000000000094,986.9999999999934,614.0000000000034,,2060.0000000000064
2020.04.27,512.0000000000014,800.0000000000007,478.9999999999961,,1790.9999999999982
2020.04.27,499.000000000005,846.9999999999977,458.00000000000284,,1804.0000000000055
2020.04.27,465.0000000000043,866.0000000000001,478.0000000000006,,1809.0000000000052
2020.04.27,418.9999999999916,808.9999999999931,429.99999999999704,,1657.9999999999816
2020.04.27,374.999999999992,736.9999999999987,368.9999999999971,,1480.9999999999877
2020.04.27,397.0000000000029,794.9999999999901,429.0000000000016,,1620.9999999999945
2020.04.27,398.00000000000944,788.9999999999952,455.0000000000054,,1642.00000000001
2020.04.27,402.9999999999978,754.9999999999945,390.99999999999693,,1548.999999999989
2020.04.27,405.9999999999952,827.0,480.0000000000027,,1712.999999999998
2020.04.27,412.9999999999967,807.9999999999976,458.00000000000284,,1678.9999999999973
2020.04.27,394.9999999999898,836.9999999999989,453.99999999999886,,1685.9999999999875
2020.04.27,401.99999999999125,813.9999999999925,400.00000000000034,,1615.999999999984
2020.04.27,391.9999999999924,761.999999999996,345.0000000000064,,1498.9999999999948
