names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,30,"['GBPUSD', 'AUDUSD', 'AUDCAD', 'USDJPY']",100.0,0.9816666666666666,B
GBPUSD,10,"['USDJPY', 'CHFJPY', 'EURJPY']",80.0,-0.8427698412698412,S
EURUSD,20,"['USDJPY', 'NZDCAD']",80.0,-1.0,S
USDJPY,30,"['AUDNZD', 'GBPCAD', 'GBPAUD']",100.0,-0.49314862914862934,S
USDCAD,10,"['EURCAD', 'EURGBP', 'USDCAD', 'CADCHF']",80.0,-0.78,S
GBPCHF,10,"['EURJPY', 'CHFJPY']",80.0,-0.12036507936507938,S
CHFJPY,10,"['AUDNZD', 'GBPCAD', 'GBPAUD']",80.0,-0.98,S
CADCHF,15,"['EURCAD', 'EURGBP', 'USDCAD', 'CADCHF']",100.0,0.96,B
AUDCHF,10,"['EURGBP', 'EURCAD', 'CADJPY', 'EURNZD', 'GBPCHF']",80.0,-0.64,S
EURGBP,10,"['EURUSD', 'GBPJPY']",80.0,-0.3674841269841268,S
GBPCAD,50,"['EURAUD', 'AUDCHF', 'AUDJPY', 'NZDCHF', 'EURCAD', 'GBPCAD']",100.0,0.1088030303030303,B
GBPAUD,10,"['EURNZD', 'GBPCAD']",80.0,0.98,B
EURAUD,10,"['EURGBP', 'EURCAD', 'CADJPY', 'EURNZD', 'GBPCHF']",80.0,0.48,B
CADJPY,10,"['EURCAD', 'EURGBP', 'CHFJPY', 'EURJPY']",100.0,0.04,B
NZDCAD,50,"['CHFJPY', 'EURJPY', 'USDJPY', 'EURCAD', 'CADCHF', 'GBPCAD']",80.0,-0.7438333333333336,S
AUDNZD,15,"['USDJPY', 'EURJPY', 'CHFJPY']",100.0,0.9640000000000001,B
