date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.07.13,-20.999999999993246,-160.00000000000458,-31.000000000003247,-52.00000000000671,-116.00000000000499,-287.9999999999994,-150.99999999999625,0.0,-153.00000000000313,-193.00000000000983,-224.99999999998633,-17.000000000000348,-103.99999999999298,-40.99999999999682,-144.99999999999514,-130.99999999999224,,-1827.9999999999852
2020.07.13,-65.99999999999939,-201.00000000000674,-39.999999999995595,-51.00000000000193,-147.00000000000824,-333.0000000000055,-180.99999999999739,-17.999999999995797,-113.00000000000753,-203.00000000000873,17.000000000000348,68.00000000000139,34.000000000000696,-52.00000000000671,-186.99999999999272,-112.99999999998533,,-1586.000000000009
2020.07.13,-4.999999999999449,-185.99999999999727,-123.99999999999079,-67.00000000000728,-160.00000000000458,-235.00000000000742,-209.00000000000318,11.00000000000545,-124.00000000000189,-224.000000000002,86.0000000000083,134.99999999999625,24.000000000001798,-43.00000000000637,-198.99999999999363,-58.000000000002494,,-1378.0000000000043
2020.07.13,-20.999999999993246,-212.00000000001216,-140.99999999999113,-49.99999999999716,-104.00000000001519,-246.00000000001288,-212.0000000000033,22.999999999995246,-112.000000000001,-232.00000000000998,229.00000000001253,266.0000000000107,116.00000000000499,-1.0000000000047748,-210.99999999999451,-19.999999999997797,,-928.0000000000097
2020.07.13,-7.9999999999968985,-211.00000000000563,-156.00000000000057,-27.000000000001023,-177.00000000000495,-241.00000000000233,-192.99999999999784,11.00000000000545,-118.00000000000699,-258.0000000000027,243.00000000001543,294.0000000000165,157.99999999999147,-48.00000000000182,-202.0000000000022,-21.999999999988695,,-954.9999999999827
2020.07.13,-7.0000000000014495,-147.00000000000824,-120.00000000000898,-52.99999999999727,-195.00000000001182,-178.00000000001148,-204.00000000000773,-14.000000000002899,-69.00000000000794,-262.00000000000665,251.00000000000122,334.00000000001205,245.0000000000063,-70.00000000000739,-191.99999999999218,-21.00000000000435,,-702.0000000000487
2020.07.13,9.00000000000345,-198.99999999999363,-86.99999999999264,-76.99999999999818,-228.00000000000597,-246.00000000001288,-201.00000000000762,-4.999999999999449,-58.000000000002494,-247.00000000000833,253.99999999999866,356.00000000000074,235.99999999999176,-66.0000000000025,-196.99999999999162,-52.99999999999194,,-809.0000000000128
2020.07.13,-3.999999999992898,-256.00000000001177,-130.0000000000079,-66.0000000000025,-134.99999999999625,-285.00000000000193,-215.99999999999397,14.999999999998348,-64.0000000000085,-212.00000000000108,255.00000000000523,462.0000000000068,229.99999999999687,-34.000000000006025,-203.99999999999307,-58.000000000002494,,-702.0000000000111
2020.07.13,-42.999999999993044,-348.9999999999993,-201.00000000000674,-1.9999999999953388,-42.0000000000087,-325.0000000000197,-204.00000000000773,56.99999999999594,-130.0000000000079,-203.00000000000873,243.00000000001543,365.99999999999966,117.99999999999588,1.9999999999953388,-173.9999999999964,-34.99999999998504,,-922.0000000000264
2020.07.13,-59.99999999999339,-365.99999999999966,-225.99999999999287,6.000000000000227,-25.00000000000835,-322.00000000000006,-212.0000000000033,41.9999999999976,-142.00000000000878,-201.00000000000674,276.00000000000955,312.00000000000114,82.00000000000429,4.0000000000048885,-115.99999999999389,89.00000000000574,,-858.9999999999836
2020.07.13,-70.0000000000034,-407.0000000000018,-224.000000000002,30.000000000001137,21.00000000000435,-350.00000000000585,-197.00000000000273,48.99999999999905,-196.00000000000728,-190.00000000000128,265.0000000000041,222.00000000001108,-43.999999999999595,15.000000000000568,-117.00000000000044,168.99999999999693,,-1024.0000000000073
2020.07.13,-70.99999999999883,-401.99999999999125,-249.99999999999466,22.999999999996135,29.999999999996696,-354.0000000000099,-206.00000000000307,48.000000000003595,-196.00000000000728,-192.00000000000327,329.00000000000153,228.00000000000597,-2.999999999997449,9.000000000000341,-102.99999999999754,209.00000000001472,,-900.9999999999843
2020.07.13,-97.9999999999981,-429.99999999999704,-286.00000000000847,28.999999999996362,21.00000000000435,-343.00000000000443,-233.0000000000041,39.999999999995595,-196.00000000000728,-198.00000000000927,314.00000000001427,207.00000000000162,0.0,1.9999999999953388,-102.00000000000209,222.99999999999542,,-1050.0000000000275
