date,AUDCAD,empty,sum
2019.12.09,0.0,,0.0
2019.12.09,54.999999999993946,,54.999999999993946
2019.12.09,81.9999999999932,,81.9999999999932
2019.12.09,29.000000000001247,,29.000000000001247
2019.12.09,48.000000000003595,,48.000000000003595
2019.12.09,46.00000000000159,,46.00000000000159
2019.12.09,36.0000000000027,,36.0000000000027
2019.12.09,56.99999999999594,,56.99999999999594
2019.12.09,59.99999999999339,,59.99999999999339
2019.12.09,51.000000000001044,,51.000000000001044
2019.12.09,36.999999999998145,,36.999999999998145
2019.12.09,53.00000000000304,,53.00000000000304
2019.12.09,53.00000000000304,,53.00000000000304
2019.12.09,46.00000000000159,,46.00000000000159
2019.12.09,48.000000000003595,,48.000000000003595
2019.12.09,49.99999999999449,,49.99999999999449
2019.12.09,49.99999999999449,,49.99999999999449
2019.12.09,51.000000000001044,,51.000000000001044
2019.12.09,48.000000000003595,,48.000000000003595
2019.12.09,-31.000000000003247,,-31.000000000003247
2019.12.09,-43.00000000000415,,-43.00000000000415
2019.12.09,-63.99999999999739,,-63.99999999999739
2019.12.09,-28.000000000005798,,-28.000000000005798
2019.12.09,5.999999999994898,,5.999999999994898
2019.12.09,-14.000000000002899,,-14.000000000002899
2019.12.09,-43.00000000000415,,-43.00000000000415
2019.12.09,-63.00000000000195,,-63.00000000000195
2019.12.09,-51.000000000001044,,-51.000000000001044
2019.12.09,-95.99999999999609,,-95.99999999999609
2019.12.09,-90.99999999999665,,-90.99999999999665
2019.12.09,-114.99999999999844,,-114.99999999999844
2019.12.09,-102.99999999999754,,-102.99999999999754
2019.12.09,-100.00000000000009,,-100.00000000000009
2019.12.09,-146.00000000000168,,-146.00000000000168
2019.12.09,-148.99999999999915,,-148.99999999999915
2019.12.09,-204.00000000000418,,-204.00000000000418
2019.12.09,-175.00000000000293,,-175.00000000000293
2019.12.09,-151.9999999999966,,-151.9999999999966
2019.12.09,-163.00000000000205,,-163.00000000000205
2019.12.09,-141.99999999999767,,-141.99999999999767
2019.12.09,-139.00000000000023,,-139.00000000000023
2019.12.09,-129.00000000000134,,-129.00000000000134
2019.12.09,-124.99999999999733,,-124.99999999999733
2019.12.09,-148.0000000000037,,-148.0000000000037
2019.12.09,-168.99999999999693,,-168.99999999999693
2019.12.09,-175.00000000000293,,-175.00000000000293
2019.12.09,-182.99999999999983,,-182.99999999999983
2019.12.09,-236.99999999999832,,-236.99999999999832
2019.12.10,-256.0000000000007,,-256.0000000000007
2019.12.10,-270.99999999999903,,-270.99999999999903
2019.12.10,-209.9999999999991,,-209.9999999999991
2019.12.10,-211.00000000000563,,-211.00000000000563
2019.12.10,-182.99999999999983,,-182.99999999999983
2019.12.10,-180.0000000000024,,-180.0000000000024
2019.12.10,-217.0000000000005,,-217.0000000000005
2019.12.10,-206.00000000000617,,-206.00000000000617
2019.12.10,-187.9999999999993,,-187.9999999999993
2019.12.10,-131.99999999999878,,-131.99999999999878
2019.12.10,-146.00000000000168,,-146.00000000000168
2019.12.10,-146.99999999999713,,-146.99999999999713
2019.12.10,-148.99999999999915,,-148.99999999999915
2019.12.10,-177.00000000000495,,-177.00000000000495
2019.12.10,-234.99999999999633,,-234.99999999999633
2019.12.10,-263.0000000000021,,-263.0000000000021
2019.12.10,-253.0000000000032,,-253.0000000000032
2019.12.10,-221.00000000000452,,-221.00000000000452
2019.12.10,-224.000000000002,,-224.000000000002
2019.12.10,-214.00000000000307,,-214.00000000000307
2019.12.10,-240.00000000000688,,-240.00000000000688
2019.12.10,-250.00000000000577,,-250.00000000000577
2019.12.10,-317.9999999999961,,-317.9999999999961
2019.12.10,-343.9999999999999,,-343.9999999999999
2019.12.10,-343.9999999999999,,-343.9999999999999
2019.12.10,-329.00000000000153,,-329.00000000000153
2019.12.10,-353.99999999999875,,-353.99999999999875
2019.12.10,-331.0000000000035,,-331.0000000000035
2019.12.10,-319.0000000000026,,-319.0000000000026
2019.12.10,-455.0000000000054,,-455.0000000000054
2019.12.10,-478.9999999999961,,-478.9999999999961
2019.12.10,-453.99999999999886,,-453.99999999999886
2019.12.10,-445.0000000000065,,-445.0000000000065
2019.12.10,-448.9999999999994,,-448.9999999999994
2019.12.10,-402.9999999999978,,-402.9999999999978
2019.12.10,-443.0000000000045,,-443.0000000000045
2019.12.10,-434.9999999999965,,-434.9999999999965
2019.12.10,-387.99999999999943,,-387.99999999999943
2019.12.10,-406.00000000000637,,-406.00000000000637
2019.12.10,-423.0000000000067,,-423.0000000000067
