date,AUDJPY,empty,sum
2016.05.03,680.9999999999974,,680.9999999999974
2016.05.03,734.0000000000089,,734.0000000000089
2016.05.03,725.9999999999991,,725.9999999999991
2016.05.03,799.0000000000066,,799.0000000000066
2016.05.03,918.9999999999969,,918.9999999999969
2016.05.03,1033.0000000000014,,1033.0000000000014
2016.05.03,1055.9999999999973,,1055.9999999999973
2016.05.03,1066.0000000000025,,1066.0000000000025
2016.05.03,1016.0000000000053,,1016.0000000000053
2016.05.03,-640.9999999999911,,-640.9999999999911
2016.05.03,-649.0000000000009,,-649.0000000000009
2016.05.03,-566.9999999999931,,-566.9999999999931
2016.05.03,-618.9999999999998,,-618.9999999999998
2016.05.03,-510.9999999999957,,-510.9999999999957
2016.05.03,-448.99999999999807,,-448.99999999999807
2016.05.03,-337.99999999999386,,-337.99999999999386
2016.05.03,-337.0000000000033,,-337.0000000000033
2016.05.03,-429.9999999999926,,-429.9999999999926
2016.05.03,-572.0000000000027,,-572.0000000000027
2016.05.03,-621.9999999999999,,-621.9999999999999
2016.05.03,-637.999999999991,,-637.999999999991
2016.05.03,-697.9999999999933,,-697.9999999999933
2016.05.03,-673.9999999999924,,-673.9999999999924
2016.05.03,-671.999999999997,,-671.999999999997
2016.05.03,-929.000000000002,,-929.000000000002
2016.05.03,-1027.000000000001,,-1027.000000000001
2016.05.03,-980.9999999999945,,-980.9999999999945
2016.05.03,-1106.9999999999993,,-1106.9999999999993
2016.05.03,-1132.9999999999955,,-1132.9999999999955
2016.05.03,-1000.0,,-1000.0
2016.05.03,-1028.9999999999964,,-1028.9999999999964
2016.05.03,-1045.0000000000018,,-1045.0000000000018
2016.05.03,-1051.9999999999925,,-1051.9999999999925
2016.05.03,-1069.9999999999932,,-1069.9999999999932
2016.05.03,-1081.0000000000032,,-1081.0000000000032
2016.05.03,-1072.0000000000027,,-1072.0000000000027
2016.05.03,-1103.999999999999,,-1103.999999999999
2016.05.03,-1067.9999999999977,,-1067.9999999999977
2016.05.03,-1058.9999999999975,,-1058.9999999999975
2016.05.03,-1000.0,,-1000.0
2016.05.03,-983.9999999999947,,-983.9999999999947
2016.05.03,-953.000000000003,,-953.000000000003
2016.05.04,-923.0000000000018,,-923.0000000000018
2016.05.04,-763.9999999999958,,-763.9999999999958
2016.05.04,-745.9999999999951,,-745.9999999999951
2016.05.04,-738.9999999999901,,-738.9999999999901
2016.05.04,-694.9999999999932,,-694.9999999999932
2016.05.04,-735.99999999999,,-735.99999999999
2016.05.04,-753.0000000000001,,-753.0000000000001
2016.05.04,-753.0000000000001,,-753.0000000000001
2016.05.04,-736.9999999999948,,-736.9999999999948
2016.05.04,-713.9999999999986,,-713.9999999999986
2016.05.04,-575.0000000000028,,-575.0000000000028
2016.05.04,-570.999999999998,,-570.999999999998
2016.05.04,-542.0000000000016,,-542.0000000000016
2016.05.04,-423.9999999999924,,-423.9999999999924
2016.05.04,-351.99999999998965,,-351.99999999998965
2016.05.04,-355.99999999999454,,-355.99999999999454
2016.05.04,-362.99999999999955,,-362.99999999999955
2016.05.04,-399.9999999999915,,-399.9999999999915
2016.05.04,-423.9999999999924,,-423.9999999999924
2016.05.04,-533.0000000000013,,-533.0000000000013
2016.05.04,-545.0000000000017,,-545.0000000000017
2016.05.04,-503.0000000000001,,-503.0000000000001
2016.05.04,-626.9999999999953,,-626.9999999999953
2016.05.04,-738.9999999999901,,-738.9999999999901
2016.05.04,-760.9999999999957,,-760.9999999999957
2016.05.04,-992.999999999995,,-992.999999999995
2016.05.04,-979.9999999999898,,-979.9999999999898
2016.05.04,-973.9999999999895,,-973.9999999999895
2016.05.04,-950.0000000000028,,-950.0000000000028
2016.05.04,-948.9999999999981,,-948.9999999999981
2016.05.04,-1113.99999999999,,-1113.99999999999
2016.05.04,-1179.9999999999927,,-1179.9999999999927
2016.05.04,-1048.9999999999923,,-1048.9999999999923
2016.05.04,-1073.9999999999982,,-1073.9999999999982
2016.05.04,-852.9999999999944,,-852.9999999999944
2016.05.04,-879.9999999999955,,-879.9999999999955
2016.05.04,-876.9999999999953,,-876.9999999999953
2016.05.04,-896.0000000000008,,-896.0000000000008
2016.05.04,-864.9999999999949,,-864.9999999999949
2016.05.04,-863.9999999999901,,-863.9999999999901
2016.05.04,-899.9999999999915,,-899.9999999999915
2016.05.04,-846.9999999999942,,-846.9999999999942
2016.05.04,-893.9999999999912,,-893.9999999999912
2016.05.04,-950.9999999999934,,-950.9999999999934
2016.05.04,-971.9999999999942,,-971.9999999999942
2016.05.04,-987.9999999999995,,-987.9999999999995
2016.05.04,-1013.9999999999958,,-1013.9999999999958
2016.05.04,-938.999999999993,,-938.999999999993
2016.05.05,-944.9999999999932,,-944.9999999999932
2016.05.05,-926.9999999999925,,-926.9999999999925
2016.05.05,-872.9999999999905,,-872.9999999999905
2016.05.05,-897.9999999999961,,-897.9999999999961
2016.05.05,-878.9999999999907,,-878.9999999999907
2016.05.05,-860.99999999999,,-860.99999999999
2016.05.05,-875.0,,-875.0
2016.05.05,-801.0000000000019,,-801.0000000000019
2016.05.05,-743.9999999999998,,-743.9999999999998
2016.05.05,-637.999999999991,,-637.999999999991
2016.05.05,-476.99999999998965,,-476.99999999998965
2016.05.05,-481.9999999999993,,-481.9999999999993
2016.05.05,-485.99999999999,,-485.99999999999
2016.05.05,-525.9999999999962,,-525.9999999999962
2016.05.05,-402.000000000001,,-402.000000000001
2016.05.05,-453.9999999999935,,-453.9999999999935
2016.05.05,-432.9999999999927,,-432.9999999999927
2016.05.05,-435.99999999999284,,-435.99999999999284
2016.05.05,-433.9999999999975,,-433.9999999999975
2016.05.05,-378.9999999999907,,-378.9999999999907
2016.05.05,-468.9999999999941,,-468.9999999999941
2016.05.05,-516.9999999999959,,-516.9999999999959
2016.05.05,-572.9999999999933,,-572.9999999999933
2016.05.05,-418.99999999999693,,-418.99999999999693
2016.05.05,-393.99999999999125,,-393.99999999999125
2016.05.05,-524.9999999999915,,-524.9999999999915
2016.05.05,-613.9999999999901,,-613.9999999999901
2016.05.05,-634.9999999999909,,-634.9999999999909
2016.05.05,-533.9999999999918,,-533.9999999999918
2016.05.05,-493.9999999999998,,-493.9999999999998
2016.05.05,-435.99999999999284,,-435.99999999999284
2016.05.05,-493.9999999999998,,-493.9999999999998
2016.05.05,-501.99999999999534,,-501.99999999999534
2016.05.05,-492.999999999995,,-492.999999999995
2016.05.05,-459.99999999999375,,-459.99999999999375
2016.05.05,-566.0000000000025,,-566.0000000000025
2016.05.05,-585.9999999999985,,-585.9999999999985
2016.05.05,-560.9999999999928,,-560.9999999999928
2016.05.05,-573.9999999999981,,-573.9999999999981
2016.05.05,-604.9999999999898,,-604.9999999999898
2016.05.05,-697.9999999999933,,-697.9999999999933
2016.05.05,-718.0000000000035,,-718.0000000000035
2016.05.05,-682.9999999999927,,-682.9999999999927
2016.05.05,-686.9999999999976,,-686.9999999999976
2016.05.05,-677.9999999999973,,-677.9999999999973
2016.05.05,-643.9999999999912,,-643.9999999999912
2016.05.05,-652.000000000001,,-652.000000000001
2016.05.05,-652.9999999999916,,-652.9999999999916
2016.05.06,-637.0000000000005,,-637.0000000000005
2016.05.06,-622.9999999999905,,-622.9999999999905
2016.05.06,-623.9999999999952,,-623.9999999999952
2016.05.06,-581.9999999999936,,-581.9999999999936
2016.05.06,-563.999999999993,,-563.999999999993
2016.05.06,-548.9999999999924,,-548.9999999999924
2016.05.06,-509.9999999999909,,-509.9999999999909
2016.05.06,-599.9999999999943,,-599.9999999999943
2016.05.06,-688.999999999993,,-688.999999999993
2016.05.06,-1399.000000000001,,-1399.000000000001
2016.05.06,-1473.9999999999895,,-1473.9999999999895
2016.05.06,-1463.9999999999986,,-1463.9999999999986
2016.05.06,-1506.0000000000002,,-1506.0000000000002
2016.05.06,-1600.999999999999,,-1600.999999999999
2016.05.06,-1593.999999999994,,-1593.999999999994
2016.05.06,-1536.9999999999918,,-1536.9999999999918
2016.05.06,-1524.9999999999914,,-1524.9999999999914
2016.05.06,-1435.9999999999927,,-1435.9999999999927
2016.05.06,-1533.0000000000014,,-1533.0000000000014
2016.05.06,-1896.000000000001,,-1896.000000000001
2016.05.06,-1983.9999999999945,,-1983.9999999999945
2016.05.06,-1831.9999999999936,,-1831.9999999999936
2016.05.06,-1908.9999999999918,,-1908.9999999999918
2016.05.06,-1915.9999999999968,,-1915.9999999999968
2016.05.06,-1878.0,,-1878.0
2016.05.06,-1884.999999999991,,-1884.999999999991
2016.05.06,-1920.9999999999923,,-1920.9999999999923
2016.05.06,-1938.0000000000023,,-1938.0000000000023
2016.05.06,-1950.9999999999934,,-1950.9999999999934
2016.05.06,-1959.9999999999936,,-1959.9999999999936
2016.05.06,-2146.000000000001,,-2146.000000000001
2016.05.06,-2488.99999999999,,-2488.99999999999
2016.05.06,-2323.999999999998,,-2323.999999999998
2016.05.06,-2268.000000000001,,-2268.000000000001
2016.05.06,-2191.999999999993,,-2191.999999999993
2016.05.06,-2287.999999999997,,-2287.999999999997
2016.05.06,-2271.9999999999914,,-2271.9999999999914
2016.05.06,-2260.9999999999955,,-2260.9999999999955
2016.05.06,-2200.9999999999936,,-2200.9999999999936
2016.05.06,-2197.999999999993,,-2197.999999999993
2016.05.06,-2115.9999999999995,,-2115.9999999999995
2016.05.06,-2060.9999999999927,,-2060.9999999999927
2016.05.06,-2004.9999999999955,,-2004.9999999999955
2016.05.06,-1905.9999999999918,,-1905.9999999999918
2016.05.06,-1843.0000000000036,,-1843.0000000000036
2016.05.06,-1813.999999999993,,-1813.999999999993
2016.05.06,-1789.999999999992,,-1789.999999999992
2016.05.06,-1814.9999999999977,,-1814.9999999999977
