date,GBPCAD,empty,sum
2016.12.07,-1514.9999999999998,,-1514.9999999999998
2016.12.07,-1311.9999999999798,,-1311.9999999999798
2016.12.07,-1297.999999999999,,-1297.999999999999
2016.12.07,-1313.999999999993,,-1313.999999999993
2016.12.07,-1089.999999999991,,-1089.999999999991
2016.12.07,-1093.999999999995,,-1093.999999999995
2016.12.07,-1109.9999999999889,,-1109.9999999999889
2016.12.07,-1133.9999999999907,,-1133.9999999999907
2016.12.07,-1292.9999999999886,,-1292.9999999999886
2016.12.07,-1690.999999999998,,-1690.999999999998
2016.12.07,-1522.0000000000011,,-1522.0000000000011
2016.12.07,-1649.999999999996,,-1649.999999999996
2016.12.07,-1593.9999999999843,,-1593.9999999999843
2016.12.07,-1636.9999999999995,,-1636.9999999999995
2016.12.07,-1661.9999999999857,,-1661.9999999999857
2016.12.07,-1603.9999999999832,,-1603.9999999999832
2016.12.07,-1603.9999999999832,,-1603.9999999999832
2016.12.07,-1593.9999999999843,,-1593.9999999999843
2016.12.07,-1459.9999999999945,,-1459.9999999999945
2016.12.07,-1403.999999999983,,-1403.999999999983
2016.12.07,-1356.0000000000016,,-1356.0000000000016
2016.12.07,-1482.99999999999,,-1482.99999999999
2016.12.07,-1563.9999999999877,,-1563.9999999999877
2016.12.08,-1456.9999999999973,,-1456.9999999999973
2016.12.08,-1495.0000000000018,,-1495.0000000000018
2016.12.08,-1478.0000000000016,,-1478.0000000000016
2016.12.08,-1534.9999999999975,,-1534.9999999999975
2016.12.08,-1564.999999999994,,-1564.999999999994
2016.12.08,-1295.9999999999861,,-1295.9999999999861
2016.12.08,-1278.9999999999857,,-1278.9999999999857
2016.12.08,-1417.0000000000016,,-1417.0000000000016
2016.12.08,-1444.000000000001,,-1444.000000000001
2016.12.08,-1401.999999999992,,-1401.999999999992
2016.12.08,-1349.9999999999845,,-1349.9999999999845
2016.12.08,-1366.999999999985,,-1366.999999999985
2016.12.08,-1339.9999999999857,,-1339.9999999999857
2016.12.08,-1288.9999999999845,,-1288.9999999999845
2016.12.08,-1292.9999999999886,,-1292.9999999999886
2016.12.08,-1315.9999999999839,,-1315.9999999999839
2016.12.08,-1366.999999999985,,-1366.999999999985
2016.12.08,-1336.9999999999882,,-1336.9999999999882
2016.12.08,-1244.0000000000007,,-1244.0000000000007
2016.12.08,-1430.9999999999823,,-1430.9999999999823
2016.12.08,-1632.9999999999955,,-1632.9999999999955
2016.12.08,-1514.9999999999998,,-1514.9999999999998
2016.12.08,-1096.9999999999925,,-1096.9999999999925
2016.12.08,-883.9999999999959,,-883.9999999999959
2016.12.08,-903.9999999999937,,-903.9999999999937
2016.12.08,-712.0000000000015,,-712.0000000000015
2016.12.08,-922.999999999985,,-922.999999999985
2016.12.08,-1028.9999999999911,,-1028.9999999999911
2016.12.08,-1184.9999999999916,,-1184.9999999999916
2016.12.08,-1235.9999999999927,,-1235.9999999999927
2016.12.08,-1219.9999999999989,,-1219.9999999999989
2016.12.08,-1757.999999999993,,-1757.999999999993
2016.12.08,-1783.9999999999857,,-1783.9999999999857
2016.12.08,-2227.0000000000014,,-2227.0000000000014
2016.12.08,-2377.9999999999914,,-2377.9999999999914
2016.12.08,-2509.99999999999,,-2509.99999999999
2016.12.08,-2450.999999999981,,-2450.999999999981
2016.12.08,-2357.9999999999936,,-2357.9999999999936
2016.12.08,-2301.999999999982,,-2301.999999999982
2016.12.08,-2291.9999999999827,,-2291.9999999999827
2016.12.08,-2357.9999999999936,,-2357.9999999999936
2016.12.08,-2300.9999999999973,,-2300.9999999999973
2016.12.08,-2602.9999999999995,,-2602.9999999999995
2016.12.08,-2690.999999999999,,-2690.999999999999
2016.12.08,-2483.9999999999973,,-2483.9999999999973
2016.12.08,-2602.9999999999995,,-2602.9999999999995
2016.12.08,-2523.9999999999927,,-2523.9999999999927
2016.12.08,-2505.999999999986,,-2505.999999999986
2016.12.09,-2631.99999999999,,-2631.99999999999
2016.12.09,-2568.999999999999,,-2568.999999999999
2016.12.09,-2469.9999999999945,,-2469.9999999999945
2016.12.09,-2467.9999999999814,,-2467.9999999999814
2016.12.09,-2434.9999999999873,,-2434.9999999999873
2016.12.09,-2406.9999999999814,,-2406.9999999999814
2016.12.09,-2353.9999999999895,,-2353.9999999999895
2016.12.09,-2399.99999999998,,-2399.99999999998
2016.12.09,-2407.9999999999877,,-2407.9999999999877
2016.12.09,-2354.999999999996,,-2354.999999999996
2016.12.09,-2235.9999999999936,,-2235.9999999999936
2016.12.09,-2286.9999999999945,,-2286.9999999999945
2016.12.09,-2284.9999999999814,,-2284.9999999999814
2016.12.09,-2383.000000000002,,-2383.000000000002
2016.12.09,-2393.999999999985,,-2393.999999999985
2016.12.09,-2393.000000000001,,-2393.000000000001
2016.12.09,-2330.999999999994,,-2330.999999999994
2016.12.09,-2369.999999999983,,-2369.999999999983
2016.12.09,-2536.999999999989,,-2536.999999999989
2016.12.09,-2784.999999999993,,-2784.999999999993
2016.12.09,-2785.9999999999995,,-2785.9999999999995
2016.12.09,-2576.999999999985,,-2576.999999999985
2016.12.09,-2417.999999999987,,-2417.999999999987
2016.12.09,-2342.999999999984,,-2342.999999999984
2016.12.09,-2376.0000000000005,,-2376.0000000000005
2016.12.09,-2467.9999999999814,,-2467.9999999999814
2016.12.09,-2518.9999999999823,,-2518.9999999999823
2016.12.09,-2606.9999999999814,,-2606.9999999999814
2016.12.09,-2551.9999999999986,,-2551.9999999999986
2016.12.09,-2510.9999999999964,,-2510.9999999999964
2016.12.09,-2881.9999999999845,,-2881.9999999999845
2016.12.09,-2892.99999999999,,-2892.99999999999
2016.12.09,-2828.9999999999927,,-2828.9999999999927
2016.12.09,-2734.9999999999986,,-2734.9999999999986
2016.12.09,-2705.9999999999864,,-2705.9999999999864
2016.12.09,-3090.999999999999,,-3090.999999999999
2016.12.09,-3109.9999999999905,,-3109.9999999999905
2016.12.09,-2898.0000000000005,,-2898.0000000000005
2016.12.09,-2901.9999999999823,,-2901.9999999999823
2016.12.09,-2817.9999999999873,,-2817.9999999999873
2016.12.09,-2971.999999999997,,-2971.999999999997
2016.12.09,-3061.999999999987,,-3061.999999999987
2016.12.09,-3027.000000000002,,-3027.000000000002
2016.12.09,-3057.999999999983,,-3057.999999999983
2016.12.09,-3057.999999999983,,-3057.999999999983
2016.12.09,-2845.999999999993,,-2845.999999999993
2016.12.09,-2784.999999999993,,-2784.999999999993
2016.12.09,-2816.9999999999804,,-2816.9999999999804
