date,GBPCAD,empty,sum
2016.12.06,-132.99999999998312,,-132.99999999998312
2016.12.06,-159.99999999998238,,-159.99999999998238
2016.12.07,-129.00000000000134,,-129.00000000000134
2016.12.07,-116.99999999998934,,-116.99999999998934
2016.12.07,-136.99999999998712,,-136.99999999998712
2016.12.07,-230.9999999999812,,-230.9999999999812
2016.12.07,-259.9999999999936,,-259.9999999999936
2016.12.07,-331.999999999999,,-331.999999999999
2016.12.07,-288.99999999998374,,-288.99999999998374
2016.12.07,-109.99999999998789,,-109.99999999998789
2016.12.07,-222.99999999999542,,-222.99999999999542
2016.12.07,-161.99999999999548,,-161.99999999999548
2016.12.07,-165.9999999999995,,-165.9999999999995
2016.12.07,-270.99999999999903,,-270.99999999999903
2016.12.07,-249.99999999999466,,-249.99999999999466
2016.12.07,-204.99999999998852,,-204.99999999998852
2016.12.07,-244.9999999999841,,-244.9999999999841
2016.12.07,-285.99999999998624,,-285.99999999998624
2016.12.07,-274.9999999999808,,-274.9999999999808
2016.12.07,-303.9999999999932,,-303.9999999999932
2016.12.07,-368.9999999999971,,-368.9999999999971
2016.12.07,-602.999999999998,,-602.999999999998
2016.12.07,-780.9999999999873,,-780.9999999999873
2016.12.07,-603.9999999999824,,-603.9999999999824
2016.12.07,-773.0000000000015,,-773.0000000000015
2016.12.07,-1407.999999999987,,-1407.999999999987
2016.12.07,-1271.9999999999843,,-1271.9999999999843
2016.12.07,-1271.0,,-1271.0
2016.12.07,-966.0000000000002,,-966.0000000000002
2016.12.07,-1181.999999999994,,-1181.999999999994
2016.12.07,-1041.9999999999873,,-1041.9999999999873
2016.12.07,-1027.9999999999845,,-1027.9999999999845
2016.12.07,-1022.9999999999961,,-1022.9999999999961
2016.12.07,-1088.0,,-1088.0
2016.12.07,-951.9999999999973,,-951.9999999999973
2016.12.07,-1217.9999999999857,,-1217.9999999999857
2016.12.07,-1319.999999999988,,-1319.999999999988
2016.12.07,-1505.0000000000007,,-1505.0000000000007
2016.12.07,-1593.0,,-1593.0
2016.12.07,-1444.9999999999852,,-1444.9999999999852
2016.12.07,-1449.9999999999957,,-1449.9999999999957
2016.12.07,-1539.999999999986,,-1539.999999999986
2016.12.07,-1603.9999999999832,,-1603.9999999999832
2016.12.07,-1532.9999999999843,,-1532.9999999999843
2016.12.07,-1410.0000000000002,,-1410.0000000000002
2016.12.07,-1313.999999999993,,-1313.999999999993
2016.12.07,-1307.999999999998,,-1307.999999999998
2016.12.07,-1320.9999999999943,,-1320.9999999999943
2016.12.07,-1456.9999999999973,,-1456.9999999999973
2016.12.07,-1353.9999999999886,,-1353.9999999999886
2016.12.08,-1351.9999999999977,,-1351.9999999999977
2016.12.08,-1469.9999999999936,,-1469.9999999999936
2016.12.08,-1478.0000000000016,,-1478.0000000000016
2016.12.08,-1458.9999999999882,,-1458.9999999999882
2016.12.08,-1236.9999999999993,,-1236.9999999999993
2016.12.08,-1207.9999999999868,,-1207.9999999999868
2016.12.08,-1274.9999999999818,,-1274.9999999999818
2016.12.08,-1352.999999999982,,-1352.999999999982
2016.12.08,-1383.9999999999852,,-1383.9999999999852
2016.12.08,-1282.9999999999898,,-1282.9999999999898
2016.12.08,-1328.9999999999802,,-1328.9999999999802
2016.12.08,-1329.9999999999868,,-1329.9999999999868
2016.12.08,-1244.999999999985,,-1244.999999999985
2016.12.08,-1262.9999999999918,,-1262.9999999999918
2016.12.08,-1231.9999999999886,,-1231.9999999999886
2016.12.08,-1271.0,,-1271.0
2016.12.08,-1311.9999999999798,,-1311.9999999999798
2016.12.08,-1189.99999999998,,-1189.99999999998
2016.12.08,-1244.0000000000007,,-1244.0000000000007
2016.12.08,-1313.999999999993,,-1313.999999999993
2016.12.08,-1513.9999999999932,,-1513.9999999999932
2016.12.08,-1024.999999999987,,-1024.999999999987
2016.12.08,-712.9999999999859,,-712.9999999999859
2016.12.08,-861.0000000000007,,-861.0000000000007
2016.12.08,-592.9999999999991,,-592.9999999999991
2016.12.08,-640.9999999999804,,-640.9999999999804
2016.12.08,-859.9999999999941,,-859.9999999999941
2016.12.08,-969.999999999982,,-969.999999999982
2016.12.08,-1028.9999999999911,,-1028.9999999999911
2016.12.08,-1122.0000000000007,,-1122.0000000000007
2016.12.08,-1105.9999999999848,,-1105.9999999999848
2016.12.08,-1656.9999999999973,,-1656.9999999999973
2016.12.08,-1488.9999999999848,,-1488.9999999999848
2016.12.08,-2196.9999999999823,,-2196.9999999999823
2016.12.08,-2299.999999999991,,-2299.999999999991
2016.12.08,-2444.999999999986,,-2444.999999999986
2016.12.08,-2264.9999999999836,,-2264.9999999999836
2016.12.08,-2213.9999999999827,,-2213.9999999999827
2016.12.08,-2183.999999999986,,-2183.999999999986
2016.12.08,-2290.9999999999986,,-2290.9999999999986
2016.12.08,-2217.999999999987,,-2217.999999999987
2016.12.08,-2281.999999999984,,-2281.999999999984
2016.12.08,-2550.9999999999923,,-2550.9999999999923
2016.12.08,-2420.999999999984,,-2420.999999999984
2016.12.08,-2468.9999999999877,,-2468.9999999999877
2016.12.08,-2433.9999999999804,,-2433.9999999999804
2016.12.08,-2484.999999999982,,-2484.999999999982
2016.12.08,-2505.999999999986,,-2505.999999999986
2016.12.09,-2399.99999999998,,-2399.99999999998
2016.12.09,-2460.99999999998,,-2460.99999999998
2016.12.09,-2451.9999999999877,,-2451.9999999999877
2016.12.09,-2385.999999999999,,-2385.999999999999
2016.12.09,-2379.9999999999823,,-2379.9999999999823
2016.12.09,-2305.0000000000014,,-2305.0000000000014
2016.12.09,-2326.99999999999,,-2326.99999999999
2016.12.09,-2381.9999999999955,,-2381.9999999999955
2016.12.09,-2289.999999999992,,-2289.999999999992
2016.12.09,-2201.9999999999927,,-2201.9999999999927
2016.12.09,-2200.9999999999864,,-2200.9999999999864
2016.12.09,-2282.9999999999905,,-2282.9999999999905
2016.12.09,-2245.9999999999923,,-2245.9999999999923
2016.12.09,-2383.000000000002,,-2383.000000000002
2016.12.09,-2390.9999999999877,,-2390.9999999999877
2016.12.09,-2271.000000000001,,-2271.000000000001
2016.12.09,-2306.9999999999923,,-2306.9999999999923
2016.12.09,-2288.0000000000014,,-2288.0000000000014
2016.12.09,-2536.999999999989,,-2536.999999999989
2016.12.09,-2756.9999999999873,,-2756.9999999999873
2016.12.09,-2511.999999999981,,-2511.999999999981
2016.12.09,-2344.9999999999973,,-2344.9999999999973
2016.12.09,-2341.9999999999995,,-2341.9999999999995
2016.12.09,-2176.0,,-2176.0
2016.12.09,-2340.999999999993,,-2340.999999999993
2016.12.09,-2264.9999999999836,,-2264.9999999999836
2016.12.09,-2473.9999999999986,,-2473.9999999999986
2016.12.09,-2424.999999999988,,-2424.999999999988
2016.12.09,-2404.9999999999905,,-2404.9999999999905
2016.12.09,-2420.999999999984,,-2420.999999999984
2016.12.09,-2644.9999999999864,,-2644.9999999999864
2016.12.09,-2739.999999999987,,-2739.999999999987
2016.12.09,-2610.0000000000014,,-2610.0000000000014
2016.12.09,-2696.9999999999936,,-2696.9999999999936
2016.12.09,-2623.999999999982,,-2623.999999999982
2016.12.09,-3090.999999999999,,-3090.999999999999
2016.12.09,-2871.0000000000014,,-2871.0000000000014
2016.12.09,-2762.9999999999823,,-2762.9999999999823
2016.12.09,-2752.999999999983,,-2752.999999999983
2016.12.09,-2766.000000000002,,-2766.000000000002
2016.12.09,-2868.999999999988,,-2868.999999999988
2016.12.09,-2944.9999999999977,,-2944.9999999999977
2016.12.09,-3011.9999999999923,,-3011.9999999999923
2016.12.09,-2988.9999999999973,,-2988.9999999999973
2016.12.09,-2846.9999999999995,,-2846.9999999999995
2016.12.09,-2708.9999999999836,,-2708.9999999999836
2016.12.09,-2647.9999999999836,,-2647.9999999999836
2016.12.09,-2750.9999999999923,,-2750.9999999999923
